Proceso,Etapa,Participacion
RES_V_iluminacion,9,0.07666712785905339
RES_V_otros_electricos,9,0.07666712785905339
RES_V_enfriamiento,9,0.07666712785905339
RES_RM_calef_biomasa_electricidad,9,0.07666712785905339
RES_RM_calef_electricidad,9,0.07666712785905339
RES_RM_coc_electricidad,9,0.07666712785905339
RES_RM_coc_gas_licuado_electricidad,9,0.07666712785905339
RES_RM_refrigeracion,9,0.07666712785905339
RES_RM_iluminacion,9,0.07666712785905339
RES_RM_otros_electricos,9,0.07666712785905339
RES_RM_enfriamiento,9,0.07666712785905339
RES_VI_calef_electricidad,9,0.07666712785905339
RES_VI_refrigeracion,9,0.07666712785905339
RES_VI_iluminacion,9,0.07666712785905339
RES_VI_otros_electricos,9,0.07666712785905339
RES_VI_enfriamiento,9,0.07666712785905339
RES_VII_calef_electricidad,9,0.07666712785905339
RES_VII_refrigeracion,9,0.07666712785905339
RES_VII_iluminacion,9,0.07666712785905339
RES_VII_otros_electricos,9,0.07666712785905339
RES_VII_enfriamiento,9,0.07666712785905339
RES_VIII_calef_electricidad,9,0.07666712785905339
RES_VIII_refrigeracion,9,0.07666712785905339
RES_VIII_iluminacion,9,0.07666712785905339
RES_VIII_otros_electricos,9,0.07666712785905339
RES_VIII_enfriamiento,9,0.07666712785905339
RES_IX_coc_electricidad,9,0.07666712785905339
RES_IX_refrigeracion,9,0.07666712785905339
RES_IX_iluminacion,9,0.07666712785905339
RES_IX_otros_electricos,9,0.07666712785905339
RES_XIV_calef_electricidad,9,0.07666712785905339
RES_XIV_refrigeracion,9,0.07666712785905339
RES_XIV_iluminacion,9,0.07666712785905339
RES_XIV_otros_electricos,9,0.07666712785905339
RES_XIV_enfriamiento,9,0.07666712785905339
RES_X_calef_electricidad,9,0.07666712785905339
RES_X_refrigeracion,9,0.07666712785905339
RES_X_iluminacion,9,0.07666712785905339
RES_X_otros_electricos,9,0.07666712785905339
RES_X_enfriamiento,9,0.07666712785905339
COM_electricidad,9,0.08191634057882308
PUB_electricidad,9,0.07696408055846529
RES_XV_calef_electricidad,10,0.07943935966759506
RES_XV_refrigeracion,10,0.07943935966759506
RES_XV_iluminacion,10,0.07943935966759506
RES_XV_otros_electricos,10,0.07943935966759506
RES_XV_enfriamiento,10,0.07943935966759506
RES_I_coc_electricidad,10,0.07943935966759506
RES_I_refrigeracion,10,0.07943935966759506
RES_I_iluminacion,10,0.07943935966759506
RES_I_otros_electricos,10,0.07943935966759506
RES_I_enfriamiento,10,0.07943935966759506
RES_II_coc_electricidad,10,0.07943935966759506
RES_II_refrigeracion,10,0.07943935966759506
RES_II_iluminacion,10,0.07943935966759506
RES_II_otros_electricos,10,0.07943935966759506
RES_II_enfriamiento,10,0.07943935966759506
RES_III_coc_electricidad,10,0.07943935966759506
RES_III_refrigeracion,10,0.07943935966759506
RES_III_iluminacion,10,0.07943935966759506
RES_III_otros_electricos,10,0.07943935966759506
RES_III_enfriamiento,10,0.07943935966759506
RES_IV_coc_electricidad,10,0.07943935966759506
RES_IV_refrigeracion,10,0.07943935966759506
RES_IV_iluminacion,10,0.07943935966759506
RES_IV_otros_electricos,10,0.07943935966759506
RES_IV_enfriamiento,10,0.07943935966759506
RES_V_calef_electricidad,10,0.07943935966759506
RES_V_coc_electricidad,10,0.07943935966759506
RES_V_refrigeracion,10,0.07943935966759506
RES_V_iluminacion,10,0.07943935966759506
RES_V_otros_electricos,10,0.07943935966759506
RES_V_enfriamiento,10,0.07943935966759506
RES_RM_calef_biomasa_electricidad,10,0.07943935966759506
RES_RM_calef_electricidad,10,0.07943935966759506
RES_RM_coc_electricidad,10,0.07943935966759506
RES_RM_coc_gas_licuado_electricidad,10,0.07943935966759506
RES_RM_refrigeracion,10,0.07943935966759506
RES_RM_iluminacion,10,0.07943935966759506
RES_RM_otros_electricos,10,0.07943935966759506
RES_RM_enfriamiento,10,0.07943935966759506
RES_VI_calef_electricidad,10,0.07943935966759506
RES_VI_refrigeracion,10,0.07943935966759506
RES_VI_iluminacion,10,0.07943935966759506
RES_VI_otros_electricos,10,0.07943935966759506
RES_VI_enfriamiento,10,0.07943935966759506
RES_VII_calef_electricidad,10,0.07943935966759506
RES_VII_refrigeracion,10,0.07943935966759506
RES_VII_iluminacion,10,0.07943935966759506
RES_VII_otros_electricos,10,0.07943935966759506
RES_VII_enfriamiento,10,0.07943935966759506
RES_VIII_calef_electricidad,10,0.07943935966759506
RES_VIII_refrigeracion,10,0.07943935966759506
RES_VIII_iluminacion,10,0.07943935966759506
RES_VIII_otros_electricos,10,0.07943935966759506
RES_VIII_enfriamiento,10,0.07943935966759506
RES_IX_coc_electricidad,10,0.07943935966759506
RES_IX_refrigeracion,10,0.07943935966759506
RES_IX_iluminacion,10,0.07943935966759506
RES_IX_otros_electricos,10,0.07943935966759506
RES_XIV_calef_electricidad,10,0.07943935966759506
RES_XIV_refrigeracion,10,0.07943935966759506
RES_XIV_iluminacion,10,0.07943935966759506
RES_XIV_otros_electricos,10,0.07943935966759506
RES_XIV_enfriamiento,10,0.07943935966759506
RES_X_calef_electricidad,10,0.07943935966759506
RES_X_refrigeracion,10,0.07943935966759506
RES_X_iluminacion,10,0.07943935966759506
RES_X_otros_electricos,10,0.07943935966759506
RES_X_enfriamiento,10,0.07943935966759506
COM_electricidad,10,0.08908398536576721
PUB_electricidad,10,0.07805767595332337
RES_XV_calef_electricidad,11,0.08171739276255707
RES_XV_refrigeracion,11,0.08171739276255707
RES_XV_iluminacion,11,0.08171739276255707
RES_XV_otros_electricos,11,0.08171739276255707
RES_XV_enfriamiento,11,0.08171739276255707
RES_I_coc_electricidad,11,0.08171739276255707
RES_I_refrigeracion,11,0.08171739276255707
RES_I_iluminacion,11,0.08171739276255707
RES_I_otros_electricos,11,0.08171739276255707
RES_I_enfriamiento,11,0.08171739276255707
RES_II_coc_electricidad,11,0.08171739276255707
RES_II_refrigeracion,11,0.08171739276255707
RES_II_iluminacion,11,0.08171739276255707
RES_II_otros_electricos,11,0.08171739276255707
RES_II_enfriamiento,11,0.08171739276255707
RES_III_coc_electricidad,11,0.08171739276255707
RES_III_refrigeracion,11,0.08171739276255707
RES_III_iluminacion,11,0.08171739276255707
RES_III_otros_electricos,11,0.08171739276255707
RES_III_enfriamiento,11,0.08171739276255707
RES_IV_coc_electricidad,11,0.08171739276255707
RES_IV_refrigeracion,11,0.08171739276255707
RES_IV_iluminacion,11,0.08171739276255707
RES_IV_otros_electricos,11,0.08171739276255707
RES_IV_enfriamiento,11,0.08171739276255707
RES_V_calef_electricidad,11,0.08171739276255707
RES_V_coc_electricidad,11,0.08171739276255707
RES_V_refrigeracion,11,0.08171739276255707
RES_V_iluminacion,11,0.08171739276255707
RES_V_otros_electricos,11,0.08171739276255707
RES_V_enfriamiento,11,0.08171739276255707
RES_RM_calef_biomasa_electricidad,11,0.08171739276255707
RES_RM_calef_electricidad,11,0.08171739276255707
RES_RM_coc_electricidad,11,0.08171739276255707
RES_RM_coc_gas_licuado_electricidad,11,0.08171739276255707
RES_RM_refrigeracion,11,0.08171739276255707
RES_RM_iluminacion,11,0.08171739276255707
RES_RM_otros_electricos,11,0.08171739276255707
RES_RM_enfriamiento,11,0.08171739276255707
RES_VI_calef_electricidad,11,0.08171739276255707
RES_VI_refrigeracion,11,0.08171739276255707
RES_VI_iluminacion,11,0.08171739276255707
RES_VI_otros_electricos,11,0.08171739276255707
RES_VI_enfriamiento,11,0.08171739276255707
RES_VII_calef_electricidad,11,0.08171739276255707
RES_VII_refrigeracion,11,0.08171739276255707
RES_VII_iluminacion,11,0.08171739276255707
RES_VII_otros_electricos,11,0.08171739276255707
RES_VII_enfriamiento,11,0.08171739276255707
RES_VIII_calef_electricidad,11,0.08171739276255707
RES_VIII_refrigeracion,11,0.08171739276255707
RES_VIII_iluminacion,11,0.08171739276255707
RES_VIII_otros_electricos,11,0.08171739276255707
RES_VIII_enfriamiento,11,0.08171739276255707
RES_IX_coc_electricidad,11,0.08171739276255707
RES_IX_refrigeracion,11,0.08171739276255707
RES_IX_iluminacion,11,0.08171739276255707
RES_IX_otros_electricos,11,0.08171739276255707
RES_XIV_calef_electricidad,11,0.08171739276255707
RES_XIV_refrigeracion,11,0.08171739276255707
RES_XIV_iluminacion,11,0.08171739276255707
RES_XIV_otros_electricos,11,0.08171739276255707
RES_XIV_enfriamiento,11,0.08171739276255707
RES_X_calef_electricidad,11,0.08171739276255707
RES_X_refrigeracion,11,0.08171739276255707
RES_X_iluminacion,11,0.08171739276255707
RES_X_otros_electricos,11,0.08171739276255707
RES_X_enfriamiento,11,0.08171739276255707
COM_electricidad,11,0.09461939465730845
PUB_electricidad,11,0.08734755722504324
RES_XV_calef_electricidad,12,0.08644115974459925
RES_XV_refrigeracion,12,0.08644115974459925
RES_XV_iluminacion,12,0.08644115974459925
RES_XV_otros_electricos,12,0.08644115974459925
RES_XV_enfriamiento,12,0.08644115974459925
RES_I_coc_electricidad,12,0.08644115974459925
RES_I_refrigeracion,12,0.08644115974459925
RES_I_iluminacion,12,0.08644115974459925
RES_I_otros_electricos,12,0.08644115974459925
RES_I_enfriamiento,12,0.08644115974459925
RES_II_coc_electricidad,12,0.08644115974459925
RES_II_refrigeracion,12,0.08644115974459925
RES_II_iluminacion,12,0.08644115974459925
RES_II_otros_electricos,12,0.08644115974459925
RES_II_enfriamiento,12,0.08644115974459925
RES_III_coc_electricidad,12,0.08644115974459925
RES_III_refrigeracion,12,0.08644115974459925
RES_III_iluminacion,12,0.08644115974459925
RES_III_otros_electricos,12,0.08644115974459925
RES_III_enfriamiento,12,0.08644115974459925
RES_IV_coc_electricidad,12,0.08644115974459925
RES_IV_refrigeracion,12,0.08644115974459925
RES_IV_iluminacion,12,0.08644115974459925
RES_IV_otros_electricos,12,0.08644115974459925
RES_IV_enfriamiento,12,0.08644115974459925
RES_V_calef_electricidad,12,0.08644115974459925
RES_V_coc_electricidad,12,0.08644115974459925
RES_V_refrigeracion,12,0.08644115974459925
RES_V_iluminacion,12,0.08644115974459925
RES_V_otros_electricos,12,0.08644115974459925
RES_V_enfriamiento,12,0.08644115974459925
RES_RM_calef_biomasa_electricidad,12,0.08644115974459925
RES_RM_calef_electricidad,12,0.08644115974459925
RES_RM_coc_electricidad,12,0.08644115974459925
RES_RM_coc_gas_licuado_electricidad,12,0.08644115974459925
RES_RM_refrigeracion,12,0.08644115974459925
RES_RM_iluminacion,12,0.08644115974459925
RES_RM_otros_electricos,12,0.08644115974459925
RES_RM_enfriamiento,12,0.08644115974459925
RES_VI_calef_electricidad,12,0.08644115974459925
RES_VI_refrigeracion,12,0.08644115974459925
RES_VI_iluminacion,12,0.08644115974459925
RES_VI_otros_electricos,12,0.08644115974459925
RES_VI_enfriamiento,12,0.08644115974459925
RES_VII_calef_electricidad,12,0.08644115974459925
RES_VII_refrigeracion,12,0.08644115974459925
RES_VII_iluminacion,12,0.08644115974459925
RES_VII_otros_electricos,12,0.08644115974459925
RES_VII_enfriamiento,12,0.08644115974459925
RES_VIII_calef_electricidad,12,0.08644115974459925
RES_VIII_refrigeracion,12,0.08644115974459925
RES_VIII_iluminacion,12,0.08644115974459925
RES_VIII_otros_electricos,12,0.08644115974459925
RES_VIII_enfriamiento,12,0.08644115974459925
RES_IX_coc_electricidad,12,0.08644115974459925
RES_IX_refrigeracion,12,0.08644115974459925
RES_IX_iluminacion,12,0.08644115974459925
RES_IX_otros_electricos,12,0.08644115974459925
RES_XIV_calef_electricidad,12,0.08644115974459925
RES_XIV_refrigeracion,12,0.08644115974459925
RES_XIV_iluminacion,12,0.08644115974459925
RES_XIV_otros_electricos,12,0.08644115974459925
RES_XIV_enfriamiento,12,0.08644115974459925
RES_X_calef_electricidad,12,0.08644115974459925
RES_X_refrigeracion,12,0.08644115974459925
RES_X_iluminacion,12,0.08644115974459925
RES_X_otros_electricos,12,0.08644115974459925
RES_X_enfriamiento,12,0.08644115974459925
COM_electricidad,12,0.1040125133717305
PUB_electricidad,12,0.11945540182899053
I_AZU_electricidad,1,0.06624378981659274
I_AZU_electricidad,2,0.06611860161866344
I_AZU_electricidad,3,0.07894610255278521
I_AZU_electricidad,4,0.07851463165963753
I_AZU_electricidad,5,0.0851050935984912
I_CEL_calor_electricidad,1,0.08695310165970406
I_AZU_motriz_electricidad,1,0.06624378981659274
I_CEL_electricidad,1,0.08695310165970406
I_CEL_impuesto_calor_electricidad,1,0.08695310165970406
I_AZU_motriz_electricidad,2,0.06611860161866344
I_CEL_impuesto_electricidad,1,0.08695310165970406
I_CEL_nuevo_calor_electricidad,1,0.08695310165970406
I_AZU_motriz_electricidad,3,0.07894610255278521
I_AZU_motriz_electricidad,4,0.07851463165963753
I_CEL_nuevo_electricidad,1,0.08695310165970406
I_CEM_calor_electricidad,1,0.08502839110301408
I_CEM_electricidad,1,0.08502839110301408
I_AZU_motriz_electricidad,5,0.0851050935984912
I_CEM_nuevo_electricidad,1,0.08502839110301408
I_AZU_motriz_electricidad,6,0.08117389903163762
I_AZU_motriz_electricidad,7,0.08635285122167896
I_HIE_electricidad,1,0.0804993507648546
I_AZU_motriz_electricidad,8,0.08735645099620033
I_HIE_nuevo_electricidad,1,0.0804993507648546
I_AZU_motriz_electricidad,9,0.08041374019153391
I_AZU_motriz_electricidad,10,0.09293996122490641
I_PES_calor_electricidad,1,0.06624378981659274
I_PES_electricidad,1,0.06624378981659274
I_AZU_motriz_electricidad,11,0.0970221597459983
I_PES_impuesto_calor_electricidad,1,0.06624378981659274
I_PES_impuesto_electricidad,1,0.06624378981659274
I_AZU_motriz_electricidad,12,0.09981271834187445
I_PES_nuevo_calor_electricidad,1,0.06624378981659274
I_PES_nuevo_electricidad,1,0.06624378981659274
I_AZU_nuevo_motriz_electricidad_norm,1,0.06624378981659274
I_AZU_nuevo_motriz_electricidad_norm,2,0.06611860161866344
I_SID_electricidad,1,0.08361790148059497
I_AZU_nuevo_motriz_electricidad_norm,3,0.07894610255278521
I_SID_nuevo_electricidad,1,0.08361790148059497
I_AZU_nuevo_motriz_electricidad_norm,4,0.07851463165963753
I_AZU_nuevo_motriz_electricidad_norm,5,0.0851050935984912
I_PET_calor_electricidad,1,0.14845871934124028
I_PET_electricidad,1,0.14845871934124028
I_AZU_nuevo_motriz_electricidad_norm,6,0.08117389903163762
I_PET_nuevo_calor_electricidad,1,0.14845871934124028
I_PET_nuevo_electricidad,1,0.14845871934124028
I_AZU_nuevo_motriz_electricidad_norm,7,0.08635285122167896
I_AZU_nuevo_motriz_electricidad_norm,8,0.08735645099620033
I_MIN_calor_electricidad,1,0.07693302612768346
I_MIN_electricidad,1,0.07693302612768346
I_AZU_nuevo_motriz_electricidad_norm,9,0.08041374019153391
I_MIN_nuevo_calor_electricidad,1,0.07693302612768346
I_MIN_nuevo_electricidad,1,0.07693302612768346
I_AZU_nuevo_motriz_electricidad_norm,10,0.09293996122490641
I_AZU_nuevo_motriz_electricidad_norm,11,0.0970221597459983
I_IND_calor_electricidad,1,0.06624378981659274
I_IND_electricidad,1,0.06624378981659274
I_AZU_nuevo_motriz_electricidad_norm,12,0.09981271834187445
I_IND_impuesto_calor_electricidad,1,0.06624378981659274
I_IND_impuesto_electricidad,1,0.06624378981659274
I_AZU_nuevo_motriz_electricidad_prem,1,0.06624378981659274
I_IND_nuevo_calor_electricidad,1,0.06624378981659274
I_IND_nuevo_electricidad,1,0.06624378981659274
I_AZU_nuevo_motriz_electricidad_prem,2,0.06611860161866344
I_AZU_nuevo_motriz_electricidad_prem,3,0.07894610255278521
I_COB_calor_electricidad,1,0.08362102808794249
I_COB_electricidad,1,0.08362102808794249
I_AZU_nuevo_motriz_electricidad_prem,4,0.07851463165963753
I_COB_impuesto_calor_electricidad,1,0.08362102808794249
I_COB_impuesto_electricidad,1,0.08362102808794249
I_AZU_nuevo_motriz_electricidad_prem,5,0.0851050935984912
I_COB_nuevo_calor_electricidad,1,0.08362102808794249
I_COB_nuevo_electricidad,1,0.08362102808794249
I_AZU_nuevo_motriz_electricidad_prem,6,0.08117389903163762
I_AZU_nuevo_motriz_electricidad_prem,7,0.08635285122167896
I_AZU_electricidad,6,0.08117389903163762
I_AZU_electricidad,7,0.08635285122167896
I_AZU_electricidad,8,0.08735645099620033
I_AZU_electricidad,9,0.08041374019153391
I_AZU_electricidad,10,0.09293996122490641
I_CEL_calor_electricidad,2,0.08108180488458226
I_AZU_nuevo_motriz_electricidad_prem,8,0.08735645099620033
I_CEL_electricidad,2,0.08108180488458226
I_CEL_impuesto_calor_electricidad,2,0.08108180488458226
I_AZU_nuevo_motriz_electricidad_prem,9,0.08041374019153391
I_CEL_impuesto_electricidad,2,0.08108180488458226
I_CEL_nuevo_calor_electricidad,2,0.08108180488458226
I_AZU_nuevo_motriz_electricidad_prem,10,0.09293996122490641
I_AZU_nuevo_motriz_electricidad_prem,11,0.0970221597459983
I_CEL_nuevo_electricidad,2,0.08108180488458226
I_CEM_calor_electricidad,2,0.07105638811571008
I_CEM_electricidad,2,0.07105638811571008
I_AZU_nuevo_motriz_electricidad_prem,12,0.09981271834187445
I_CEM_nuevo_electricidad,2,0.07105638811571008
I_CEL_impuesto_motriz_electricidad,1,0.08695310165970406
I_CEL_impuesto_motriz_electricidad,2,0.08108180488458226
I_HIE_electricidad,2,0.0773254556821889
I_CEL_impuesto_motriz_electricidad,3,0.08207051229191449
I_HIE_nuevo_electricidad,2,0.0773254556821889
I_CEL_impuesto_motriz_electricidad,4,0.08078159928360365
I_CEL_impuesto_motriz_electricidad,5,0.08677685903843242
I_PES_calor_electricidad,2,0.06611860161866344
I_PES_electricidad,2,0.06611860161866344
I_CEL_impuesto_motriz_electricidad,6,0.08082043431334808
I_PES_impuesto_calor_electricidad,2,0.06611860161866344
I_PES_impuesto_electricidad,2,0.06611860161866344
I_CEL_impuesto_motriz_electricidad,7,0.08908161260264012
I_PES_nuevo_calor_electricidad,2,0.06611860161866344
I_PES_nuevo_electricidad,2,0.06611860161866344
I_CEL_impuesto_motriz_electricidad,8,0.0840883398606753
I_CEL_impuesto_motriz_electricidad,9,0.08365173692960032
I_SID_electricidad,2,0.07943140024713269
I_CEL_impuesto_motriz_electricidad,10,0.07672191971663243
I_SID_nuevo_electricidad,2,0.07943140024713269
I_CEL_impuesto_motriz_electricidad,11,0.08083236406825738
I_CEL_impuesto_motriz_electricidad,12,0.08713971535060938
I_PET_calor_electricidad,2,0.12720474657033404
I_PET_electricidad,2,0.12720474657033404
I_CEL_motriz_electricidad,1,0.08695310165970406
I_PET_nuevo_calor_electricidad,2,0.12720474657033404
I_PET_nuevo_electricidad,2,0.12720474657033404
I_CEL_motriz_electricidad,2,0.08108180488458226
I_CEL_motriz_electricidad,3,0.08207051229191449
I_MIN_calor_electricidad,2,0.07297887794499824
I_MIN_electricidad,2,0.07297887794499824
I_CEL_motriz_electricidad,4,0.08078159928360365
I_MIN_nuevo_calor_electricidad,2,0.07297887794499824
I_MIN_nuevo_electricidad,2,0.07297887794499824
I_CEL_motriz_electricidad,5,0.08677685903843242
I_CEL_motriz_electricidad,6,0.08082043431334808
I_IND_calor_electricidad,2,0.06611860161866344
I_IND_electricidad,2,0.06611860161866344
I_CEL_motriz_electricidad,7,0.08908161260264012
I_IND_impuesto_calor_electricidad,2,0.06611860161866344
I_IND_impuesto_electricidad,2,0.06611860161866344
I_CEL_motriz_electricidad,8,0.0840883398606753
I_IND_nuevo_calor_electricidad,2,0.06611860161866344
I_IND_nuevo_electricidad,2,0.06611860161866344
I_CEL_motriz_electricidad,9,0.08365173692960032
I_CEL_motriz_electricidad,10,0.07672191971663243
I_COB_calor_electricidad,2,0.07179835521400224
I_COB_electricidad,2,0.07179835521400224
I_CEL_motriz_electricidad,11,0.08083236406825738
I_COB_impuesto_calor_electricidad,2,0.07179835521400224
I_COB_impuesto_electricidad,2,0.07179835521400224
I_CEL_motriz_electricidad,12,0.08713971535060938
I_COB_nuevo_calor_electricidad,2,0.07179835521400224
I_COB_nuevo_electricidad,2,0.07179835521400224
I_CEL_nuevo_motriz_electricidad_norm,1,0.08695310165970406
I_CEL_nuevo_motriz_electricidad_norm,2,0.08108180488458226
I_AZU_electricidad,11,0.0970221597459983
I_AZU_electricidad,12,0.09981271834187445
I_CEL_nuevo_motriz_electricidad_norm,3,0.08207051229191449
I_CEL_nuevo_motriz_electricidad_norm,4,0.08078159928360365
I_CEL_nuevo_motriz_electricidad_norm,5,0.08677685903843242
I_CEL_calor_electricidad,3,0.08207051229191449
I_CEL_nuevo_motriz_electricidad_norm,6,0.08082043431334808
I_CEL_electricidad,3,0.08207051229191449
I_CEL_impuesto_calor_electricidad,3,0.08207051229191449
I_CEL_nuevo_motriz_electricidad_norm,7,0.08908161260264012
I_CEL_impuesto_electricidad,3,0.08207051229191449
I_CEL_nuevo_calor_electricidad,3,0.08207051229191449
I_CEL_nuevo_motriz_electricidad_norm,8,0.0840883398606753
I_CEL_nuevo_motriz_electricidad_norm,9,0.08365173692960032
I_CEL_nuevo_electricidad,3,0.08207051229191449
I_CEM_calor_electricidad,3,0.088399488712874
I_CEM_electricidad,3,0.088399488712874
I_CEL_nuevo_motriz_electricidad_norm,10,0.07672191971663243
I_CEM_nuevo_electricidad,3,0.088399488712874
I_CEL_nuevo_motriz_electricidad_norm,11,0.08083236406825738
I_CEL_nuevo_motriz_electricidad_norm,12,0.08713971535060938
I_HIE_electricidad,3,0.08579971955095624
I_CEL_nuevo_motriz_electricidad_prem,1,0.08695310165970406
I_HIE_nuevo_electricidad,3,0.08579971955095624
I_CEL_nuevo_motriz_electricidad_prem,2,0.08108180488458226
I_CEL_nuevo_motriz_electricidad_prem,3,0.08207051229191449
I_PES_calor_electricidad,3,0.07894610255278521
I_PES_electricidad,3,0.07894610255278521
I_CEL_nuevo_motriz_electricidad_prem,4,0.08078159928360365
I_PES_impuesto_calor_electricidad,3,0.07894610255278521
I_PES_impuesto_electricidad,3,0.07894610255278521
I_CEL_nuevo_motriz_electricidad_prem,5,0.08677685903843242
I_PES_nuevo_calor_electricidad,3,0.07894610255278521
I_PES_nuevo_electricidad,3,0.07894610255278521
I_CEL_nuevo_motriz_electricidad_prem,6,0.08082043431334808
I_CEL_nuevo_motriz_electricidad_prem,7,0.08908161260264012
I_SID_electricidad,3,0.0858190140771512
I_CEL_nuevo_motriz_electricidad_prem,8,0.0840883398606753
I_SID_nuevo_electricidad,3,0.0858190140771512
I_CEL_nuevo_motriz_electricidad_prem,9,0.08365173692960032
I_CEL_nuevo_motriz_electricidad_prem,10,0.07672191971663243
I_PET_calor_electricidad,3,0.11317364895904854
I_PET_electricidad,3,0.11317364895904854
I_CEL_nuevo_motriz_electricidad_prem,11,0.08083236406825738
I_PET_nuevo_calor_electricidad,3,0.11317364895904854
I_PET_nuevo_electricidad,3,0.11317364895904854
I_CEL_nuevo_motriz_electricidad_prem,12,0.08713971535060938
I_CEM_motriz_electricidad,1,0.08502839110301408
I_MIN_calor_electricidad,3,0.08892942047506011
I_MIN_electricidad,3,0.08892942047506011
I_CEM_motriz_electricidad,2,0.07105638811571008
I_MIN_nuevo_calor_electricidad,3,0.08892942047506011
I_MIN_nuevo_electricidad,3,0.08892942047506011
I_CEM_motriz_electricidad,3,0.088399488712874
I_CEM_motriz_electricidad,4,0.08704262880765823
I_IND_calor_electricidad,3,0.07894610255278521
I_IND_electricidad,3,0.07894610255278521
I_CEM_motriz_electricidad,5,0.08679800049924928
I_IND_impuesto_calor_electricidad,3,0.07894610255278521
I_IND_impuesto_electricidad,3,0.07894610255278521
I_CEM_motriz_electricidad,6,0.07800197118794464
I_IND_nuevo_calor_electricidad,3,0.07894610255278521
I_IND_nuevo_electricidad,3,0.07894610255278521
I_CEM_motriz_electricidad,7,0.08070069637516117
I_CEM_motriz_electricidad,8,0.08299486004072414
I_COB_calor_electricidad,3,0.07638454281516184
I_COB_electricidad,3,0.07638454281516184
I_CEM_motriz_electricidad,9,0.08189086009566036
I_COB_impuesto_calor_electricidad,3,0.07638454281516184
I_COB_impuesto_electricidad,3,0.07638454281516184
I_CEM_motriz_electricidad,10,0.08477004833487131
I_COB_nuevo_calor_electricidad,3,0.07638454281516184
I_COB_nuevo_electricidad,3,0.07638454281516184
I_CEM_motriz_electricidad,11,0.08454937402861706
I_CEM_motriz_electricidad,12,0.08876729269851576
I_CEM_nuevo_motriz_electricidad_norm,1,0.08502839110301408
I_CEM_nuevo_motriz_electricidad_norm,2,0.07105638811571008
I_CEM_nuevo_motriz_electricidad_norm,3,0.088399488712874
I_CEM_nuevo_motriz_electricidad_norm,4,0.08704262880765823
I_CEM_nuevo_motriz_electricidad_norm,5,0.08679800049924928
I_CEL_calor_electricidad,4,0.08078159928360365
I_CEM_nuevo_motriz_electricidad_norm,6,0.07800197118794464
I_CEL_electricidad,4,0.08078159928360365
I_CEL_impuesto_calor_electricidad,4,0.08078159928360365
I_CEM_nuevo_motriz_electricidad_norm,7,0.08070069637516117
I_CEL_impuesto_electricidad,4,0.08078159928360365
I_CEL_nuevo_calor_electricidad,4,0.08078159928360365
I_CEM_nuevo_motriz_electricidad_norm,8,0.08299486004072414
I_CEM_nuevo_motriz_electricidad_norm,9,0.08189086009566036
I_CEL_nuevo_electricidad,4,0.08078159928360365
I_CEM_calor_electricidad,4,0.08704262880765823
I_CEM_electricidad,4,0.08704262880765823
I_CEM_nuevo_motriz_electricidad_norm,10,0.08477004833487131
I_CEM_nuevo_electricidad,4,0.08704262880765823
I_CEM_nuevo_motriz_electricidad_norm,11,0.08454937402861706
I_CEM_nuevo_motriz_electricidad_norm,12,0.08876729269851576
I_HIE_electricidad,4,0.08773128478547335
I_CEM_nuevo_motriz_electricidad_prem,1,0.08502839110301408
I_HIE_nuevo_electricidad,4,0.08773128478547335
I_CEM_nuevo_motriz_electricidad_prem,2,0.07105638811571008
I_CEM_nuevo_motriz_electricidad_prem,3,0.088399488712874
I_PES_calor_electricidad,4,0.07851463165963753
I_PES_electricidad,4,0.07851463165963753
I_CEM_nuevo_motriz_electricidad_prem,4,0.08704262880765823
I_PES_impuesto_calor_electricidad,4,0.07851463165963753
I_PES_impuesto_electricidad,4,0.07851463165963753
I_CEM_nuevo_motriz_electricidad_prem,5,0.08679800049924928
I_PES_nuevo_calor_electricidad,4,0.07851463165963753
I_PES_nuevo_electricidad,4,0.07851463165963753
I_CEM_nuevo_motriz_electricidad_prem,6,0.07800197118794464
I_CEM_nuevo_motriz_electricidad_prem,7,0.08070069637516117
I_SID_electricidad,4,0.08275454655145914
I_CEM_nuevo_motriz_electricidad_prem,8,0.08299486004072414
I_SID_nuevo_electricidad,4,0.08275454655145914
I_CEM_nuevo_motriz_electricidad_prem,9,0.08189086009566036
I_CEM_nuevo_motriz_electricidad_prem,10,0.08477004833487131
I_PET_calor_electricidad,4,0.08975542678270249
I_PET_electricidad,4,0.08975542678270249
I_CEM_nuevo_motriz_electricidad_prem,11,0.08454937402861706
I_PET_nuevo_calor_electricidad,4,0.08975542678270249
I_PET_nuevo_electricidad,4,0.08975542678270249
I_CEM_nuevo_motriz_electricidad_prem,12,0.08876729269851576
I_COB_impuesto_motriz_electricidad,1,0.08362102808794249
I_MIN_calor_electricidad,4,0.08694636722390804
I_MIN_electricidad,4,0.08694636722390804
I_COB_impuesto_motriz_electricidad,2,0.07179835521400224
I_MIN_nuevo_calor_electricidad,4,0.08694636722390804
I_MIN_nuevo_electricidad,4,0.08694636722390804
I_COB_impuesto_motriz_electricidad,3,0.07638454281516184
I_COB_impuesto_motriz_electricidad,4,0.08224788459992849
I_IND_calor_electricidad,4,0.07851463165963753
I_IND_electricidad,4,0.07851463165963753
I_COB_impuesto_motriz_electricidad,5,0.08750461161047268
I_IND_impuesto_calor_electricidad,4,0.07851463165963753
I_IND_impuesto_electricidad,4,0.07851463165963753
