Escenario,Agno,Energeticos,Precio
14,2045,carbon_generacion,61.8334068060976
14,2046,carbon_generacion,61.997039525452095
14,2047,carbon_generacion,62.195150365550774
14,2048,carbon_generacion,62.39157620027815
14,2049,carbon_generacion,62.66753172299813
14,2050,carbon_generacion,62.92088664549864
15,2015,carbon_generacion,64.1
15,2016,carbon_generacion,64.1
15,2017,carbon_generacion,64.1
15,2018,carbon_generacion,64.1
15,2019,carbon_generacion,64.1
15,2020,carbon_generacion,56.13825488729602
15,2021,carbon_generacion,56.59851972573644
15,2022,carbon_generacion,56.96621480845061
15,2023,carbon_generacion,57.33957900474103
15,2024,carbon_generacion,56.170358980824474
15,2025,carbon_generacion,56.8714869564552
15,2026,carbon_generacion,57.36423716520453
15,2027,carbon_generacion,57.98005622272217
15,2028,carbon_generacion,58.59239978026214
15,2029,carbon_generacion,59.13184279521643
15,2030,carbon_generacion,59.663949128871934
15,2031,carbon_generacion,60.22735490823777
15,2032,carbon_generacion,60.654846556419585
15,2033,carbon_generacion,61.167100891126154
15,2034,carbon_generacion,61.597158426360224
15,2035,carbon_generacion,62.08281709276828
15,2036,carbon_generacion,62.577540106304326
15,2037,carbon_generacion,63.1531156008415
15,2038,carbon_generacion,63.662213100613826
15,2039,carbon_generacion,64.08266001048689
15,2040,carbon_generacion,64.39276073039508
15,2041,carbon_generacion,64.60725988958472
15,2042,carbon_generacion,64.97093077497385
15,2043,carbon_generacion,65.40348722818698
15,2044,carbon_generacion,65.9043495961657
15,2045,carbon_generacion,66.42547191206317
15,2046,carbon_generacion,66.94913340145696
15,2047,carbon_generacion,67.54421737402197
15,2048,carbon_generacion,68.15459883025525
15,2049,carbon_generacion,68.91530015292582
15,2050,carbon_generacion,69.592114932119
16,2015,carbon_generacion,64.1
16,2016,carbon_generacion,64.1
16,2017,carbon_generacion,64.1
16,2018,carbon_generacion,64.1
16,2019,carbon_generacion,64.1
16,2020,carbon_generacion,56.12661048565849
16,2021,carbon_generacion,56.55104206734641
16,2022,carbon_generacion,56.85888379983436
16,2023,carbon_generacion,57.148768323742445
16,2024,carbon_generacion,55.880655264994175
16,2025,carbon_generacion,56.45026337547071
16,2026,carbon_generacion,56.79090507055721
16,2027,carbon_generacion,57.22761410331268
16,2028,carbon_generacion,57.64009022452461
16,2029,carbon_generacion,57.950526665089114
16,2030,carbon_generacion,58.23455661383486
16,2031,carbon_generacion,58.51815923268922
16,2032,carbon_generacion,58.65842230507369
16,2033,carbon_generacion,58.82967004371787
16,2034,carbon_generacion,58.8885693050232
16,2035,carbon_generacion,59.00104458456488
16,2036,carbon_generacion,59.098507863887406
16,2037,carbon_generacion,59.21629522289271
16,2038,carbon_generacion,59.174280626213445
16,2039,carbon_generacion,59.06487913045362
16,2040,carbon_generacion,58.885464952879076
16,2041,carbon_generacion,58.59019806438102
16,2042,carbon_generacion,58.33491555665774
16,2043,carbon_generacion,58.14548094718457
16,2044,carbon_generacion,57.95859232189138
16,2045,carbon_generacion,57.75528657125738
16,2046,carbon_generacion,57.599185014563716
16,2047,carbon_generacion,57.444752036828525
16,2048,carbon_generacion,57.27355224834861
16,2049,carbon_generacion,57.11901482074779
16,2050,carbon_generacion,56.99630360081111
17,2015,carbon_generacion,64.1
17,2016,carbon_generacion,64.1
17,2017,carbon_generacion,64.1
17,2018,carbon_generacion,64.1
17,2019,carbon_generacion,64.1
17,2020,carbon_generacion,56.12346796269082
17,2021,carbon_generacion,56.53822907475253
17,2022,carbon_generacion,56.829917935359845
17,2023,carbon_generacion,57.09727345383158
17,2024,carbon_generacion,55.8024717215924
17,2025,carbon_generacion,56.33658602055184
17,2026,carbon_generacion,56.636177560152234
17,2027,carbon_generacion,57.02454942762644
17,2028,carbon_generacion,57.38308649480183
17,2029,carbon_generacion,57.63171998128001
17,2030,carbon_generacion,57.84880052707812
17,2031,carbon_generacion,58.05689150645935
17,2032,carbon_generacion,58.11963901174892
17,2033,carbon_generacion,58.19885788591297
17,2034,carbon_generacion,58.15759112437158
17,2035,carbon_generacion,58.169353855438445
17,2036,carbon_generacion,58.159607002565565
17,2037,carbon_generacion,58.153849178656685
17,2038,carbon_generacion,57.96310367464791
17,2039,carbon_generacion,57.71070979199572
17,2040,carbon_generacion,57.39918819866549
17,2041,carbon_generacion,56.9663486325098
17,2042,carbon_generacion,56.544026605340264
17,2043,carbon_generacion,56.186732687933535
17,2044,carbon_generacion,55.81423784948571
17,2045,carbon_generacion,55.41542769181016
17,2046,carbon_generacion,55.0758756624003
17,2047,carbon_generacion,54.719167436499184
17,2048,carbon_generacion,54.33703907572629
17,2049,carbon_generacion,53.93550237043324
17,2050,carbon_generacion,53.597019752899314
18,2015,carbon_generacion,64.1
18,2016,carbon_generacion,64.1
18,2017,carbon_generacion,64.1
18,2018,carbon_generacion,64.1
18,2019,carbon_generacion,64.1
18,2020,carbon_generacion,56.13595453871946
18,2021,carbon_generacion,56.589140526418554
18,2022,carbon_generacion,56.945011595045855
18,2023,carbon_generacion,57.301884403327335
18,2024,carbon_generacion,56.11312808557721
18,2025,carbon_generacion,56.78827434535732
18,2026,carbon_generacion,57.250975555989015
18,2027,carbon_generacion,57.8314114737512
18,2028,carbon_generacion,58.40427127016977
18,2029,carbon_generacion,58.89847409470306
18,2030,carbon_generacion,59.38157300172822
18,2031,carbon_generacion,59.88970373802742
18,2032,carbon_generacion,60.26045345424484
18,2033,carbon_generacion,60.70534202278601
18,2034,carbon_generacion,61.06207733557467
18,2035,carbon_generacion,61.47401371899248
18,2036,carbon_generacion,61.89025817325438
18,2037,carbon_generacion,62.375397738259295
18,2038,carbon_generacion,62.77562318379813
18,2039,carbon_generacion,63.091398676141075
18,2040,carbon_generacion,63.304795852777445
18,2041,carbon_generacion,63.41859085913213
18,2042,carbon_generacion,63.65998765941805
18,2043,carbon_generacion,63.96966993667761
18,2044,carbon_generacion,64.3346672711709
18,2045,carbon_generacion,64.71267900710562
18,2046,carbon_generacion,65.10205347994496
18,2047,carbon_generacion,65.54907056995123
18,2048,carbon_generacion,66.0050508504343
18,2049,carbon_generacion,66.58494699118688
