Proceso,Hidrologia,Etapa,Factor_Planta
SAUCEANDES,9,1,0.547235023
SAUCEANDES,9,2,0.573979592
SAUCEANDES,9,3,0.403225806
SAUCEANDES,9,4,0.297619048
SAUCEANDES,9,5,0.384024578
SAUCEANDES,9,6,0.486111111
SAUCEANDES,9,7,0.595238095
SAUCEANDES,9,8,0.51843318
SAUCEANDES,9,9,0.416666667
SAUCEANDES,9,10,0.384024578
SAUCEANDES,9,11,0.406746032
SAUCEANDES,9,12,0.8640553
SAUCEANDES,10,1,0.8640553
SAUCEANDES,10,2,0.850340136
SAUCEANDES,10,3,0.057603687
SAUCEANDES,10,4,0.178571429
SAUCEANDES,10,5,0.249615975
SAUCEANDES,10,6,0.238095238
SAUCEANDES,10,7,0.163210445
SAUCEANDES,10,8,0.288018433
SAUCEANDES,10,9,0.228174603
SAUCEANDES,10,10,0.307219662
SAUCEANDES,10,11,0.416666667
SAUCEANDES,10,12,0.8640553
SAUCEANDES,11,1,0.43202765
SAUCEANDES,11,2,0.361394558
SAUCEANDES,11,3,0.364823349
SAUCEANDES,11,4,0.307539683
SAUCEANDES,11,5,0.25921659
SAUCEANDES,11,6,0.297619048
SAUCEANDES,11,7,0.384024578
SAUCEANDES,11,8,0.460829493
SAUCEANDES,11,9,0.416666667
SAUCEANDES,11,10,0.489631336
SAUCEANDES,11,11,0.535714286
SAUCEANDES,11,12,0.8640553
SAUCEANDES,12,1,0.374423963
SAUCEANDES,12,2,0.49957483
SAUCEANDES,12,3,0.441628264
SAUCEANDES,12,4,0.347222222
SAUCEANDES,12,5,0.307219662
SAUCEANDES,12,6,0.307539683
SAUCEANDES,12,7,0.384024578
SAUCEANDES,12,8,0.307219662
SAUCEANDES,12,9,0.416666667
SAUCEANDES,12,10,0.403225806
SAUCEANDES,12,11,0.456349206
SAUCEANDES,12,12,0.8640553
SAUCEANDES,13,1,0.556835637
SAUCEANDES,13,2,0.659013605
SAUCEANDES,13,3,0.51843318
SAUCEANDES,13,4,0.376984127
SAUCEANDES,13,5,0.288018433
SAUCEANDES,13,6,0.317460317
SAUCEANDES,13,7,0.240015361
SAUCEANDES,13,8,0.240015361
SAUCEANDES,13,9,0.376984127
SAUCEANDES,13,10,0.51843318
SAUCEANDES,13,11,0.535714286
SAUCEANDES,13,12,0.8640553
SAUCEANDES,14,1,0.441628264
SAUCEANDES,14,2,0.510204082
SAUCEANDES,14,3,0.51843318
SAUCEANDES,14,4,0.416666667
SAUCEANDES,14,5,0.393625192
SAUCEANDES,14,6,0.416666667
SAUCEANDES,14,7,0.364823349
SAUCEANDES,14,8,0.096006144
SAUCEANDES,14,9,0.505952381
SAUCEANDES,14,10,0.556835637
SAUCEANDES,14,11,0.079365079
SAUCEANDES,14,12,0.8640553
SAUCEANDES,15,1,0.17281106
SAUCEANDES,15,2,0.446428571
SAUCEANDES,15,3,0.537634409
SAUCEANDES,15,4,0.476190476
SAUCEANDES,15,5,0.393625192
SAUCEANDES,15,6,0.376984127
SAUCEANDES,15,7,0.374423963
SAUCEANDES,15,8,0.51843318
SAUCEANDES,15,9,0.476190476
SAUCEANDES,15,10,0.51843318
SAUCEANDES,15,11,0.476190476
SAUCEANDES,15,12,0.8640553
SAUCEANDES,16,1,0.288018433
SAUCEANDES,16,2,0.425170068
SAUCEANDES,16,3,0.489631336
SAUCEANDES,16,4,0.337301587
SAUCEANDES,16,5,0.460829493
SAUCEANDES,16,6,0.297619048
SAUCEANDES,16,7,0.25921659
SAUCEANDES,16,8,0.307219662
SAUCEANDES,16,9,0.396825397
SAUCEANDES,16,10,0.460829493
SAUCEANDES,16,11,0.505952381
SAUCEANDES,16,12,0.8640553
SAUCEANDES,17,1,0.614439324
SAUCEANDES,17,2,0.573979592
SAUCEANDES,17,3,0.537634409
SAUCEANDES,17,4,0.307539683
SAUCEANDES,17,5,0.374423963
SAUCEANDES,17,6,0.476190476
SAUCEANDES,17,7,0.528033794
SAUCEANDES,17,8,0.51843318
SAUCEANDES,17,9,0.555555556
SAUCEANDES,17,10,0.51843318
SAUCEANDES,17,11,0.396825397
SAUCEANDES,17,12,0.8640553
SAUCEANDES,18,1,0.489631336
SAUCEANDES,18,2,0.510204082
SAUCEANDES,18,3,0.51843318
SAUCEANDES,18,4,0.535714286
SAUCEANDES,18,5,0.51843318
SAUCEANDES,18,6,0.535714286
SAUCEANDES,18,7,0.460829493
SAUCEANDES,18,8,0.43202765
SAUCEANDES,18,9,0.416666667
SAUCEANDES,18,10,0.51843318
SAUCEANDES,18,11,0.615079365
SAUCEANDES,18,12,0.8640553
SAUCEANDES,19,1,0.748847926
SAUCEANDES,19,2,0.701530612
SAUCEANDES,19,3,0.480030722
SAUCEANDES,19,4,0.376984127
SAUCEANDES,19,5,0.403225806
SAUCEANDES,19,6,0.476190476
SAUCEANDES,19,7,0.460829493
SAUCEANDES,19,8,0.614439324
SAUCEANDES,19,9,0.575396825
SAUCEANDES,19,10,0.595238095
SAUCEANDES,19,11,0.615079365
SAUCEANDES,19,12,0.8640553
SAUCEANDES,20,1,0.528033794
SAUCEANDES,20,2,0.616496599
SAUCEANDES,20,3,0.69124424
SAUCEANDES,20,4,0.654761905
SAUCEANDES,20,5,0.595238095
SAUCEANDES,20,6,0.535714286
SAUCEANDES,20,7,0.662442396
SAUCEANDES,20,8,0.69124424
SAUCEANDES,20,9,0.704365079
SAUCEANDES,20,10,0.700844854
SAUCEANDES,20,11,0.68452381
SAUCEANDES,20,12,0.8640553
SAUCEANDES,21,1,0.720046083
SAUCEANDES,21,2,0.765306122
SAUCEANDES,21,3,0.748847926
SAUCEANDES,21,4,0.535714286
SAUCEANDES,21,5,0.470430108
SAUCEANDES,21,6,0.396825397
SAUCEANDES,21,7,0.614439324
SAUCEANDES,21,8,0.69124424
SAUCEANDES,21,9,0.68452381
SAUCEANDES,21,10,0.69124424
SAUCEANDES,21,11,0.714285714
SAUCEANDES,21,12,0.8640553
SAUCEANDES,22,1,0.69124424
SAUCEANDES,22,2,0.701530612
SAUCEANDES,22,3,0.69124424
SAUCEANDES,22,4,0.615079365
SAUCEANDES,22,5,0.595238095
SAUCEANDES,22,6,0.505952381
SAUCEANDES,22,7,0.537634409
SAUCEANDES,22,8,0.470430108
SAUCEANDES,22,9,0.406746032
SAUCEANDES,22,10,0.595238095
SAUCEANDES,22,11,0.654761905
SAUCEANDES,22,12,0.8640553
SAUCEANDES,23,1,0.700844854
SAUCEANDES,23,2,0.701530612
SAUCEANDES,23,3,0.614439324
SAUCEANDES,23,4,0.416666667
SAUCEANDES,23,5,0.403225806
SAUCEANDES,23,6,0.416666667
SAUCEANDES,23,7,0.614439324
SAUCEANDES,23,8,0.460829493
SAUCEANDES,23,9,0.535714286
SAUCEANDES,23,10,0.51843318
SAUCEANDES,23,11,0.555555556
SAUCEANDES,23,12,0.8640553
SAUCEANDES,24,1,0.614439324
SAUCEANDES,24,2,0.605867347
SAUCEANDES,24,3,0.672043011
SAUCEANDES,24,4,0.555555556
SAUCEANDES,24,5,0.441628264
SAUCEANDES,24,6,0.615079365
SAUCEANDES,24,7,0.326420891
SAUCEANDES,24,8,0.633640553
SAUCEANDES,24,9,0.714285714
SAUCEANDES,24,10,0.556835637
SAUCEANDES,24,11,0.476190476
SAUCEANDES,24,12,0.8640553
SAUCEANDES,25,1,0.672043011
SAUCEANDES,25,2,0.680272109
SAUCEANDES,25,3,0.700844854
SAUCEANDES,25,4,0.654761905
SAUCEANDES,25,5,0.547235023
SAUCEANDES,25,6,0.416666667
SAUCEANDES,25,7,0.326420891
SAUCEANDES,25,8,0.364823349
SAUCEANDES,25,9,0.337301587
SAUCEANDES,25,10,0.460829493
SAUCEANDES,25,11,0.724206349
SAUCEANDES,25,12,0.8640553
SAUCEANDES,26,1,0.748847926
SAUCEANDES,26,2,0.733418367
SAUCEANDES,26,3,0.595238095
SAUCEANDES,26,4,0.396825397
SAUCEANDES,26,5,0.326420891
SAUCEANDES,26,6,0.238095238
SAUCEANDES,26,7,0.230414747
SAUCEANDES,26,8,0.326420891
SAUCEANDES,26,9,0.704365079
SAUCEANDES,26,10,0.700844854
SAUCEANDES,26,11,0.704365079
SAUCEANDES,26,12,0.8640553
SAUCEANDES,27,1,0.758448541
SAUCEANDES,27,2,0.754676871
SAUCEANDES,27,3,0.614439324
SAUCEANDES,27,4,0.416666667
SAUCEANDES,27,5,0.307219662
SAUCEANDES,27,6,0.248015873
SAUCEANDES,27,7,0.249615975
SAUCEANDES,27,8,0.230414747
SAUCEANDES,27,9,0.396825397
SAUCEANDES,27,10,0.556835637
SAUCEANDES,27,11,0.704365079
SAUCEANDES,27,12,0.8640553
SAUCEANDES,28,1,0.748847926
SAUCEANDES,28,2,0.680272109
SAUCEANDES,28,3,0.547235023
SAUCEANDES,28,4,0.396825397
SAUCEANDES,28,5,0.364823349
SAUCEANDES,28,6,0.615079365
SAUCEANDES,28,7,0.633640553
SAUCEANDES,28,8,0.720046083
SAUCEANDES,28,9,0.734126984
SAUCEANDES,28,10,0.720046083
SAUCEANDES,28,11,0.704365079
SAUCEANDES,28,12,0.8640553
SAUCEANDES,29,1,0.720046083
SAUCEANDES,29,2,0.754676871
SAUCEANDES,29,3,0.768049155
SAUCEANDES,29,4,0.714285714
SAUCEANDES,29,5,0.672043011
SAUCEANDES,29,6,0.724206349
SAUCEANDES,29,7,0.69124424
SAUCEANDES,29,8,0.69124424
SAUCEANDES,29,9,0.724206349
SAUCEANDES,29,10,0.748847926
SAUCEANDES,29,11,0.714285714
SAUCEANDES,29,12,0.8640553
SAUCEANDES,30,1,0.69124424
SAUCEANDES,30,2,0.850340136
SAUCEANDES,30,3,0.69124424
SAUCEANDES,30,4,0.714285714
SAUCEANDES,30,5,0.364823349
SAUCEANDES,30,6,0.416666667
SAUCEANDES,30,7,0.489631336
SAUCEANDES,30,8,0.556835637
SAUCEANDES,30,9,0.634920635
SAUCEANDES,30,10,0.633640553
SAUCEANDES,30,11,0.634920635
SAUCEANDES,30,12,0.8640553
SAUCEANDES,31,1,0.681643625
SAUCEANDES,31,2,0.765306122
SAUCEANDES,31,3,0.672043011
SAUCEANDES,31,4,0.466269841
SAUCEANDES,31,5,0.393625192
SAUCEANDES,31,6,0.386904762
SAUCEANDES,31,7,0.403225806
SAUCEANDES,31,8,0.51843318
SAUCEANDES,31,9,0.615079365
SAUCEANDES,31,10,0.720046083
SAUCEANDES,31,11,0.466269841
SAUCEANDES,31,12,0.8640553
SAUCEANDES,32,1,0.77764977
SAUCEANDES,32,2,0.775935374
SAUCEANDES,32,3,0.69124424
SAUCEANDES,32,4,0.535714286
SAUCEANDES,32,5,0.460829493
SAUCEANDES,32,6,0.416666667
SAUCEANDES,32,7,0.451228879
SAUCEANDES,32,8,0.403225806
SAUCEANDES,32,9,0.615079365
SAUCEANDES,32,10,0.633640553
SAUCEANDES,32,11,0.773809524
SAUCEANDES,32,12,0.8640553
SAUCEANDES,33,1,0.787250384
SAUCEANDES,33,2,0.797193878
SAUCEANDES,33,3,0.69124424
SAUCEANDES,33,4,0.416666667
SAUCEANDES,33,5,0.326420891
SAUCEANDES,33,6,0.297619048
SAUCEANDES,33,7,0.307219662
SAUCEANDES,33,8,0.201612903
SAUCEANDES,33,9,0.257936508
SAUCEANDES,33,10,0.326420891
SAUCEANDES,33,11,0.446428571
SAUCEANDES,33,12,0.8640553
SAUCEANDES,34,1,0.662442396
SAUCEANDES,34,2,0.573979592
SAUCEANDES,34,3,0.460829493
SAUCEANDES,34,4,0.297619048
SAUCEANDES,34,5,0.230414747
SAUCEANDES,34,6,0.555555556
SAUCEANDES,34,7,0.748847926
SAUCEANDES,34,8,0.77764977
SAUCEANDES,34,9,0.773809524
SAUCEANDES,34,10,0.77764977
SAUCEANDES,34,11,0.724206349
SAUCEANDES,34,12,0.470430108
SAUCEANDES,35,1,0.614439324
SAUCEANDES,35,2,0.446428571
SAUCEANDES,35,3,0.633640553
SAUCEANDES,35,4,0.714285714
SAUCEANDES,35,5,0.595238095
SAUCEANDES,35,6,0.535714286
SAUCEANDES,35,7,0.403225806
SAUCEANDES,35,8,0.326420891
SAUCEANDES,35,9,0.307539683
SAUCEANDES,35,10,0.556835637
SAUCEANDES,35,11,0.714285714
SAUCEANDES,35,12,0.768049155
SAUCEANDES,36,1,0.768049155
SAUCEANDES,36,2,0.765306122
SAUCEANDES,36,3,0.556835637
SAUCEANDES,36,4,0.317460317
SAUCEANDES,36,5,0.25921659
SAUCEANDES,36,6,0.238095238
SAUCEANDES,36,7,0.288018433
SAUCEANDES,36,8,0.326420891
SAUCEANDES,36,9,0.575396825
SAUCEANDES,36,10,0.720046083
SAUCEANDES,36,11,0.773809524
SAUCEANDES,36,12,0.758448541
SAUCEANDES,37,1,0.787250384
SAUCEANDES,37,2,0.765306122
SAUCEANDES,37,3,0.556835637
SAUCEANDES,37,4,0.446428571
SAUCEANDES,37,5,0.307219662
SAUCEANDES,37,6,0.406746032
SAUCEANDES,37,7,0.633640553
SAUCEANDES,37,8,0.69124424
SAUCEANDES,37,9,0.724206349
SAUCEANDES,37,10,0.748847926
SAUCEANDES,37,11,0.734126984
SAUCEANDES,37,12,0.633640553
SAUCEANDES,38,1,0.662442396
SAUCEANDES,38,2,0.765306122
SAUCEANDES,38,3,0.69124424
SAUCEANDES,38,4,0.535714286
SAUCEANDES,38,5,0.441628264
SAUCEANDES,38,6,0.337301587
SAUCEANDES,38,7,0.326420891
SAUCEANDES,38,8,0.69124424
SAUCEANDES,38,9,0.773809524
SAUCEANDES,38,10,0.768049155
SAUCEANDES,38,11,0.654761905
SAUCEANDES,38,12,0.614439324
SAUCEANDES,39,1,0.748847926
SAUCEANDES,39,2,0.765306122
SAUCEANDES,39,3,0.720046083
SAUCEANDES,39,4,0.486111111
SAUCEANDES,39,5,0.43202765
SAUCEANDES,39,6,0.505952381
SAUCEANDES,39,7,0.700844854
SAUCEANDES,39,8,0.77764977
SAUCEANDES,39,9,0.545634921
SAUCEANDES,39,10,0.460829493
SAUCEANDES,39,11,0.535714286
SAUCEANDES,39,12,0.51843318
SAUCEANDES,40,1,0.595238095
SAUCEANDES,40,2,0.765306122
SAUCEANDES,40,3,0.787250384
SAUCEANDES,40,4,0.694444444
SAUCEANDES,40,5,0.537634409
SAUCEANDES,40,6,0.634920635
SAUCEANDES,40,7,0.633640553
SAUCEANDES,40,8,0.537634409
SAUCEANDES,40,9,0.575396825
SAUCEANDES,40,10,0.69124424
SAUCEANDES,40,11,0.773809524
SAUCEANDES,40,12,0.768049155
SAUCEANDES,41,1,0.69124424
SAUCEANDES,41,2,0.797193878
SAUCEANDES,41,3,0.681643625
SAUCEANDES,41,4,0.476190476
SAUCEANDES,41,5,0.326420891
SAUCEANDES,41,6,0.337301587
SAUCEANDES,41,7,0.307219662
SAUCEANDES,41,8,0.403225806
SAUCEANDES,41,9,0.615079365
SAUCEANDES,41,10,0.547235023
SAUCEANDES,41,11,0.704365079
SAUCEANDES,41,12,0.77764977
SAUCEANDES,42,1,0.77764977
SAUCEANDES,42,2,0.765306122
SAUCEANDES,42,3,0.595238095
SAUCEANDES,42,4,0.396825397
SAUCEANDES,42,5,0.393625192
SAUCEANDES,42,6,0.575396825
SAUCEANDES,42,7,0.69124424
SAUCEANDES,42,8,0.662442396
SAUCEANDES,42,9,0.724206349
SAUCEANDES,42,10,0.748847926
SAUCEANDES,42,11,0.734126984
SAUCEANDES,42,12,0.748847926
SAUCEANDES,43,1,0.758448541
SAUCEANDES,43,2,0.701530612
SAUCEANDES,43,3,0.787250384
SAUCEANDES,43,4,0.654761905
SAUCEANDES,43,5,0.489631336
SAUCEANDES,43,6,0.555555556
SAUCEANDES,43,7,0.556835637
SAUCEANDES,43,8,0.384024578
SAUCEANDES,43,9,0.813492063
SAUCEANDES,43,10,0.825652842
SAUCEANDES,43,11,0.773809524
SAUCEANDES,43,12,0.825652842
SAUCEANDES,44,1,0.825652842
SAUCEANDES,44,2,0.744047619
SAUCEANDES,44,3,0.825652842
SAUCEANDES,44,4,0.416666667
SAUCEANDES,44,5,0.403225806
SAUCEANDES,44,6,0.446428571
SAUCEANDES,44,7,0.537634409
SAUCEANDES,44,8,0.460829493
SAUCEANDES,44,9,0.634920635
SAUCEANDES,44,10,0.748847926
SAUCEANDES,44,11,0.744047619
SAUCEANDES,44,12,0.748847926
SAUCEANDES,45,1,0.758448541
SAUCEANDES,45,2,0.701530612
SAUCEANDES,45,3,0.633640553
SAUCEANDES,45,4,0.486111111
SAUCEANDES,45,5,0.460829493
SAUCEANDES,45,6,0.724206349
SAUCEANDES,45,7,0.69124424
SAUCEANDES,45,8,0.748847926
SAUCEANDES,45,9,0.773809524
SAUCEANDES,45,10,0.748847926
SAUCEANDES,45,11,0.615079365
SAUCEANDES,45,12,0.69124424
SAUCEANDES,46,1,0.748847926
SAUCEANDES,46,2,0.765306122
SAUCEANDES,46,3,0.748847926
SAUCEANDES,46,4,0.615079365
SAUCEANDES,46,5,0.403225806
SAUCEANDES,46,6,0.396825397
SAUCEANDES,46,7,0.441628264
SAUCEANDES,46,8,0.460829493
SAUCEANDES,46,9,0.704365079
SAUCEANDES,46,10,0.633640553
SAUCEANDES,46,11,0.714285714
SAUCEANDES,46,12,0.700844854
SAUCEANDES,47,1,0.720046083
SAUCEANDES,47,2,0.701530612
SAUCEANDES,47,3,0.720046083
SAUCEANDES,47,4,0.575396825
SAUCEANDES,47,5,0.451228879
SAUCEANDES,47,6,0.446428571
SAUCEANDES,47,7,0.403225806
SAUCEANDES,47,8,0.374423963
SAUCEANDES,47,9,0.347222222
SAUCEANDES,47,10,0.51843318
SAUCEANDES,47,11,0.654761905
SAUCEANDES,47,12,0.69124424
SAUCEANDES,48,1,0.700844854
SAUCEANDES,48,2,0.605867347
SAUCEANDES,48,3,0.528033794
SAUCEANDES,48,4,0.337301587
SAUCEANDES,48,5,0.249615975
SAUCEANDES,48,6,0.238095238
SAUCEANDES,48,7,0.240015361
SAUCEANDES,48,8,0.240015361
SAUCEANDES,48,9,0.396825397
SAUCEANDES,48,10,0.595238095
SAUCEANDES,48,11,0.724206349
SAUCEANDES,48,12,0.758448541
SAUCEANDES,49,1,0.700844854
SAUCEANDES,49,2,0.680272109
SAUCEANDES,49,3,0.537634409
SAUCEANDES,49,4,0.347222222
SAUCEANDES,49,5,0.230414747
SAUCEANDES,49,6,0.337301587
SAUCEANDES,49,7,0.364823349
SAUCEANDES,49,8,0.249615975
SAUCEANDES,49,9,0.416666667
SAUCEANDES,49,10,0.470430108
SAUCEANDES,49,11,0.654761905
SAUCEANDES,49,12,0.748847926
SAUCEANDES,50,1,0.633640553
SAUCEANDES,50,2,0.403911565
SAUCEANDES,50,3,0.384024578
SAUCEANDES,50,4,0.297619048
SAUCEANDES,50,5,0.230414747
SAUCEANDES,50,6,0.347222222
SAUCEANDES,50,7,0.326420891
SAUCEANDES,50,8,0.326420891
SAUCEANDES,50,9,0.376984127
SAUCEANDES,50,10,0.51843318
SAUCEANDES,50,11,0.634920635
SAUCEANDES,50,12,0.720046083
SAUCEANDES,51,1,0.69124424
SAUCEANDES,51,2,0.573979592
SAUCEANDES,51,3,0.403225806
SAUCEANDES,51,4,0.267857143
SAUCEANDES,51,5,0.240015361
SAUCEANDES,51,6,0.267857143
SAUCEANDES,51,7,0.249615975
SAUCEANDES,51,8,0.230414747
SAUCEANDES,51,9,0.257936508
SAUCEANDES,51,10,0.384024578
SAUCEANDES,51,11,0.575396825
SAUCEANDES,51,12,0.595238095
SAUCEANDES,52,1,0.614439324
SAUCEANDES,52,2,0.478316327
SAUCEANDES,52,3,0.403225806
SAUCEANDES,52,4,0.248015873
SAUCEANDES,52,5,0.17281106
SAUCEANDES,52,6,0.158730159
SAUCEANDES,52,7,0.17281106
SAUCEANDES,52,8,0.307219662
SAUCEANDES,52,9,0.416666667
SAUCEANDES,52,10,0.480030722
SAUCEANDES,52,11,0.615079365
SAUCEANDES,52,12,0.614439324
SAUCEANDES,53,1,0.614439324
SAUCEANDES,53,2,0.690901361
SAUCEANDES,53,3,0.556835637
SAUCEANDES,53,4,0.446428571
SAUCEANDES,53,5,0.43202765
SAUCEANDES,53,6,0.486111111
SAUCEANDES,53,7,0.470430108
SAUCEANDES,53,8,0.403225806
SAUCEANDES,53,9,0.476190476
SAUCEANDES,53,10,0.489631336
SAUCEANDES,53,11,0.575396825
SAUCEANDES,53,12,0.614439324
SAUCEANDES,54,1,0.662442396
SAUCEANDES,54,2,0.616496599
SAUCEANDES,54,3,0.364823349
SAUCEANDES,54,4,0.505952381
SAUCEANDES,54,5,0.528033794
SAUCEANDES,54,6,0.535714286
SAUCEANDES,54,7,0.441628264
SAUCEANDES,54,8,0.403225806
SAUCEANDES,54,9,0.535714286
SAUCEANDES,54,10,0.460829493
SAUCEANDES,54,11,0.248015873
SAUCEANDES,54,12,0.230414747
SAUCEANDES,55,1,0.230414747
SAUCEANDES,55,2,0.446428571
SAUCEANDES,55,3,0.460829493
SAUCEANDES,55,4,0.208333333
SAUCEANDES,55,5,0.201612903
SAUCEANDES,55,6,0.208333333
SAUCEANDES,55,7,0.201612903
SAUCEANDES,55,8,0.201612903
SAUCEANDES,55,9,0.208333333
SAUCEANDES,55,10,0.470430108
SAUCEANDES,55,11,0.892857143
SAUCEANDES,55,12,0.8640553
SAUCEANDES,56,1,0.681643625
SAUCEANDES,56,2,0.520833333
SAUCEANDES,56,3,0.470430108
SAUCEANDES,56,4,0.208333333
SAUCEANDES,56,5,0.201612903
SAUCEANDES,56,6,0.297619048
SAUCEANDES,56,7,0.201612903
SAUCEANDES,56,8,0.201612903
SAUCEANDES,56,9,0.297619048
SAUCEANDES,56,10,0.681643625
SAUCEANDES,56,11,0.892857143
SAUCEANDES,56,12,0.8640553
SAUCEANDES,57,1,0.8640553
SAUCEANDES,57,2,0.616496599
SAUCEANDES,57,3,0.384024578
SAUCEANDES,57,4,0.297619048
SAUCEANDES,57,5,0.201612903
SAUCEANDES,57,6,0.208333333
SAUCEANDES,57,7,0.288018433
SAUCEANDES,57,8,0.288018433
SAUCEANDES,57,9,0.297619048
SAUCEANDES,57,10,0.470430108
SAUCEANDES,57,11,0.892857143
SAUCEANDES,57,12,0.8640553
SAUCEANDES,58,1,0.470430108
SAUCEANDES,58,2,0.425170068
SAUCEANDES,58,3,0.288018433
SAUCEANDES,58,4,0.208333333
SAUCEANDES,58,5,0.201612903
SAUCEANDES,58,6,0.208333333
SAUCEANDES,58,7,0.288018433
SAUCEANDES,58,8,0.201612903
SAUCEANDES,58,9,0.486111111
SAUCEANDES,58,10,0.595238095
SAUCEANDES,58,11,0.704365079
SAUCEANDES,58,12,0.8640553
SAUZAL,1,1,0.845304099
SAUZAL,1,2,0.836859809
SAUZAL,1,3,0.789125504
SAUZAL,1,4,0.555555556
SAUZAL,1,5,0.254466286
SAUZAL,1,6,0.211226852
SAUZAL,1,7,0.292268705
SAUZAL,1,8,0.288068436
SAUZAL,1,9,0.502387153
SAUZAL,1,10,0.664867552
SAUZAL,1,11,0.815429687
SAUZAL,1,12,0.785975302
SAUZAL,2,1,0.804001456
SAUZAL,2,2,0.823102679
SAUZAL,2,3,0.784400202
SAUZAL,2,4,0.646520544
SAUZAL,2,5,0.518033154
SAUZAL,2,6,0.535300926
SAUZAL,2,7,0.551285282
SAUZAL,2,8,0.715095766
SAUZAL,2,9,0.738932292
SAUZAL,2,10,0.829903114
SAUZAL,2,11,0.857566551
SAUZAL,2,12,0.831653226
SAUZAL,3,1,0.829903114
SAUZAL,3,2,0.835115947
SAUZAL,3,3,0.792100694
SAUZAL,3,4,0.710539641
SAUZAL,3,5,0.413376456
SAUZAL,3,6,0.438368056
SAUZAL,3,7,0.518033154
SAUZAL,3,8,0.495456709
SAUZAL,3,9,0.716688368
SAUZAL,3,10,0.829903114
SAUZAL,3,11,0.857566551
SAUZAL,3,12,0.811701949
SAUZAL,4,1,0.820802531
SAUZAL,4,2,0.831821987
SAUZAL,4,3,0.789125504
SAUZAL,4,4,0.633680556
SAUZAL,4,5,0.339171707
SAUZAL,4,6,0.259874132
SAUZAL,4,7,0.259016577
SAUZAL,4,8,0.337771617
SAUZAL,4,9,0.500759549
SAUZAL,4,10,0.785975302
SAUZAL,4,11,0.8291739
SAUZAL,4,12,0.793850806
SAUZAL,5,1,0.802601366
SAUZAL,5,2,0.821552579
SAUZAL,5,3,0.785975302
SAUZAL,5,4,0.491536458
SAUZAL,5,5,0.301369288
SAUZAL,5,6,0.198567708
SAUZAL,5,7,0.154359879
SAUZAL,5,8,0.125833053
SAUZAL,5,9,0.172164352
SAUZAL,5,10,0.254466286
SAUZAL,5,11,0.639829282
SAUZAL,5,12,0.69969478
SAUZAL,6,1,0.796650986
SAUZAL,6,2,0.82000248
SAUZAL,6,3,0.643691196
SAUZAL,6,4,0.303819444
SAUZAL,6,5,0.318170363
SAUZAL,6,6,0.538194444
SAUZAL,6,7,0.41687668
SAUZAL,6,8,0.495456709
SAUZAL,6,9,0.499131944
SAUZAL,6,10,0.549885193
SAUZAL,6,11,0.830801505
SAUZAL,6,12,0.801201277
SAUZAL,7,1,0.804001456
SAUZAL,7,2,0.821552579
SAUZAL,7,3,0.702844982
SAUZAL,7,4,0.450846354
SAUZAL,7,5,0.292268705
SAUZAL,7,6,0.206524884
SAUZAL,7,7,0.376974126
SAUZAL,7,8,0.406025986
SAUZAL,7,9,0.478877315
SAUZAL,7,10,0.701269881
SAUZAL,7,11,0.830801505
SAUZAL,7,12,0.790700605
SAUZAL,8,1,0.801201277
SAUZAL,8,2,0.818452381
SAUZAL,8,3,0.613239247
SAUZAL,8,4,0.344328704
SAUZAL,8,5,0.246765793
SAUZAL,8,6,0.245587384
SAUZAL,8,7,0.46640485
SAUZAL,8,8,0.50578237
SAUZAL,8,9,0.599139178
SAUZAL,8,10,0.829903114
SAUZAL,8,11,0.843460648
SAUZAL,8,12,0.795250896
SAUZAL,9,1,0.80890177
SAUZAL,9,2,0.82000248
SAUZAL,9,3,0.622689852
SAUZAL,9,4,0.372178819
SAUZAL,9,5,0.700394825
SAUZAL,9,6,0.724826389
SAUZAL,9,7,0.57858703
SAUZAL,9,8,0.715095766
SAUZAL,9,9,0.824652778
SAUZAL,9,10,0.829903114
SAUZAL,9,11,0.857566551
SAUZAL,9,12,0.833053315
SAUZAL,10,1,0.85702985
SAUZAL,10,2,0.852167039
SAUZAL,10,3,0.798051075
SAUZAL,10,4,0.742006655
SAUZAL,10,5,0.561785954
SAUZAL,10,6,0.427155671
SAUZAL,10,7,0.569486447
SAUZAL,10,8,0.463429659
SAUZAL,10,9,0.481951678
SAUZAL,10,10,0.690594198
SAUZAL,10,11,0.853045428
SAUZAL,10,12,0.798051075
SAUZAL,11,1,0.80750168
SAUZAL,11,2,0.823102679
SAUZAL,11,3,0.785975302
SAUZAL,11,4,0.513237847
SAUZAL,11,5,0.553035394
SAUZAL,11,6,0.658637153
SAUZAL,11,7,0.646841398
SAUZAL,11,8,0.584887433
SAUZAL,11,9,0.651041667
SAUZAL,11,10,0.829903114
SAUZAL,11,11,0.853045428
SAUZAL,11,12,0.817827341
SAUZAL,12,1,0.817827341
SAUZAL,12,2,0.828334263
SAUZAL,12,3,0.787200381
SAUZAL,12,4,0.52770544
SAUZAL,12,5,0.322370632
SAUZAL,12,6,0.256618924
SAUZAL,12,7,0.436302923
SAUZAL,12,8,0.452578965
SAUZAL,12,9,0.623191551
SAUZAL,12,10,0.799451165
SAUZAL,12,11,0.840386285
SAUZAL,12,12,0.801201277
SAUZAL,13,1,0.804001456
SAUZAL,13,2,0.823102679
SAUZAL,13,3,0.711595542
SAUZAL,13,4,0.397497106
SAUZAL,13,5,0.278617832
SAUZAL,13,6,0.547960069
SAUZAL,13,7,0.319395441
