Proceso,Agno,Pmax
I_COB_motriz_meps_electricidad,2031,2558.295
I_COB_motriz_meps_electricidad,2032,2558.295
I_COB_motriz_meps_electricidad,2033,2558.295
I_COB_motriz_meps_electricidad,2034,2558.295
I_COB_motriz_meps_electricidad,2035,2558.295
I_COB_motriz_meps_electricidad,2036,2558.295
I_COB_motriz_meps_electricidad,2037,2558.295
I_COB_motriz_meps_electricidad,2038,2558.295
I_COB_motriz_meps_electricidad,2039,2558.295
I_COB_motriz_meps_electricidad,2040,2558.295
I_COB_motriz_meps_electricidad,2041,2558.295
I_COB_motriz_meps_electricidad,2042,2558.295
I_COB_motriz_meps_electricidad,2043,2558.295
I_COB_motriz_meps_electricidad,2044,2558.295
I_COB_motriz_meps_electricidad,2045,2558.295
I_COB_motriz_meps_electricidad,2046,2558.295
I_COB_motriz_meps_electricidad,2047,2558.295
I_COB_motriz_meps_electricidad,2048,2558.295
I_COB_motriz_meps_electricidad,2049,2558.295
I_COB_motriz_meps_electricidad,2050,2558.295
I_COB_impuesto_motriz_meps_electricidad,2017,0.0
I_COB_impuesto_motriz_meps_electricidad,2018,0.0
I_COB_impuesto_motriz_meps_electricidad,2019,0.0
I_COB_impuesto_motriz_meps_electricidad,2020,0.0
I_COB_impuesto_motriz_meps_electricidad,2021,0.0
I_COB_impuesto_motriz_meps_electricidad,2022,0.0
I_COB_impuesto_motriz_meps_electricidad,2023,0.0
I_COB_impuesto_motriz_meps_electricidad,2024,0.0
I_COB_impuesto_motriz_meps_electricidad,2025,0.0
I_COB_impuesto_motriz_meps_electricidad,2026,262.683
I_COB_impuesto_motriz_meps_electricidad,2027,295.51500000000004
I_COB_impuesto_motriz_meps_electricidad,2028,328.347
I_COB_impuesto_motriz_meps_electricidad,2029,361.17900000000003
I_COB_impuesto_motriz_meps_electricidad,2030,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2031,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2032,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2033,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2034,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2035,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2036,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2037,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2038,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2039,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2040,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2041,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2042,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2043,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2044,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2045,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2046,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2047,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2048,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2049,394.02000000000004
I_COB_impuesto_motriz_meps_electricidad,2050,394.02000000000004
RM_solar,2017,0.0
RM_solar,2018,0.0
RM_solar,2019,0.0
RM_solar,2020,0.0
RM_solar,2021,0.0
RM_solar,2022,0.0
RM_solar,2023,0.0
RM_solar,2024,0.0
RM_solar,2025,0.0
RM_solar,2026,0.0
RM_solar,2027,0.0
RM_solar,2028,0.0
RM_solar,2029,0.0
RM_solar,2030,0.0
RM_solar,2031,0.0
RM_solar,2032,0.0
RM_solar,2033,0.0
RM_solar,2034,0.0
RM_solar,2035,0.0
RM_solar,2036,0.0
RM_solar,2037,0.0
RM_solar,2038,0.0
RM_solar,2039,0.0
RM_solar,2040,0.0
RM_solar,2041,0.0
RM_solar,2042,0.0
RM_solar,2043,0.0
RM_solar,2044,0.0
RM_solar,2045,0.0
RM_solar,2046,0.0
RM_solar,2047,0.0
RM_solar,2048,0.0
RM_solar,2049,0.0
RM_solar,2050,0.0
V_solar,2017,0.0
V_solar,2018,0.0
V_solar,2019,0.0
V_solar,2020,0.0
V_solar,2021,0.0
V_solar,2022,0.0
V_solar,2023,0.0
V_solar,2024,0.0
V_solar,2025,0.0
V_solar,2026,0.0
V_solar,2027,0.0
V_solar,2028,0.0
V_solar,2029,0.0
V_solar,2030,0.0
V_solar,2031,0.0
V_solar,2032,0.0
V_solar,2033,0.0
V_solar,2034,0.0
V_solar,2035,0.0
V_solar,2036,0.0
V_solar,2037,0.0
V_solar,2038,0.0
V_solar,2039,0.0
V_solar,2040,0.0
V_solar,2041,0.0
V_solar,2042,0.0
V_solar,2043,0.0
V_solar,2044,0.0
V_solar,2045,0.0
V_solar,2046,0.0
V_solar,2047,0.0
V_solar,2048,0.0
V_solar,2049,0.0
V_solar,2050,0.0
II_solar,2017,0.0
II_solar,2018,0.0
II_solar,2019,0.0
II_solar,2020,0.0
II_solar,2021,0.0
II_solar,2022,0.0
II_solar,2023,0.0
II_solar,2024,0.0
II_solar,2025,0.0
II_solar,2026,0.0
II_solar,2027,0.0
II_solar,2028,0.0
II_solar,2029,0.0
II_solar,2030,0.0
II_solar,2031,0.0
II_solar,2032,0.0
II_solar,2033,0.0
II_solar,2034,0.0
II_solar,2035,0.0
II_solar,2036,0.0
II_solar,2037,0.0
II_solar,2038,0.0
II_solar,2039,0.0
II_solar,2040,0.0
II_solar,2041,0.0
II_solar,2042,0.0
II_solar,2043,0.0
II_solar,2044,0.0
II_solar,2045,0.0
II_solar,2046,0.0
II_solar,2047,0.0
II_solar,2048,0.0
II_solar,2049,0.0
II_solar,2050,0.0
XV_solar,2017,0.0
XV_solar,2018,0.0
XV_solar,2019,0.0
XV_solar,2020,0.0
XV_solar,2021,0.0
XV_solar,2022,0.0
XV_solar,2023,0.0
XV_solar,2024,0.0
XV_solar,2025,0.0
XV_solar,2026,0.0
XV_solar,2027,0.0
XV_solar,2028,0.0
XV_solar,2029,0.0
XV_solar,2030,0.0
XV_solar,2031,0.0
XV_solar,2032,0.0
XV_solar,2033,0.0
XV_solar,2034,0.0
XV_solar,2035,0.0
XV_solar,2036,0.0
XV_solar,2037,0.0
XV_solar,2038,0.0
XV_solar,2039,0.0
XV_solar,2040,0.0
XV_solar,2041,0.0
XV_solar,2042,0.0
XV_solar,2043,0.0
XV_solar,2044,0.0
XV_solar,2045,0.0
XV_solar,2046,0.0
XV_solar,2047,0.0
XV_solar,2048,0.0
XV_solar,2049,0.0
XV_solar,2050,0.0
I_solar,2017,0.0
I_solar,2018,0.0
I_solar,2019,0.0
I_solar,2020,0.0
I_solar,2021,0.0
I_solar,2022,0.0
I_solar,2023,0.0
I_solar,2024,0.0
I_solar,2025,0.0
I_solar,2026,0.0
I_solar,2027,0.0
I_solar,2028,0.0
I_solar,2029,0.0
I_solar,2030,0.0
I_solar,2031,0.0
I_solar,2032,0.0
I_solar,2033,0.0
I_solar,2034,0.0
I_solar,2035,0.0
I_solar,2036,0.0
I_solar,2037,0.0
I_solar,2038,0.0
I_solar,2039,0.0
I_solar,2040,0.0
I_solar,2041,0.0
I_solar,2042,0.0
I_solar,2043,0.0
I_solar,2044,0.0
I_solar,2045,0.0
I_solar,2046,0.0
I_solar,2047,0.0
I_solar,2048,0.0
I_solar,2049,0.0
I_solar,2050,0.0
III_solar,2017,0.0
III_solar,2018,0.0
III_solar,2019,0.0
III_solar,2020,0.0
III_solar,2021,0.0
III_solar,2022,0.0
III_solar,2023,0.0
III_solar,2024,0.0
III_solar,2025,0.0
III_solar,2026,0.0
III_solar,2027,0.0
III_solar,2028,0.0
III_solar,2029,0.0
III_solar,2030,0.0
III_solar,2031,0.0
III_solar,2032,0.0
III_solar,2033,0.0
III_solar,2034,0.0
III_solar,2035,0.0
III_solar,2036,0.0
III_solar,2037,0.0
III_solar,2038,0.0
III_solar,2039,0.0
III_solar,2040,0.0
III_solar,2041,0.0
III_solar,2042,0.0
III_solar,2043,0.0
III_solar,2044,0.0
III_solar,2045,0.0
III_solar,2046,0.0
III_solar,2047,0.0
III_solar,2048,0.0
III_solar,2049,0.0
III_solar,2050,0.0
IV_solar,2017,0.0
IV_solar,2018,0.0
IV_solar,2019,0.0
IV_solar,2020,0.0
IV_solar,2021,0.0
IV_solar,2022,0.0
IV_solar,2023,0.0
IV_solar,2024,0.0
IV_solar,2025,0.0
IV_solar,2026,0.0
IV_solar,2027,0.0
IV_solar,2028,0.0
IV_solar,2029,0.0
IV_solar,2030,0.0
IV_solar,2031,0.0
IV_solar,2032,0.0
IV_solar,2033,0.0
IV_solar,2034,0.0
IV_solar,2035,0.0
IV_solar,2036,0.0
IV_solar,2037,0.0
IV_solar,2038,0.0
IV_solar,2039,0.0
IV_solar,2040,0.0
IV_solar,2041,0.0
IV_solar,2042,0.0
IV_solar,2043,0.0
IV_solar,2044,0.0
IV_solar,2045,0.0
IV_solar,2046,0.0
IV_solar,2047,0.0
IV_solar,2048,0.0
IV_solar,2049,0.0
IV_solar,2050,0.0
VI_solar,2017,0.0
VI_solar,2018,0.0
VI_solar,2019,0.0
VI_solar,2020,0.0
VI_solar,2021,0.0
VI_solar,2022,0.0
VI_solar,2023,0.0
VI_solar,2024,0.0
VI_solar,2025,0.0
VI_solar,2026,0.0
VI_solar,2027,0.0
VI_solar,2028,0.0
VI_solar,2029,0.0
VI_solar,2030,0.0
VI_solar,2031,0.0
VI_solar,2032,0.0
VI_solar,2033,0.0
VI_solar,2034,0.0
VI_solar,2035,0.0
VI_solar,2036,0.0
VI_solar,2037,0.0
VI_solar,2038,0.0
VI_solar,2039,0.0
VI_solar,2040,0.0
VI_solar,2041,0.0
VI_solar,2042,0.0
VI_solar,2043,0.0
VI_solar,2044,0.0
VI_solar,2045,0.0
VI_solar,2046,0.0
VI_solar,2047,0.0
VI_solar,2048,0.0
VI_solar,2049,0.0
VI_solar,2050,0.0
I_CEL_calor_biomasa,2017,700.226
I_CEL_calor_biomasa,2018,700.226
I_CEL_calor_biomasa,2019,700.226
I_CEL_calor_biomasa,2020,700.226
I_CEL_calor_biomasa,2021,700.226
I_CEL_calor_biomasa,2022,700.226
I_CEL_calor_biomasa,2023,700.226
I_CEL_calor_biomasa,2024,700.226
I_CEL_calor_biomasa,2025,700.226
I_CEL_calor_biomasa,2026,700.226
I_CEL_calor_biomasa,2027,700.226
I_CEL_calor_biomasa,2028,700.226
I_CEL_calor_biomasa,2029,700.226
I_CEL_calor_biomasa,2030,700.226
I_CEL_calor_biomasa,2031,700.226
I_CEL_calor_biomasa,2032,700.226
I_CEL_calor_biomasa,2033,700.226
I_CEL_calor_biomasa,2034,700.226
I_CEL_calor_biomasa,2035,700.226
I_CEL_calor_biomasa,2036,700.226
I_CEL_calor_biomasa,2037,700.226
I_CEL_calor_biomasa,2038,700.226
I_CEL_calor_biomasa,2039,700.226
I_CEL_calor_biomasa,2040,700.226
I_CEL_calor_biomasa,2041,700.226
I_CEL_calor_biomasa,2042,700.226
I_CEL_calor_biomasa,2043,700.226
I_CEL_calor_biomasa,2044,700.226
I_CEL_calor_biomasa,2045,700.226
I_CEL_calor_biomasa,2046,700.226
I_CEL_calor_biomasa,2047,700.226
I_CEL_calor_biomasa,2048,700.226
I_CEL_calor_biomasa,2049,700.226
I_CEL_calor_biomasa,2050,700.226
I_CEL_calor_electricidad,2017,130.07399999999998
I_CEL_calor_electricidad,2018,130.07399999999998
I_CEL_calor_electricidad,2019,130.07399999999998
I_CEL_calor_electricidad,2020,130.07399999999998
I_CEL_calor_electricidad,2021,130.07399999999998
I_CEL_calor_electricidad,2022,130.07399999999998
I_CEL_calor_electricidad,2023,130.07399999999998
I_CEL_calor_electricidad,2024,130.07399999999998
I_CEL_calor_electricidad,2025,130.07399999999998
I_CEL_calor_electricidad,2026,130.07399999999998
I_CEL_calor_electricidad,2027,130.07399999999998
I_CEL_calor_electricidad,2028,130.07399999999998
I_CEL_calor_electricidad,2029,130.07399999999998
I_CEL_calor_electricidad,2030,130.07399999999998
I_CEL_calor_electricidad,2031,130.07399999999998
I_CEL_calor_electricidad,2032,130.07399999999998
I_CEL_calor_electricidad,2033,130.07399999999998
I_CEL_calor_electricidad,2034,130.07399999999998
I_CEL_calor_electricidad,2035,130.07399999999998
I_CEL_calor_electricidad,2036,130.07399999999998
I_CEL_calor_electricidad,2037,130.07399999999998
I_CEL_calor_electricidad,2038,130.07399999999998
I_CEL_calor_electricidad,2039,130.07399999999998
I_CEL_calor_electricidad,2040,130.07399999999998
I_CEL_calor_electricidad,2041,130.07399999999998
I_CEL_calor_electricidad,2042,130.07399999999998
I_CEL_calor_electricidad,2043,130.07399999999998
I_CEL_calor_electricidad,2044,130.07399999999998
I_CEL_calor_electricidad,2045,130.07399999999998
I_CEL_calor_electricidad,2046,130.07399999999998
I_CEL_calor_electricidad,2047,130.07399999999998
I_CEL_calor_electricidad,2048,130.07399999999998
I_CEL_calor_electricidad,2049,130.07399999999998
I_CEL_calor_electricidad,2050,130.07399999999998
I_CEL_caldera_biomasa,2017,367.52555
I_CEL_caldera_biomasa,2018,367.52555
I_CEL_caldera_biomasa,2019,367.52555
I_CEL_caldera_biomasa,2020,367.52555
I_CEL_caldera_biomasa,2021,367.52555
I_CEL_caldera_biomasa,2022,367.52555
I_CEL_caldera_biomasa,2023,367.52555
I_CEL_caldera_biomasa,2024,367.52555
I_CEL_caldera_biomasa,2025,367.52555
I_CEL_caldera_biomasa,2026,367.52555
I_CEL_caldera_biomasa,2027,367.52555
I_CEL_caldera_biomasa,2028,367.52555
I_CEL_caldera_biomasa,2029,367.52555
I_CEL_caldera_biomasa,2030,367.52555
I_CEL_caldera_biomasa,2031,367.52555
I_CEL_caldera_biomasa,2032,367.52555
I_CEL_caldera_biomasa,2033,367.52555
I_CEL_caldera_biomasa,2034,367.52555
I_CEL_caldera_biomasa,2035,367.52555
I_CEL_caldera_biomasa,2036,367.52555
I_CEL_caldera_biomasa,2037,367.52555
I_CEL_caldera_biomasa,2038,367.52555
I_CEL_caldera_biomasa,2039,367.52555
I_CEL_caldera_biomasa,2040,367.52555
I_CEL_caldera_biomasa,2041,367.52555
I_CEL_caldera_biomasa,2042,367.52555
I_CEL_caldera_biomasa,2043,367.52555
I_CEL_caldera_biomasa,2044,367.52555
I_CEL_caldera_biomasa,2045,367.52555
I_CEL_caldera_biomasa,2046,367.52555
I_CEL_caldera_biomasa,2047,367.52555
I_CEL_caldera_biomasa,2048,367.52555
I_CEL_caldera_biomasa,2049,367.52555
I_CEL_caldera_biomasa,2050,367.52555
I_CEL_impuesto_calor_biomasa,2017,974.3199999999998
I_CEL_impuesto_calor_biomasa,2018,974.3199999999998
I_CEL_impuesto_calor_biomasa,2019,974.3199999999998
I_CEL_impuesto_calor_biomasa,2020,974.3199999999998
I_CEL_impuesto_calor_biomasa,2021,974.3199999999998
I_CEL_impuesto_calor_biomasa,2022,974.3199999999998
I_CEL_impuesto_calor_biomasa,2023,974.3199999999998
I_CEL_impuesto_calor_biomasa,2024,974.3199999999998
I_CEL_impuesto_calor_biomasa,2025,974.3199999999998
I_CEL_impuesto_calor_biomasa,2026,974.3199999999998
I_CEL_impuesto_calor_biomasa,2027,974.3199999999998
I_CEL_impuesto_calor_biomasa,2028,974.3199999999998
I_CEL_impuesto_calor_biomasa,2029,974.3199999999998
I_CEL_impuesto_calor_biomasa,2030,974.3199999999998
I_CEL_impuesto_calor_biomasa,2031,974.3199999999998
I_CEL_impuesto_calor_biomasa,2032,974.3199999999998
I_CEL_impuesto_calor_biomasa,2033,974.3199999999998
I_CEL_impuesto_calor_biomasa,2034,974.3199999999998
I_CEL_impuesto_calor_biomasa,2035,974.3199999999998
I_CEL_impuesto_calor_biomasa,2036,974.3199999999998
I_CEL_impuesto_calor_biomasa,2037,974.3199999999998
I_CEL_impuesto_calor_biomasa,2038,974.3199999999998
I_CEL_impuesto_calor_biomasa,2039,974.3199999999998
I_CEL_impuesto_calor_biomasa,2040,974.3199999999998
I_CEL_impuesto_calor_biomasa,2041,974.3199999999998
I_CEL_impuesto_calor_biomasa,2042,974.3199999999998
I_CEL_impuesto_calor_biomasa,2043,974.3199999999998
I_CEL_impuesto_calor_biomasa,2044,974.3199999999998
I_CEL_impuesto_calor_biomasa,2045,974.3199999999998
I_CEL_impuesto_calor_biomasa,2046,974.3199999999998
I_CEL_impuesto_calor_biomasa,2047,974.3199999999998
I_CEL_impuesto_calor_biomasa,2048,974.3199999999998
I_CEL_impuesto_calor_biomasa,2049,974.3199999999998
I_CEL_impuesto_calor_biomasa,2050,974.3199999999998
I_CEL_impuesto_calor_electricidad,2017,180.975
I_CEL_impuesto_calor_electricidad,2018,180.975
I_CEL_impuesto_calor_electricidad,2019,180.975
I_CEL_impuesto_calor_electricidad,2020,180.975
I_CEL_impuesto_calor_electricidad,2021,180.975
I_CEL_impuesto_calor_electricidad,2022,180.975
I_CEL_impuesto_calor_electricidad,2023,180.975
I_CEL_impuesto_calor_electricidad,2024,180.975
I_CEL_impuesto_calor_electricidad,2025,180.975
I_CEL_impuesto_calor_electricidad,2026,180.975
I_CEL_impuesto_calor_electricidad,2027,180.975
I_CEL_impuesto_calor_electricidad,2028,180.975
I_CEL_impuesto_calor_electricidad,2029,180.975
I_CEL_impuesto_calor_electricidad,2030,180.975
I_CEL_impuesto_calor_electricidad,2031,180.975
I_CEL_impuesto_calor_electricidad,2032,180.975
I_CEL_impuesto_calor_electricidad,2033,180.975
I_CEL_impuesto_calor_electricidad,2034,180.975
I_CEL_impuesto_calor_electricidad,2035,180.975
I_CEL_impuesto_calor_electricidad,2036,180.975
I_CEL_impuesto_calor_electricidad,2037,180.975
I_CEL_impuesto_calor_electricidad,2038,180.975
I_CEL_impuesto_calor_electricidad,2039,180.975
I_CEL_impuesto_calor_electricidad,2040,180.975
I_CEL_impuesto_calor_electricidad,2041,180.975
I_CEL_impuesto_calor_electricidad,2042,180.975
I_CEL_impuesto_calor_electricidad,2043,180.975
I_CEL_impuesto_calor_electricidad,2044,180.975
I_CEL_impuesto_calor_electricidad,2045,180.975
I_CEL_impuesto_calor_electricidad,2046,180.975
I_CEL_impuesto_calor_electricidad,2047,180.975
I_CEL_impuesto_calor_electricidad,2048,180.975
I_CEL_impuesto_calor_electricidad,2049,180.975
I_CEL_impuesto_calor_electricidad,2050,180.975
I_CEL_caldera_imp_biomasa,2017,325.0482
I_CEL_caldera_imp_biomasa,2018,325.0482
I_CEL_caldera_imp_biomasa,2019,325.0482
I_CEL_caldera_imp_biomasa,2020,325.0482
I_CEL_caldera_imp_biomasa,2021,325.0482
I_CEL_caldera_imp_biomasa,2022,325.0482
I_CEL_caldera_imp_biomasa,2023,325.0482
I_CEL_caldera_imp_biomasa,2024,325.0482
I_CEL_caldera_imp_biomasa,2025,325.0482
I_CEL_caldera_imp_biomasa,2026,325.0482
I_CEL_caldera_imp_biomasa,2027,325.0482
I_CEL_caldera_imp_biomasa,2028,325.0482
I_CEL_caldera_imp_biomasa,2029,325.0482
I_CEL_caldera_imp_biomasa,2030,325.0482
I_CEL_caldera_imp_biomasa,2031,325.0482
I_CEL_caldera_imp_biomasa,2032,325.0482
I_CEL_caldera_imp_biomasa,2033,325.0482
I_CEL_caldera_imp_biomasa,2034,325.0482
I_CEL_caldera_imp_biomasa,2035,325.0482
I_CEL_caldera_imp_biomasa,2036,325.0482
I_CEL_caldera_imp_biomasa,2037,325.0482
I_CEL_caldera_imp_biomasa,2038,325.0482
I_CEL_caldera_imp_biomasa,2039,325.0482
I_CEL_caldera_imp_biomasa,2040,325.0482
I_CEL_caldera_imp_biomasa,2041,325.0482
I_CEL_caldera_imp_biomasa,2042,325.0482
I_CEL_caldera_imp_biomasa,2043,325.0482
I_CEL_caldera_imp_biomasa,2044,325.0482
I_CEL_caldera_imp_biomasa,2045,325.0482
I_CEL_caldera_imp_biomasa,2046,325.0482
I_CEL_caldera_imp_biomasa,2047,325.0482
I_CEL_caldera_imp_biomasa,2048,325.0482
I_CEL_caldera_imp_biomasa,2049,325.0482
I_CEL_caldera_imp_biomasa,2050,325.0482
I_CEM_calor_electricidad,2017,11.933100000000001
I_CEM_calor_electricidad,2018,11.933100000000001
I_CEM_calor_electricidad,2019,11.933100000000001
I_CEM_calor_electricidad,2020,11.933100000000001
I_CEM_calor_electricidad,2021,11.933100000000001
I_CEM_calor_electricidad,2022,11.933100000000001
I_CEM_calor_electricidad,2023,11.933100000000001
I_CEM_calor_electricidad,2024,11.933100000000001
I_CEM_calor_electricidad,2025,11.933100000000001
I_CEM_calor_electricidad,2026,11.933100000000001
I_CEM_calor_electricidad,2027,11.933100000000001
I_CEM_calor_electricidad,2028,11.933100000000001
I_CEM_calor_electricidad,2029,11.933100000000001
I_CEM_calor_electricidad,2030,11.933100000000001
I_CEM_calor_electricidad,2031,11.933100000000001
I_CEM_calor_electricidad,2032,11.933100000000001
I_CEM_calor_electricidad,2033,11.933100000000001
I_CEM_calor_electricidad,2034,11.933100000000001
I_CEM_calor_electricidad,2035,11.933100000000001
I_CEM_calor_electricidad,2036,11.933100000000001
I_CEM_calor_electricidad,2037,11.933100000000001
I_CEM_calor_electricidad,2038,11.933100000000001
I_CEM_calor_electricidad,2039,11.933100000000001
I_CEM_calor_electricidad,2040,11.933100000000001
I_CEM_calor_electricidad,2041,11.933100000000001
I_CEM_calor_electricidad,2042,11.933100000000001
I_CEM_calor_electricidad,2043,11.933100000000001
I_CEM_calor_electricidad,2044,11.933100000000001
I_CEM_calor_electricidad,2045,11.933100000000001
I_CEM_calor_electricidad,2046,11.933100000000001
I_CEM_calor_electricidad,2047,11.933100000000001
I_CEM_calor_electricidad,2048,11.933100000000001
I_CEM_calor_electricidad,2049,11.933100000000001
I_CEM_calor_electricidad,2050,11.933100000000001
I_PES_calor_electricidad,2017,0.33249999999999996
I_PES_calor_electricidad,2018,0.33249999999999996
I_PES_calor_electricidad,2019,0.33249999999999996
I_PES_calor_electricidad,2020,0.33249999999999996
I_PES_calor_electricidad,2021,0.33249999999999996
I_PES_calor_electricidad,2022,0.33249999999999996
I_PES_calor_electricidad,2023,0.33249999999999996
I_PES_calor_electricidad,2024,0.33249999999999996
I_PES_calor_electricidad,2025,0.33249999999999996
I_PES_calor_electricidad,2026,0.33249999999999996
I_PES_calor_electricidad,2027,0.33249999999999996
I_PES_calor_electricidad,2028,0.33249999999999996
I_PES_calor_electricidad,2029,0.33249999999999996
I_PES_calor_electricidad,2030,0.33249999999999996
I_PES_calor_electricidad,2031,0.33249999999999996
I_PES_calor_electricidad,2032,0.33249999999999996
I_PES_calor_electricidad,2033,0.33249999999999996
I_PES_calor_electricidad,2034,0.33249999999999996
I_PES_calor_electricidad,2035,0.33249999999999996
I_PES_calor_electricidad,2036,0.33249999999999996
I_PES_calor_electricidad,2037,0.33249999999999996
I_PES_calor_electricidad,2038,0.33249999999999996
I_PES_calor_electricidad,2039,0.33249999999999996
I_PES_calor_electricidad,2040,0.33249999999999996
I_PES_calor_electricidad,2041,0.33249999999999996
I_PES_calor_electricidad,2042,0.33249999999999996
I_PES_calor_electricidad,2043,0.33249999999999996
I_PES_calor_electricidad,2044,0.33249999999999996
I_PES_calor_electricidad,2045,0.33249999999999996
I_PES_calor_electricidad,2046,0.33249999999999996
I_PES_calor_electricidad,2047,0.33249999999999996
I_PES_calor_electricidad,2048,0.33249999999999996
I_PES_calor_electricidad,2049,0.33249999999999996
I_PES_calor_electricidad,2050,0.33249999999999996
I_PES_impuesto_calor_electricidad,2017,6.612
I_PES_impuesto_calor_electricidad,2018,6.612
I_PES_impuesto_calor_electricidad,2019,6.612
I_PES_impuesto_calor_electricidad,2020,6.612
I_PES_impuesto_calor_electricidad,2021,6.612
I_PES_impuesto_calor_electricidad,2022,6.612
I_PES_impuesto_calor_electricidad,2023,6.612
I_PES_impuesto_calor_electricidad,2024,6.612
I_PES_impuesto_calor_electricidad,2025,6.612
I_PES_impuesto_calor_electricidad,2026,6.612
I_PES_impuesto_calor_electricidad,2027,6.612
I_PES_impuesto_calor_electricidad,2028,6.612
I_PES_impuesto_calor_electricidad,2029,6.612
I_PES_impuesto_calor_electricidad,2030,6.612
I_PES_impuesto_calor_electricidad,2031,6.612
I_PES_impuesto_calor_electricidad,2032,6.612
I_PES_impuesto_calor_electricidad,2033,6.612
I_PES_impuesto_calor_electricidad,2034,6.612
I_PES_impuesto_calor_electricidad,2035,6.612
I_PES_impuesto_calor_electricidad,2036,6.612
I_PES_impuesto_calor_electricidad,2037,6.612
I_PES_impuesto_calor_electricidad,2038,6.612
I_PES_impuesto_calor_electricidad,2039,6.612
I_PES_impuesto_calor_electricidad,2040,6.612
I_PES_impuesto_calor_electricidad,2041,6.612
I_PES_impuesto_calor_electricidad,2042,6.612
I_PES_impuesto_calor_electricidad,2043,6.612
I_PES_impuesto_calor_electricidad,2044,6.612
I_PES_impuesto_calor_electricidad,2045,6.612
I_PES_impuesto_calor_electricidad,2046,6.612
I_PES_impuesto_calor_electricidad,2047,6.612
I_PES_impuesto_calor_electricidad,2048,6.612
I_PES_impuesto_calor_electricidad,2049,6.612
I_PES_impuesto_calor_electricidad,2050,6.612
I_MIN_calor_electricidad,2017,68.3544
I_MIN_calor_electricidad,2018,68.3544
I_MIN_calor_electricidad,2019,68.3544
I_MIN_calor_electricidad,2020,68.3544
I_MIN_calor_electricidad,2021,68.3544
I_MIN_calor_electricidad,2022,68.3544
I_MIN_calor_electricidad,2023,68.3544
I_MIN_calor_electricidad,2024,68.3544
I_MIN_calor_electricidad,2025,68.3544
I_MIN_calor_electricidad,2026,68.3544
I_MIN_calor_electricidad,2027,68.3544
I_MIN_calor_electricidad,2028,68.3544
I_MIN_calor_electricidad,2029,68.3544
I_MIN_calor_electricidad,2030,68.3544
I_MIN_calor_electricidad,2031,68.3544
I_MIN_calor_electricidad,2032,68.3544
I_MIN_calor_electricidad,2033,68.3544
I_MIN_calor_electricidad,2034,68.3544
I_MIN_calor_electricidad,2035,68.3544
I_MIN_calor_electricidad,2036,68.3544
I_MIN_calor_electricidad,2037,68.3544
I_MIN_calor_electricidad,2038,68.3544
I_MIN_calor_electricidad,2039,68.3544
I_MIN_calor_electricidad,2040,68.3544
I_MIN_calor_electricidad,2041,68.3544
I_MIN_calor_electricidad,2042,68.3544
I_MIN_calor_electricidad,2043,68.3544
I_MIN_calor_electricidad,2044,68.3544
I_MIN_calor_electricidad,2045,68.3544
I_MIN_calor_electricidad,2046,68.3544
I_MIN_calor_electricidad,2047,68.3544
I_MIN_calor_electricidad,2048,68.3544
I_MIN_calor_electricidad,2049,68.3544
I_MIN_calor_electricidad,2050,68.3544
I_MIN_calderas_biomasa,2017,3.1615999999999995
I_MIN_calderas_biomasa,2018,3.1615999999999995
I_MIN_calderas_biomasa,2019,3.1615999999999995
I_MIN_calderas_biomasa,2020,3.1615999999999995
I_MIN_calderas_biomasa,2021,3.1615999999999995
I_MIN_calderas_biomasa,2022,3.1615999999999995
I_MIN_calderas_biomasa,2023,3.1615999999999995
I_MIN_calderas_biomasa,2024,3.1615999999999995
I_MIN_calderas_biomasa,2025,3.1615999999999995
I_MIN_calderas_biomasa,2026,3.1615999999999995
I_MIN_calderas_biomasa,2027,3.1615999999999995
I_MIN_calderas_biomasa,2028,3.1615999999999995
I_MIN_calderas_biomasa,2029,3.1615999999999995
I_MIN_calderas_biomasa,2030,3.1615999999999995
I_MIN_calderas_biomasa,2031,3.1615999999999995
I_MIN_calderas_biomasa,2032,3.1615999999999995
I_MIN_calderas_biomasa,2033,3.1615999999999995
I_MIN_calderas_biomasa,2034,3.1615999999999995
I_MIN_calderas_biomasa,2035,3.1615999999999995
I_MIN_calderas_biomasa,2036,3.1615999999999995
I_MIN_calderas_biomasa,2037,3.1615999999999995
