Producto,Agno,Demanda
otros_electricos_III,2039,202.9311648962984
otros_electricos_III,2040,207.46448883667324
otros_electricos_III,2041,211.88838703685767
otros_electricos_III,2042,216.40661885237745
otros_electricos_III,2043,221.0211958193436
otros_electricos_III,2044,225.73417236714033
otros_electricos_III,2045,230.547646733066
otros_electricos_III,2046,235.22962595290082
otros_electricos_III,2047,240.0066871643565
otros_electricos_III,2048,244.88076129978234
otros_electricos_III,2049,249.85381850504757
otros_electricos_III,2050,254.92786893589607
enfriamiento_III,2017,8.3
enfriamiento_III,2018,8.637164480563017
enfriamiento_III,2019,8.970477335299305
enfriamiento_III,2020,9.271092297480068
enfriamiento_III,2021,9.581781345142483
enfriamiento_III,2022,9.883416922004516
enfriamiento_III,2023,10.1845092840104
enfriamiento_III,2024,10.484429835635606
enfriamiento_III,2025,10.782533777455358
enfriamiento_III,2026,11.078162215627776
enfriamiento_III,2027,11.381896000396877
enfriamiento_III,2028,11.682397278961357
enfriamiento_III,2029,11.978967189677746
enfriamiento_III,2030,12.28306583870375
enfriamiento_III,2031,12.582409364438309
enfriamiento_III,2032,12.889048018895279
enfriamiento_III,2033,13.203159587456675
enfriamiento_III,2034,13.511516931341113
enfriamiento_III,2035,13.827075903812807
enfriamiento_III,2036,14.150004697572054
enfriamiento_III,2037,14.466104765714372
enfriamiento_III,2038,14.789266262825427
enfriamiento_III,2039,15.119646935720619
enfriamiento_III,2040,15.457408055156085
enfriamiento_III,2041,15.78701626935295
enfriamiento_III,2042,16.1236529306529
enfriamiento_III,2043,16.467467911136016
enfriamiento_III,2044,16.81861427870076
enfriamiento_III,2045,17.17724836521048
enfriamiento_III,2046,17.526085237065324
enfriamiento_III,2047,17.882006314759057
enfriamiento_III,2048,18.24515546488504
enfriamiento_III,2049,18.61567947569026
enfriamiento_III,2050,18.993728116408775
calefaccion_biomasa_IV,2017,18.6
calefaccion_biomasa_IV,2018,19.157704678292706
calefaccion_biomasa_IV,2019,19.70984644647611
calefaccion_biomasa_IV,2020,20.262822651175906
calefaccion_biomasa_IV,2021,20.683622391191108
calefaccion_biomasa_IV,2022,21.033262761478284
calefaccion_biomasa_IV,2023,21.365299675496914
calefaccion_biomasa_IV,2024,21.691094086779486
calefaccion_biomasa_IV,2025,22.012501254522256
calefaccion_biomasa_IV,2026,22.329552720999033
calefaccion_biomasa_IV,2027,22.64191012363616
calefaccion_biomasa_IV,2028,22.949131870600212
calefaccion_biomasa_IV,2029,23.250813647290475
calefaccion_biomasa_IV,2030,23.54654827162677
calefaccion_biomasa_IV,2031,23.83793866461483
calefaccion_biomasa_IV,2032,24.12337043533117
calefaccion_biomasa_IV,2033,24.402556835832023
calefaccion_biomasa_IV,2034,24.675256997844613
calefaccion_biomasa_IV,2035,24.94129887260267
calefaccion_biomasa_IV,2036,25.200607905640812
calefaccion_biomasa_IV,2037,25.45314395224691
calefaccion_biomasa_IV,2038,25.698929952256467
calefaccion_biomasa_IV,2039,25.93801178534049
calefaccion_biomasa_IV,2040,26.170472608402676
calefaccion_biomasa_IV,2041,26.396438590538278
calefaccion_biomasa_IV,2042,26.616012961007062
calefaccion_biomasa_IV,2043,26.829281744192162
calefaccion_biomasa_IV,2044,27.036285084805705
calefaccion_biomasa_IV,2045,27.236974235697254
calefaccion_biomasa_IV,2046,27.43132338955186
calefaccion_biomasa_IV,2047,27.61926085938359
calefaccion_biomasa_IV,2048,27.800735030562553
calefaccion_biomasa_IV,2049,27.97570862585606
calefaccion_biomasa_IV,2050,28.14408988592211
calefaccion_gas_licuado_IV,2017,56.4
calefaccion_gas_licuado_IV,2018,58.09110450837142
calefaccion_gas_licuado_IV,2019,59.76534083770175
calefaccion_gas_licuado_IV,2020,61.44210739388823
calefaccion_gas_licuado_IV,2021,62.71808079909561
calefaccion_gas_licuado_IV,2022,63.77828063157931
calefaccion_gas_licuado_IV,2023,64.78510224182935
calefaccion_gas_licuado_IV,2024,65.77299497281521
calefaccion_gas_licuado_IV,2025,66.74758444919651
calefaccion_gas_licuado_IV,2026,67.70896631528738
calefaccion_gas_licuado_IV,2027,68.65611456844512
calefaccion_gas_licuado_IV,2028,69.58769018827161
calefaccion_gas_licuado_IV,2029,70.5024671885582
calefaccion_gas_licuado_IV,2030,71.39921088815858
calefaccion_gas_licuado_IV,2031,72.28278175721915
calefaccion_gas_licuado_IV,2032,73.1482845458429
calefaccion_gas_licuado_IV,2033,73.99484976026484
calefaccion_gas_licuado_IV,2034,74.82174702572236
calefaccion_gas_licuado_IV,2035,75.62845464595647
calefaccion_gas_licuado_IV,2036,76.41474655258826
calefaccion_gas_licuado_IV,2037,77.18050101649062
calefaccion_gas_licuado_IV,2038,77.92578759716477
calefaccion_gas_licuado_IV,2039,78.6507454136131
calefaccion_gas_licuado_IV,2040,79.35562661902746
calefaccion_gas_licuado_IV,2041,80.04081379066444
calefaccion_gas_licuado_IV,2042,80.70661994627947
calefaccion_gas_licuado_IV,2043,81.35330593400204
calefaccion_gas_licuado_IV,2044,81.98099348295924
calefaccion_gas_licuado_IV,2045,82.58953477921102
calefaccion_gas_licuado_IV,2046,83.17885156831854
calefaccion_gas_licuado_IV,2047,83.74872647684056
calefaccion_gas_licuado_IV,2048,84.29900299589934
calefaccion_gas_licuado_IV,2049,84.82956809130548
calefaccion_gas_licuado_IV,2050,85.34014352505413
calefaccion_gas_natural_IV,2017,0.3
calefaccion_gas_natural_IV,2018,0.3089952367466565
calefaccion_gas_natural_IV,2019,0.3179007491367114
calefaccion_gas_natural_IV,2020,0.3268197201802565
calefaccion_gas_natural_IV,2021,0.33360681276114684
calefaccion_gas_natural_IV,2022,0.33924617357223036
calefaccion_gas_natural_IV,2023,0.34460160766930503
calefaccion_gas_natural_IV,2024,0.3498563562383788
calefaccion_gas_natural_IV,2025,0.35504034281487507
calefaccion_gas_natural_IV,2026,0.36015407614514566
calefaccion_gas_natural_IV,2027,0.3651920987683251
calefaccion_gas_natural_IV,2028,0.37014728823548726
calefaccion_gas_natural_IV,2029,0.3750131233433947
calefaccion_gas_natural_IV,2030,0.3797830366391414
calefaccion_gas_natural_IV,2031,0.3844828816873359
calefaccion_gas_natural_IV,2032,0.38908661992469623
calefaccion_gas_natural_IV,2033,0.39358962638438744
calefaccion_gas_natural_IV,2034,0.39798801609426787
calefaccion_gas_natural_IV,2035,0.40227901407423655
calefaccion_gas_natural_IV,2036,0.4064614178329163
calefaccion_gas_natural_IV,2037,0.4105345798749502
calefaccion_gas_natural_IV,2038,0.41449887019768494
calefaccion_gas_natural_IV,2039,0.4183550287958143
calefaccion_gas_natural_IV,2040,0.4221043969097205
calefaccion_gas_natural_IV,2041,0.4257490095248109
calefaccion_gas_natural_IV,2042,0.4292905316291461
calefaccion_gas_natural_IV,2043,0.43273035071277677
calefaccion_gas_natural_IV,2044,0.4360691142710597
calefaccion_gas_natural_IV,2045,0.4393060360596331
calefaccion_gas_natural_IV,2046,0.4424406998314816
calefaccion_gas_natural_IV,2047,0.4454719493448966
calefaccion_gas_natural_IV,2048,0.44839895210584757
calefaccion_gas_natural_IV,2049,0.45122110686864614
calefaccion_gas_natural_IV,2050,0.45393693364390497
calefaccion_kerosene_IV,2017,5.9
calefaccion_kerosene_IV,2018,6.076906322684246
calefaccion_kerosene_IV,2019,6.252048066355325
calefaccion_kerosene_IV,2020,6.427454496878379
calefaccion_kerosene_IV,2021,6.560933984302555
calefaccion_kerosene_IV,2022,6.671841413587198
calefaccion_kerosene_IV,2023,6.777164950829666
calefaccion_kerosene_IV,2024,6.880508339354783
calefaccion_kerosene_IV,2025,6.98246007535921
calefaccion_kerosene_IV,2026,7.083030164187865
calefaccion_kerosene_IV,2027,7.182111275777061
calefaccion_kerosene_IV,2028,7.279563335297916
calefaccion_kerosene_IV,2029,7.375258092420096
calefaccion_kerosene_IV,2030,7.469066387236448
calefaccion_kerosene_IV,2031,7.561496673184274
calefaccion_kerosene_IV,2032,7.652036858519027
calefaccion_kerosene_IV,2033,7.7405959855596205
calefaccion_kerosene_IV,2034,7.827097649853936
calefaccion_kerosene_IV,2035,7.91148727679332
calefaccion_kerosene_IV,2036,7.993741217380687
calefaccion_kerosene_IV,2037,8.073846737540688
calefaccion_kerosene_IV,2038,8.151811113887804
calefaccion_kerosene_IV,2039,8.227648899651015
calefaccion_kerosene_IV,2040,8.301386472557837
calefaccion_kerosene_IV,2041,8.373063853987947
calefaccion_kerosene_IV,2042,8.442713788706541
calefaccion_kerosene_IV,2043,8.510363564017943
calefaccion_kerosene_IV,2044,8.576025913997508
calefaccion_kerosene_IV,2045,8.639685375839452
calefaccion_kerosene_IV,2046,8.701333763352473
calefaccion_kerosene_IV,2047,8.7609483371163
calefaccion_kerosene_IV,2048,8.818512724748336
calefaccion_kerosene_IV,2049,8.874015101750041
calefaccion_kerosene_IV,2050,8.927426361663466
coccion_gas_licuado_IV,2017,41.2
coccion_gas_licuado_IV,2018,42.435345846540834
coccion_gas_licuado_IV,2019,43.658369548108375
coccion_gas_licuado_IV,2020,44.8832415714219
coccion_gas_licuado_IV,2021,45.815335619197505
coccion_gas_licuado_IV,2022,46.58980783725298
coccion_gas_licuado_IV,2023,47.32528745325123
coccion_gas_licuado_IV,2024,48.04693959007069
coccion_gas_licuado_IV,2025,48.758873746576185
coccion_gas_licuado_IV,2026,49.46115979060001
coccion_gas_licuado_IV,2027,50.15304823084998
coccion_gas_licuado_IV,2028,50.83356091767359
coccion_gas_licuado_IV,2029,51.50180227249288
coccion_gas_licuado_IV,2030,52.15687036510876
coccion_gas_licuado_IV,2031,52.80231575172747
coccion_gas_licuado_IV,2032,53.43456246965829
coccion_gas_licuado_IV,2033,54.05297535678921
coccion_gas_licuado_IV,2034,54.65702087694613
coccion_gas_licuado_IV,2035,55.24631793286183
coccion_gas_licuado_IV,2036,55.82070138238717
coccion_gas_licuado_IV,2037,56.380082302826494
coccion_gas_licuado_IV,2038,56.924511507148736
coccion_gas_licuado_IV,2039,57.45409062129184
coccion_gas_licuado_IV,2040,57.969003842268286
coccion_gas_licuado_IV,2041,58.46953064140737
coccion_gas_licuado_IV,2042,58.955899677069404
coccion_gas_licuado_IV,2043,59.428301497888015
coccion_gas_licuado_IV,2044,59.886825026558874
coccion_gas_licuado_IV,2045,60.33136228552295
coccion_gas_licuado_IV,2046,60.761856110190145
coccion_gas_licuado_IV,2047,61.17814771003247
coccion_gas_licuado_IV,2048,61.58012275586974
coccion_gas_licuado_IV,2049,61.96769867662741
coccion_gas_licuado_IV,2050,62.340672220429624
coccion_gas_natural_IV,2017,0.1
coccion_gas_natural_IV,2018,0.10299841224888551
coccion_gas_natural_IV,2019,0.10596691637890382
coccion_gas_natural_IV,2020,0.10893990672675219
coccion_gas_natural_IV,2021,0.11120227092038229
coccion_gas_natural_IV,2022,0.11308205785741013
coccion_gas_natural_IV,2023,0.11486720255643501
coccion_gas_natural_IV,2024,0.11661878541279294
coccion_gas_natural_IV,2025,0.1183467809382917
coccion_gas_natural_IV,2026,0.12005135871504856
coccion_gas_natural_IV,2027,0.1217306995894417
coccion_gas_natural_IV,2028,0.12338242941182909
coccion_gas_natural_IV,2029,0.12500437444779824
coccion_gas_natural_IV,2030,0.12659434554638047
coccion_gas_natural_IV,2031,0.1281609605624453
coccion_gas_natural_IV,2032,0.12969553997489877
coccion_gas_natural_IV,2033,0.13119654212812915
coccion_gas_natural_IV,2034,0.13266267203142265
coccion_gas_natural_IV,2035,0.1340930046914122
coccion_gas_natural_IV,2036,0.13548713927763875
coccion_gas_natural_IV,2037,0.13684485995831672
coccion_gas_natural_IV,2038,0.13816629006589498
coccion_gas_natural_IV,2039,0.13945167626527144
coccion_gas_natural_IV,2040,0.14070146563657351
coccion_gas_natural_IV,2041,0.1419163365082703
coccion_gas_natural_IV,2042,0.14309684387638205
coccion_gas_natural_IV,2043,0.14424345023759227
coccion_gas_natural_IV,2044,0.1453563714236866
coccion_gas_natural_IV,2045,0.14643534535321104
coccion_gas_natural_IV,2046,0.14748023327716053
coccion_gas_natural_IV,2047,0.1484906497816322
coccion_gas_natural_IV,2048,0.14946631736861588
coccion_gas_natural_IV,2049,0.15040703562288205
coccion_gas_natural_IV,2050,0.151312311214635
ACS_gas_licuado_IV,2017,236.8
ACS_gas_licuado_IV,2018,243.9002402053609
ACS_gas_licuado_IV,2019,250.92965798524423
ACS_gas_licuado_IV,2020,257.9696991289492
ACS_gas_licuado_IV,2021,263.32697753946525
ACS_gas_licuado_IV,2022,267.77831300634716
ACS_gas_licuado_IV,2023,272.0055356536381
ACS_gas_licuado_IV,2024,276.1532838574937
ACS_gas_licuado_IV,2025,280.24517726187474
ACS_gas_licuado_IV,2026,284.28161743723496
ACS_gas_licuado_IV,2027,288.25829662779796
ACS_gas_licuado_IV,2028,292.1695928472113
ACS_gas_licuado_IV,2029,296.01035869238626
ACS_gas_licuado_IV,2030,299.77541025382897
ACS_gas_licuado_IV,2031,303.4851546118705
ACS_gas_licuado_IV,2032,307.11903866056025
ACS_gas_licuado_IV,2033,310.6734117594098
ACS_gas_licuado_IV,2034,314.1452073704088
ACS_gas_licuado_IV,2035,317.5322351092641
ACS_gas_licuado_IV,2036,320.8335458094486
ACS_gas_licuado_IV,2037,324.048628381294
ACS_gas_licuado_IV,2038,327.17777487603934
ACS_gas_licuado_IV,2039,330.2215693961628
ACS_gas_licuado_IV,2040,333.1810706274061
ACS_gas_licuado_IV,2041,336.05788485158405
ACS_gas_licuado_IV,2042,338.8533262992727
ACS_gas_licuado_IV,2043,341.5684901626185
ACS_gas_licuado_IV,2044,344.20388753128987
ACS_gas_licuado_IV,2045,346.75889779640374
ACS_gas_licuado_IV,2046,349.23319240031617
ACS_gas_licuado_IV,2047,351.62585868290506
ACS_gas_licuado_IV,2048,353.93623952888237
ACS_gas_licuado_IV,2049,356.1638603549847
ACS_gas_licuado_IV,2050,358.3075529562557
ACS_gas_natural_IV,2017,0.5
ACS_gas_natural_IV,2018,0.5149920612444275
ACS_gas_natural_IV,2019,0.529834581894519
ACS_gas_natural_IV,2020,0.5446995336337609
ACS_gas_natural_IV,2021,0.5560113546019114
ACS_gas_natural_IV,2022,0.5654102892870506
ACS_gas_natural_IV,2023,0.574336012782175
ACS_gas_natural_IV,2024,0.5830939270639647
ACS_gas_natural_IV,2025,0.5917339046914585
ACS_gas_natural_IV,2026,0.6002567935752428
ACS_gas_natural_IV,2027,0.6086534979472085
ACS_gas_natural_IV,2028,0.6169121470591454
ACS_gas_natural_IV,2029,0.6250218722389912
ACS_gas_natural_IV,2030,0.6329717277319024
ACS_gas_natural_IV,2031,0.6408048028122265
ACS_gas_natural_IV,2032,0.6484776998744938
ACS_gas_natural_IV,2033,0.6559827106406457
ACS_gas_natural_IV,2034,0.6633133601571132
ACS_gas_natural_IV,2035,0.6704650234570609
ACS_gas_natural_IV,2036,0.6774356963881938
ACS_gas_natural_IV,2037,0.6842242997915836
ACS_gas_natural_IV,2038,0.6908314503294749
ACS_gas_natural_IV,2039,0.6972583813263572
ACS_gas_natural_IV,2040,0.7035073281828675
ACS_gas_natural_IV,2041,0.7095816825413515
ACS_gas_natural_IV,2042,0.7154842193819102
ACS_gas_natural_IV,2043,0.7212172511879613
ACS_gas_natural_IV,2044,0.7267818571184329
ACS_gas_natural_IV,2045,0.7321767267660552
ACS_gas_natural_IV,2046,0.7374011663858027
ACS_gas_natural_IV,2047,0.742453248908161
ACS_gas_natural_IV,2048,0.7473315868430793
ACS_gas_natural_IV,2049,0.7520351781144102
ACS_gas_natural_IV,2050,0.756561556073175
refrigeracion_IV,2017,87.3
refrigeracion_IV,2018,90.84632037989775
refrigeracion_IV,2019,94.3521290809192
refrigeracion_IV,2020,97.51401898433853
refrigeracion_IV,2021,100.78186884710105
refrigeracion_IV,2022,103.95449364951736
refrigeracion_IV,2023,107.12140487880818
refrigeracion_IV,2024,110.27599092180581
refrigeracion_IV,2025,113.41146973154852
refrigeracion_IV,2026,116.52091101497648
refrigeracion_IV,2027,119.71560491983702
refrigeracion_IV,2028,122.87629909076222
refrigeracion_IV,2029,125.99564285046593
refrigeracion_IV,2030,129.1941744239563
refrigeracion_IV,2031,132.3426912669234
refrigeracion_IV,2032,135.5679388011515
refrigeracion_IV,2033,138.87178698614068
refrigeracion_IV,2034,142.11511182000953
refrigeracion_IV,2035,145.4341839039588
refrigeracion_IV,2036,148.8307723009687
refrigeracion_IV,2037,152.15553566829692
refrigeracion_IV,2038,155.5545716559831
refrigeracion_IV,2039,159.02953945643492
refrigeracion_IV,2040,162.58213532712364
refrigeracion_IV,2041,166.04897835114608
refrigeracion_IV,2042,169.58974708987927
refrigeracion_IV,2043,173.20601790869566
refrigeracion_IV,2044,176.89940078681641
refrigeracion_IV,2045,180.67154003408132
refrigeracion_IV,2046,184.3406314693738
refrigeracion_IV,2047,188.08423509379102
refrigeracion_IV,2048,191.9038641065619
refrigeracion_IV,2049,195.80106243707945
refrigeracion_IV,2050,199.7774053689742
iluminacion_IV,2017,71.4
iluminacion_IV,2018,74.30042697737342
iluminacion_IV,2019,77.1677206916109
iluminacion_IV,2020,79.7537337397683
iluminacion_IV,2021,82.42640819797269
iluminacion_IV,2022,85.02120099170149
iluminacion_IV,2023,87.61132082871598
iluminacion_IV,2024,90.19136027281714
iluminacion_IV,2025,92.75577249521838
iluminacion_IV,2026,95.29888942118352
iluminacion_IV,2027,97.9117318588358
iluminacion_IV,2028,100.49676695395674
iluminacion_IV,2029,103.04798281240858
iluminacion_IV,2030,105.66396396186119
iluminacion_IV,2031,108.23903959287895
iluminacion_IV,2032,110.87687090953287
iluminacion_IV,2033,113.57898729450682
iluminacion_IV,2034,116.23160348165729
iluminacion_IV,2035,118.94617102798004
iluminacion_IV,2036,121.72413679598128
iluminacion_IV,2037,124.44335906891641
iluminacion_IV,2038,127.22332664647416
iluminacion_IV,2039,130.06539653137978
iluminacion_IV,2040,132.9709560407403
iluminacion_IV,2041,135.80638091949405
iluminacion_IV,2042,138.70226737935144
iluminacion_IV,2043,141.65990468133873
iluminacion_IV,2044,144.680609578221
iluminacion_IV,2045,147.76572690072632
iluminacion_IV,2046,150.7665645694535
iluminacion_IV,2047,153.82834347877068
iluminacion_IV,2048,156.95230122804722
iluminacion_IV,2049,160.1397005499138
iluminacion_IV,2050,163.39182982067305
otros_electricos_IV,2017,198.3
otros_electricos_IV,2018,206.35538752959593
otros_electricos_IV,2019,214.3187536855244
otros_electricos_IV,2020,221.50091597473462
otros_electricos_IV,2021,228.9237639447897
otros_electricos_IV,2022,236.1303103172886
otros_electricos_IV,2023,243.3238784360557
otros_electricos_IV,2024,250.4894501694627
otros_electricos_IV,2025,257.611620249325
otros_electricos_IV,2026,264.6746466697576
otros_electricos_IV,2027,271.9313225155061
otros_electricos_IV,2028,279.1107687250647
otros_electricos_IV,2029,286.19628839916834
otros_electricos_IV,2030,293.4616814234884
otros_electricos_IV,2031,300.61346710459236
otros_electricos_IV,2032,307.93954483697996
otros_electricos_IV,2033,315.44416219188656
otros_electricos_IV,2034,322.8113021066196
otros_electricos_IV,2035,330.3505002079614
otros_electricos_IV,2036,338.0657748829564
otros_electricos_IV,2037,345.61790060736865
otros_electricos_IV,2038,353.3387349299135
otros_electricos_IV,2039,361.2320466690841
otros_electricos_IV,2040,369.3016888358376
otros_electricos_IV,2041,377.17654532683014
otros_electricos_IV,2042,385.2193224275265
otros_electricos_IV,2043,393.43360081665924
otros_electricos_IV,2044,401.82303752606754
otros_electricos_IV,2045,410.3913675688239
otros_electricos_IV,2046,418.72562680844015
otros_electricos_IV,2047,427.2291388212917
otros_electricos_IV,2048,435.9053408056269
otros_electricos_IV,2049,444.75773976257574
otros_electricos_IV,2050,453.789913913718
enfriamiento_IV,2017,7.9
enfriamiento_IV,2018,8.220915589933474
enfriamiento_IV,2019,8.53816517456199
enfriamiento_IV,2020,8.824292668685848
enfriamiento_IV,2021,9.120008750195858
enfriamiento_IV,2022,9.407107672751286
enfriamiento_IV,2023,9.693689559479779
enfriamiento_IV,2024,9.97915610861702
enfriamiento_IV,2025,10.262893595409317
enfriamiento_IV,2026,10.544274879934871
enfriamiento_IV,2027,10.833370891944016
enfriamiento_IV,2028,11.119390181180087
enfriamiento_IV,2029,11.40166756607882
enfriamiento_IV,2030,11.691110858525256
enfriamiento_IV,2031,11.97602819024851
enfriamiento_IV,2032,12.267889078225625
enfriamiento_IV,2033,12.566862739868402
enfriamiento_IV,2034,12.860359488866843
enfriamiento_IV,2035,13.160710800014598
enfriamiento_IV,2036,13.468076760339665
enfriamiento_IV,2037,13.768943090258258
enfriamiento_IV,2038,14.076530539315767
enfriamiento_IV,2039,14.390989252071432
enfriamiento_IV,2040,14.712472727196756
enfriamiento_IV,2041,15.026196208179314
enfriamiento_IV,2042,15.346609415922638
enfriamiento_IV,2043,15.673854999755966
enfriamiento_IV,2044,16.008078650811566
enfriamiento_IV,2045,16.349429166887084
enfriamiento_IV,2046,16.68145462323085
enfriamiento_IV,2047,17.020222877903198
enfriamiento_IV,2048,17.365870864167686
enfriamiento_IV,2049,17.71853829613892
enfriamiento_IV,2050,18.078367725256545
calefaccion_biomasa_V,2017,326.6
calefaccion_biomasa_V,2018,336.3928144048601
calefaccion_biomasa_V,2019,346.08794889349986
calefaccion_biomasa_V,2020,355.79773536957265
calefaccion_biomasa_V,2021,363.18661682596854
calefaccion_biomasa_V,2022,369.32600096230146
calefaccion_biomasa_V,2023,375.15628354931675
calefaccion_biomasa_V,2024,380.8769531581818
calefaccion_biomasa_V,2025,386.5205865444607
calefaccion_biomasa_V,2026,392.0877375633486
calefaccion_biomasa_V,2027,397.5724648591166
calefaccion_biomasa_V,2028,402.9670144590338
calefaccion_biomasa_V,2029,408.26428694650906
calefaccion_biomasa_V,2030,413.4571325544787
calefaccion_biomasa_V,2031,418.5736971969464
calefaccion_biomasa_V,2032,423.58563355801937
calefaccion_biomasa_V,2033,428.48790659046983
calefaccion_biomasa_V,2034,433.27628685462633
calefaccion_biomasa_V,2035,437.9477533221522
calefaccion_biomasa_V,2036,442.5009968807682
calefaccion_biomasa_V,2037,446.93531262386244
calefaccion_biomasa_V,2038,451.25110335521305
calefaccion_biomasa_V,2039,455.44917468237657
calefaccion_biomasa_V,2040,459.5309867690491
calefaccion_biomasa_V,2041,463.4987550360108
calefaccion_biomasa_V,2042,467.35429210026376
calefaccion_biomasa_V,2043,471.0991084759764
calefaccion_biomasa_V,2044,474.7339090697604
calefaccion_biomasa_V,2045,478.25783792358726
calefaccion_biomasa_V,2046,481.6704418832063
calefaccion_biomasa_V,2047,484.9704621868108
calefaccion_biomasa_V,2048,488.15699252589945
calefaccion_biomasa_V,2049,491.2293783443328
calefaccion_biomasa_V,2050,494.18600842699794
calefaccion_gas_licuado_V,2017,341.7
calefaccion_gas_licuado_V,2018,351.94557465444177
calefaccion_gas_licuado_V,2019,362.0889532667143
calefaccion_gas_licuado_V,2020,372.2476612853122
calefaccion_gas_licuado_V,2021,379.97815973494625
calefaccion_gas_licuado_V,2022,386.4013916987704
calefaccion_gas_licuado_V,2023,392.5012311353384
calefaccion_gas_licuado_V,2024,398.48638975551347
calefaccion_gas_licuado_V,2025,404.3909504661427
calefaccion_gas_licuado_V,2026,410.2154927293209
calefaccion_gas_licuado_V,2027,415.95380049712224
calefaccion_gas_licuado_V,2028,421.59776130022
calefaccion_gas_licuado_V,2029,427.13994748812655
calefaccion_gas_licuado_V,2030,432.57287873198203
calefaccion_gas_licuado_V,2031,437.9260022418756
calefaccion_gas_licuado_V,2032,443.169660094229
calefaccion_gas_licuado_V,2033,448.29858445181725
calefaccion_gas_licuado_V,2034,453.3083503313711
calefaccion_gas_licuado_V,2035,458.1957970305554
calefaccion_gas_licuado_V,2036,462.9595549116916
calefaccion_gas_licuado_V,2037,467.5988864775682
calefaccion_gas_licuado_V,2038,472.11421315516316
calefaccion_gas_licuado_V,2039,476.5063777984325
calefaccion_gas_licuado_V,2040,480.77690808017167
calefaccion_gas_licuado_V,2041,484.9281218487596
calefaccion_gas_licuado_V,2042,488.9619155255974
calefaccion_gas_licuado_V,2043,492.87986946185276
calefaccion_gas_licuado_V,2044,496.682721154737
calefaccion_gas_licuado_V,2045,500.3695750719221
calefaccion_gas_licuado_V,2046,503.9399571080575
calefaccion_gas_licuado_V,2047,507.3925503038372
calefaccion_gas_licuado_V,2048,510.7264064485604
calefaccion_gas_licuado_V,2049,513.940840723388
calefaccion_gas_licuado_V,2050,517.0341674204078
calefaccion_gas_natural_V,2017,138.6
calefaccion_gas_natural_V,2018,142.7557993769553
calefaccion_gas_natural_V,2019,146.87014610116069
calefaccion_gas_natural_V,2020,150.9907107232785
calefaccion_gas_natural_V,2021,154.12634749564984
calefaccion_gas_natural_V,2022,156.73173219037042
calefaccion_gas_natural_V,2023,159.2059427432189
calefaccion_gas_natural_V,2024,161.633636582131
calefaccion_gas_natural_V,2025,164.02863838047227
calefaccion_gas_natural_V,2026,166.3911831790573
calefaccion_gas_natural_V,2027,168.7187496309662
calefaccion_gas_natural_V,2028,171.0080471647951
calefaccion_gas_natural_V,2029,173.25606298464834
calefaccion_gas_natural_V,2030,175.45976292728332
calefaccion_gas_natural_V,2031,177.6310913395492
calefaccion_gas_natural_V,2032,179.75801840520967
calefaccion_gas_natural_V,2033,181.838407389587
calefaccion_gas_natural_V,2034,183.87046343555176
calefaccion_gas_natural_V,2035,185.8529045022973
calefaccion_gas_natural_V,2036,187.7851750388073
calefaccion_gas_natural_V,2037,189.66697590222697
calefaccion_gas_natural_V,2038,191.49847803133045
calefaccion_gas_natural_V,2039,193.2800233036662
calefaccion_gas_natural_V,2040,195.01223137229087
calefaccion_gas_natural_V,2041,196.6960424004626
calefaccion_gas_natural_V,2042,198.3322256126655
calefaccion_gas_natural_V,2043,199.92142202930287
calefaccion_gas_natural_V,2044,201.4639307932296
calefaccion_gas_natural_V,2045,202.95938865955048
calefaccion_gas_natural_V,2046,204.4076033221445
calefaccion_gas_natural_V,2047,205.80804059734223
calefaccion_gas_natural_V,2048,207.16031587290158
calefaccion_gas_natural_V,2049,208.4641513733145
calefaccion_gas_natural_V,2050,209.7188633434841
calefaccion_kerosene_V,2017,50.4
calefaccion_kerosene_V,2018,51.91119977343829
calefaccion_kerosene_V,2019,53.40732585496752
calefaccion_kerosene_V,2020,54.9057129902831
calefaccion_kerosene_V,2021,56.04594454387267
calefaccion_kerosene_V,2022,56.9933571601347
calefaccion_kerosene_V,2023,57.893070088443245
calefaccion_kerosene_V,2024,58.77586784804764
calefaccion_kerosene_V,2025,59.646777592899014
calefaccion_kerosene_V,2026,60.50588479238447
calefaccion_kerosene_V,2027,61.35227259307861
calefaccion_kerosene_V,2028,62.18474442356186
calefaccion_kerosene_V,2029,63.00220472169031
calefaccion_kerosene_V,2030,63.80355015537575
calefaccion_kerosene_V,2031,64.59312412347244
calefaccion_kerosene_V,2032,65.36655214734897
calefaccion_kerosene_V,2033,66.12305723257708
calefaccion_kerosene_V,2034,66.861986703837
calefaccion_kerosene_V,2035,67.58287436447173
calefaccion_kerosene_V,2036,68.28551819592994
calefaccion_kerosene_V,2037,68.96980941899163
calefaccion_kerosene_V,2038,69.63581019321107
calefaccion_kerosene_V,2039,70.2836448376968
calefaccion_kerosene_V,2040,70.91353868083304
calefaccion_kerosene_V,2041,71.52583360016823
calefaccion_kerosene_V,2042,72.12080931369654
calefaccion_kerosene_V,2043,72.6986989197465
calefaccion_kerosene_V,2044,73.25961119753804
calefaccion_kerosene_V,2045,73.80341405801836
calefaccion_kerosene_V,2046,74.3300375716889
calefaccion_kerosene_V,2047,74.83928748994262
calefaccion_kerosene_V,2048,75.33102395378239
calefaccion_kerosene_V,2049,75.80514595393255
calefaccion_kerosene_V,2050,76.26140485217604
calefaccion_electricidad_V,2017,142.3
