Barra,Agno,Etapa,Bloque,Demanda
SEN_SING,2028,1,4,2278.6278161885803
SEN_SING,2028,1,5,2364.899918004484
SEN_SING,2028,2,1,2198.2330546011995
SEN_SING,2028,2,2,2165.6149799538402
SEN_SING,2028,2,3,2138.1210551096615
SEN_SING,2028,2,4,2244.8303603595587
SEN_SING,2028,2,5,2263.2085457682024
SEN_SING,2028,3,1,2211.4080679627054
SEN_SING,2028,3,2,2206.924312439276
SEN_SING,2028,3,3,2166.62978876048
SEN_SING,2028,3,4,2188.849336594707
SEN_SING,2028,3,5,2252.4119630618807
SEN_SING,2028,4,1,2424.3408444857573
SEN_SING,2028,4,2,2317.2388043597466
SEN_SING,2028,4,3,2326.036012804063
SEN_SING,2028,4,4,2309.3133336923524
SEN_SING,2028,4,5,2366.435348561965
SEN_SING,2028,5,1,2433.256154909678
SEN_SING,2028,5,2,2459.0469083588814
SEN_SING,2028,5,3,2368.8561909056316
SEN_SING,2028,5,4,2342.739978209397
SEN_SING,2028,5,5,2434.430627002302
SEN_SING,2028,6,1,2425.50194254086
SEN_SING,2028,6,2,2441.879163124307
SEN_SING,2028,6,3,2381.343944856616
SEN_SING,2028,6,4,2332.64539892033
SEN_SING,2028,6,5,2379.8126605566995
SEN_SING,2028,7,1,2381.8544976720664
SEN_SING,2028,7,2,2411.0588613900727
SEN_SING,2028,7,3,2346.602395264855
SEN_SING,2028,7,4,2271.942789922388
SEN_SING,2028,7,5,2286.014079701858
SEN_SING,2028,8,1,2403.633727155517
SEN_SING,2028,8,2,2437.1542342577127
SEN_SING,2028,8,3,2377.7957112023196
SEN_SING,2028,8,4,2295.3435423060077
SEN_SING,2028,8,5,2337.3821502182814
SEN_SING,2028,9,1,2401.1257825636435
SEN_SING,2028,9,2,2430.6971946947792
SEN_SING,2028,9,3,2379.9815321236265
SEN_SING,2028,9,4,2316.2621651172
SEN_SING,2028,9,5,2353.3157379035392
SEN_SING,2028,10,1,2405.07826474667
SEN_SING,2028,10,2,2436.8671758344317
SEN_SING,2028,10,3,2374.1875477174117
SEN_SING,2028,10,4,2429.5821106309627
SEN_SING,2028,10,5,2452.2467650248122
SEN_SING,2028,11,1,2483.2091718670877
SEN_SING,2028,11,2,2407.0084644836757
SEN_SING,2028,11,3,2416.8697564488652
SEN_SING,2028,11,4,2527.612689876484
SEN_SING,2028,11,5,2549.2572269989523
SEN_SING,2028,12,1,2500.482047810266
SEN_SING,2028,12,2,2506.5873842540245
SEN_SING,2028,12,3,2398.0088509067405
SEN_SING,2028,12,4,2435.9800146263597
SEN_SING,2028,12,5,2458.9637788955556
SEN_SIC,2029,1,1,6527.588945934722
SEN_SIC,2029,1,2,6666.338506554257
SEN_SIC,2029,1,3,6695.881425834138
SEN_SIC,2029,1,4,7312.183055797251
SEN_SIC,2029,1,5,8018.320028645259
SEN_SIC,2029,2,1,6978.473028813861
SEN_SIC,2029,2,2,6847.140574274662
SEN_SIC,2029,2,3,6883.947669714776
SEN_SIC,2029,2,4,7784.743141670017
SEN_SIC,2029,2,5,7785.887788921334
SEN_SIC,2029,3,1,7888.202388364214
SEN_SIC,2029,3,2,8049.878407622948
SEN_SIC,2029,3,3,8518.753904092195
SEN_SIC,2029,3,4,9086.189250378364
SEN_SIC,2029,3,5,9542.944129247873
SEN_SIC,2029,4,1,7473.8556780662675
SEN_SIC,2029,4,2,7578.307261999731
SEN_SIC,2029,4,3,8042.547302850227
SEN_SIC,2029,4,4,8121.980484590083
SEN_SIC,2029,4,5,8671.870756139984
SEN_SIC,2029,5,1,7492.901573778582
SEN_SIC,2029,5,2,7965.687965834504
SEN_SIC,2029,5,3,7803.139581366027
SEN_SIC,2029,5,4,7871.965028956599
SEN_SIC,2029,5,5,8614.494712456108
SEN_SIC,2029,6,1,7671.823116596824
SEN_SIC,2029,6,2,7991.901696137296
SEN_SIC,2029,6,3,8229.264881752782
SEN_SIC,2029,6,4,8077.971529313365
SEN_SIC,2029,6,5,8886.25336432727
SEN_SIC,2029,7,1,7794.821934722787
SEN_SIC,2029,7,2,8032.162454433463
SEN_SIC,2029,7,3,8231.972484250544
SEN_SIC,2029,7,4,8206.37712775137
SEN_SIC,2029,7,5,8686.669429876518
SEN_SIC,2029,8,1,7426.374638155128
SEN_SIC,2029,8,2,8080.726743117553
SEN_SIC,2029,8,3,8381.929483099124
SEN_SIC,2029,8,4,7706.318591731982
SEN_SIC,2029,8,5,8333.356798784756
SEN_SIC,2029,9,1,7362.008609141719
SEN_SIC,2029,9,2,7694.471596935608
SEN_SIC,2029,9,3,8091.433550918798
SEN_SIC,2029,9,4,7826.274705313039
SEN_SIC,2029,9,5,8158.333055263899
SEN_SIC,2029,10,1,7360.903319200907
SEN_SIC,2029,10,2,7645.484493533705
SEN_SIC,2029,10,3,8181.210652377811
SEN_SIC,2029,10,4,8582.875973589928
SEN_SIC,2029,10,5,9186.334714052206
SEN_SIC,2029,11,1,7740.671285280869
SEN_SIC,2029,11,2,7897.0884832433285
SEN_SIC,2029,11,3,8884.337954729726
SEN_SIC,2029,11,4,9296.716608607921
SEN_SIC,2029,11,5,9532.500923378659
SEN_SIC,2029,12,1,8125.918308961138
SEN_SIC,2029,12,2,8650.289169266814
SEN_SIC,2029,12,3,8902.407274000747
SEN_SIC,2029,12,4,9449.559624919699
SEN_SIC,2029,12,5,9808.02911546956
SEN_SING,2029,1,1,2329.979320960202
SEN_SING,2029,1,2,2311.7272803315873
SEN_SING,2029,1,3,2262.5718036942994
SEN_SING,2029,1,4,2326.306018539224
SEN_SING,2029,1,5,2414.38328515579
SEN_SING,2029,2,1,2244.2290701183183
SEN_SING,2029,2,2,2210.9284921010467
SEN_SING,2029,2,3,2182.859282033533
SEN_SING,2029,2,4,2291.801381868073
SEN_SING,2029,2,5,2310.5641139922986
SEN_SING,2029,3,1,2257.6797585806726
SEN_SING,2029,3,2,2253.102184575077
SEN_SING,2029,3,3,2211.964534853523
SEN_SING,2029,3,4,2234.649006397648
SEN_SING,2029,3,5,2299.541622670577
SEN_SING,2029,4,1,2475.067958641532
SEN_SING,2029,4,2,2365.724906312908
SEN_SING,2029,4,3,2374.7061882954067
SEN_SING,2029,4,4,2357.6336024227644
SEN_SING,2029,4,5,2415.9508431929294
SEN_SING,2029,5,1,2484.1698137795083
SEN_SING,2029,5,2,2510.500215148829
SEN_SING,2029,5,3,2418.4223394478227
SEN_SING,2029,5,4,2391.7596688944886
SEN_SING,2029,5,5,2485.3688606261535
SEN_SING,2029,6,1,2476.2533516111557
SEN_SING,2029,6,2,2492.9732505518896
SEN_SING,2029,6,3,2431.17138822526
SEN_SING,2029,6,4,2381.4538697692687
SEN_SING,2029,6,5,2429.6080632023304
SEN_SING,2029,7,1,2431.6926238912715
SEN_SING,2029,7,2,2461.508062201178
SEN_SING,2029,7,3,2395.7029034931297
SEN_SING,2029,7,4,2319.4811142145027
SEN_SING,2029,7,5,2333.846832858868
SEN_SING,2029,8,1,2453.9275638259764
SEN_SING,2029,8,2,2488.149456871571
SEN_SING,2029,8,3,2427.5489110280055
SEN_SING,2029,8,4,2343.371505932539
SEN_SING,2029,8,5,2386.2897332545044
SEN_SING,2029,9,1,2451.3671427880213
SEN_SING,2029,9,2,2481.5573096632907
SEN_SING,2029,9,3,2429.780468252296
SEN_SING,2029,9,4,2364.727831787732
SEN_SING,2029,9,5,2402.5567166845303
SEN_SING,2029,10,1,2455.4023270446246
SEN_SING,2029,10,2,2487.85639201341
SEN_SING,2029,10,3,2423.8652500232633
SEN_SING,2029,10,4,2480.418893485622
SEN_SING,2029,10,5,2503.557785036905
SEN_SING,2029,11,1,2535.1680519150327
SEN_SING,2029,11,2,2457.3729144451986
SEN_SING,2029,11,3,2467.440544922723
SEN_SING,2029,11,4,2580.5006729142606
SEN_SING,2029,11,5,2602.598102173557
SEN_SING,2029,12,1,2552.8023469844698
SEN_SING,2029,12,2,2559.035432007578
SEN_SING,2029,12,3,2448.1849921878597
SEN_SING,2029,12,4,2486.950667768719
SEN_SING,2029,12,5,2510.415346277538
SEN_SIC,2030,1,1,6666.559673278071
SEN_SIC,2030,1,2,6808.263177155611
SEN_SIC,2030,1,3,6838.435057758605
SEN_SIC,2030,1,4,7467.857594458991
SEN_SIC,2030,1,5,8189.028045905838
SEN_SIC,2030,2,1,7127.042964910126
SEN_SIC,2030,2,2,6992.914475436396
SEN_SIC,2030,2,3,7030.505184683549
SEN_SIC,2030,2,4,7950.478365738132
SEN_SIC,2030,2,5,7951.647382241616
SEN_SIC,2030,3,1,8056.14023378036
SEN_SIC,2030,3,2,8221.25829483683
SEN_SIC,2030,3,3,8700.116032730517
SEN_SIC,2030,3,4,9279.631934861554
SEN_SIC,2030,3,5,9746.111010254443
SEN_SIC,2030,4,1,7632.97218620469
SEN_SIC,2030,4,2,7739.647518096494
SEN_SIC,2030,4,3,8213.771112686854
SEN_SIC,2030,4,4,8294.895406893045
SEN_SIC,2030,4,5,8856.492704058268
SEN_SIC,2030,5,1,7652.423564247764
SEN_SIC,2030,5,2,8135.2754597117955
SEN_SIC,2030,5,3,7969.266461009616
SEN_SIC,2030,5,4,8039.557185073724
SEN_SIC,2030,5,5,8797.895138831153
SEN_SIC,2030,6,1,7835.154301724063
SEN_SIC,2030,6,2,8162.04727374148
SEN_SIC,2030,6,3,8404.463861895443
SEN_SIC,2030,6,4,8249.949512024225
SEN_SIC,2030,6,5,9075.439464068882
SEN_SIC,2030,7,1,7960.771733760755
SEN_SIC,2030,7,2,8203.165173458492
SEN_SIC,2030,7,3,8407.229108569574
SEN_SIC,2030,7,4,8381.088833366302
SEN_SIC,2030,7,5,8871.606437837629
SEN_SIC,2030,8,1,7584.48028689261
SEN_SIC,2030,8,2,8252.763383637523
SEN_SIC,2030,8,3,8560.378654218026
SEN_SIC,2030,8,4,7870.38417685121
SEN_SIC,2030,8,5,8510.77186966786
SEN_SIC,2030,9,1,7518.743921305883
SEN_SIC,2030,9,2,7858.284962514464
SEN_SIC,2030,9,3,8263.698136684707
SEN_SIC,2030,9,4,7992.894125928298
SEN_SIC,2030,9,5,8332.021914655914
SEN_SIC,2030,10,1,7517.61510002015
SEN_SIC,2030,10,2,7808.25493599859
SEN_SIC,2030,10,3,8355.38657005997
SEN_SIC,2030,10,4,8765.603244964817
SEN_SIC,2030,10,5,9381.90947027615
SEN_SIC,2030,11,1,7905.468230608012
SEN_SIC,2030,11,2,8065.215511385104
SEN_SIC,2030,11,3,9073.483275882623
SEN_SIC,2030,11,4,9494.641367612221
SEN_SIC,2030,11,5,9735.445471158142
SEN_SIC,2030,12,1,8298.917066554823
SEN_SIC,2030,12,2,8834.451650627101
SEN_SIC,2030,12,3,9091.937286417522
SEN_SIC,2030,12,4,9650.738373309989
SEN_SIC,2030,12,5,10016.839589179068
SEN_SING,2030,1,1,2379.583994846793
SEN_SING,2030,1,2,2360.9433728625395
SEN_SING,2030,1,3,2310.741388487437
SEN_SING,2030,1,4,2375.8324887408976
SEN_SING,2030,1,5,2465.784898217331
SEN_SING,2030,2,1,2292.0081427257733
SEN_SING,2030,2,2,2257.998603775706
SEN_SING,2030,2,3,2229.3318072836573
SEN_SING,2030,2,4,2340.593257030961
SEN_SING,2030,2,5,2359.7554430043574
SEN_SING,2030,3,1,2305.7451929634112
SEN_SING,2030,3,2,2301.0701635582345
SEN_SING,2030,3,3,2259.0567036178772
SEN_SING,2030,3,4,2282.224121857328
SEN_SING,2030,3,5,2348.498285613923
SEN_SING,2030,4,1,2527.7615331428565
SEN_SING,2030,4,2,2416.090594723685
SEN_SING,2030,4,3,2425.263085941312
SEN_SING,2030,4,4,2407.827029008221
SEN_SING,2030,4,5,2467.3858291709303
SEN_SING,2030,5,1,2537.0571644881247
SEN_SING,2030,5,2,2563.948133482006
SEN_SING,2030,5,3,2469.90994295965
SEN_SING,2030,5,4,2442.679630854373
SEN_SING,2030,5,5,2538.2817387406426
SEN_SING,2030,6,1,2528.972162830745
SEN_SING,2030,6,2,2546.0480242158287
SEN_SING,2030,6,3,2482.930415779901
SEN_SING,2030,6,4,2432.1544238570973
SEN_SING,2030,6,5,2481.333807960321
SEN_SING,2030,7,1,2483.462748422182
SEN_SING,2030,7,2,2513.9129499168266
SEN_SING,2030,7,3,2446.7068159261207
SEN_SING,2030,7,4,2368.862283919176
SEN_SING,2030,7,5,2383.533845101323
SEN_SING,2030,8,1,2506.171064637279
SEN_SING,2030,8,2,2541.121533180964
SEN_SING,2030,8,3,2479.2308169539633
SEN_SING,2030,8,4,2393.2612960698216
SEN_SING,2030,8,5,2437.0932416599894
SEN_SING,2030,9,1,2503.556132879225
SEN_SING,2030,9,2,2534.3890408161674
SEN_SING,2030,9,3,2481.50988347045
SEN_SING,2030,9,4,2415.0722927325755
SEN_SING,2030,9,5,2453.706545077024
SEN_SING,2030,10,1,2507.6772251940333
SEN_SING,2030,10,2,2540.8222290456624
SEN_SING,2030,10,3,2475.46873173266
SEN_SING,2030,10,4,2533.2263880443234
SEN_SING,2030,10,5,2556.8579007786234
SEN_SING,2030,11,1,2589.1411422904116
SEN_SING,2030,11,2,2509.6897659048764
SEN_SING,2030,11,3,2519.9717337038323
SEN_SING,2030,11,4,2635.4388833921485
SEN_SING,2030,11,5,2658.0067613641354
SEN_SING,2030,12,1,2607.150867067859
SEN_SING,2030,12,2,2613.5166529038447
SEN_SING,2030,12,3,2500.3062350929154
SEN_SING,2030,12,4,2539.897222159539
SEN_SING,2030,12,5,2563.861457773785
SEN_SIC,2031,1,1,6807.067976275679
SEN_SIC,2031,1,2,6951.758105914397
SEN_SIC,2031,1,3,6982.565906684544
SEN_SIC,2031,1,4,7625.25452016734
SEN_SIC,2031,1,5,8361.624781001776
SEN_SIC,2031,2,1,7277.25668254991
SEN_SIC,2031,2,2,7140.3012227401705
SEN_SIC,2031,2,3,7178.684215717411
SEN_SIC,2031,2,4,8118.047288531522
SEN_SIC,2031,2,5,8119.240943909196
SEN_SIC,2031,3,1,8225.936147780276
SEN_SIC,2031,3,2,8394.534333472291
SEN_SIC,2031,3,3,8883.48475656287
SEN_SIC,2031,3,4,9475.214874115238
SEN_SIC,2031,3,5,9951.525734788635
SEN_SIC,2031,4,1,7793.849163427363
SEN_SIC,2031,4,2,7902.772846881353
SEN_SIC,2031,4,3,8386.889347100994
SEN_SIC,2031,4,4,8469.723464284765
SEN_SIC,2031,4,5,9043.157313893822
SEN_SIC,2031,5,1,7813.710510067998
SEN_SIC,2031,5,2,8306.7392739253
SEN_SIC,2031,5,3,8137.2313726657085
SEN_SIC,2031,5,4,8209.003585059441
SEN_SIC,2031,5,5,8983.324712178124
SEN_SIC,2031,6,1,8000.292587228723
SEN_SIC,2031,6,2,8334.075346334394
SEN_SIC,2031,6,3,8581.601248000767
SEN_SIC,2031,6,4,8423.830263500415
SEN_SIC,2031,6,5,9266.71872361938
SEN_SIC,2031,7,1,8128.557605586909
SEN_SIC,2031,7,2,8376.059870906682
SEN_SIC,2031,7,3,8584.4247766279
SEN_SIC,2031,7,4,8557.733553726159
SEN_SIC,2031,7,5,9058.589593548324
SEN_SIC,2031,8,1,7744.335220540278
SEN_SIC,2031,8,2,8426.703441914315
SEN_SIC,2031,8,3,8740.802191495039
SEN_SIC,2031,8,4,8036.264987768005
SEN_SIC,2031,8,5,8690.14986539782
SEN_SIC,2031,9,1,7677.213356941608
SEN_SIC,2031,9,2,8023.910763327492
SEN_SIC,2031,9,3,8437.868662199422
SEN_SIC,2031,9,4,8161.357028041869
SEN_SIC,2031,9,5,8507.63247199628
SEN_SIC,2031,10,1,7676.060743959556
SEN_SIC,2031,10,2,7972.826274769849
SEN_SIC,2031,10,3,8531.489574515768
SEN_SIC,2031,10,4,8950.35221550763
SEN_SIC,2031,10,5,9579.648070566436
SEN_SIC,2031,11,1,8072.088493520627
SEN_SIC,2031,11,2,8235.20270123313
SEN_SIC,2031,11,3,9264.721305669065
SEN_SIC,2031,11,4,9694.755971173261
SEN_SIC,2031,11,5,9940.635402564778
SEN_SIC,2031,12,1,8473.829886793048
SEN_SIC,2031,12,2,9020.651710355007
SEN_SIC,2031,12,3,9283.564263701746
SEN_SIC,2031,12,4,9854.142968478172
SEN_SIC,2031,12,5,10227.960347269083
SEN_SING,2031,1,1,2429.7374961041783
SEN_SING,2031,1,2,2410.703993490307
SEN_SING,2031,1,3,2359.4439227892194
SEN_SING,2031,1,4,2425.9069210658117
SEN_SING,2031,1,5,2517.7552200303035
SEN_SING,2031,2,1,2340.315844205139
SEN_SING,2031,2,2,2305.5895003605237
SEN_SING,2031,2,3,2276.3185057325727
SEN_SING,2031,2,4,2389.9249667389386
SEN_SING,2031,2,5,2409.49102612903
SEN_SING,2031,3,1,2354.34242453201
SEN_SING,2031,3,2,2349.568861478239
SEN_SING,2031,3,3,2306.6699013325892
SEN_SING,2031,3,4,2330.3256096018604
SEN_SING,2031,3,5,2397.996606318543
SEN_SING,2031,4,1,2581.038110689771
SEN_SING,2031,4,2,2467.0135303892675
SEN_SING,2031,4,3,2476.379346385853
SEN_SING,2031,4,4,2458.5757969392753
SEN_SING,2031,4,5,2519.3898931391564
SEN_SING,2031,5,1,2590.5296621872058
SEN_SING,2031,5,2,2617.9874009400737
SEN_SING,2031,5,3,2521.9672066234325
SEN_SING,2031,5,4,2494.1629725656767
SEN_SING,2031,5,5,2591.7800462814635
SEN_SING,2031,6,1,2582.274256315616
SEN_SING,2031,6,2,2599.7100185225668
SEN_SING,2031,6,3,2535.2621065289964
SEN_SING,2031,6,4,2483.4159301620793
SEN_SING,2031,6,5,2533.631847671058
SEN_SING,2031,7,1,2535.805658924772
SEN_SING,2031,7,2,2566.897646640142
SEN_SING,2031,7,3,2498.275036940696
SEN_SING,2031,7,4,2418.7898081387043
SEN_SING,2031,7,5,2433.770595708232
SEN_SING,2031,8,1,2558.9925888674425
SEN_SING,2031,8,2,2594.6796938870193
SEN_SING,2031,8,3,2531.4845327987177
SEN_SING,2031,8,4,2443.7030681113333
SEN_SING,2031,8,5,2488.4588413718125
SEN_SING,2031,9,1,2556.3225432813
SEN_SING,2031,9,2,2587.805303583333
SEN_SING,2031,9,3,2533.811634251415
SEN_SING,2031,9,4,2465.973766071002
SEN_SING,2031,9,5,2505.4222964689816
SEN_SING,2031,10,1,2560.530494143249
SEN_SING,2031,10,2,2594.3740814430557
SEN_SING,2031,10,3,2527.643155673332
SEN_SING,2031,10,4,2586.6181460630205
SEN_SING,2031,10,5,2610.74773035361
SEN_SING,2031,11,1,2643.7113923074826
SEN_SING,2031,11,2,2562.58545233685
SEN_SING,2031,11,3,2573.0841288908027
SEN_SING,2031,11,4,2690.9849316250384
SEN_SING,2031,11,5,2714.028463366211
SEN_SING,2031,12,1,2662.1007005567594
SEN_SING,2031,12,2,2668.6006554107835
SEN_SING,2031,12,3,2553.004148752255
SEN_SING,2031,12,4,2593.4295785718673
SEN_SING,2031,12,5,2617.8988984040325
SEN_SIC,2032,1,1,6969.582454940263
SEN_SIC,2032,1,2,7117.726970677094
SEN_SIC,2032,1,3,7149.270288368538
SEN_SIC,2032,1,4,7807.3026894156465
SEN_SIC,2032,1,5,8561.253328389495
SEN_SIC,2032,2,1,7450.996621683003
SEN_SIC,2032,2,2,7310.771436166275
SEN_SIC,2032,2,3,7350.070799027732
SEN_SIC,2032,2,4,8311.860576053878
SEN_SIC,2032,2,5,8313.082729205056
SEN_SIC,2032,3,1,8422.325214151271
SEN_SIC,2032,3,2,8594.948575784972
SEN_SIC,2032,3,3,9095.572383566043
SEN_SIC,2032,3,4,9701.429686552627
SEN_SIC,2032,3,5,10189.112170291108
SEN_SIC,2032,4,1,7979.922424044015
SEN_SIC,2032,4,2,8091.4465921255205
SEN_SIC,2032,4,3,8587.121070158855
SEN_SIC,2032,4,4,8671.932799938342
SEN_SIC,2032,4,5,9259.057023059555
SEN_SIC,2032,5,1,8000.25794787902
SEN_SIC,2032,5,2,8505.057464254758
SEN_SIC,2032,5,3,8331.50266816486
SEN_SIC,2032,5,4,8404.98839711527
SEN_SIC,2032,5,5,9197.795955503809
SEN_SIC,2032,6,1,8191.294555111079
SEN_SIC,2032,6,2,8533.046168247933
SEN_SIC,2032,6,3,8786.481595572855
SEN_SIC,2032,6,4,8624.943927768642
SEN_SIC,2032,6,5,9487.955821228667
SEN_SIC,2032,7,1,8322.621820337083
SEN_SIC,2032,7,2,8576.033047012455
SEN_SIC,2032,7,3,8789.372534175094
SEN_SIC,2032,7,4,8762.044075066824
SEN_SIC,2032,7,5,9274.857738711964
SEN_SIC,2032,8,1,7929.226366824743
SEN_SIC,2032,8,2,8627.885701515172
SEN_SIC,2032,8,3,8949.483361745122
SEN_SIC,2032,8,4,8228.125774152004
SEN_SIC,2032,8,5,8897.621743130549
SEN_SIC,2032,9,1,7860.502010830266
SEN_SIC,2032,9,2,8215.476600351314
SEN_SIC,2032,9,3,8639.317484431962
SEN_SIC,2032,9,4,8356.204308431956
SEN_SIC,2032,9,5,8710.746861433128
SEN_SIC,2032,10,1,7859.321879936163
SEN_SIC,2032,10,2,8163.172501668617
SEN_SIC,2032,10,3,8735.17353731253
SEN_SIC,2032,10,4,9164.036261155054
SEN_SIC,2032,10,5,9808.356160070502
SEN_SIC,2032,11,1,8264.80454363662
SEN_SIC,2032,11,2,8431.813000755996
SEN_SIC,2032,11,3,9485.910716177532
SEN_SIC,2032,11,4,9926.212189610735
SEN_SIC,2032,11,5,10177.961838215626
SEN_SIC,2032,12,1,8676.137260708536
SEN_SIC,2032,12,2,9236.014112351353
SEN_SIC,2032,12,3,9505.203538015285
SEN_SIC,2032,12,4,10089.40445151168
SEN_SIC,2032,12,5,10472.146485769777
SEN_SING,2032,1,1,2487.7459549365826
SEN_SING,2032,1,2,2468.258039385271
SEN_SING,2032,1,3,2415.774166645578
SEN_SING,2032,1,4,2483.8239273216423
SEN_SING,2032,1,5,2577.865046818331
SEN_SING,2032,2,1,2396.1894171820845
SEN_SING,2032,2,2,2360.634003657909
SEN_SING,2032,2,3,2330.66418239145
SEN_SING,2032,2,4,2446.982926402441
SEN_SING,2032,2,5,2467.0161131889945
SEN_SING,2032,3,1,2410.550873317044
SEN_SING,2032,3,2,2405.663344439255
SEN_SING,2032,3,3,2361.7401985255747
SEN_SING,2032,3,4,2385.9606719933454
SEN_SING,2032,3,5,2455.2472713146226
SEN_SING,2032,4,1,2642.658776802418
SEN_SING,2032,4,2,2525.9119311613786
SEN_SING,2032,4,3,2535.501350140814
SEN_SING,2032,4,4,2517.272752117261
SEN_SING,2032,4,5,2579.538746722421
SEN_SING,2032,5,1,2652.376933138926
SEN_SING,2032,5,2,2680.490208183525
SEN_SING,2032,5,3,2582.17759194969
SEN_SING,2032,5,4,2553.7095492421136
SEN_SING,2032,5,5,2653.6571693692154
SEN_SING,2032,6,1,2643.924434629792
SEN_SING,2032,6,2,2661.7764647240406
SEN_SING,2032,6,3,2595.7898992521805
SEN_SING,2032,6,4,2542.7059279414802
SEN_SING,2032,6,5,2594.120718986477
SEN_SING,2032,7,1,2596.3464286204994
SEN_SING,2032,7,2,2628.180718042245
SEN_SING,2032,7,3,2557.9197865750752
SEN_SING,2032,7,4,2476.536897787123
SEN_SING,2032,7,5,2491.875342264197
SEN_SING,2032,8,1,2620.0869319731314
SEN_SING,2032,8,2,2656.626044242748
SEN_SING,2032,8,3,2591.9221383183167
SEN_SING,2032,8,4,2502.0449462164556
SEN_SING,2032,8,5,2547.8692354935233
SEN_SING,2032,9,1,2617.3531407232235
SEN_SING,2032,9,2,2649.587532182054
SEN_SING,2032,9,3,2594.3047978586815
SEN_SING,2032,9,4,2524.8473431221364
SEN_SING,2032,9,5,2565.237682441968
SEN_SING,2032,10,1,2621.6615537728508
SEN_SING,2032,10,2,2656.3131354933594
SEN_SING,2032,10,3,2587.9890507233035
SEN_SING,2032,10,4,2648.372032020507
SEN_SING,2032,10,5,2673.0776950023987
SEN_SING,2032,11,1,2706.8283437112123
SEN_SING,2032,11,2,2623.7655728044915
SEN_SING,2032,11,3,2634.5148986765917
SEN_SING,2032,11,4,2755.230509130872
SEN_SING,2032,11,5,2778.824190739882
SEN_SING,2032,12,1,2725.6566851615016
SEN_SING,2032,12,2,2732.3118223610118
SEN_SING,2032,12,3,2613.955521606034
SEN_SING,2032,12,4,2655.346083208496
SEN_SING,2032,12,5,2680.3995927049427
SEN_SIC,2033,1,1,7141.824467379109
SEN_SIC,2033,1,2,7293.630136375443
SEN_SIC,2033,1,3,7325.952996392886
SEN_SIC,2033,1,4,8000.247609091712
SEN_SIC,2033,1,5,8772.830924581836
SEN_SIC,2033,2,1,7635.136010389712
SEN_SIC,2033,2,2,7491.445385113263
SEN_SIC,2033,2,3,7531.715968473305
SEN_SIC,2033,2,4,8517.274831783905
SEN_SIC,2033,2,5,8518.52718848309
SEN_SIC,2033,3,1,8630.469425612826
SEN_SIC,2033,3,2,8807.358895782296
SEN_SIC,2033,3,3,9320.354815190496
SEN_SIC,2033,3,4,9941.184906258984
SEN_SIC,2033,3,5,10440.919677630669
SEN_SIC,2033,4,1,8177.133362620248
SEN_SIC,2033,4,2,8291.413671011464
SEN_SIC,2033,4,3,8799.33794595344
SEN_SIC,2033,4,4,8886.245661125176
SEN_SIC,2033,4,5,9487.879714411367
SEN_SIC,2033,5,1,8197.971446195665
SEN_SIC,2033,5,2,8715.246270115413
SEN_SIC,2033,5,3,8537.40234658636
SEN_SIC,2033,5,4,8612.704157048367
SEN_SIC,2033,5,5,9425.104678174115
SEN_SIC,2033,6,1,8393.729215691299
SEN_SIC,2033,6,2,8743.926669878383
SEN_SIC,2033,6,3,9003.625345871067
SEN_SIC,2033,6,4,8838.095534611035
SEN_SIC,2033,6,5,9722.435377951735
SEN_SIC,2033,7,1,8528.30202289874
SEN_SIC,2033,7,2,8787.975900161773
SEN_SIC,2033,7,3,9006.587729367731
SEN_SIC,2033,7,4,8978.58389137929
SEN_SIC,2033,7,5,9504.070919318983
SEN_SIC,2033,8,1,8125.184433944956
SEN_SIC,2033,8,2,8841.11000956076
SEN_SIC,2033,8,3,9170.655438333772
SEN_SIC,2033,8,4,8431.4706590289
SEN_SIC,2033,8,5,9117.512143289328
SEN_SIC,2033,9,1,8054.761666107792
SEN_SIC,2033,9,2,8418.508881257285
SEN_SIC,2033,9,3,8852.824310592241
SEN_SIC,2033,9,4,8562.714448133976
SEN_SIC,2033,9,5,8926.01894967639
SEN_SIC,2033,10,1,8053.552370178129
SEN_SIC,2033,10,2,8364.912170962034
SEN_SIC,2033,10,3,8951.049291534044
SEN_SIC,2033,10,4,9390.510667317656
SEN_SIC,2033,10,5,10050.75389546568
SEN_SIC,2033,11,1,8469.055885264785
SEN_SIC,2033,11,2,8640.191687592363
SEN_SIC,2033,11,3,9720.339731420976
SEN_SIC,2033,11,4,10171.52254708009
SEN_SIC,2033,11,5,10429.493783045033
SEN_SIC,2033,12,1,8890.55402837599
SEN_SIC,2033,12,2,9464.267335253873
SEN_SIC,2033,12,3,9740.109344297565
SEN_SIC,2033,12,4,10338.747843066792
SEN_SIC,2033,12,5,10730.948730656744
SEN_SING,2033,1,1,2549.226592045788
SEN_SING,2033,1,2,2529.257064028522
SEN_SING,2033,1,3,2475.4761368498125
SEN_SING,2033,1,4,2545.2076378310685
SEN_SING,2033,1,5,2641.5728322316463
SEN_SING,2033,2,1,2455.4073818260854
SEN_SING,2033,2,2,2418.9732734850977
SEN_SING,2033,2,3,2388.262796324151
SEN_SING,2033,2,4,2507.456170871813
SEN_SING,2033,2,5,2527.984445625255
SEN_SING,2033,3,1,2470.1237582338485
SEN_SING,2033,3,2,2465.1154419465984
SEN_SING,2033,3,3,2420.1068061784354
SEN_SING,2033,3,4,2444.9258496637476
SEN_SING,2033,3,5,2515.924755766571
SEN_SING,2033,4,1,2707.967834963137
