Proceso,ID,ID_Sector,ID_Producto,Tipo ,Capacidad_Instalada,Fplanta,Estado,Agno_ini,Agno_fin,Vutil,Zona,ID_Curva,ID_Tecnologia,ID_Ener,ID_Precio_energ,ID_Costo_inversion,ConEsp,Cvar_no,Fcal,Fprecio,ID_Barra,Es_ERNC,ID_Zona_ERNC,Pmin,Regula,ConPropio,Inercia,Reserva_Primaria,Reserva_Secundaria,Impuesto,SPT,ID_Seg_Tran
LICANTEN_2,185,8,14,1,0.97,0,1,2000,2100,25,1,0,2,22,26,2,1.5,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
VINALES_1,186,8,14,1,5.8,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
VINALES_2,187,8,14,1,9.67,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
VINALES_3,188,8,14,1,5.8,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CELCO_1,189,8,14,1,2.9,0,1,2000,2100,25,1,0,2,22,26,2,1.34,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CELCO_2,190,8,14,1,1.93,0,1,2000,2100,25,1,0,2,22,26,2,1.34,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CELCO_3,191,8,14,1,2.9,0,1,2000,2100,25,1,0,2,22,26,2,1.34,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CONST1-EGEN,192,8,14,1,8.55,0,1,2000,2100,25,1,0,8,1,24,4,0.281746031746,0.0,0.0109,0.84,2,0,0,0.0,1,0.05,2,0,0,1,1,0
MAULE,193,8,14,1,5.7,0,1,2000,2100,25,1,0,8,1,24,4,0.281746031746,0.0,0.0109,0.84,2,0,0,0.0,1,0.05,2,0,0,1,1,0
ARAUCO_1,194,8,14,1,9.67,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
HORCONES_TG_DIE,195,8,14,1,23.09,0,1,2000,2100,25,1,0,8,1,24,4,0.347,0.0,0.0109,0.84,2,0,0,0.0,1,0.05,2,0,0,1,1,0
DESECHOS_VII_3,196,8,14,1,0.0,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,1,1,0,0.0,1,0.0,0,0,0,0,1,0
LINARES,197,8,14,1,0.38,0,1,2000,2100,25,1,0,8,1,24,4,0.22355,0.0,0.0109,0.84,2,0,0,0.0,1,0.05,2,0,0,1,1,0
SANGREGORIO,198,8,14,1,0.38,0,1,2000,2100,25,1,0,8,1,24,4,0.22355,0.0,0.0109,0.84,2,0,0,0.0,1,0.05,2,0,0,1,1,0
SANTA_MARIA,199,8,14,1,334.82,0,1,2012,2037,25,1,0,6,13,23,3,0.352,0.0,0.007,1.0,2,0,0,150.0,1,0.021,6,0,0,1,1,0
LOSPINOS,200,8,14,1,85.22,0,1,2000,2100,25,1,0,8,1,24,4,0.2268,0.0,0.0109,0.84,2,0,0,0.0,1,0.18207,2,0,0,1,1,0
SANTA_LIDIA_TG,201,8,14,1,134.72,0,1,2000,2100,25,1,0,8,1,24,4,0.264,0.0,0.0109,0.84,2,0,0,0.0,1,0.03079,2,0,0,1,1,0
MASISA,202,8,14,1,10.55,0,1,2000,2100,25,1,0,2,22,26,2,1.47,0.0,0.00035,1.0,2,1,0,0.0,1,0.080133,0,0,0,0,1,0
LAJA-EVE_1,203,8,14,1,7.66,0,1,2000,2100,25,1,0,2,22,26,2,2.66,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
LAJA-EVE_2,204,8,14,1,3.73,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CHOLGUAN_1,205,8,14,1,8.7,0,1,2000,2100,25,1,0,2,22,26,2,1.43,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CHOLGUAN_2,206,8,14,1,3.87,0,1,2000,2100,25,1,0,2,22,26,2,1.43,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
NUEVA_ALDEA_1,207,8,14,1,18.37,0,1,2000,2100,25,1,0,2,22,26,2,1.39,0.0,0.00035,1.0,2,1,0,0.0,1,0.033,0,0,0,0,1,0
NUEVA_ALDEA_3,208,8,14,1,1.0,0,1,2000,2100,25,1,0,2,22,26,2,1.39,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
BOCAMINA_2,209,8,14,1,315.72,0,1,2012,2032,25,1,0,6,13,23,3,0.3778218724596986,0.0,0.007,1.0,2,0,0,147.48,1,0.02097,6,0,0,1,1,0
PETROPOW_1,210,8,14,1,60.9,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,2,1,0,0.0,1,0.110005,0,0,0,0,1,0
ESCUADRON,211,8,14,1,12.04,0,1,2000,2100,25,1,0,2,22,26,2,1.85,0.0,0.00035,1.0,2,1,0,0.0,1,0.020132,0,0,0,0,1,0
BOCAMINA,212,8,14,1,106.93,0,1,1970,2023,25,1,0,6,13,23,3,0.38,0.0,0.007,1.0,2,0,0,54.2,1,0.125,6,0,0,1,1,0
TG_CORONEL_DIE,213,8,14,1,44.37,0,1,2000,2100,25,1,0,8,1,24,4,0.22815,0.0,0.0109,0.84,2,0,0,0.0,1,0.05,2,0,0,1,1,0
NEWEN,214,8,14,1,13.63,0,1,2000,2100,25,1,0,8,1,24,4,0.28675,0.0,0.0109,0.84,2,0,0,0.0,1,0.041111,2,0,0,1,1,0
LAUTARO_1,215,8,14,1,11.6,0,1,2000,2100,25,1,0,2,22,26,2,2.95,0.0,0.00035,1.0,2,1,0,0.0,1,0.107385,0,0,0,0,1,0
LAUTARO_2,216,8,14,1,8.03,0,1,2000,2100,25,1,0,2,22,26,2,2.98,0.0,0.00035,1.0,2,1,0,0.0,1,0.107385,0,0,0,0,1,0
LAUTARO_3,217,8,14,1,3.57,0,1,2000,2100,25,1,0,2,22,26,2,2.98,0.0,0.00035,1.0,2,1,0,0.0,1,0.107385,0,0,0,0,1,0
LAUTARO_II,218,8,14,1,21.27,0,1,2000,2100,25,1,0,2,22,26,2,1.36,0.0,0.00035,1.0,2,1,0,0.0,1,0.033,0,0,0,0,1,0
ANTILHUE_TG_1,219,8,14,1,47.78,0,1,2000,2100,25,1,0,8,1,24,4,0.27367920038077104,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
ANTILHUE_TG_2,220,8,14,1,48.44,0,1,2000,2100,25,1,0,8,1,24,4,0.27367920038077104,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
CALLECALLE,221,8,14,1,19.0,0,1,2000,2100,25,1,0,8,1,24,4,0.22815000000000002,0.0,0.0109,0.84,2,0,0,0.0,1,0.315789,2,0,0,1,1,0
VALDIVIA_1,222,8,14,1,10.64,0,1,2000,2100,25,1,0,2,22,26,2,1.68,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
VALDIVIA_2,223,8,14,1,25.14,0,1,2000,2100,25,1,0,2,22,26,2,1.53,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
VALDIVIA_3,224,8,14,1,23.21,0,1,2000,2100,25,1,0,2,22,26,2,1.53,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
VALDIVIA_4,225,8,14,1,23.21,0,1,2000,2100,25,1,0,2,22,26,2,1.53,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CHUYACA,226,8,14,1,9.98,0,1,2000,2100,25,1,0,8,1,24,4,0.2535,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
TRAPEN,227,8,14,1,76.8,0,1,2000,2100,25,1,0,8,1,24,4,0.2193,0.0,0.0109,0.84,2,0,0,0.0,1,0.0519,2,0,0,1,1,0
QUELLON2,228,8,14,1,9.5,0,1,2000,2100,25,1,0,8,1,24,4,0.2535,0.0,0.0109,0.84,2,0,0,0.0,1,0.157895,2,0,0,1,1,0
CHILOE,229,8,14,1,8.55,0,1,2000,2100,25,1,0,8,1,24,4,0.281746031746,0.0,0.0109,0.84,2,0,0,0.0,1,0.05,2,0,0,1,1,0
DEGAN,230,8,14,1,34.2,0,1,2000,2100,25,1,0,8,1,24,4,0.21874380000000002,0.0,0.0109,0.84,2,0,0,0.0,1,0.05,2,0,0,1,1,0
YUNGAY_1_DIE,231,8,14,1,34.2,0,1,2000,2100,25,1,0,8,1,24,4,0.28,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
YUNGAY_2_DIE,232,8,14,1,34.2,0,1,2000,2100,25,1,0,8,1,24,4,0.252,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
YUNGAY_3_DIE,233,8,14,1,34.2,0,1,2000,2100,25,1,0,8,1,24,4,0.274,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
YUNGAY_4_DIE,234,8,14,1,34.2,0,1,2000,2100,25,1,0,8,1,24,4,0.214,0.0,0.0109,0.84,2,0,0,0.0,1,0.169096,2,0,0,1,1,0
YUNGAY_4_CC_DIE,235,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.054011,2,0,0,1,1,0
E_PACIFICO,236,8,14,1,13.83,0,1,2000,2100,25,1,0,2,22,26,2,1.56,0.0,0.00035,1.0,2,1,0,0.0,1,0.033324,0,0,0,0,1,0
SANTA_FE_1,237,8,14,1,16.46,0,1,2000,2100,25,1,0,2,22,26,2,2.03,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
SANTA_FE_2,238,8,14,1,16.27,0,1,2000,2100,25,1,0,2,22,26,2,1.8,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
SANTA_FE_3,239,8,14,1,15.61,0,1,2000,2100,25,1,0,2,22,26,2,1.88,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CMPC_LAJA_1,240,8,14,1,4.84,0,1,2000,2100,25,1,0,2,22,26,2,0.89,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CMPC_LAJA_2,241,8,14,1,9.67,0,1,2000,2100,25,1,0,2,22,26,2,0.89,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CMPC_LAJA_3,242,8,14,1,9.67,0,1,2000,2100,25,1,0,2,22,26,2,0.798,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CMPC_PACIFICO_1,243,8,14,1,10.93,0,1,2000,2100,25,1,0,2,22,26,2,1.18,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CMPC_PACIFICO_2,244,8,14,1,8.8,0,1,2000,2100,25,1,0,2,22,26,2,1.18,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
San_Lorenzo_3,245,8,14,1,7.7,0,1,2000,2100,25,1,0,8,1,24,4,0.289,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
Santa_Fe_4,246,8,14,1,10.76,0,1,2000,2100,25,1,0,2,22,26,2,5.59,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CMPC_PACIFICO_3,247,8,14,1,10.5,0,1,2000,2100,25,1,0,2,22,26,2,1.18,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
SANTA_MARTA,248,8,14,1,15.7,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,2,1,0,0.0,1,0.099254,0,0,0,0,1,0
LOS_GUINDOS,249,8,14,1,132.0,0,1,2000,2100,25,1,0,8,1,24,4,0.2443,0.0,0.0109,0.84,2,0,0,0.0,1,0.043478,2,0,0,1,1,0
CORDILLERA,250,8,14,1,50.0,0,1,2000,2100,25,1,0,16,19,25,8,0.35,0.0,0.007472800000000001,33.04198,2,0,0,0.0,1,0.0,8,0,0,1,1,0
CAMPESINO,251,8,14,1,600.0,0,1,2000,2100,25,1,0,16,19,25,7,0.22,0.0,0.007472800000000001,33.04198,2,0,0,0.0,1,0.0,8,0,0,1,1,0
CTM3_SIC,252,8,14,1,0.0,0,1,2000,2100,25,1,0,16,19,25,7,0.25,0.0,0.007472800000000001,33.04198,2,0,0,0.0,1,0.0,8,0,0,1,1,0
ENAP_ACONCAGUA,253,8,14,1,40.61,0,1,2000,2100,25,1,0,2,22,26,2,1.35,0.0,0.00035,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
DONA_CARMEN,254,8,14,1,70.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.314286,2,0,0,1,1,0
CURAUMA,255,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.19972,2,0,0,1,1,0
CASABLANCA1,256,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.188938,2,0,0,1,1,0
CASABLANCA2,257,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
CANETE,258,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.26375,2,0,0,1,1,0
LOSSAUCES,259,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
MALLECO,260,8,14,1,0.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
CHUFKEN,261,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.009288,2,0,0,1,1,0
CURACAUTIN,262,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.129167,2,0,0,1,1,0
QUELLON,263,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
PUNITAQUI,264,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
SKRETTING,265,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
MONTEPATRIA,266,8,14,1,0.0,0,1,2000,2100,25,1,0,8,1,24,4,0.25,0.0,0.0109,0.84,2,0,0,0.0,1,0.0,2,0,0,1,1,0
TIERRA_NOBLE,267,8,14,1,0.0,0,1,2000,2100,25,1,0,16,19,25,7,0.25,0.0,0.007472800000000001,33.04198,2,0,0,0.0,1,0.0,8,0,0,1,1,0
LOS_RULOS,268,8,14,1,0.0,0,1,2000,2100,25,1,0,16,19,25,7,0.25,0.0,0.007472800000000001,33.04198,2,0,0,0.0,1,0.0,8,0,0,1,1,0
ROBLES,269,8,14,1,0.0,0,1,2000,2100,25,1,0,16,19,25,7,0.25,0.0,0.007472800000000001,33.04198,2,0,0,0.0,1,0.0,8,0,0,1,1,0
PTA_ALCALDE,270,8,14,1,0.0,0,1,2000,2100,25,1,0,16,19,25,7,0.25,0.0,0.007472800000000001,33.04198,2,0,0,0.0,1,0.0,8,0,0,1,1,0
GEO_ANCOA,271,8,14,1,0.0,0,1,2000,2100,25,1,0,11,0,0,9,0.0,0.0,0.0,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
GEO_CAUTIN,272,8,14,1,0.0,0,1,2000,2100,25,1,0,11,0,0,9,0.0,0.0,0.0,1.0,2,1,0,0.0,1,0.0,0,0,0,0,1,0
LEBU_EO,273,8,14,1,6.5,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,17,0.0,1,0.0,0,0,0,0,1,0
LEBU_2_EO,274,8,14,1,3.47,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
LEBU_3_EO,275,8,14,1,5.25,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
LAS_PENAS_EO,276,8,14,1,8.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
HUAJACHE_EO,277,8,14,1,6.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
RAKI_EO,278,8,14,1,9.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
MONTE_REDONDO_EO,279,8,14,1,48.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,5,0.0,1,0.0,0,0,0,0,1,0
CANELA_EO,280,8,14,1,18.15,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,6,0.0,1,0.0,0,0,0,0,1,0
CANELA_2_EO,281,8,14,1,60.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,7,0.0,1,0.0,0,0,0,0,1,0
UCUQUER_EO,282,8,14,1,6.97,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,15,0.0,1,0.005,0,0,0,0,1,0
UCUQUER_2_EO,283,8,14,1,11.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,15,0.0,1,0.0,0,0,0,0,1,0
PUNTA_COLORADA_EO,284,8,14,1,20.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,14,0.0,1,0.0,0,0,0,0,1,0
TALINAY_ORIENTE_EO,285,8,14,1,99.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,8,0.0,1,0.090909,0,0,0,0,1,0
EL_ARRAYAN_EO,286,8,14,1,115.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,10,0.0,1,0.0,0,0,0,0,1,0
CUEL_EO,287,8,14,1,33.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
LA_ESPERANZA_EO,288,8,14,1,10.5,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
PUNTA_PALMERAS_EO,289,8,14,1,45.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,12,0.0,1,0.0,0,0,0,0,1,0
SAN_PEDRO_EO,290,8,14,1,36.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,18,0.0,1,0.0,0,0,0,0,1,0
LOS_CURUROS_EO,291,8,14,1,109.6,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,11,0.0,1,0.003636,0,0,0,0,1,0
TOTORAL_EO,292,8,14,1,46.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,13,0.0,1,0.0,0,0,0,0,1,0
TALTAL_EO,293,8,14,1,99.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,3,0.0,1,0.0,0,0,0,0,1,0
TALINAY_PONIENTE_EO,294,8,14,1,60.8,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,9,0.0,1,0.003279,0,0,0,0,1,0
RENAICO_EO,295,8,14,1,88.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
LOS_BUENOS_AIRES_EO,296,8,14,1,24.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
CABO_LEONES_1_EO,297,8,14,1,115.5,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,4,0.0,1,0.0,0,0,0,0,1,0
SAN_JUAN_EO,298,8,14,1,184.4,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,4,0.0,1,0.002165,0,0,0,0,1,0
AURORA_EO,299,8,14,1,130.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,5,0.0,1,0.030769,0,0,0,0,1,0
PUNTA_SIERRA_EO,300,8,14,1,77.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,11,0.0,1,0.0375,0,0,0,0,1,0
SARCO_EO,301,8,14,1,168.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,4,0.0,1,0.011765,0,0,0,0,1,0
SAN_PEDRO_2_EO,302,8,14,1,65.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,18,0.0,1,0.0,0,0,0,0,1,0
TRIGALES_EO,303,8,14,1,155.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
ALENA_EO,304,8,14,1,46.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
PINON_BLANCO_EO,305,8,14,1,168.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
SAN_GABRIEL_EO,306,8,14,1,183.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
MULCHEN_EO,307,8,14,1,57.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
LOS_OLMOS_EO,308,8,14,1,125.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
COLLIPULLI_EO,309,8,14,1,44.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
ESPERANZA_EO,310,8,14,1,202.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
CAMAN_EO,311,8,14,1,150.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
MALLECO_EO,312,8,14,1,270.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
CABO_LEONES_1_AMP_EO,313,8,14,1,63.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,4,0.0,1,0.0,0,0,0,0,1,0
CABO_LEONES_2_EO,314,8,14,1,204.0,0,1,2020,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,4,0.0,1,0.0,0,0,0,0,1,0
CABO_LEONES_3_EO,315,8,14,1,124.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,4,0.0,1,0.091575,0,0,0,0,1,0
LOMAS_DE_DUQUECO_EO,316,8,14,1,57.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
PUELCHE_SUR_EO,317,8,14,1,132.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,19,0.0,1,0.076277,0,0,0,0,1,0
COIHUE_EO,318,8,14,1,216.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
LOS_GUINDOS_EO,319,8,14,1,376.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
NEGRETE_E1_EO,320,8,14,1,40.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
LA_FLOR_EO,321,8,14,1,40.0,0,1,2000,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
SAN_MANUEL_EO,322,8,14,1,27.0,0,1,2021,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
TOLPAN_SUR_EO,323,8,14,1,117.0,0,1,2020,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
SAN_MATIAS_EO,324,8,14,1,140.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
SAN_RARINCO_EO,325,8,14,1,100.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
MESAMAVIDA_EO,326,8,14,1,40.0,0,1,2024,2100,25,1,0,9,24,0,5,0.0,0.0,0.0,1.0,2,1,16,0.0,1,0.0,0,0,0,0,1,0
SAN_ANDRES_FV,327,8,14,1,47.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,28,0.0,1,0.06,0,0,0,0,1,0
ESPERANZA_FV,328,8,14,1,2.88,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.006897,0,0,0,0,1,0
TAMBO_REAL_FV,329,8,14,1,2.93,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,30,0.0,1,0.010239,0,0,0,0,1,0
LOMA_LOS_COLORADOS_FV,330,8,14,1,1.07,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,32,0.0,1,0.0,0,0,0,0,1,0
SALVADOR_FV,331,8,14,1,68.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,27,0.0,1,0.0,0,0,0,0,1,0
LALACKAMA_FV,332,8,14,1,55.5,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,25,0.0,1,0.009009,0,0,0,0,1,0
LALACKAMA_2_FV,333,8,14,1,16.0,0,1,2000,2100,25,1,0,18,23,13,13,0.0,0.0,0.0,1.0,2,1,25,0.0,1,0.0,0,0,0,0,1,0
