master_id,year,el-emissions_total-mtco2e,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE
354,2033,17.41,5507.93,2618.35
354,2034,17.19,3410.83,1989.55
354,2035,16.23,3358.85,2003.51
354,2036,13.86,4145.51,2210.15
354,2037,13.69,3197.85,1883.42
354,2038,12.18,3332.51,1880.44
354,2039,12.07,2114.0,1579.49
354,2040,10.66,3292.58,1795.61
354,2041,6.88,3527.28,1950.33
354,2042,6.87,2305.81,1642.26
354,2043,7.4,1714.84,1615.82
354,2044,7.7,1659.39,1701.14
354,2045,8.1,1856.28,1812.77
354,2046,8.47,1312.42,1527.36
354,2047,9.07,1144.32,1590.28
354,2048,9.24,979.38,1654.35
354,2049,9.34,839.56,1516.98
354,2050,9.32,444.34,1458.61
153,2017,25.36,0.0,584.52
153,2018,27.54,0.0,642.31
153,2019,30.48,0.0,714.73
153,2020,33.85,0.0,818.92
153,2021,30.26,0.0,737.62
153,2022,36.06,12.07,923.57
153,2023,37.16,1250.54,1347.13
153,2024,34.5,445.07,1040.94
153,2025,32.04,3100.85,1759.16
153,2026,29.88,1034.59,1193.9
153,2027,30.51,315.68,1154.41
153,2028,30.6,1598.85,1641.71
153,2029,31.19,1028.64,1658.98
153,2030,25.98,7932.67,3473.87
153,2031,22.42,4651.49,2368.46
153,2032,19.68,5350.18,2430.0
153,2033,16.62,4322.88,2040.17
153,2034,16.59,2688.17,1545.76
153,2035,15.06,3521.58,1750.15
153,2036,13.4,3094.46,1652.06
153,2037,13.34,2591.23,1505.16
153,2038,11.34,3109.61,1614.1
153,2039,10.24,2760.3,1499.09
153,2040,8.13,3399.91,1610.18
153,2041,4.96,2434.94,1367.76
153,2042,5.16,1552.82,1186.34
153,2043,5.36,1567.7,1215.1
153,2044,5.45,1396.44,1238.06
153,2045,5.49,1638.17,1265.83
153,2046,5.57,1175.79,1131.15
153,2047,5.75,890.26,1140.23
153,2048,6.06,670.85,1106.12
153,2049,6.62,391.38,1115.01
153,2050,7.49,193.28,1203.31
355,2017,25.36,0.0,584.49
355,2018,27.54,0.0,642.34
355,2019,30.52,0.0,715.44
355,2020,34.25,0.0,831.49
355,2021,30.49,0.0,743.98
355,2022,36.23,64.2,944.47
355,2023,37.22,1405.13,1394.71
355,2024,34.47,579.17,1080.23
355,2025,32.21,3044.94,1757.14
355,2026,30.2,1006.25,1211.97
355,2027,30.69,532.42,1240.57
355,2028,31.24,1244.69,1608.09
355,2029,31.53,1404.42,1815.86
355,2030,25.85,8845.46,3732.31
355,2031,22.45,4641.5,2374.02
355,2032,19.8,5481.39,2487.69
355,2033,16.62,4604.27,2142.92
355,2034,16.58,2892.61,1613.44
355,2035,14.93,3797.49,1799.9
355,2036,13.45,3077.5,1658.06
355,2037,13.6,2537.42,1536.64
355,2038,11.36,3556.54,1748.24
355,2039,10.0,3027.73,1582.51
355,2040,8.89,2834.79,1460.42
355,2041,5.21,2956.77,1605.41
355,2042,5.33,1814.94,1314.66
355,2043,5.64,1702.97,1264.45
355,2044,5.53,1574.83,1298.62
355,2045,5.59,1792.48,1303.94
355,2046,5.82,1099.79,1226.56
355,2047,6.22,906.82,1214.87
355,2048,6.97,584.51,1198.26
355,2049,7.5,451.01,1289.79
355,2050,7.66,331.65,1253.3
154,2017,25.36,0.0,584.52
154,2018,27.55,0.0,642.08
154,2019,30.48,0.0,714.73
154,2020,33.8,0.0,801.36
154,2021,29.85,0.0,712.15
154,2022,35.82,0.0,898.75
154,2023,37.79,356.12,1121.0
154,2024,34.69,594.45,1121.23
154,2025,31.09,2959.38,1894.59
154,2026,28.49,1113.41,1254.79
154,2027,27.47,1574.93,1488.83
154,2028,27.06,3387.25,1987.64
154,2029,24.71,4864.55,2349.39
154,2030,21.61,6020.94,2328.23
154,2031,18.77,3799.43,1785.46
154,2032,18.51,3069.84,1596.35
154,2033,15.12,4942.35,2049.82
154,2034,15.45,2144.45,1416.48
154,2035,14.32,3068.4,1697.52
154,2036,12.84,3226.76,1713.03
154,2037,12.94,2590.21,1561.7
154,2038,11.13,3547.09,1764.37
154,2039,10.09,2823.95,1591.62
154,2040,8.42,3420.63,1642.0
154,2041,4.76,2985.84,1562.66
154,2042,4.65,1987.12,1271.64
154,2043,4.74,1497.54,1237.35
154,2044,4.78,1340.23,1175.79
154,2045,5.14,1434.56,1303.26
154,2046,5.1,1263.99,1261.89
154,2047,5.44,1236.27,1109.35
154,2048,5.43,741.45,1169.74
154,2049,5.18,658.24,1117.07
154,2050,5.11,320.49,1020.59
356,2017,25.36,0.0,584.49
356,2018,27.55,0.0,642.06
356,2019,30.51,0.0,715.68
356,2020,34.2,0.0,813.53
356,2021,30.11,0.0,718.25
356,2022,36.08,0.0,906.39
356,2023,38.1,346.87,1131.72
356,2024,34.73,826.14,1205.82
356,2025,31.38,2944.94,1903.34
356,2026,28.58,1260.83,1326.64
356,2027,27.51,2040.57,1615.09
356,2028,26.97,3663.75,2079.42
356,2029,24.8,4907.8,2381.79
356,2030,21.61,6171.88,2378.16
356,2031,18.76,4079.47,1860.31
356,2032,18.36,3566.19,1742.23
356,2033,15.33,4758.12,2020.19
356,2034,15.66,2227.95,1472.25
356,2035,14.5,3316.36,1789.21
356,2036,12.91,3524.56,1815.74
356,2037,12.63,3369.47,1723.24
356,2038,11.22,3114.1,1682.17
356,2039,10.03,3197.64,1660.95
356,2040,8.39,3506.06,1671.66
356,2041,4.81,3204.02,1621.02
356,2042,4.82,1841.77,1298.35
356,2043,5.04,1565.73,1243.33
356,2044,5.33,1243.97,1295.21
356,2045,5.26,2026.92,1438.83
356,2046,5.94,1328.77,1318.02
356,2047,5.66,1291.02,1182.54
356,2048,5.58,892.87,1211.68
356,2049,5.27,721.05,1129.94
356,2050,6.23,323.05,1053.53
155,2017,25.36,0.0,584.49
155,2018,27.54,0.0,642.38
155,2019,30.48,0.0,714.64
155,2020,33.78,0.0,734.4
155,2021,29.92,0.0,654.55
155,2022,35.32,0.0,807.35
155,2023,37.79,144.61,953.06
155,2024,35.35,215.84,916.7
155,2025,32.83,2854.17,1700.13
155,2026,30.07,1157.32,1185.29
155,2027,30.04,751.62,1185.99
155,2028,29.78,1608.18,1565.64
155,2029,29.27,1614.16,1685.91
155,2030,25.48,6462.87,2884.42
155,2031,22.0,4384.64,2237.34
155,2032,19.96,4750.95,2211.72
155,2033,16.05,4502.9,2070.58
155,2034,16.53,2220.3,1349.45
155,2035,14.98,3267.77,1625.19
155,2036,13.12,2641.74,1492.34
155,2037,12.9,2366.75,1375.9
155,2038,10.88,2913.41,1512.22
155,2039,10.07,2041.26,1269.23
155,2040,8.68,2527.28,1352.5
155,2041,4.77,2341.11,1370.29
155,2042,4.96,1258.69,1047.61
155,2043,5.16,1057.2,1051.41
155,2044,5.33,1033.17,1081.76
155,2045,5.41,1321.52,1163.22
155,2046,5.3,962.3,1030.43
155,2047,5.35,748.63,1011.26
155,2048,5.32,595.31,956.1
155,2049,5.33,430.67,920.9
155,2050,5.08,252.6,849.34
357,2017,25.36,0.0,584.49
357,2018,27.54,0.0,642.34
357,2019,30.52,0.0,715.44
357,2020,34.18,0.0,745.65
357,2021,30.17,0.0,659.83
357,2022,35.55,0.0,814.23
357,2023,37.89,286.55,1001.51
357,2024,35.3,403.98,973.58
357,2025,33.05,2764.42,1685.05
357,2026,30.52,1116.31,1196.23
357,2027,30.29,882.58,1256.64
357,2028,30.02,1710.62,1633.76
357,2029,29.8,1527.11,1713.69
357,2030,25.45,7312.67,3132.82
357,2031,22.15,4358.5,2255.45
357,2032,19.84,5167.4,2342.59
357,2033,16.12,4445.18,2070.23
357,2034,16.62,2504.18,1417.03
357,2035,14.99,3316.1,1669.31
357,2036,13.13,2810.15,1533.02
357,2037,13.0,2398.23,1411.69
357,2038,11.03,2913.82,1547.74
357,2039,10.27,2166.88,1322.47
357,2040,8.78,2689.39,1424.37
357,2041,5.0,2300.9,1376.58
357,2042,5.19,1360.33,1140.2
357,2043,5.58,1060.39,1123.4
357,2044,5.49,1353.31,1190.83
357,2045,5.33,1588.65,1193.47
357,2046,5.44,918.86,1051.8
357,2047,5.47,845.84,1049.05
357,2048,5.28,681.95,977.17
357,2049,5.34,451.14,945.61
357,2050,6.47,232.3,897.3
156,2017,25.36,0.0,584.49
156,2018,27.55,0.0,642.04
156,2019,30.48,0.0,714.72
156,2020,34.13,0.0,729.55
156,2021,30.13,0.0,645.6
156,2022,36.35,0.0,826.48
156,2023,38.84,45.79,958.66
156,2024,35.59,907.77,1172.85
156,2025,32.55,2732.37,1770.22
156,2026,29.73,1229.03,1286.89
156,2027,30.02,650.98,1261.89
156,2028,29.48,2077.29,1926.67
156,2029,29.2,1572.38,1913.56
156,2030,22.49,11162.66,3997.9
156,2031,19.33,4361.52,2136.42
156,2032,18.08,4705.37,2097.84
156,2033,15.29,4119.42,1956.88
156,2034,15.26,2841.68,1609.15
156,2035,13.82,3809.25,1923.18
156,2036,12.29,3445.2,1747.72
156,2037,11.49,3393.86,1751.09
156,2038,9.62,3267.62,1717.22
156,2039,9.16,2390.47,1477.64
156,2040,8.41,2567.08,1570.04
156,2041,5.38,3368.74,1734.14
156,2042,5.52,2106.61,1520.81
156,2043,5.64,1938.33,1496.15
156,2044,5.61,1852.95,1504.63
156,2045,6.26,2077.33,1479.54
156,2046,6.06,1706.66,1266.72
156,2047,7.07,1381.09,1233.0
156,2048,6.91,1158.62,1158.84
156,2049,6.93,814.29,1085.23
156,2050,6.79,441.43,1039.39
358,2017,25.36,0.0,584.49
358,2018,27.55,0.0,642.04
358,2019,30.51,0.0,715.61
358,2020,34.53,0.0,740.25
358,2021,30.36,0.0,651.73
358,2022,36.59,0.0,834.39
358,2023,39.15,13.62,963.77
358,2024,35.58,1148.71,1262.51
358,2025,32.92,2634.96,1757.97
358,2026,29.97,1356.21,1359.27
358,2027,30.37,646.58,1304.18
358,2028,29.8,2185.31,2017.79
358,2029,29.25,2258.16,2131.07
358,2030,22.68,11279.24,4045.11
358,2031,19.53,4466.71,2200.03
358,2032,18.18,5116.63,2242.65
358,2033,15.43,4286.85,2024.52
358,2034,15.33,3141.75,1711.39
358,2035,13.92,3877.39,1949.82
358,2036,12.56,3545.83,1806.47
358,2037,11.28,3797.64,1904.29
358,2038,9.71,3242.37,1715.66
358,2039,9.55,2194.82,1496.94
358,2040,8.55,3164.16,1679.23
358,2041,5.58,3580.88,1902.36
358,2042,5.68,2280.94,1594.78
358,2043,5.76,2140.28,1570.92
358,2044,6.17,2080.59,1552.69
358,2045,6.83,2454.52,1378.91
358,2046,6.79,1815.41,1321.62
358,2047,7.05,1592.32,1295.86
358,2048,7.4,1186.55,1097.1
358,2049,7.6,855.04,1101.07
358,2050,7.4,483.74,1045.15
157,2017,25.36,0.0,584.49
157,2018,27.55,0.0,642.06
157,2019,30.48,0.0,714.73
157,2020,33.84,0.0,785.93
157,2021,28.65,0.0,670.74
157,2022,34.33,0.0,831.49
157,2023,36.36,0.0,914.03
157,2024,34.41,0.0,867.29
157,2025,31.99,2365.88,1610.53
157,2026,29.13,1171.83,1208.41
157,2027,28.98,879.55,1216.35
157,2028,29.93,1147.04,1498.52
157,2029,28.48,2176.34,1913.39
157,2030,26.06,4704.74,2415.44
157,2031,22.52,4509.76,2322.1
157,2032,21.02,4539.72,2151.72
157,2033,17.36,4280.74,2097.7
157,2034,17.48,2445.82,1561.82
157,2035,16.5,2936.49,1665.49
157,2036,15.12,2528.97,1608.67
157,2037,15.04,2299.69,1566.45
157,2038,12.7,3118.08,1794.08
157,2039,11.9,2121.47,1481.13
157,2040,10.1,2784.13,1645.08
157,2041,5.68,2851.23,1639.58
157,2042,5.91,1317.95,1248.24
157,2043,6.34,1048.02,1226.63
157,2044,6.47,1212.97,1285.88
157,2045,6.49,1499.48,1384.97
157,2046,6.62,956.29,1273.26
157,2047,6.71,822.14,1266.16
157,2048,6.95,555.65,1254.29
157,2049,7.13,451.91,1277.0
157,2050,7.73,194.12,1298.56
359,2017,25.36,0.0,584.52
359,2018,27.55,0.0,642.01
359,2019,30.5,0.0,715.63
359,2020,34.23,0.0,797.53
359,2021,28.93,0.0,676.14
359,2022,34.57,0.0,838.85
359,2023,36.7,0.0,926.1
359,2024,34.64,124.95,918.19
359,2025,31.7,2772.16,1740.96
359,2026,29.55,845.94,1126.08
359,2027,29.38,944.48,1272.67
359,2028,29.95,1462.59,1632.02
359,2029,29.01,1965.11,1898.96
359,2030,26.15,5587.93,2667.38
359,2031,22.66,4635.14,2366.38
359,2032,21.05,4709.85,2237.99
359,2033,17.5,4416.25,2154.11
359,2034,17.56,2684.51,1641.6
359,2035,16.45,3232.45,1765.12
359,2036,15.08,2744.54,1668.9
359,2037,14.94,2285.72,1583.05
359,2038,12.85,3241.81,1837.24
359,2039,12.06,2263.97,1545.4
359,2040,10.03,3189.42,1758.21
359,2041,5.92,2655.44,1629.16
359,2042,6.42,1200.54,1276.76
359,2043,6.52,1605.53,1376.23
359,2044,6.49,1476.38,1383.79
359,2045,6.61,1486.11,1410.72
359,2046,6.8,1037.17,1332.64
359,2047,7.12,793.64,1354.91
359,2048,7.3,633.1,1379.97
359,2049,7.69,477.02,1372.29
359,2050,7.97,249.76,1351.48
158,2017,25.36,0.0,584.52
158,2018,27.55,0.0,642.02
158,2019,30.48,0.0,714.73
158,2020,33.82,0.0,750.3
158,2021,29.84,0.0,664.47
158,2022,35.74,127.14,876.15
158,2023,37.67,518.35,1078.78
158,2024,35.28,369.16,976.06
158,2025,32.62,3014.43,1686.3
158,2026,30.39,1103.55,1181.83
158,2027,30.62,929.77,1301.17
158,2028,29.99,3864.69,2162.29
158,2029,28.37,4293.96,2239.32
158,2030,24.64,6452.6,2612.89
158,2031,22.01,3959.63,1964.34
158,2032,20.6,3742.95,1847.93
158,2033,17.39,4777.9,2051.17
158,2034,17.84,2378.68,1473.52
158,2035,16.22,3703.52,1845.74
158,2036,14.4,3157.02,1689.24
158,2037,14.57,2251.93,1514.14
158,2038,12.61,3407.29,1770.4
158,2039,11.79,2663.49,1594.59
158,2040,10.06,3033.93,1681.24
158,2041,5.46,3256.47,1585.21
158,2042,5.63,1643.6,1381.54
158,2043,5.58,1749.08,1401.61
158,2044,5.46,1515.32,1345.17
158,2045,7.57,1758.15,1296.35
158,2046,8.36,1367.37,1190.41
158,2047,8.32,976.88,1237.97
158,2048,8.12,717.97,1186.72
158,2049,8.02,584.85,1157.3
158,2050,9.02,297.31,1146.36
360,2017,25.36,0.0,584.49
360,2018,27.55,0.0,641.97
360,2019,30.51,0.0,715.59
360,2020,34.21,0.0,761.01
360,2021,30.1,0.0,670.1
360,2022,35.85,221.97,908.05
360,2023,37.97,438.35,1067.49
360,2024,35.37,593.36,1045.26
360,2025,32.99,2906.33,1677.47
360,2026,30.66,1285.38,1253.88
360,2027,30.78,1235.79,1408.43
360,2028,30.17,4055.97,2239.27
360,2029,28.18,5051.98,2439.75
360,2030,24.68,6262.72,2573.46
360,2031,22.01,4206.11,2032.14
360,2032,20.81,3676.97,1854.07
360,2033,17.49,5086.98,2150.48
360,2034,17.99,2520.59,1548.19
360,2035,16.37,3838.69,1900.29
360,2036,14.45,3292.65,1752.18
360,2037,14.64,2525.92,1586.69
360,2038,12.68,3680.42,1852.97
360,2039,11.78,2705.87,1623.16
360,2040,9.93,3343.12,1774.49
360,2041,5.65,3179.39,1577.19
360,2042,5.63,2063.62,1471.91
360,2043,5.56,1874.77,1433.13
360,2044,5.42,1703.72,1390.61
360,2045,7.86,1802.61,1305.32
360,2046,8.48,1381.63,1229.51
360,2047,8.25,1083.13,1254.56
360,2048,9.59,910.13,1157.12
360,2049,9.43,633.62,1193.02
360,2050,9.54,332.71,1158.51
159,2017,25.36,0.0,584.52
159,2018,27.55,0.0,642.02
159,2019,30.48,0.0,714.73
159,2020,33.77,0.0,927.99
159,2021,31.99,0.0,896.39
159,2022,39.58,23.42,1177.82
159,2023,39.77,2055.19,1964.85
159,2024,35.66,1533.93,1657.83
159,2025,33.5,2456.74,2006.22
159,2026,30.67,1374.45,1657.2
159,2027,30.62,945.94,1682.88
159,2028,30.76,1261.05,1969.99
159,2029,31.28,1517.16,2208.64
159,2030,25.75,10860.86,4183.31
159,2031,22.74,4427.46,2515.72
159,2032,21.36,5432.01,2587.16
159,2033,18.66,4519.41,2366.44
159,2034,18.9,2616.14,1899.09
159,2035,17.35,4086.25,2134.34
159,2036,15.18,3615.02,2129.16
159,2037,14.98,3434.73,2099.82
159,2038,12.43,3957.03,1724.72
159,2039,11.45,2948.75,1722.93
159,2040,10.64,2798.55,1857.82
159,2041,6.87,3586.0,1636.59
159,2042,6.96,2317.72,1401.72
159,2043,7.3,1821.72,1457.91
159,2044,7.71,1620.69,1482.01
159,2045,7.5,2450.7,1514.01
159,2046,7.63,1473.93,1468.48
159,2047,7.68,1289.7,1458.42
159,2048,7.64,915.23,1440.6
159,2049,7.56,673.5,1413.96
159,2050,7.61,324.75,1392.28
361,2017,25.36,0.0,584.52
361,2018,27.55,0.0,642.02
361,2019,30.5,0.0,715.72
361,2020,34.12,0.0,941.25
361,2021,32.21,0.0,903.16
361,2022,39.72,54.01,1196.02
361,2023,39.88,2123.74,1997.14
361,2024,35.86,1549.85,1675.5
361,2025,33.33,2723.56,2110.23
361,2026,30.8,1324.08,1659.48
361,2027,30.85,930.7,1712.97
361,2028,31.12,1284.7,2028.02
361,2029,31.51,1886.99,2360.07
361,2030,25.72,11427.61,4339.95
361,2031,22.69,4640.83,2576.2
361,2032,21.59,5358.32,2599.84
361,2033,18.82,4783.96,2459.4
361,2034,19.12,2722.56,1955.75
361,2035,17.03,4567.89,2237.87
361,2036,14.96,3837.75,2099.27
361,2037,14.74,3549.26,2134.0
361,2038,12.37,4015.6,1699.21
361,2039,11.64,2823.11,1873.41
361,2040,10.41,3427.73,1791.81
361,2041,6.93,3763.8,1555.97
361,2042,7.19,2207.27,1464.04
361,2043,7.44,2105.17,1486.22
361,2044,7.8,1835.84,1519.43
361,2045,7.62,2554.21,1548.3
361,2046,7.82,1542.38,1506.62
361,2047,7.74,1343.2,1494.96
361,2048,7.55,1000.01,1445.58
361,2049,7.55,702.1,1420.18
361,2050,7.76,326.85,1419.82
160,2017,25.36,0.0,584.49
160,2018,27.55,0.0,642.08
160,2019,30.48,0.0,714.72
160,2020,33.11,511.12,1080.9
160,2021,30.5,41.63,879.98
160,2022,32.1,3857.2,2045.44
160,2023,33.49,1626.92,1483.18
160,2024,31.96,0.0,970.99
160,2025,30.96,2339.5,1655.65
160,2026,29.2,848.54,1303.28
160,2027,29.25,1410.18,1626.01
160,2028,29.15,2841.63,2100.56
160,2029,27.39,4442.09,2526.58
160,2030,21.08,9763.07,3651.76
160,2031,18.34,4560.57,2133.22
160,2032,17.25,4438.98,2021.02
160,2033,14.9,4195.77,1914.55
160,2034,15.21,2794.04,1563.07
160,2035,13.85,4069.58,1929.95
160,2036,11.81,4130.52,1941.83
160,2037,11.58,3326.84,1654.61
160,2038,9.85,3333.79,1495.3
160,2039,8.45,3607.62,1555.59
160,2040,6.74,3882.8,1178.4
160,2041,4.01,4114.37,1095.4
160,2042,4.06,2326.48,969.77
160,2043,4.16,2156.85,945.39
160,2044,4.1,1995.78,958.22
160,2045,3.99,2419.39,953.31
160,2046,3.96,1585.15,883.52
160,2047,3.96,1288.38,872.31
160,2048,3.92,1009.06,847.94
160,2049,3.96,705.1,832.8
160,2050,3.98,352.82,816.69
362,2017,25.36,0.0,584.49
362,2018,27.55,0.0,642.06
362,2019,30.51,0.0,715.59
362,2020,33.15,798.79,1168.78
362,2021,30.42,0.0,865.39
362,2022,32.21,3735.04,2014.14
362,2023,33.65,1651.32,1497.56
362,2024,32.12,31.58,990.94
362,2025,31.17,2417.66,1694.24
362,2026,29.44,913.28,1346.48
362,2027,29.47,1595.13,1701.79
362,2028,29.3,3196.01,2228.31
362,2029,27.05,5225.82,2732.25
362,2030,21.25,9352.58,3538.39
362,2031,18.49,4811.15,2231.56
362,2032,17.41,4554.73,2076.63
362,2033,15.03,4426.62,1975.88
362,2034,15.48,2830.46,1603.79
362,2035,13.87,4473.49,2067.7
362,2036,11.64,4474.73,1972.33
362,2037,11.78,3147.22,1645.45
362,2038,9.89,3688.1,1600.68
362,2039,8.12,4071.25,1435.71
362,2040,6.73,4078.03,1134.29
362,2041,4.09,4164.95,1127.72
362,2042,4.22,2382.93,1028.71
362,2043,4.21,2453.83,972.67
362,2044,4.11,2172.87,962.0
362,2045,4.03,2508.61,972.22
362,2046,3.96,1733.27,902.47
362,2047,4.0,1385.64,887.11
362,2048,3.97,1011.13,872.38
362,2049,4.02,729.59,858.65
362,2050,4.09,384.84,830.45
161,2017,25.37,0.0,584.6
161,2018,27.55,0.0,641.97
161,2019,30.47,0.0,714.78
161,2020,33.99,0.0,851.2
161,2021,32.21,0.0,824.71
161,2022,38.55,956.38,1344.2
161,2023,37.68,3089.95,2042.66
161,2024,34.41,1084.94,1337.21
161,2025,33.21,2016.23,1670.13
161,2026,30.28,1571.96,1592.0
161,2027,30.39,968.15,1622.24
161,2028,30.46,1826.76,2025.38
161,2029,30.29,2941.64,2476.31
161,2030,21.76,12829.93,4729.02
161,2031,19.08,4714.85,2284.94
161,2032,17.94,4523.07,2185.57
161,2033,15.48,4090.53,2078.55
161,2034,15.59,3022.35,1788.9
161,2035,14.37,4190.35,2154.61
161,2036,12.29,4022.25,2062.59
161,2037,11.81,3347.33,1811.31
161,2038,10.4,3252.79,1788.73
161,2039,10.13,2564.79,1663.72
161,2040,9.42,2872.21,1837.08
161,2041,6.18,3468.67,1866.49
161,2042,6.31,2155.2,1707.25
161,2043,6.43,2083.82,1655.3
161,2044,6.39,1925.48,1667.99
161,2045,7.79,2355.72,1576.03
161,2046,7.76,1821.49,1440.14
161,2047,7.57,1430.27,1489.04
161,2048,7.66,1088.01,1352.96
161,2049,7.93,756.43,1383.86
161,2050,8.05,456.06,1269.09
363,2017,25.36,0.0,584.55
363,2018,27.54,0.0,642.28
363,2019,30.5,0.0,715.64
363,2020,34.39,0.0,864.58
363,2021,32.43,0.0,832.09
363,2022,38.46,1190.9,1414.05
363,2023,37.85,2941.31,2008.38
363,2024,34.66,1089.08,1353.94
363,2025,33.34,2204.17,1743.78
363,2026,30.47,1621.27,1634.28
363,2027,30.54,1096.21,1695.29
363,2028,30.68,2048.29,2126.4
363,2029,30.06,3663.87,2690.98
363,2030,21.73,12964.37,4751.71
363,2031,19.13,4752.56,2325.73
363,2032,18.1,4635.91,2220.75
363,2033,15.55,4361.37,2174.05
363,2034,15.73,3076.08,1835.23
363,2035,14.02,4894.38,2346.95
363,2036,12.04,4084.98,2076.19
363,2037,11.9,3249.98,1784.13
363,2038,10.7,3222.54,1820.67
363,2039,10.4,2788.94,1776.46
363,2040,9.52,3236.38,1924.88
363,2041,6.31,3611.58,1989.99
363,2042,6.46,2383.18,1718.74
363,2043,6.53,2277.75,1726.06
363,2044,6.53,2381.08,1641.0
363,2045,7.98,2617.63,1534.37
363,2046,7.87,1806.6,1578.19
363,2047,7.76,1578.9,1423.75
363,2048,8.19,1110.6,1406.98
363,2049,8.68,907.89,1346.61
363,2050,8.49,483.12,1282.18
162,2017,25.36,0.0,584.52
162,2018,27.55,0.0,642.08
162,2019,30.48,0.0,714.73
162,2020,33.84,0.0,727.27
162,2021,30.04,0.0,649.62
162,2022,36.1,0.0,826.15
162,2023,38.12,497.64,1056.45
162,2024,35.39,477.21,986.1
162,2025,34.43,1810.22,1375.94
162,2026,32.15,854.17,1154.01
162,2027,31.01,1694.67,1470.65
162,2028,30.84,1843.23,1650.33
162,2029,31.43,942.27,1598.81
162,2030,27.2,6807.13,3194.95
162,2031,23.32,4746.59,2475.54
162,2032,20.94,5587.64,2541.06
162,2033,17.16,4577.65,2161.85
162,2034,17.37,2603.69,1521.79
162,2035,15.89,3700.22,1837.08
162,2036,13.9,3135.46,1660.08
162,2037,13.63,2695.32,1553.72
162,2038,11.77,2967.8,1638.89
162,2039,10.7,2686.07,1532.1
162,2040,8.77,3199.75,1672.25
162,2041,5.55,2972.22,1427.41
162,2042,5.72,1674.61,1308.38
162,2043,5.67,2066.95,1110.78
162,2044,5.63,1535.25,1197.1
162,2045,5.87,1619.44,1326.86
162,2046,5.86,1444.94,1089.47
162,2047,5.72,1284.49,1036.66
162,2048,5.77,785.98,1076.5
162,2049,5.86,607.89,1078.8
162,2050,5.97,313.29,1036.58
364,2017,25.36,0.0,584.49
364,2018,27.55,0.0,642.04
364,2019,30.51,0.0,715.59
364,2020,34.24,0.0,738.51
364,2021,30.28,0.0,655.37
364,2022,36.38,0.0,832.61
364,2023,38.06,768.2,1133.6
364,2024,35.67,352.35,960.95
364,2025,34.69,1919.58,1419.71
364,2026,31.95,1247.34,1267.03
364,2027,31.32,1373.3,1422.55
364,2028,31.16,1972.64,1728.23
364,2029,31.78,1009.5,1672.66
364,2030,26.87,7930.97,3509.03
364,2031,23.33,4681.88,2443.16
364,2032,20.85,5914.01,2640.98
364,2033,17.12,4687.88,2207.8
364,2034,17.32,2707.72,1570.8
364,2035,16.05,3720.47,1847.2
364,2036,13.98,3337.27,1727.86
364,2037,13.81,2840.9,1622.09
364,2038,11.75,3268.75,1748.39
364,2039,10.35,3052.62,1640.74
364,2040,9.06,3049.85,1485.78
364,2041,5.76,3096.87,1663.17
364,2042,5.94,1943.24,1331.93
364,2043,5.74,2295.81,1154.79
364,2044,5.94,1472.83,1367.14
364,2045,5.99,2104.96,1207.68
364,2046,5.94,1591.5,1109.73
364,2047,5.99,1178.58,1161.71
364,2048,5.87,886.1,1183.36
364,2049,5.92,699.67,1088.83
364,2050,6.16,312.52,1075.61
163,2017,25.36,0.0,584.52
163,2018,27.55,0.0,642.04
163,2019,30.47,0.0,714.76
163,2020,33.84,0.0,716.3
163,2021,30.59,0.0,653.26
163,2022,36.56,0.0,826.14
163,2023,39.35,0.0,960.14
163,2024,36.47,495.75,1079.36
163,2025,32.96,2764.01,1924.05
163,2026,29.85,1134.78,1319.26
163,2027,28.09,1603.69,1605.66
163,2028,28.58,999.79,1529.17
163,2029,28.1,1332.31,1829.14
163,2030,23.36,8933.4,3279.41
163,2031,20.08,4409.84,1951.6
163,2032,17.57,5499.47,2348.68
163,2033,14.46,4435.94,1932.71
163,2034,14.48,2094.44,1375.43
163,2035,12.36,4096.25,1431.2
163,2036,11.07,2782.9,1302.68
163,2037,10.49,3017.47,1580.64
163,2038,8.56,3342.44,1411.89
163,2039,7.73,2906.63,1105.64
163,2040,6.4,3249.07,988.64
163,2041,3.72,3035.31,967.16
163,2042,3.65,1995.03,854.55
163,2043,3.66,1719.53,857.43
163,2044,3.68,1405.37,857.72
163,2045,3.64,1678.78,907.98
163,2046,3.4,1267.29,809.93
163,2047,3.17,1034.49,749.62
163,2048,2.83,856.75,650.91
163,2049,2.71,588.22,566.42
163,2050,2.55,293.64,510.42
365,2017,25.36,0.0,584.52
365,2018,27.55,0.0,642.06
365,2019,30.51,0.0,715.59
365,2020,34.23,0.0,726.69
365,2021,30.8,0.0,659.43
365,2022,36.83,0.0,833.4
365,2023,39.58,31.87,983.65
365,2024,36.59,609.49,1131.29
365,2025,33.05,2864.1,1974.41
365,2026,30.24,1037.48,1311.66
365,2027,28.34,1753.33,1701.44
365,2028,28.7,1136.2,1626.99
365,2029,28.75,1115.26,1809.53
365,2030,23.56,9651.97,3531.58
365,2031,20.17,4753.2,2026.11
365,2032,17.41,6016.39,2506.3
365,2033,14.62,4285.43,1944.13
365,2034,14.54,2358.52,1395.98
365,2035,12.46,4222.1,1477.71
365,2036,11.11,2995.12,1438.33
365,2037,10.43,3290.83,1682.51
365,2038,8.47,3735.1,1394.68
365,2039,7.69,2974.1,1071.05
365,2040,6.5,3199.38,1015.02
