master_id,year,el-emissions_total-mtco2e_modeled,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE,el-emissions_total-mtco2e_f0,el-emissions_total-mtco2e
358,2046,5.31,1273.62,1082.72,3.11,5.31
358,2047,5.58,966.12,1072.79,2.75,5.58
358,2048,5.47,963.72,986.64,2.64,5.47
358,2049,5.61,608.1,1034.16,2.49,5.61
358,2050,5.7,367.58,937.06,2.27,5.7
157,2017,24.35,0.0,561.67,25.36,25.36
157,2018,26.55,0.0,618.86,27.55,27.55
157,2019,29.46,0.0,693.23,30.48,30.48
157,2020,32.65,0.0,779.47,33.82,33.82
157,2021,29.8,0.0,725.12,28.2,28.36
157,2022,36.26,0.0,944.11,33.91,34.38
157,2023,37.94,641.95,1303.56,35.16,35.99399999999999
157,2024,34.47,931.24,1317.96,31.61,32.754
157,2025,30.57,3040.65,2071.85,27.45,29.009999999999998
157,2026,27.74,1179.72,1397.62,25.42,26.811999999999998
157,2027,26.82,1336.11,1592.2,24.85,26.229
157,2028,27.06,1148.52,1691.53,25.83,26.814
157,2029,27.8,707.51,1743.39,25.71,27.591
157,2030,21.37,11549.53,4051.81,20.01,21.37
157,2031,18.16,4371.74,2168.66,16.73,18.16
157,2032,17.1,4324.16,2061.18,15.42,17.1
157,2033,14.48,3880.75,1908.37,12.21,14.48
157,2034,14.63,2284.3,1565.35,12.04,14.63
157,2035,13.03,4076.26,2058.35,10.85,13.03
157,2036,11.68,3080.39,1712.15,9.36,11.68
157,2037,11.46,2712.86,1647.03,8.79,11.46
157,2038,10.14,2744.56,1664.71,7.47,10.14
157,2039,9.22,2713.42,1652.64,6.85,9.22
157,2040,8.38,2462.62,1636.57,6.11,8.38
157,2041,5.32,3201.94,1679.39,3.52,5.32
157,2042,5.35,1908.93,1510.28,3.51,5.35
157,2043,5.43,1586.21,1453.71,3.58,5.43
157,2044,5.5,1424.76,1478.3,3.48,5.5
157,2045,5.68,1657.19,1546.79,3.37,5.68
157,2046,5.63,1229.88,1453.51,3.07,5.63
157,2047,5.38,1219.84,1299.42,2.75,5.38
157,2048,5.25,826.12,1250.34,2.59,5.25
157,2049,5.31,595.32,1214.61,2.39,5.31
157,2050,5.45,266.39,1208.59,2.16,5.45
359,2017,24.36,0.0,561.52,25.36,25.36
359,2018,26.54,0.0,618.89,27.55,27.55
359,2019,29.51,0.0,694.23,30.51,30.51
359,2020,33.06,0.0,791.52,34.21,34.21
359,2021,30.06,0.0,730.29,28.46,28.62
359,2022,36.47,0.0,952.48,34.15,34.614000000000004
359,2023,37.98,793.59,1363.2,35.31,36.111
359,2024,34.71,857.59,1304.31,31.59,32.838
359,2025,30.8,3149.38,2129.6,27.7,29.25
359,2026,28.05,1185.92,1427.4,25.67,27.098
359,2027,27.22,1295.81,1621.45,25.21,26.617
359,2028,27.49,1265.43,1790.33,26.17,27.226
359,2029,27.98,1287.98,1930.11,26.11,27.793000000000003
359,2030,21.34,12078.17,4188.14,19.99,21.34
359,2031,18.36,4150.94,2139.34,16.62,18.36
359,2032,17.24,4610.06,2165.61,15.43,17.24
359,2033,14.62,4017.74,1978.09,12.07,14.62
359,2034,14.53,2748.21,1711.88,12.05,14.53
359,2035,13.09,4008.76,2062.91,10.83,13.09
359,2036,11.63,3384.07,1794.28,9.45,11.63
359,2037,11.58,2576.26,1646.85,8.8,11.58
359,2038,10.13,3101.4,1776.59,7.72,10.13
359,2039,9.13,2918.23,1733.6,7.18,9.13
359,2040,8.49,2580.11,1611.96,6.32,8.49
359,2041,5.35,3522.93,1790.62,3.6,5.35
359,2042,5.47,1895.86,1514.81,3.6,5.47
359,2043,5.68,1545.69,1562.84,3.65,5.68
359,2044,5.67,1669.5,1535.2,3.63,5.67
359,2045,5.65,1921.65,1613.26,3.4,5.65
359,2046,5.61,1292.02,1456.72,3.11,5.61
359,2047,5.45,1271.54,1338.59,2.75,5.45
359,2048,5.41,855.64,1280.82,2.64,5.41
359,2049,5.5,606.34,1270.0,2.49,5.5
359,2050,6.03,329.41,1208.77,2.27,6.03
158,2017,21.55,0.0,497.34,25.36,25.36
158,2018,23.65,0.0,551.82,27.55,27.55
158,2019,26.44,0.0,621.13,30.48,30.48
158,2020,29.78,0.0,708.09,33.82,33.82
158,2021,27.57,0.0,666.01,28.2,28.137
158,2022,35.63,0.0,867.34,33.91,34.254000000000005
158,2023,38.01,597.67,1213.82,35.16,36.01499999999999
158,2024,34.06,1110.12,1298.32,31.61,32.59
158,2025,30.53,2948.98,1970.06,27.45,28.990000000000002
158,2026,28.51,861.47,1215.9,25.42,27.274
158,2027,27.2,1554.15,1593.01,24.85,26.495
158,2028,27.58,965.68,1500.12,25.83,27.229999999999997
158,2029,27.7,1282.24,1754.35,25.71,27.500999999999998
158,2030,24.94,7221.79,2790.28,20.01,24.94
158,2031,20.51,4887.72,2467.25,16.73,20.51
158,2032,18.88,4987.04,2243.05,15.42,18.88
158,2033,15.7,4650.37,2079.06,12.21,15.7
158,2034,16.01,2603.83,1588.94,12.04,16.01
158,2035,14.44,4322.72,2027.95,10.85,14.44
158,2036,13.22,2948.24,1664.69,9.36,13.22
158,2037,12.97,2944.59,1652.16,8.79,12.97
158,2038,10.87,3671.11,1807.23,7.47,10.87
158,2039,9.92,2700.55,1379.91,6.85,9.92
158,2040,8.57,3210.53,1592.89,6.11,8.57
158,2041,5.3,3158.06,1556.51,3.52,5.3
158,2042,5.31,1912.22,1305.6,3.51,5.31
158,2043,5.2,2178.94,1034.11,3.58,5.2
158,2044,5.2,1568.35,1237.74,3.48,5.2
158,2045,5.45,1854.6,1122.13,3.37,5.45
158,2046,5.48,1464.66,1024.23,3.07,5.48
158,2047,5.46,1250.27,1005.84,2.75,5.46
158,2048,5.55,851.77,1017.38,2.59,5.55
158,2049,5.72,623.61,1020.85,2.39,5.72
158,2050,5.62,377.49,954.35,2.16,5.62
360,2017,21.55,0.0,497.34,25.36,25.36
360,2018,23.65,0.0,551.82,27.55,27.55
360,2019,26.47,0.0,621.89,30.51,30.51
360,2020,30.22,0.0,718.64,34.21,34.21
360,2021,27.81,0.0,671.76,28.46,28.395
360,2022,35.9,0.0,874.85,34.15,34.5
360,2023,38.19,669.03,1249.23,35.31,36.174
360,2024,34.25,1156.17,1326.2,31.59,32.654
360,2025,30.92,2909.73,1976.76,27.7,29.310000000000002
360,2026,28.5,1166.43,1350.03,25.67,27.368
360,2027,27.74,1317.51,1540.06,25.21,26.981
360,2028,27.83,1188.45,1629.31,26.17,27.497999999999998
360,2029,27.92,1912.87,1916.13,26.11,27.739000000000004
360,2030,25.02,7549.92,2875.3,19.99,25.02
360,2031,20.55,4980.06,2530.22,16.62,20.55
360,2032,18.77,5255.04,2330.13,15.43,18.77
360,2033,15.86,5089.97,2174.24,12.07,15.86
360,2034,15.98,2628.96,1626.05,12.05,15.98
360,2035,14.57,4231.01,2033.14,10.83,14.57
360,2036,13.16,3202.05,1743.81,9.45,13.16
360,2037,12.85,3313.53,1749.3,8.8,12.85
360,2038,11.08,3431.09,1772.03,7.72,11.08
360,2039,9.76,3316.13,1521.14,7.18,9.76
360,2040,8.7,3048.44,1604.29,6.32,8.7
360,2041,5.38,3483.53,1646.34,3.6,5.38
360,2042,5.2,2559.32,1081.85,3.6,5.2
360,2043,5.29,1900.92,1306.89,3.65,5.29
360,2044,5.42,1747.89,1119.22,3.63,5.42
360,2045,5.51,2229.54,1098.8,3.4,5.51
360,2046,5.52,1601.39,1040.64,3.11,5.52
360,2047,5.63,1223.29,1094.14,2.75,5.63
360,2048,5.79,850.53,1104.42,2.64,5.79
360,2049,5.7,774.81,1020.48,2.49,5.7
360,2050,5.68,399.05,960.8,2.27,5.68
159,2017,28.67,0.0,663.64,25.36,25.36
159,2018,31.02,0.0,722.09,27.55,27.55
159,2019,34.09,0.0,801.93,30.48,30.48
159,2020,36.73,0.0,856.19,33.82,33.82
159,2021,33.86,0.0,795.55,28.2,28.766
159,2022,38.91,0.0,1024.05,33.91,34.91
159,2023,39.08,1486.44,1557.21,35.16,36.33599999999999
159,2024,36.0,766.62,1274.36,31.61,33.366
159,2025,33.98,2943.76,1888.26,27.45,30.714999999999996
159,2026,31.56,749.53,1355.04,25.42,29.104
159,2027,30.85,2523.1,1949.4,24.85,29.05
159,2028,30.34,3455.6,2228.58,25.83,29.438000000000002
159,2029,28.3,5536.86,2690.89,25.71,28.041000000000004
159,2030,25.11,5798.54,2600.51,20.01,25.11
159,2031,22.43,4117.92,2111.18,16.73,22.43
159,2032,22.08,3795.15,2011.28,15.42,22.08
159,2033,18.35,5222.98,2315.75,12.21,18.35
159,2034,18.32,3079.87,1769.15,12.04,18.32
159,2035,16.95,3922.69,2008.51,10.85,16.95
159,2036,15.08,3701.42,1729.78,9.36,15.08
159,2037,15.01,2963.6,1546.4,8.79,15.01
159,2038,12.37,4184.1,1564.62,7.47,12.37
159,2039,11.08,2957.17,1624.25,6.85,11.08
159,2040,9.26,3614.13,1488.74,6.11,9.26
159,2041,5.35,3697.81,1460.49,3.52,5.35
159,2042,5.38,2008.32,1215.45,3.51,5.38
159,2043,5.42,1949.65,1159.49,3.58,5.42
159,2044,5.41,1685.7,1149.92,3.48,5.41
159,2045,5.42,2037.58,1191.02,3.37,5.42
159,2046,5.41,1379.68,1126.15,3.07,5.41
159,2047,5.38,1120.21,1123.18,2.75,5.38
159,2048,5.34,773.37,1124.26,2.59,5.34
159,2049,5.24,607.5,1102.11,2.39,5.24
159,2050,5.17,319.41,1051.97,2.16,5.17
361,2017,28.68,0.0,663.23,25.36,25.36
361,2018,31.01,0.0,722.22,27.55,27.55
361,2019,34.11,0.0,803.02,30.51,30.51
361,2020,37.1,0.0,869.67,34.21,34.21
361,2021,34.09,0.0,802.36,28.46,29.023000000000003
361,2022,39.01,61.61,1048.63,34.15,35.122
361,2023,39.19,1545.95,1582.4,35.31,36.474
361,2024,36.13,869.34,1309.85,31.59,33.406000000000006
361,2025,34.18,2919.89,1901.81,27.7,30.939999999999998
361,2026,31.87,840.27,1407.56,25.67,29.39
361,2027,30.89,3141.71,2129.4,25.21,29.186
361,2028,30.37,3622.3,2281.34,26.17,29.53
361,2029,28.34,5704.17,2745.31,26.11,28.117
361,2030,25.17,5924.05,2626.99,19.99,25.17
361,2031,22.43,4413.36,2209.28,16.62,22.43
361,2032,22.13,3951.08,2068.64,15.43,22.13
361,2033,18.31,5558.65,2390.63,12.07,18.31
361,2034,18.51,3097.31,1785.98,12.05,18.51
361,2035,17.15,3883.88,2014.89,10.83,17.15
361,2036,14.79,4583.51,1727.4,9.45,14.79
361,2037,15.08,2665.8,1653.33,8.8,15.08
361,2038,12.24,4532.3,1637.63,7.72,12.24
361,2039,11.16,3099.34,1510.66,7.18,11.16
361,2040,9.29,3610.58,1598.72,6.32,9.29
361,2041,5.38,4094.03,1442.53,3.6,5.38
361,2042,5.4,2293.4,1190.56,3.6,5.4
361,2043,5.43,2070.52,1188.47,3.65,5.43
361,2044,5.42,1838.19,1175.0,3.63,5.42
361,2045,5.53,2045.2,1219.14,3.4,5.53
361,2046,5.52,1461.66,1168.96,3.11,5.52
361,2047,5.44,1188.69,1167.17,2.75,5.44
361,2048,5.3,863.36,1143.05,2.64,5.3
361,2049,5.35,614.05,1120.44,2.49,5.35
361,2050,5.36,330.8,1090.33,2.27,5.36
160,2017,24.36,0.0,561.49,25.36,25.36
160,2018,26.54,0.0,618.91,27.55,27.55
160,2019,29.46,0.0,693.31,30.48,30.48
160,2020,32.64,0.0,893.73,33.82,33.82
160,2021,27.48,0.0,757.71,28.2,28.128
160,2022,32.33,0.0,919.67,33.91,33.594
160,2023,33.86,91.7,1033.87,35.16,34.769999999999996
160,2024,31.71,135.83,987.8,31.61,31.65
160,2025,27.59,3387.49,2058.2,27.45,27.52
160,2026,25.79,609.51,1065.36,25.42,25.642
160,2027,25.0,1253.79,1368.43,24.85,24.955000000000002
160,2028,25.87,1504.42,1592.64,25.83,25.862000000000002
160,2029,25.45,1927.94,1767.92,25.71,25.476
160,2030,23.62,4204.75,2178.16,20.01,23.62
160,2031,20.6,4178.93,2187.36,16.73,20.6
160,2032,20.09,3156.26,1906.96,15.42,20.09
160,2033,16.55,4697.39,2210.52,12.21,16.55
160,2034,16.67,2349.32,1630.86,12.04,16.67
160,2035,15.67,3026.66,1869.6,10.85,15.67
160,2036,14.2,3432.59,1944.63,9.36,14.2
160,2037,14.15,2597.51,1743.41,8.79,14.15
160,2038,12.15,3454.28,1882.06,7.47,12.15
160,2039,11.47,2568.8,1649.26,6.85,11.47
160,2040,9.87,3198.85,1814.22,6.11,9.87
160,2041,6.49,3175.82,1763.79,3.52,6.49
160,2042,6.45,1831.78,1485.93,3.51,6.45
160,2043,6.44,1694.77,1440.71,3.58,6.44
160,2044,6.49,1353.59,1389.3,3.48,6.49
160,2045,6.4,1814.91,1346.99,3.37,6.4
160,2046,6.31,1264.77,1208.23,3.07,6.31
160,2047,6.43,857.68,1289.4,2.75,6.43
160,2048,6.51,726.5,1176.62,2.59,6.51
160,2049,6.57,607.16,1169.87,2.39,6.57
160,2050,6.6,310.2,1147.4,2.16,6.6
362,2017,24.35,0.0,561.67,25.36,25.36
362,2018,26.54,0.0,618.89,27.55,27.55
362,2019,29.51,0.0,694.23,30.51,30.51
362,2020,33.04,0.0,907.14,34.21,34.21
362,2021,27.73,0.0,764.27,28.46,28.387
362,2022,32.55,0.0,927.79,34.15,33.83
362,2023,34.04,177.72,1071.3,35.31,34.929
362,2024,31.73,289.31,1044.48,31.59,31.646
362,2025,27.82,3387.98,2069.34,27.7,27.759999999999998
362,2026,26.08,624.75,1092.16,25.67,25.915999999999997
362,2027,25.33,1305.26,1416.33,25.21,25.294
362,2028,26.32,1340.6,1607.28,26.17,26.29
362,2029,25.88,2201.43,1881.02,26.11,25.903
362,2030,23.51,5178.06,2434.84,19.99,23.51
362,2031,20.71,4051.52,2177.7,16.62,20.71
362,2032,20.11,3558.75,2005.28,15.43,20.11
362,2033,16.38,4979.81,2279.07,12.07,16.38
362,2034,16.47,2563.77,1692.62,12.05,16.47
362,2035,15.68,2979.49,1871.2,10.83,15.68
362,2036,13.96,3939.79,2061.78,9.45,13.96
362,2037,14.04,2676.76,1752.86,8.8,14.04
362,2038,12.17,3495.61,1883.3,7.72,12.17
362,2039,11.41,2637.47,1736.7,7.18,11.41
362,2040,10.02,3188.69,1835.34,6.32,10.02
362,2041,6.46,3583.31,1834.24,3.6,6.46
362,2042,6.46,1938.44,1512.8,3.6,6.46
362,2043,6.58,1625.57,1452.94,3.65,6.58
362,2044,6.42,1721.15,1411.27,3.63,6.42
362,2045,6.34,1935.28,1265.54,3.4,6.34
362,2046,6.56,1044.01,1345.26,3.11,6.56
362,2047,6.6,1083.65,1223.41,2.75,6.6
362,2048,6.65,840.33,1214.35,2.64,6.65
362,2049,6.68,667.12,1190.7,2.49,6.68
362,2050,6.7,309.79,1188.57,2.27,6.7
161,2017,32.66,0.0,752.66,25.36,25.36
161,2018,34.96,0.0,814.45,27.55,27.55
161,2019,38.04,0.0,897.17,30.48,30.48
161,2020,40.46,0.0,1181.45,33.82,33.82
161,2021,37.09,0.0,1080.73,28.2,29.089
161,2022,41.22,0.0,1325.73,33.91,35.372
161,2023,40.43,1361.36,1873.33,35.16,36.74099999999999
161,2024,37.95,1177.55,1672.1,31.61,34.146
161,2025,35.54,2658.1,2172.74,27.45,31.494999999999997
161,2026,32.67,1040.28,1633.59,25.42,29.770000000000003
161,2027,31.9,1133.85,1789.5,24.85,29.785
161,2028,32.46,1037.09,1922.77,25.83,31.134
161,2029,32.39,1241.42,2160.35,25.71,31.722
161,2030,28.97,6984.97,3337.07,20.01,28.97
161,2031,25.8,4461.75,2642.01,16.73,25.8
161,2032,24.1,5222.28,2718.36,15.42,24.1
161,2033,20.96,3387.44,2164.43,12.21,20.96
161,2034,21.01,2714.55,2014.12,12.04,21.01
161,2035,18.88,4362.4,2460.17,10.85,18.88
161,2036,17.39,2738.81,2018.77,9.36,17.39
161,2037,17.04,2871.39,2042.82,8.79,17.04
161,2038,14.56,3954.14,2215.37,7.47,14.56
161,2039,13.77,2458.24,1816.15,6.85,13.77
161,2040,11.93,3009.49,1955.97,6.11,11.93
161,2041,7.48,3099.75,1768.86,3.52,7.48
161,2042,7.88,1445.97,1533.5,3.51,7.88
161,2043,7.97,1660.68,1602.33,3.58,7.97
161,2044,8.11,1417.01,1578.38,3.48,8.11
161,2045,8.13,1752.77,1610.57,3.37,8.13
161,2046,7.99,1371.51,1388.74,3.07,7.99
161,2047,8.24,887.11,1558.95,2.75,8.24
161,2048,8.73,599.11,1569.29,2.59,8.73
161,2049,9.15,492.99,1568.3,2.39,9.15
161,2050,9.22,347.04,1483.2,2.16,9.22
363,2017,32.66,0.0,752.64,25.36,25.36
363,2018,34.96,0.0,814.48,27.55,27.55
363,2019,38.06,0.0,898.19,30.51,30.51
363,2020,40.85,0.0,1196.51,34.21,34.21
363,2021,37.28,0.0,1089.24,28.46,29.342000000000002
363,2022,41.33,15.97,1341.01,34.15,35.586
363,2023,40.49,1477.46,1918.92,35.31,36.864
363,2024,38.1,1200.35,1689.91,31.59,34.194
363,2025,35.74,2676.5,2199.08,27.7,31.72
363,2026,32.84,1189.14,1706.76,25.67,29.972
363,2027,32.18,1114.14,1817.95,25.21,30.089000000000002
363,2028,32.86,1044.84,1975.68,26.17,31.522
363,2029,32.91,1272.39,2238.68,26.11,32.23
363,2030,29.1,7788.02,3558.11,19.99,29.1
363,2031,25.75,4777.76,2746.26,16.62,25.75
363,2032,24.06,5309.65,2754.79,15.43,24.06
363,2033,21.04,3699.04,2254.97,12.07,21.04
363,2034,20.9,3251.55,2157.36,12.05,20.9
363,2035,18.95,4065.14,2394.29,10.83,18.95
363,2036,17.45,3007.16,2091.95,9.45,17.45
363,2037,16.98,3151.04,2125.05,8.8,16.98
363,2038,14.52,4149.25,2272.92,7.72,14.52
363,2039,13.71,2628.05,1843.18,7.18,13.71
363,2040,12.18,2771.45,1937.19,6.32,12.18
363,2041,7.79,3194.31,1931.91,3.6,7.79
363,2042,8.04,1835.14,1559.5,3.6,8.04
363,2043,8.23,1711.54,1654.45,3.65,8.23
363,2044,8.3,1575.97,1668.64,3.63,8.3
363,2045,8.43,1781.67,1682.74,3.4,8.43
363,2046,8.43,1382.1,1503.77,3.11,8.43
363,2047,8.85,912.88,1676.57,2.75,8.85
363,2048,9.21,736.96,1654.26,2.64,9.21
363,2049,9.45,608.01,1603.52,2.49,9.45
363,2050,9.54,383.24,1534.17,2.27,9.54
162,2017,32.7,0.0,753.75,25.36,25.36
162,2018,35.04,0.0,817.16,27.55,27.55
162,2019,37.73,0.0,903.98,30.48,30.48
162,2020,39.61,512.53,1306.66,33.82,33.82
162,2021,35.1,0.0,1011.1,28.2,28.89
162,2022,37.04,2806.36,1900.66,33.91,34.536
162,2023,36.85,1449.61,1554.15,35.16,35.666999999999994
162,2024,34.76,89.73,1109.67,31.61,32.87
162,2025,34.64,959.26,1425.92,27.45,31.045
162,2026,32.05,753.99,1410.7,25.42,29.397999999999996
162,2027,32.19,160.86,1462.37,24.85,29.988
162,2028,32.07,2897.94,2335.37,25.83,30.822000000000003
162,2029,31.32,3238.43,2494.38,25.71,30.759
162,2030,26.26,8749.98,3688.01,20.01,26.26
162,2031,23.16,3915.36,2251.68,16.73,23.16
162,2032,22.39,3561.73,2093.33,15.42,22.39
162,2033,18.66,4551.65,2316.46,12.21,18.66
162,2034,18.68,2722.45,1836.48,12.04,18.68
162,2035,17.72,2932.54,1908.34,10.85,17.72
162,2036,15.62,3352.86,2047.33,9.36,15.62
162,2037,15.58,2588.77,1836.19,8.79,15.58
162,2038,13.56,3362.12,2043.52,7.47,13.56
162,2039,12.55,2915.43,1766.45,6.85,12.55
162,2040,11.16,2677.66,1766.61,6.11,11.16
162,2041,6.35,3508.43,1758.94,3.52,6.35
162,2042,6.14,2170.76,1324.24,3.51,6.14
162,2043,5.97,1835.03,1414.32,3.58,5.97
162,2044,6.05,1503.8,1424.21,3.48,6.05
162,2045,5.73,2225.97,1267.27,3.37,5.73
162,2046,5.82,1377.74,1213.92,3.07,5.82
162,2047,5.8,1100.54,1323.88,2.75,5.8
162,2048,5.7,870.81,1247.34,2.59,5.7
162,2049,5.44,680.16,1199.65,2.39,5.44
162,2050,5.58,319.16,1154.69,2.16,5.58
364,2017,32.7,0.0,753.75,25.36,25.36
364,2018,35.04,0.0,817.16,27.55,27.55
364,2019,37.76,0.0,905.1,30.51,30.51
364,2020,39.61,827.38,1400.62,34.21,34.21
364,2021,34.92,0.0,1005.5,28.46,29.106
364,2022,37.16,2585.14,1844.12,34.15,34.752
364,2023,37.07,1466.27,1568.2,35.31,35.838
364,2024,35.05,74.38,1121.57,31.59,32.974000000000004
364,2025,34.86,1079.53,1480.99,27.7,31.28
364,2026,32.17,1011.86,1499.33,25.67,29.57
364,2027,32.53,0.0,1461.77,25.21,30.334000000000003
364,2028,32.37,3201.07,2468.03,26.17,31.13
364,2029,31.47,3744.71,2657.49,26.11,30.934
364,2030,26.17,9142.33,3808.18,19.99,26.17
364,2031,23.23,3963.02,2275.79,16.62,23.23
364,2032,22.26,4060.83,2217.97,15.43,22.26
364,2033,18.74,4485.83,2323.7,12.07,18.74
364,2034,18.94,2725.98,1860.33,12.05,18.94
364,2035,17.8,3228.18,1988.66,10.83,17.8
364,2036,15.73,3487.46,2107.17,9.45,15.73
364,2037,15.77,2770.76,1942.84,8.8,15.77
364,2038,13.38,3933.24,2144.95,7.72,13.38
364,2039,12.71,2724.47,1738.59,7.18,12.71
364,2040,10.91,3237.23,1794.22,6.32,10.91
364,2041,6.39,3569.23,1702.71,3.6,6.39
364,2042,6.05,2388.99,1402.82,3.6,6.05
364,2043,6.04,1945.44,1476.4,3.65,6.04
364,2044,5.86,2001.06,1416.58,3.63,5.86
364,2045,5.84,2168.33,1302.54,3.4,5.84
364,2046,5.82,1560.83,1282.12,3.11,5.82
364,2047,5.54,1280.89,1324.76,2.75,5.54
364,2048,5.56,941.41,1217.44,2.64,5.56
364,2049,5.56,667.18,1221.46,2.49,5.56
364,2050,5.72,340.59,1183.81,2.27,5.72
163,2017,25.34,0.0,583.99,25.36,25.36
163,2018,27.5,0.0,640.99,27.55,27.55
163,2019,30.41,0.0,713.18,30.48,30.48
163,2020,33.81,0.0,712.38,33.82,33.82
163,2021,29.24,0.0,624.01,28.2,28.304
163,2022,35.65,0.0,789.95,33.91,34.258
163,2023,37.79,6.22,885.36,35.16,35.949
163,2024,34.85,457.07,945.8,31.61,32.906
163,2025,33.44,1839.15,1324.39,27.45,30.445
163,2026,31.43,822.37,1070.71,25.42,29.026000000000003
163,2027,30.81,1231.54,1282.89,24.85,29.022
163,2028,31.02,1728.75,1563.37,25.83,29.982
163,2029,31.12,1346.3,1611.0,25.71,30.579
163,2030,27.28,6041.05,2914.32,20.01,27.28
163,2031,23.92,4119.77,2254.41,16.73,23.92
163,2032,21.51,5203.22,2409.46,15.42,21.51
163,2033,17.59,4311.04,2100.96,12.21,17.59
163,2034,17.55,2615.86,1533.19,12.04,17.55
163,2035,16.22,3049.98,1602.91,10.85,16.22
163,2036,14.36,2837.36,1592.54,9.36,14.36
163,2037,13.97,2511.27,1479.71,8.79,13.97
163,2038,11.63,3244.56,1682.08,7.47,11.63
163,2039,10.65,2225.56,1352.53,6.85,10.65
163,2040,9.51,2371.16,1384.61,6.11,9.51
163,2041,5.23,2989.81,1579.56,3.52,5.23
163,2042,5.39,1444.37,1193.99,3.51,5.39
163,2043,5.64,1208.81,1184.71,3.58,5.64
163,2044,5.69,1250.76,1224.08,3.48,5.69
163,2045,5.69,1627.74,1242.1,3.37,5.69
163,2046,5.99,886.43,1206.01,3.07,5.99
163,2047,6.05,821.68,1215.16,2.75,6.05
163,2048,6.23,610.18,1167.54,2.59,6.23
163,2049,6.38,479.05,1141.09,2.39,6.38
163,2050,8.26,282.26,1086.4,2.16,8.26
365,2017,25.34,0.0,584.0,25.36,25.36
365,2018,27.5,0.0,641.0,27.55,27.55
365,2019,30.45,0.0,713.87,30.51,30.51
365,2020,34.25,0.0,722.65,34.21,34.21
365,2021,29.48,0.0,629.4,28.46,28.562
365,2022,35.76,89.93,819.72,34.15,34.472
365,2023,37.97,32.11,899.77,35.31,36.108
365,2024,35.02,506.5,968.95,31.59,32.962
365,2025,33.65,1979.54,1372.33,27.7,30.674999999999997
365,2026,31.53,935.33,1118.97,25.67,29.186
365,2027,31.09,1204.37,1307.97,25.21,29.326
365,2028,31.01,2096.86,1686.05,26.17,30.042
365,2029,31.57,1045.25,1591.23,26.11,31.024
365,2030,27.21,6954.43,3200.26,19.99,27.21
365,2031,23.43,4599.29,2387.91,16.62,23.43
365,2032,21.44,5006.12,2362.33,15.43,21.44
365,2033,17.59,4564.22,2167.08,12.07,17.59
365,2034,17.59,2773.97,1577.12,12.05,17.59
365,2035,16.07,3385.23,1726.69,10.83,16.07
365,2036,14.39,2785.77,1559.96,9.45,14.39
365,2037,14.03,2807.44,1596.42,8.8,14.03
365,2038,11.6,3300.79,1693.48,7.72,11.6
365,2039,10.95,2224.64,1358.58,7.18,10.95
365,2040,9.11,3003.19,1593.46,6.32,9.11
365,2041,5.42,2762.05,1541.67,3.6,5.42
365,2042,5.58,1518.85,1263.35,3.6,5.58
365,2043,5.92,1391.82,1281.51,3.65,5.92
365,2044,6.03,1374.02,1358.92,3.63,6.03
365,2045,6.03,1706.9,1331.56,3.4,6.03
365,2046,6.15,1067.89,1261.45,3.11,6.15
365,2047,6.28,900.31,1283.67,2.75,6.28
365,2048,6.42,710.32,1209.13,2.64,6.42
365,2049,8.47,589.88,1143.7,2.49,8.47
365,2050,10.13,303.12,1130.89,2.27,10.13
164,2017,31.04,0.0,715.41,25.36,25.36
164,2018,33.32,0.0,774.79,27.55,27.55
164,2019,36.34,0.0,854.61,30.48,30.48
164,2020,39.48,0.0,875.25,33.82,33.82
164,2021,35.76,0.0,792.39,28.2,28.956
164,2022,40.78,0.0,994.04,33.91,35.284
164,2023,41.65,0.0,1163.9,35.16,37.10699999999999
164,2024,38.89,399.21,1242.54,31.61,34.522
164,2025,36.51,2542.88,1994.6,27.45,31.979999999999997
164,2026,32.94,1393.64,1577.87,25.42,29.932000000000002
164,2027,32.17,792.51,1516.25,24.85,29.974
164,2028,31.82,1603.77,1944.9,25.83,30.622
164,2029,31.67,1177.8,1950.22,25.71,31.074000000000005
164,2030,27.74,7378.24,3208.28,20.01,27.74
164,2031,24.45,4228.65,2198.46,16.73,24.45
164,2032,22.27,5472.77,2607.56,15.42,22.27
164,2033,18.29,4509.21,2222.44,12.21,18.29
164,2034,18.56,2114.39,1583.31,12.04,18.56
164,2035,16.34,3880.96,1620.94,10.85,16.34
164,2036,14.67,2797.32,1444.76,9.36,14.67
164,2037,14.26,2401.44,1658.2,8.79,14.26
164,2038,11.79,2958.01,1603.6,7.47,11.79
164,2039,10.71,2466.09,1282.44,6.85,10.71
164,2040,9.31,2840.02,1203.44,6.11,9.31
164,2041,5.18,2988.94,1252.73,3.52,5.18
164,2042,5.22,1717.99,1059.36,3.51,5.22
164,2043,5.24,1543.45,1062.0,3.58,5.24
164,2044,5.25,1262.64,1073.05,3.48,5.25
164,2045,5.37,1408.54,1115.09,3.37,5.37
164,2046,5.21,1055.68,1052.09,3.07,5.21
164,2047,4.95,900.28,1005.56,2.75,4.95
164,2048,4.75,660.82,935.31,2.59,4.75
164,2049,4.41,533.63,856.94,2.39,4.41
164,2050,4.17,255.08,790.57,2.16,4.17
366,2017,31.04,0.0,715.41,25.36,25.36
366,2018,33.32,0.0,774.79,27.55,27.55
366,2019,36.37,0.0,855.5,30.51,30.51
366,2020,39.83,0.0,888.42,34.21,34.21
