master_id,year,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE,el-emissions_total-mtco2e
153,2039,3417.62,1531.2,11.92
153,2040,3781.34,1610.84,10.13
153,2041,3220.4,1685.62,6.51
153,2042,2291.17,1433.06,6.4
153,2043,2255.83,1440.65,6.0
153,2044,1760.17,1365.27,5.84
153,2045,2192.58,1359.94,5.5
153,2046,1294.72,1230.49,5.5
153,2047,1061.47,1213.6,5.52
153,2048,778.57,1184.45,5.54
153,2049,671.04,1140.18,5.26
153,2050,286.8,1125.07,5.34
355,2017,0.0,830.4,25.36
355,2018,0.0,902.36,27.55
355,2019,0.0,996.49,30.51
355,2020,0.0,1047.97,34.21
355,2021,0.0,1018.08,29.623
355,2022,0.0,1337.82,36.461999999999996
355,2023,2098.78,2141.45,38.229
355,2024,748.41,1647.98,35.914
355,2025,3132.25,2429.36,33.31
355,2026,1980.98,2094.8,31.748
355,2027,4871.44,2901.41,31.3
355,2028,3907.1,2642.72,31.305999999999997
355,2029,5252.99,2954.06,30.673000000000002
355,2030,6482.61,3029.7,28.12
355,2031,5334.07,2401.15,24.54
355,2032,4110.33,2158.19,24.31
355,2033,5791.23,2194.32,20.66
355,2034,4132.93,1943.74,20.48
355,2035,5747.41,1937.28,18.02
355,2036,4801.3,1699.73,15.85
355,2037,3836.29,1657.55,15.52
355,2038,4692.83,1654.73,12.89
355,2039,3336.12,1536.43,12.05
355,2040,3978.96,1662.56,10.2
355,2041,3356.44,1713.8,6.56
355,2042,2399.38,1462.65,6.44
355,2043,2305.43,1477.6,6.09
355,2044,1891.81,1387.58,5.89
355,2045,2186.29,1383.73,5.66
355,2046,1364.92,1270.81,5.66
355,2047,1161.05,1243.13,5.61
355,2048,777.7,1225.34,5.73
355,2049,717.42,1172.99,5.39
355,2050,301.77,1157.24,5.48
154,2017,0.0,584.55,25.36
154,2018,0.0,642.27,27.55
154,2019,0.0,714.75,30.48
154,2020,0.0,726.65,33.82
154,2021,0.0,619.43,28.247
154,2022,0.0,768.98,33.98
154,2023,0.0,848.28,35.46
154,2024,0.0,802.15,32.602
154,2025,1707.94,1362.03,30.02
154,2026,1411.96,1244.63,27.676
154,2027,1046.85,1218.39,27.503
154,2028,1307.5,1477.91,28.726
154,2029,1537.15,1672.16,28.464000000000002
154,2030,6325.84,2787.27,24.47
154,2031,3911.0,2083.21,21.25
154,2032,4255.32,2037.96,19.88
154,2033,4355.87,2071.85,16.26
154,2034,2420.38,1456.14,16.21
154,2035,3021.32,1636.51,14.96
154,2036,2221.76,1439.78,13.74
154,2037,2663.29,1592.91,13.33
154,2038,2678.31,1576.66,11.49
154,2039,2234.24,1426.46,10.51
154,2040,2142.4,1452.31,9.19
154,2041,2812.57,1624.43,5.36
154,2042,1303.67,1224.58,5.52
154,2043,849.28,1177.87,5.99
154,2044,1039.18,1266.79,6.18
154,2045,1479.32,1358.84,6.18
154,2046,872.36,1250.08,6.31
154,2047,776.46,1260.33,6.37
154,2048,633.13,1215.47,6.32
154,2049,430.35,1194.29,6.47
154,2050,228.49,1171.61,6.51
356,2017,0.0,584.55,25.36
356,2018,0.0,642.27,27.55
356,2019,0.0,715.58,30.51
356,2020,0.0,738.23,34.21
356,2021,0.0,624.58,28.506
356,2022,0.0,776.23,34.216
356,2023,0.0,857.92,35.676
356,2024,11.1,820.47,32.742
356,2025,2027.56,1472.25,30.175
356,2026,1431.93,1265.74,27.872
356,2027,865.54,1196.45,28.031
356,2028,1462.12,1572.01,29.122
356,2029,1746.24,1786.37,28.63
356,2030,7100.21,2997.48,24.44
356,2031,3838.31,2089.94,21.33
356,2032,4375.31,2100.15,20.0
356,2033,4715.33,2179.07,16.3
356,2034,2502.85,1496.75,16.37
356,2035,3105.68,1688.68,15.11
356,2036,2409.61,1504.78,13.83
356,2037,2753.65,1644.54,13.43
356,2038,2870.47,1638.24,11.59
356,2039,2139.71,1451.55,10.75
356,2040,2709.57,1612.64,9.19
356,2041,2609.96,1605.55,5.6
356,2042,1052.09,1239.66,6.06
356,2043,1290.51,1330.88,6.3
356,2044,1486.81,1371.88,6.19
356,2045,1380.23,1386.4,6.36
356,2046,971.75,1316.71,6.48
356,2047,931.57,1310.94,6.44
356,2048,639.09,1256.08,6.51
356,2049,490.28,1230.23,7.31
356,2050,252.0,1193.79,9.23
155,2017,0.0,863.35,25.36
155,2018,0.0,935.87,27.55
155,2019,0.0,1032.33,30.48
155,2020,0.0,1289.51,33.82
155,2021,0.0,1198.3,29.410999999999998
155,2022,0.0,1494.81,36.156
155,2023,1466.61,2098.5,37.875
155,2024,1396.74,1936.75,35.226
155,2025,2345.92,2290.3,32.8
155,2026,1627.3,2058.77,30.748
155,2027,2068.79,2250.99,30.618000000000002
155,2028,3004.78,2617.06,31.35
155,2029,4903.96,3054.4,30.669
155,2030,7925.84,3436.34,27.3
155,2031,5593.32,2101.34,23.48
155,2032,3769.3,2172.7,22.83
155,2033,4638.43,2173.9,19.25
155,2034,2955.12,1866.78,19.45
155,2035,4412.62,1962.43,17.87
155,2036,4363.71,1760.94,16.04
155,2037,4099.22,1778.52,15.46
155,2038,3866.02,1710.49,13.34
155,2039,3286.33,1628.65,12.41
155,2040,3500.43,1599.83,10.82
155,2041,3690.47,1615.65,6.35
155,2042,2214.66,1427.69,6.09
155,2043,2231.52,1348.66,5.75
155,2044,1572.92,1309.3,5.68
155,2045,1878.38,1325.19,5.63
155,2046,1364.74,1210.64,5.49
155,2047,1096.49,1183.94,5.45
155,2048,707.85,1197.82,5.59
155,2049,684.52,1132.8,5.18
155,2050,369.26,980.67,4.57
357,2017,0.0,863.62,25.36
357,2018,0.0,935.74,27.55
357,2019,0.0,1033.36,30.51
357,2020,0.0,1306.57,34.21
357,2021,0.0,1207.03,29.663
357,2022,0.0,1506.3,36.368
357,2023,1535.91,2134.88,38.01
357,2024,1332.78,1936.27,35.346
357,2025,2585.22,2390.07,32.965
357,2026,1429.72,2034.23,31.124000000000002
357,2027,2195.74,2346.85,30.991999999999997
357,2028,3917.1,2873.04,31.482
357,2029,4846.81,3070.78,30.853
357,2030,7903.7,3478.38,27.5
357,2031,5758.05,2156.39,23.71
357,2032,4316.98,2215.61,22.87
357,2033,4370.42,2271.53,19.57
357,2034,3254.9,1928.09,19.76
357,2035,5088.39,2008.31,17.85
357,2036,4602.87,1810.06,16.01
357,2037,3981.53,1824.37,15.62
357,2038,4136.51,1749.78,13.41
357,2039,3542.01,1619.46,12.42
357,2040,3540.93,1633.57,10.93
357,2041,3937.38,1669.44,6.3
357,2042,2309.43,1455.36,6.14
357,2043,2359.17,1382.7,5.73
357,2044,1667.47,1336.25,5.75
357,2045,1976.51,1345.42,5.72
357,2046,1456.4,1239.64,5.58
357,2047,1078.44,1242.69,5.68
357,2048,742.77,1262.72,5.9
357,2049,784.21,1166.5,5.23
357,2050,397.63,984.34,4.58
156,2017,0.0,497.76,25.36
156,2018,0.0,553.47,27.55
156,2019,0.0,623.58,30.48
156,2020,0.0,720.38,33.82
156,2021,0.0,632.47,27.98
156,2022,297.61,881.79,33.64
156,2023,1035.07,1146.12,34.713
156,2024,418.21,906.98,31.406
156,2025,2951.25,1554.52,28.14
156,2026,805.35,998.77,26.524
156,2027,89.2,966.34,27.377
156,2028,1873.59,1579.08,28.134
156,2029,1051.54,1537.13,28.976999999999997
156,2030,7740.07,3365.94,24.35
156,2031,4782.73,2345.77,20.54
156,2032,5427.84,2379.7,17.53
156,2033,3968.24,1880.24,14.84
156,2034,2595.64,1472.36,15.31
156,2035,3406.84,1584.86,13.95
156,2036,3094.2,1524.0,12.33
156,2037,2806.32,1476.28,12.11
156,2038,3149.93,1560.26,10.03
156,2039,2419.87,1218.37,9.29
156,2040,2773.78,1380.71,7.94
156,2041,2943.94,1420.73,4.38
156,2042,1466.21,1067.35,4.61
156,2043,1758.75,1057.79,4.52
156,2044,1310.24,1138.43,4.69
156,2045,1505.07,1195.14,4.98
156,2046,1087.59,1083.64,5.16
156,2047,912.39,1039.81,5.34
156,2048,968.51,904.41,5.06
156,2049,428.3,1003.99,5.66
156,2050,306.62,971.05,5.63
358,2017,0.0,497.76,25.36
358,2018,0.0,553.47,27.55
358,2019,0.0,624.37,30.51
358,2020,0.0,731.44,34.21
358,2021,0.0,638.49,28.237
358,2022,217.76,869.16,33.904
358,2023,1104.4,1176.55,34.92
358,2024,584.33,960.32,31.482
358,2025,3050.97,1593.0,28.39
358,2026,875.35,1036.86,26.774
358,2027,166.06,1014.5,27.646
358,2028,1845.27,1613.56,28.498
358,2029,934.59,1568.8,29.593000000000004
358,2030,8624.51,3649.37,24.38
358,2031,4956.18,2404.26,20.64
358,2032,5346.51,2378.23,17.87
358,2033,4407.31,2010.15,14.96
358,2034,2923.46,1557.82,15.19
358,2035,3083.61,1500.66,14.39
358,2036,3535.19,1662.06,12.25
358,2037,3055.58,1577.09,11.81
358,2038,2733.65,1415.8,10.48
358,2039,2863.52,1382.8,9.36
358,2040,2937.67,1437.62,7.95
358,2041,2767.31,1430.96,4.67
358,2042,1787.43,1213.01,4.84
358,2043,1713.34,1149.68,4.92
358,2044,1355.72,1216.7,5.14
358,2045,1700.97,1303.25,5.25
358,2046,1273.62,1082.72,5.31
358,2047,966.12,1072.79,5.58
358,2048,963.72,986.64,5.47
358,2049,608.1,1034.16,5.61
358,2050,367.58,937.06,5.7
157,2017,0.0,561.67,25.36
157,2018,0.0,618.86,27.55
157,2019,0.0,693.23,30.48
157,2020,0.0,779.47,33.82
157,2021,0.0,725.12,28.36
157,2022,0.0,944.11,34.38
157,2023,641.95,1303.56,35.994
157,2024,931.24,1317.96,32.754
157,2025,3040.65,2071.85,29.01
157,2026,1179.72,1397.62,26.811999999999998
157,2027,1336.11,1592.2,26.229
157,2028,1148.52,1691.53,26.814
157,2029,707.51,1743.39,27.590999999999998
157,2030,11549.53,4051.81,21.37
157,2031,4371.74,2168.66,18.16
157,2032,4324.16,2061.18,17.1
157,2033,3880.75,1908.37,14.48
157,2034,2284.3,1565.35,14.63
157,2035,4076.26,2058.35,13.03
157,2036,3080.39,1712.15,11.68
157,2037,2712.86,1647.03,11.46
157,2038,2744.56,1664.71,10.14
157,2039,2713.42,1652.64,9.22
157,2040,2462.62,1636.57,8.38
157,2041,3201.94,1679.39,5.32
157,2042,1908.93,1510.28,5.35
157,2043,1586.21,1453.71,5.43
157,2044,1424.76,1478.3,5.5
157,2045,1657.19,1546.79,5.68
157,2046,1229.88,1453.51,5.63
157,2047,1219.84,1299.42,5.38
157,2048,826.12,1250.34,5.25
157,2049,595.32,1214.61,5.31
157,2050,266.39,1208.59,5.45
359,2017,0.0,561.52,25.36
359,2018,0.0,618.89,27.55
359,2019,0.0,694.23,30.51
359,2020,0.0,791.52,34.21
359,2021,0.0,730.29,28.62
359,2022,0.0,952.48,34.614000000000004
359,2023,793.59,1363.2,36.111
359,2024,857.59,1304.31,32.838
359,2025,3149.38,2129.6,29.25
359,2026,1185.92,1427.4,27.098000000000003
359,2027,1295.81,1621.45,26.616999999999997
359,2028,1265.43,1790.33,27.226
359,2029,1287.98,1930.11,27.793000000000003
359,2030,12078.17,4188.14,21.34
359,2031,4150.94,2139.34,18.36
359,2032,4610.06,2165.61,17.24
359,2033,4017.74,1978.09,14.62
359,2034,2748.21,1711.88,14.53
359,2035,4008.76,2062.91,13.09
359,2036,3384.07,1794.28,11.63
359,2037,2576.26,1646.85,11.58
359,2038,3101.4,1776.59,10.13
359,2039,2918.23,1733.6,9.13
359,2040,2580.11,1611.96,8.49
359,2041,3522.93,1790.62,5.35
359,2042,1895.86,1514.81,5.47
359,2043,1545.69,1562.84,5.68
359,2044,1669.5,1535.2,5.67
359,2045,1921.65,1613.26,5.65
359,2046,1292.02,1456.72,5.61
359,2047,1271.54,1338.59,5.45
359,2048,855.64,1280.82,5.41
359,2049,606.34,1270.0,5.5
359,2050,329.41,1208.77,6.03
158,2017,0.0,497.34,25.36
158,2018,0.0,551.82,27.55
158,2019,0.0,621.13,30.48
158,2020,0.0,708.09,33.82
158,2021,0.0,666.01,28.136999999999997
158,2022,0.0,867.34,34.254
158,2023,597.67,1213.82,36.015
158,2024,1110.12,1298.32,32.59
158,2025,2948.98,1970.06,28.99
158,2026,861.47,1215.9,27.274
158,2027,1554.15,1593.01,26.495
158,2028,965.68,1500.12,27.23
158,2029,1282.24,1754.35,27.500999999999998
158,2030,7221.79,2790.28,24.94
158,2031,4887.72,2467.25,20.51
158,2032,4987.04,2243.05,18.88
158,2033,4650.37,2079.06,15.7
158,2034,2603.83,1588.94,16.01
158,2035,4322.72,2027.95,14.44
158,2036,2948.24,1664.69,13.22
158,2037,2944.59,1652.16,12.97
158,2038,3671.11,1807.23,10.87
158,2039,2700.55,1379.91,9.92
158,2040,3210.53,1592.89,8.57
158,2041,3158.06,1556.51,5.3
158,2042,1912.22,1305.6,5.31
158,2043,2178.94,1034.11,5.2
158,2044,1568.35,1237.74,5.2
158,2045,1854.6,1122.13,5.45
158,2046,1464.66,1024.23,5.48
158,2047,1250.27,1005.84,5.46
158,2048,851.77,1017.38,5.55
158,2049,623.61,1020.85,5.72
158,2050,377.49,954.35,5.62
360,2017,0.0,497.34,25.36
360,2018,0.0,551.82,27.55
360,2019,0.0,621.89,30.51
360,2020,0.0,718.64,34.21
360,2021,0.0,671.76,28.395
360,2022,0.0,874.85,34.5
360,2023,669.03,1249.23,36.174
360,2024,1156.17,1326.2,32.654
360,2025,2909.73,1976.76,29.31
360,2026,1166.43,1350.03,27.368000000000002
360,2027,1317.51,1540.06,26.980999999999998
360,2028,1188.45,1629.31,27.498
360,2029,1912.87,1916.13,27.739
360,2030,7549.92,2875.3,25.02
360,2031,4980.06,2530.22,20.55
360,2032,5255.04,2330.13,18.77
360,2033,5089.97,2174.24,15.86
360,2034,2628.96,1626.05,15.98
360,2035,4231.01,2033.14,14.57
360,2036,3202.05,1743.81,13.16
360,2037,3313.53,1749.3,12.85
360,2038,3431.09,1772.03,11.08
360,2039,3316.13,1521.14,9.76
360,2040,3048.44,1604.29,8.7
360,2041,3483.53,1646.34,5.38
360,2042,2559.32,1081.85,5.2
360,2043,1900.92,1306.89,5.29
360,2044,1747.89,1119.22,5.42
360,2045,2229.54,1098.8,5.51
360,2046,1601.39,1040.64,5.52
360,2047,1223.29,1094.14,5.63
360,2048,850.53,1104.42,5.79
360,2049,774.81,1020.48,5.7
360,2050,399.05,960.8,5.68
159,2017,0.0,663.64,25.36
159,2018,0.0,722.09,27.55
159,2019,0.0,801.93,30.48
159,2020,0.0,856.19,33.82
159,2021,0.0,795.55,28.766
159,2022,0.0,1024.05,34.91
159,2023,1486.44,1557.21,36.336
159,2024,766.62,1274.36,33.366
159,2025,2943.76,1888.26,30.715
159,2026,749.53,1355.04,29.104
159,2027,2523.1,1949.4,29.05
159,2028,3455.6,2228.58,29.438000000000002
159,2029,5536.86,2690.89,28.041
159,2030,5798.54,2600.51,25.11
159,2031,4117.92,2111.18,22.43
159,2032,3795.15,2011.28,22.08
159,2033,5222.98,2315.75,18.35
159,2034,3079.87,1769.15,18.32
159,2035,3922.69,2008.51,16.95
159,2036,3701.42,1729.78,15.08
159,2037,2963.6,1546.4,15.01
159,2038,4184.1,1564.62,12.37
159,2039,2957.17,1624.25,11.08
159,2040,3614.13,1488.74,9.26
159,2041,3697.81,1460.49,5.35
159,2042,2008.32,1215.45,5.38
159,2043,1949.65,1159.49,5.42
159,2044,1685.7,1149.92,5.41
159,2045,2037.58,1191.02,5.42
159,2046,1379.68,1126.15,5.41
159,2047,1120.21,1123.18,5.38
159,2048,773.37,1124.26,5.34
159,2049,607.5,1102.11,5.24
159,2050,319.41,1051.97,5.17
361,2017,0.0,663.23,25.36
361,2018,0.0,722.22,27.55
361,2019,0.0,803.02,30.51
361,2020,0.0,869.67,34.21
361,2021,0.0,802.36,29.023000000000003
361,2022,61.61,1048.63,35.122
361,2023,1545.95,1582.4,36.474000000000004
361,2024,869.34,1309.85,33.406
361,2025,2919.89,1901.81,30.94
361,2026,840.27,1407.56,29.39
361,2027,3141.71,2129.4,29.186
361,2028,3622.3,2281.34,29.53
361,2029,5704.17,2745.31,28.116999999999997
361,2030,5924.05,2626.99,25.17
361,2031,4413.36,2209.28,22.43
361,2032,3951.08,2068.64,22.13
361,2033,5558.65,2390.63,18.31
361,2034,3097.31,1785.98,18.51
361,2035,3883.88,2014.89,17.15
361,2036,4583.51,1727.4,14.79
361,2037,2665.8,1653.33,15.08
361,2038,4532.3,1637.63,12.24
361,2039,3099.34,1510.66,11.16
361,2040,3610.58,1598.72,9.29
361,2041,4094.03,1442.53,5.38
361,2042,2293.4,1190.56,5.4
361,2043,2070.52,1188.47,5.43
361,2044,1838.19,1175.0,5.42
361,2045,2045.2,1219.14,5.53
361,2046,1461.66,1168.96,5.52
361,2047,1188.69,1167.17,5.44
361,2048,863.36,1143.05,5.3
361,2049,614.05,1120.44,5.35
361,2050,330.8,1090.33,5.36
160,2017,0.0,561.49,25.36
160,2018,0.0,618.91,27.55
160,2019,0.0,693.31,30.48
160,2020,0.0,893.73,33.82
160,2021,0.0,757.71,28.128
160,2022,0.0,919.67,33.594
160,2023,91.7,1033.87,34.77
160,2024,135.83,987.8,31.65
160,2025,3387.49,2058.2,27.52
160,2026,609.51,1065.36,25.642
160,2027,1253.79,1368.43,24.955
160,2028,1504.42,1592.64,25.862
160,2029,1927.94,1767.92,25.476
160,2030,4204.75,2178.16,23.62
160,2031,4178.93,2187.36,20.6
160,2032,3156.26,1906.96,20.09
160,2033,4697.39,2210.52,16.55
160,2034,2349.32,1630.86,16.67
160,2035,3026.66,1869.6,15.67
160,2036,3432.59,1944.63,14.2
160,2037,2597.51,1743.41,14.15
160,2038,3454.28,1882.06,12.15
160,2039,2568.8,1649.26,11.47
160,2040,3198.85,1814.22,9.87
160,2041,3175.82,1763.79,6.49
160,2042,1831.78,1485.93,6.45
160,2043,1694.77,1440.71,6.44
160,2044,1353.59,1389.3,6.49
160,2045,1814.91,1346.99,6.4
160,2046,1264.77,1208.23,6.31
160,2047,857.68,1289.4,6.43
160,2048,726.5,1176.62,6.51
160,2049,607.16,1169.87,6.57
160,2050,310.2,1147.4,6.6
362,2017,0.0,561.67,25.36
362,2018,0.0,618.89,27.55
362,2019,0.0,694.23,30.51
362,2020,0.0,907.14,34.21
362,2021,0.0,764.27,28.386999999999997
362,2022,0.0,927.79,33.83
362,2023,177.72,1071.3,34.929
362,2024,289.31,1044.48,31.646
362,2025,3387.98,2069.34,27.76
362,2026,624.75,1092.16,25.916
362,2027,1305.26,1416.33,25.294
362,2028,1340.6,1607.28,26.29
362,2029,2201.43,1881.02,25.903000000000002
362,2030,5178.06,2434.84,23.51
362,2031,4051.52,2177.7,20.71
362,2032,3558.75,2005.28,20.11
362,2033,4979.81,2279.07,16.38
362,2034,2563.77,1692.62,16.47
362,2035,2979.49,1871.2,15.68
362,2036,3939.79,2061.78,13.96
362,2037,2676.76,1752.86,14.04
362,2038,3495.61,1883.3,12.17
362,2039,2637.47,1736.7,11.41
362,2040,3188.69,1835.34,10.02
362,2041,3583.31,1834.24,6.46
362,2042,1938.44,1512.8,6.46
362,2043,1625.57,1452.94,6.58
362,2044,1721.15,1411.27,6.42
362,2045,1935.28,1265.54,6.34
362,2046,1044.01,1345.26,6.56
362,2047,1083.65,1223.41,6.6
362,2048,840.33,1214.35,6.65
362,2049,667.12,1190.7,6.68
362,2050,309.79,1188.57,6.7
161,2017,0.0,752.66,25.36
161,2018,0.0,814.45,27.55
161,2019,0.0,897.17,30.48
161,2020,0.0,1181.45,33.82
161,2021,0.0,1080.73,29.089000000000002
161,2022,0.0,1325.73,35.372
161,2023,1361.36,1873.33,36.741
161,2024,1177.55,1672.1,34.146
161,2025,2658.1,2172.74,31.495
161,2026,1040.28,1633.59,29.77
161,2027,1133.85,1789.5,29.785
161,2028,1037.09,1922.77,31.134
161,2029,1241.42,2160.35,31.721999999999998
161,2030,6984.97,3337.07,28.97
161,2031,4461.75,2642.01,25.8
161,2032,5222.28,2718.36,24.1
161,2033,3387.44,2164.43,20.96
161,2034,2714.55,2014.12,21.01
161,2035,4362.4,2460.17,18.88
161,2036,2738.81,2018.77,17.39
161,2037,2871.39,2042.82,17.04
161,2038,3954.14,2215.37,14.56
161,2039,2458.24,1816.15,13.77
161,2040,3009.49,1955.97,11.93
161,2041,3099.75,1768.86,7.48
161,2042,1445.97,1533.5,7.88
161,2043,1660.68,1602.33,7.97
161,2044,1417.01,1578.38,8.11
161,2045,1752.77,1610.57,8.13
161,2046,1371.51,1388.74,7.99
161,2047,887.11,1558.95,8.24
161,2048,599.11,1569.29,8.73
161,2049,492.99,1568.3,9.15
161,2050,347.04,1483.2,9.22
363,2017,0.0,752.64,25.36
363,2018,0.0,814.48,27.55
363,2019,0.0,898.19,30.51
363,2020,0.0,1196.51,34.21
363,2021,0.0,1089.24,29.342
363,2022,15.97,1341.01,35.586
363,2023,1477.46,1918.92,36.864000000000004
363,2024,1200.35,1689.91,34.194
363,2025,2676.5,2199.08,31.72
363,2026,1189.14,1706.76,29.971999999999998
363,2027,1114.14,1817.95,30.089000000000002
363,2028,1044.84,1975.68,31.522
363,2029,1272.39,2238.68,32.23
363,2030,7788.02,3558.11,29.1
363,2031,4777.76,2746.26,25.75
363,2032,5309.65,2754.79,24.06
363,2033,3699.04,2254.97,21.04
363,2034,3251.55,2157.36,20.9
363,2035,4065.14,2394.29,18.95
363,2036,3007.16,2091.95,17.45
363,2037,3151.04,2125.05,16.98
363,2038,4149.25,2272.92,14.52
363,2039,2628.05,1843.18,13.71
363,2040,2771.45,1937.19,12.18
363,2041,3194.31,1931.91,7.79
363,2042,1835.14,1559.5,8.04
363,2043,1711.54,1654.45,8.23
363,2044,1575.97,1668.64,8.3
363,2045,1781.67,1682.74,8.43
363,2046,1382.1,1503.77,8.43
363,2047,912.88,1676.57,8.85
363,2048,736.96,1654.26,9.21
363,2049,608.01,1603.52,9.45
363,2050,383.24,1534.17,9.54
162,2017,0.0,753.75,25.36
162,2018,0.0,817.16,27.55
162,2019,0.0,903.98,30.48
162,2020,512.53,1306.66,33.82
162,2021,0.0,1011.1,28.89
162,2022,2806.36,1900.66,34.536
162,2023,1449.61,1554.15,35.667
162,2024,89.73,1109.67,32.87
162,2025,959.26,1425.92,31.045
162,2026,753.99,1410.7,29.398000000000003
162,2027,160.86,1462.37,29.988000000000003
162,2028,2897.94,2335.37,30.822
162,2029,3238.43,2494.38,30.759
162,2030,8749.98,3688.01,26.26
162,2031,3915.36,2251.68,23.16
162,2032,3561.73,2093.33,22.39
162,2033,4551.65,2316.46,18.66
162,2034,2722.45,1836.48,18.68
162,2035,2932.54,1908.34,17.72
162,2036,3352.86,2047.33,15.62
162,2037,2588.77,1836.19,15.58
162,2038,3362.12,2043.52,13.56
162,2039,2915.43,1766.45,12.55
162,2040,2677.66,1766.61,11.16
162,2041,3508.43,1758.94,6.35
162,2042,2170.76,1324.24,6.14
162,2043,1835.03,1414.32,5.97
162,2044,1503.8,1424.21,6.05
162,2045,2225.97,1267.27,5.73
162,2046,1377.74,1213.92,5.82
162,2047,1100.54,1323.88,5.8
162,2048,870.81,1247.34,5.7
162,2049,680.16,1199.65,5.44
162,2050,319.16,1154.69,5.58
364,2017,0.0,753.75,25.36
364,2018,0.0,817.16,27.55
364,2019,0.0,905.1,30.51
364,2020,827.38,1400.62,34.21
364,2021,0.0,1005.5,29.105999999999998
364,2022,2585.14,1844.12,34.751999999999995
364,2023,1466.27,1568.2,35.838
364,2024,74.38,1121.57,32.974000000000004
364,2025,1079.53,1480.99,31.28
364,2026,1011.86,1499.33,29.57
364,2027,0.0,1461.77,30.334
364,2028,3201.07,2468.03,31.13
364,2029,3744.71,2657.49,30.934
364,2030,9142.33,3808.18,26.17
364,2031,3963.02,2275.79,23.23
364,2032,4060.83,2217.97,22.26
364,2033,4485.83,2323.7,18.74
364,2034,2725.98,1860.33,18.94
364,2035,3228.18,1988.66,17.8
364,2036,3487.46,2107.17,15.73
364,2037,2770.76,1942.84,15.77
364,2038,3933.24,2144.95,13.38
364,2039,2724.47,1738.59,12.71
364,2040,3237.23,1794.22,10.91
364,2041,3569.23,1702.71,6.39
364,2042,2388.99,1402.82,6.05
364,2043,1945.44,1476.4,6.04
364,2044,2001.06,1416.58,5.86
364,2045,2168.33,1302.54,5.84
364,2046,1560.83,1282.12,5.82
364,2047,1280.89,1324.76,5.54
364,2048,941.41,1217.44,5.56
364,2049,667.18,1221.46,5.56
364,2050,340.59,1183.81,5.72
163,2017,0.0,583.99,25.36
163,2018,0.0,640.99,27.55
163,2019,0.0,713.18,30.48
163,2020,0.0,712.38,33.82
163,2021,0.0,624.01,28.304000000000002
163,2022,0.0,789.95,34.258
163,2023,6.22,885.36,35.949
163,2024,457.07,945.8,32.906
163,2025,1839.15,1324.39,30.445
163,2026,822.37,1070.71,29.026
163,2027,1231.54,1282.89,29.022
163,2028,1728.75,1563.37,29.982
163,2029,1346.3,1611.0,30.579
163,2030,6041.05,2914.32,27.28
163,2031,4119.77,2254.41,23.92
163,2032,5203.22,2409.46,21.51
163,2033,4311.04,2100.96,17.59
163,2034,2615.86,1533.19,17.55
163,2035,3049.98,1602.91,16.22
163,2036,2837.36,1592.54,14.36
163,2037,2511.27,1479.71,13.97
163,2038,3244.56,1682.08,11.63
163,2039,2225.56,1352.53,10.65
163,2040,2371.16,1384.61,9.51
163,2041,2989.81,1579.56,5.23
163,2042,1444.37,1193.99,5.39
163,2043,1208.81,1184.71,5.64
163,2044,1250.76,1224.08,5.69
163,2045,1627.74,1242.1,5.69
163,2046,886.43,1206.01,5.99
163,2047,821.68,1215.16,6.05
163,2048,610.18,1167.54,6.23
163,2049,479.05,1141.09,6.38
163,2050,282.26,1086.4,8.26
365,2017,0.0,584.0,25.36
365,2018,0.0,641.0,27.55
365,2019,0.0,713.87,30.51
365,2020,0.0,722.65,34.21
365,2021,0.0,629.4,28.561999999999998
365,2022,89.93,819.72,34.472
365,2023,32.11,899.77,36.108000000000004
365,2024,506.5,968.95,32.961999999999996
365,2025,1979.54,1372.33,30.675
365,2026,935.33,1118.97,29.186
365,2027,1204.37,1307.97,29.326
365,2028,2096.86,1686.05,30.041999999999998
365,2029,1045.25,1591.23,31.024
365,2030,6954.43,3200.26,27.21
365,2031,4599.29,2387.91,23.43
365,2032,5006.12,2362.33,21.44
365,2033,4564.22,2167.08,17.59
365,2034,2773.97,1577.12,17.59
365,2035,3385.23,1726.69,16.07
365,2036,2785.77,1559.96,14.39
365,2037,2807.44,1596.42,14.03
365,2038,3300.79,1693.48,11.6
365,2039,2224.64,1358.58,10.95
365,2040,3003.19,1593.46,9.11
365,2041,2762.05,1541.67,5.42
365,2042,1518.85,1263.35,5.58
365,2043,1391.82,1281.51,5.92
365,2044,1374.02,1358.92,6.03
365,2045,1706.9,1331.56,6.03
365,2046,1067.89,1261.45,6.15
365,2047,900.31,1283.67,6.28
365,2048,710.32,1209.13,6.42
365,2049,589.88,1143.7,8.47
365,2050,303.12,1130.89,10.13
164,2017,0.0,715.41,25.36
164,2018,0.0,774.79,27.55
164,2019,0.0,854.61,30.48
164,2020,0.0,875.25,33.82
164,2021,0.0,792.39,28.956
164,2022,0.0,994.04,35.284
164,2023,0.0,1163.9,37.107
164,2024,399.21,1242.54,34.522
164,2025,2542.88,1994.6,31.98
164,2026,1393.64,1577.87,29.932
164,2027,792.51,1516.25,29.974
164,2028,1603.77,1944.9,30.622
164,2029,1177.8,1950.22,31.074
164,2030,7378.24,3208.28,27.74
164,2031,4228.65,2198.46,24.45
164,2032,5472.77,2607.56,22.27
164,2033,4509.21,2222.44,18.29
164,2034,2114.39,1583.31,18.56
164,2035,3880.96,1620.94,16.34
