barra,agno,etapa,bloque,dem,cmg,perdidas
IX                            ,2037        ,5           ,5           ,        0.00,       29.75,       10.94
IX                            ,2037        ,6           ,1           ,        0.00,       38.60,        7.78
IX                            ,2037        ,6           ,2           ,        0.00,       38.60,       10.70
IX                            ,2037        ,6           ,3           ,        0.00,       38.60,        9.66
IX                            ,2037        ,6           ,4           ,        0.00,       34.63,        6.05
IX                            ,2037        ,6           ,5           ,        0.00,       38.61,        4.71
IX                            ,2037        ,7           ,1           ,        0.00,       61.92,       11.10
IX                            ,2037        ,7           ,2           ,        0.00,       61.92,       11.10
IX                            ,2037        ,7           ,3           ,        0.00,       42.85,        9.34
IX                            ,2037        ,7           ,4           ,        0.00,       61.92,        9.24
IX                            ,2037        ,7           ,5           ,        0.00,       61.92,       11.10
IX                            ,2037        ,8           ,1           ,        0.00,       38.77,        7.11
IX                            ,2037        ,8           ,2           ,        0.00,       38.77,        3.58
IX                            ,2037        ,8           ,3           ,        0.00,       38.77,        4.26
IX                            ,2037        ,8           ,4           ,        0.00,       38.77,        3.58
IX                            ,2037        ,8           ,5           ,        0.00,       38.77,        3.58
IX                            ,2037        ,9           ,1           ,        0.00,       37.34,        3.43
IX                            ,2037        ,9           ,2           ,        0.00,       37.34,        3.43
IX                            ,2037        ,9           ,3           ,        0.00,       19.04,        2.93
IX                            ,2037        ,9           ,4           ,        0.00,       37.34,        3.43
IX                            ,2037        ,9           ,5           ,        0.00,       37.34,        3.43
IX                            ,2037        ,10          ,1           ,        0.00,       53.73,        2.92
IX                            ,2037        ,10          ,2           ,        0.00,       40.76,        2.92
IX                            ,2037        ,10          ,3           ,        0.00,       36.82,        2.92
IX                            ,2037        ,10          ,4           ,        0.00,       53.72,        2.92
IX                            ,2037        ,10          ,5           ,        0.00,       53.72,        2.92
IX                            ,2037        ,11          ,1           ,        0.00,       60.02,        2.03
IX                            ,2037        ,11          ,2           ,        0.00,       41.24,        2.03
IX                            ,2037        ,11          ,3           ,        0.00,       36.90,        2.03
IX                            ,2037        ,11          ,4           ,        0.00,       68.15,        2.03
IX                            ,2037        ,11          ,5           ,        0.00,       61.92,        2.03
IX                            ,2037        ,12          ,1           ,        0.00,       39.02,        2.42
IX                            ,2037        ,12          ,2           ,        0.00,       39.02,        2.42
IX                            ,2037        ,12          ,3           ,        0.00,       39.02,        2.42
IX                            ,2037        ,12          ,4           ,        0.00,       61.92,        2.42
IX                            ,2037        ,12          ,5           ,        0.00,       39.02,        2.42
IX                            ,2038        ,1           ,1           ,        0.00,       22.21,        2.49
IX                            ,2038        ,1           ,2           ,        0.00,       32.10,        2.49
IX                            ,2038        ,1           ,3           ,        0.00,        0.00,        7.64
IX                            ,2038        ,1           ,4           ,        0.00,       36.07,        2.99
IX                            ,2038        ,1           ,5           ,        0.00,       32.10,        2.49
IX                            ,2038        ,2           ,1           ,        0.00,       39.00,        3.66
IX                            ,2038        ,2           ,2           ,        0.00,       39.00,        3.66
IX                            ,2038        ,2           ,3           ,        0.00,        0.00,       12.91
IX                            ,2038        ,2           ,4           ,        0.00,       41.00,        3.66
IX                            ,2038        ,2           ,5           ,        0.00,       39.00,        3.66
IX                            ,2038        ,3           ,1           ,        0.00,       68.98,        4.60
IX                            ,2038        ,3           ,2           ,        0.00,       68.98,        4.60
IX                            ,2038        ,3           ,3           ,        0.00,       68.99,        4.60
IX                            ,2038        ,3           ,4           ,        0.00,       68.98,        4.60
IX                            ,2038        ,3           ,5           ,        0.00,       68.98,        4.60
IX                            ,2038        ,4           ,1           ,        0.00,       59.62,        4.59
IX                            ,2038        ,4           ,2           ,        0.00,       59.62,        4.59
IX                            ,2038        ,4           ,3           ,        0.00,       45.14,        4.59
IX                            ,2038        ,4           ,4           ,        0.00,       62.68,        4.59
IX                            ,2038        ,4           ,5           ,        0.00,       62.68,        4.59
IX                            ,2038        ,5           ,1           ,        0.00,       55.34,       14.49
IX                            ,2038        ,5           ,2           ,        0.00,       55.34,       14.49
IX                            ,2038        ,5           ,3           ,        0.00,       39.25,       14.49
IX                            ,2038        ,5           ,4           ,        0.00,       55.34,       14.49
IX                            ,2038        ,5           ,5           ,        0.00,       55.34,       14.49
IX                            ,2038        ,6           ,1           ,        0.00,       40.47,       14.21
IX                            ,2038        ,6           ,2           ,        0.00,       51.97,       14.21
IX                            ,2038        ,6           ,3           ,        0.00,       40.47,       14.21
IX                            ,2038        ,6           ,4           ,        0.00,       40.21,       10.32
IX                            ,2038        ,6           ,5           ,        0.00,       40.21,        9.91
IX                            ,2038        ,7           ,1           ,        0.00,       59.21,       13.83
IX                            ,2038        ,7           ,2           ,        0.00,       59.21,       13.83
IX                            ,2038        ,7           ,3           ,        0.00,       42.94,       12.33
IX                            ,2038        ,7           ,4           ,        0.00,       59.21,       13.30
IX                            ,2038        ,7           ,5           ,        0.00,       60.75,       13.83
IX                            ,2038        ,8           ,1           ,        0.00,       39.02,        6.31
IX                            ,2038        ,8           ,2           ,        0.00,       39.02,        3.58
IX                            ,2038        ,8           ,3           ,        0.00,       39.02,        3.58
IX                            ,2038        ,8           ,4           ,        0.00,       39.02,        3.58
IX                            ,2038        ,8           ,5           ,        0.00,       39.02,        3.58
IX                            ,2038        ,9           ,1           ,        0.00,       42.94,        3.43
IX                            ,2038        ,9           ,2           ,        0.00,       42.94,        3.43
IX                            ,2038        ,9           ,3           ,        0.00,       31.87,        2.93
IX                            ,2038        ,9           ,4           ,        0.00,       42.94,        3.43
IX                            ,2038        ,9           ,5           ,        0.00,       42.94,        3.43
IX                            ,2038        ,10          ,1           ,        0.00,       65.62,        3.67
IX                            ,2038        ,10          ,2           ,        0.00,       45.31,        2.92
IX                            ,2038        ,10          ,3           ,        0.00,       38.94,        2.92
IX                            ,2038        ,10          ,4           ,        0.00,       65.62,        2.92
IX                            ,2038        ,10          ,5           ,        0.00,       65.62,        2.92
IX                            ,2038        ,11          ,1           ,        0.00,       59.21,        2.03
IX                            ,2038        ,11          ,2           ,        0.00,       45.31,        2.03
IX                            ,2038        ,11          ,3           ,        0.00,       40.40,        2.03
IX                            ,2038        ,11          ,4           ,        0.00,       62.68,        2.03
IX                            ,2038        ,11          ,5           ,        0.00,       62.68,        2.03
IX                            ,2038        ,12          ,1           ,        0.00,       43.38,        2.42
IX                            ,2038        ,12          ,2           ,        0.00,       43.37,        2.42
IX                            ,2038        ,12          ,3           ,        0.00,       43.38,        2.42
IX                            ,2038        ,12          ,4           ,        0.00,       59.21,        2.42
IX                            ,2038        ,12          ,5           ,        0.00,       43.37,        2.42
IX                            ,2039        ,1           ,1           ,        0.00,       18.43,        2.49
IX                            ,2039        ,1           ,2           ,        0.00,       33.04,        2.49
IX                            ,2039        ,1           ,3           ,        0.00,        0.00,       15.51
IX                            ,2039        ,1           ,4           ,        0.00,       36.41,        2.49
IX                            ,2039        ,1           ,5           ,        0.00,       33.04,        2.49
IX                            ,2039        ,2           ,1           ,        0.00,       39.78,        3.66
IX                            ,2039        ,2           ,2           ,        0.00,       39.78,        3.66
IX                            ,2039        ,2           ,3           ,        0.00,        0.00,       16.18
IX                            ,2039        ,2           ,4           ,        0.00,       39.78,        3.66
IX                            ,2039        ,2           ,5           ,        0.00,       39.78,        3.66
IX                            ,2039        ,3           ,1           ,        0.00,       68.86,        4.60
IX                            ,2039        ,3           ,2           ,        0.00,       68.86,        4.60
IX                            ,2039        ,3           ,3           ,        0.00,       68.86,        4.60
IX                            ,2039        ,3           ,4           ,        0.00,       68.86,        4.60
IX                            ,2039        ,3           ,5           ,        0.00,       68.86,        4.60
IX                            ,2039        ,4           ,1           ,        0.00,       57.68,        4.59
IX                            ,2039        ,4           ,2           ,        0.00,       57.68,        4.59
IX                            ,2039        ,4           ,3           ,        0.00,       44.33,        4.59
IX                            ,2039        ,4           ,4           ,        0.00,       60.64,        4.59
IX                            ,2039        ,4           ,5           ,        0.00,       60.64,        4.59
IX                            ,2039        ,5           ,1           ,        0.00,        0.00,       16.06
IX                            ,2039        ,5           ,2           ,        0.00,        0.00,       16.06
IX                            ,2039        ,5           ,3           ,        0.00,       27.03,       16.06
IX                            ,2039        ,5           ,4           ,        0.00,        0.00,       16.06
IX                            ,2039        ,5           ,5           ,        0.00,        0.00,       16.06
IX                            ,2039        ,6           ,1           ,        0.00,       41.82,       15.83
IX                            ,2039        ,6           ,2           ,        0.00,       41.82,       10.04
IX                            ,2039        ,6           ,3           ,        0.00,       41.82,        9.52
IX                            ,2039        ,6           ,4           ,        0.00,       35.56,        7.87
IX                            ,2039        ,6           ,5           ,        0.00,       36.57,        6.53
IX                            ,2039        ,7           ,1           ,        0.00,       56.21,       16.23
IX                            ,2039        ,7           ,2           ,        0.00,       56.21,       16.23
IX                            ,2039        ,7           ,3           ,        0.00,       41.82,       16.23
IX                            ,2039        ,7           ,4           ,        0.00,       56.21,       13.82
IX                            ,2039        ,7           ,5           ,        0.00,       56.21,       16.23
IX                            ,2039        ,8           ,1           ,        0.00,       39.78,        7.06
IX                            ,2039        ,8           ,2           ,        0.00,       39.78,        3.58
IX                            ,2039        ,8           ,3           ,        0.00,       39.78,        3.58
IX                            ,2039        ,8           ,4           ,        0.00,       39.78,        3.58
IX                            ,2039        ,8           ,5           ,        0.00,       39.78,        3.58
IX                            ,2039        ,9           ,1           ,        0.00,       39.87,        3.43
IX                            ,2039        ,9           ,2           ,        0.00,       39.87,        3.43
IX                            ,2039        ,9           ,3           ,        0.00,       33.39,        2.93
IX                            ,2039        ,9           ,4           ,        0.00,       39.87,        3.43
IX                            ,2039        ,9           ,5           ,        0.00,       39.87,        3.43
IX                            ,2039        ,10          ,1           ,        0.00,       59.10,        2.92
IX                            ,2039        ,10          ,2           ,        0.00,       42.16,        2.92
IX                            ,2039        ,10          ,3           ,        0.00,       39.78,        2.92
IX                            ,2039        ,10          ,4           ,        0.00,       59.10,        2.92
IX                            ,2039        ,10          ,5           ,        0.00,       59.10,        2.92
IX                            ,2039        ,11          ,1           ,        0.00,       68.86,        2.03
IX                            ,2039        ,11          ,2           ,        0.00,       44.33,        2.03
IX                            ,2039        ,11          ,3           ,        0.00,       39.52,        2.03
IX                            ,2039        ,11          ,4           ,        0.00,       68.86,        2.03
IX                            ,2039        ,11          ,5           ,        0.00,       68.86,        2.03
IX                            ,2039        ,12          ,1           ,        0.00,       43.68,        2.42
IX                            ,2039        ,12          ,2           ,        0.00,       43.68,        2.42
IX                            ,2039        ,12          ,3           ,        0.00,       43.68,        2.42
IX                            ,2039        ,12          ,4           ,        0.00,       59.10,        2.42
IX                            ,2039        ,12          ,5           ,        0.00,       43.68,        2.42
IX                            ,2040        ,1           ,1           ,        0.00,       22.74,        2.49
IX                            ,2040        ,1           ,2           ,        0.00,       36.23,        2.49
IX                            ,2040        ,1           ,3           ,        0.00,        0.00,       31.59
IX                            ,2040        ,1           ,4           ,        0.00,       38.95,        2.99
IX                            ,2040        ,1           ,5           ,        0.00,       36.23,        2.49
IX                            ,2040        ,2           ,1           ,        0.00,       38.96,        3.66
IX                            ,2040        ,2           ,2           ,        0.00,       38.95,        3.66
IX                            ,2040        ,2           ,3           ,        0.00,        0.00,       16.18
IX                            ,2040        ,2           ,4           ,        0.00,       40.95,        3.66
IX                            ,2040        ,2           ,5           ,        0.00,       38.95,        3.66
IX                            ,2040        ,3           ,1           ,        0.00,       69.99,        4.60
IX                            ,2040        ,3           ,2           ,        0.00,       69.99,        4.60
IX                            ,2040        ,3           ,3           ,        0.00,       69.99,        4.60
IX                            ,2040        ,3           ,4           ,        0.00,       69.99,        4.60
IX                            ,2040        ,3           ,5           ,        0.00,       69.99,        4.60
IX                            ,2040        ,4           ,1           ,        0.00,       66.58,        4.59
IX                            ,2040        ,4           ,2           ,        0.00,       66.58,        4.59
IX                            ,2040        ,4           ,3           ,        0.00,       49.59,        4.59
IX                            ,2040        ,4           ,4           ,        0.00,       69.99,        4.59
IX                            ,2040        ,4           ,5           ,        0.00,       69.99,        4.59
IX                            ,2040        ,5           ,1           ,        0.00,        0.00,       16.06
IX                            ,2040        ,5           ,2           ,        0.00,        0.00,       16.06
IX                            ,2040        ,5           ,3           ,        0.00,        0.00,       16.06
IX                            ,2040        ,5           ,4           ,        0.00,        0.00,       16.06
IX                            ,2040        ,5           ,5           ,        0.00,        0.00,       16.06
IX                            ,2040        ,6           ,1           ,        0.00,       39.41,       14.36
IX                            ,2040        ,6           ,2           ,        0.00,       39.41,        9.26
IX                            ,2040        ,6           ,3           ,        0.00,       39.41,        8.40
IX                            ,2040        ,6           ,4           ,        0.00,       39.41,        9.37
IX                            ,2040        ,6           ,5           ,        0.00,       38.95,        6.08
IX                            ,2040        ,7           ,1           ,        0.00,       49.39,       16.23
IX                            ,2040        ,7           ,2           ,        0.00,       47.69,       16.23
IX                            ,2040        ,7           ,3           ,        0.00,       43.43,       16.23
IX                            ,2040        ,7           ,4           ,        0.00,       49.39,       16.23
IX                            ,2040        ,7           ,5           ,        0.00,       49.39,       16.23
IX                            ,2040        ,8           ,1           ,        0.00,       41.96,        6.76
IX                            ,2040        ,8           ,2           ,        0.00,       41.96,        3.58
IX                            ,2040        ,8           ,3           ,        0.00,       41.96,        3.58
IX                            ,2040        ,8           ,4           ,        0.00,       41.96,        3.58
IX                            ,2040        ,8           ,5           ,        0.00,       41.96,        3.58
IX                            ,2040        ,9           ,1           ,        0.00,       41.31,        3.43
IX                            ,2040        ,9           ,2           ,        0.00,       41.31,        3.43
IX                            ,2040        ,9           ,3           ,        0.00,       41.31,        3.43
IX                            ,2040        ,9           ,4           ,        0.00,       41.31,        3.43
IX                            ,2040        ,9           ,5           ,        0.00,       41.31,        3.43
IX                            ,2040        ,10          ,1           ,        0.00,       66.58,        2.92
IX                            ,2040        ,10          ,2           ,        0.00,       45.36,        2.92
IX                            ,2040        ,10          ,3           ,        0.00,       45.36,        2.92
IX                            ,2040        ,10          ,4           ,        0.00,       66.58,        2.92
IX                            ,2040        ,10          ,5           ,        0.00,       66.58,        2.92
IX                            ,2040        ,11          ,1           ,        0.00,       60.08,        2.03
IX                            ,2040        ,11          ,2           ,        0.00,       49.59,        2.03
IX                            ,2040        ,11          ,3           ,        0.00,       46.23,        2.03
IX                            ,2040        ,11          ,4           ,        0.00,       60.08,        2.03
IX                            ,2040        ,11          ,5           ,        0.00,       60.08,        2.03
IX                            ,2040        ,12          ,1           ,        0.00,       46.23,        2.42
IX                            ,2040        ,12          ,2           ,        0.00,       46.23,        2.42
IX                            ,2040        ,12          ,3           ,        0.00,       46.23,        2.42
IX                            ,2040        ,12          ,4           ,        0.00,       60.08,        2.42
IX                            ,2040        ,12          ,5           ,        0.00,       46.23,        2.42
IX                            ,2041        ,1           ,1           ,        0.00,       14.99,        2.49
IX                            ,2041        ,1           ,2           ,        0.00,       37.60,        2.49
IX                            ,2041        ,1           ,3           ,        0.00,        0.00,       40.15
IX                            ,2041        ,1           ,4           ,        0.00,       39.53,        2.99
IX                            ,2041        ,1           ,5           ,        0.00,       37.60,        2.49
IX                            ,2041        ,2           ,1           ,        0.00,       41.33,        3.66
IX                            ,2041        ,2           ,2           ,        0.00,       41.33,        3.66
IX                            ,2041        ,2           ,3           ,        0.00,        0.00,        3.16
IX                            ,2041        ,2           ,4           ,        0.00,       41.45,        3.66
IX                            ,2041        ,2           ,5           ,        0.00,       41.33,        3.66
IX                            ,2041        ,3           ,1           ,        0.00,       70.49,        4.60
IX                            ,2041        ,3           ,2           ,        0.00,       70.49,        4.60
IX                            ,2041        ,3           ,3           ,        0.00,       70.49,        4.60
IX                            ,2041        ,3           ,4           ,        0.00,       70.49,        4.60
IX                            ,2041        ,3           ,5           ,        0.00,       70.49,        4.60
IX                            ,2041        ,4           ,1           ,        0.00,       59.05,        4.59
IX                            ,2041        ,4           ,2           ,        0.00,       59.05,        4.59
IX                            ,2041        ,4           ,3           ,        0.00,       59.05,        4.59
IX                            ,2041        ,4           ,4           ,        0.00,       62.07,        4.59
IX                            ,2041        ,4           ,5           ,        0.00,       62.07,        4.59
IX                            ,2041        ,5           ,1           ,        0.00,       39.38,       20.85
IX                            ,2041        ,5           ,2           ,        0.00,       39.38,       20.85
IX                            ,2041        ,5           ,3           ,        0.00,       39.38,       20.85
IX                            ,2041        ,5           ,4           ,        0.00,       39.38,       20.85
IX                            ,2041        ,5           ,5           ,        0.00,       39.38,       20.85
IX                            ,2041        ,6           ,1           ,        0.00,       39.38,       18.85
IX                            ,2041        ,6           ,2           ,        0.00,       39.38,       12.56
IX                            ,2041        ,6           ,3           ,        0.00,       39.38,       10.33
IX                            ,2041        ,6           ,4           ,        0.00,       39.38,       13.48
IX                            ,2041        ,6           ,5           ,        0.00,       38.62,        9.20
IX                            ,2041        ,7           ,1           ,        0.00,       60.50,       20.37
IX                            ,2041        ,7           ,2           ,        0.00,       60.50,       20.37
IX                            ,2041        ,7           ,3           ,        0.00,       48.14,       20.37
IX                            ,2041        ,7           ,4           ,        0.00,       60.50,       20.37
IX                            ,2041        ,7           ,5           ,        0.00,       60.50,       20.37
IX                            ,2041        ,8           ,1           ,        0.00,       43.56,       10.58
IX                            ,2041        ,8           ,2           ,        0.00,       43.55,        3.58
IX                            ,2041        ,8           ,3           ,        0.00,       43.56,        3.58
IX                            ,2041        ,8           ,4           ,        0.00,       43.55,        3.58
IX                            ,2041        ,8           ,5           ,        0.00,       43.55,        5.32
IX                            ,2041        ,9           ,1           ,        0.00,       41.46,        3.43
IX                            ,2041        ,9           ,2           ,        0.00,       41.46,        3.43
IX                            ,2041        ,9           ,3           ,        0.00,       35.96,        2.93
IX                            ,2041        ,9           ,4           ,        0.00,       41.45,        3.43
IX                            ,2041        ,9           ,5           ,        0.00,       41.45,        3.43
IX                            ,2041        ,10          ,1           ,        0.00,       54.64,        3.18
IX                            ,2041        ,10          ,2           ,        0.00,       45.62,        2.92
IX                            ,2041        ,10          ,3           ,        0.00,       41.46,        2.92
IX                            ,2041        ,10          ,4           ,        0.00,       54.63,        2.92
IX                            ,2041        ,10          ,5           ,        0.00,       54.63,        2.92
IX                            ,2041        ,11          ,1           ,        0.00,       67.05,        2.12
IX                            ,2041        ,11          ,2           ,        0.00,       47.04,        2.03
IX                            ,2041        ,11          ,3           ,        0.00,       47.04,        2.03
IX                            ,2041        ,11          ,4           ,        0.00,       67.05,        2.03
IX                            ,2041        ,11          ,5           ,        0.00,       67.05,        2.03
IX                            ,2041        ,12          ,1           ,        0.00,       47.63,        2.42
IX                            ,2041        ,12          ,2           ,        0.00,       47.63,        2.42
IX                            ,2041        ,12          ,3           ,        0.00,       47.63,        2.42
IX                            ,2041        ,12          ,4           ,        0.00,       60.50,        2.42
IX                            ,2041        ,12          ,5           ,        0.00,       47.62,        2.42
IX                            ,2042        ,1           ,1           ,        0.00,        0.00,        2.49
IX                            ,2042        ,1           ,2           ,        0.00,       37.24,        2.49
IX                            ,2042        ,1           ,3           ,        0.00,        0.00,        2.49
IX                            ,2042        ,1           ,4           ,        0.00,       39.25,        2.49
IX                            ,2042        ,1           ,5           ,        0.00,       37.24,        2.49
IX                            ,2042        ,2           ,1           ,        0.00,       44.37,        3.66
IX                            ,2042        ,2           ,2           ,        0.00,       44.37,        3.66
IX                            ,2042        ,2           ,3           ,        0.00,        0.00,       22.72
IX                            ,2042        ,2           ,4           ,        0.00,       46.65,        3.66
IX                            ,2042        ,2           ,5           ,        0.00,       44.37,        3.66
IX                            ,2042        ,3           ,1           ,        0.00,       75.11,        4.60
IX                            ,2042        ,3           ,2           ,        0.00,       75.11,        4.60
IX                            ,2042        ,3           ,3           ,        0.00,       75.11,        4.60
IX                            ,2042        ,3           ,4           ,        0.00,       75.11,        4.60
IX                            ,2042        ,3           ,5           ,        0.00,       75.11,        4.60
IX                            ,2042        ,4           ,1           ,        0.00,       67.96,        4.59
IX                            ,2042        ,4           ,2           ,        0.00,       67.96,        4.59
IX                            ,2042        ,4           ,3           ,        0.00,       67.96,        4.59
IX                            ,2042        ,4           ,4           ,        0.00,       67.96,        4.59
IX                            ,2042        ,4           ,5           ,        0.00,       67.96,        4.59
IX                            ,2042        ,5           ,1           ,        0.00,       50.09,       24.29
IX                            ,2042        ,5           ,2           ,        0.00,       50.09,       24.29
IX                            ,2042        ,5           ,3           ,        0.00,       50.09,       24.29
IX                            ,2042        ,5           ,4           ,        0.00,       50.09,       24.29
IX                            ,2042        ,5           ,5           ,        0.00,       50.09,       24.29
IX                            ,2042        ,6           ,1           ,        0.00,       41.84,       18.73
IX                            ,2042        ,6           ,2           ,        0.00,       41.84,       24.02
IX                            ,2042        ,6           ,3           ,        0.00,       41.84,       15.08
IX                            ,2042        ,6           ,4           ,        0.00,       41.85,       14.79
IX                            ,2042        ,6           ,5           ,        0.00,       40.19,       12.69
IX                            ,2042        ,7           ,1           ,        0.00,       56.69,       23.63
IX                            ,2042        ,7           ,2           ,        0.00,       56.69,       23.63
IX                            ,2042        ,7           ,3           ,        0.00,       53.27,       23.63
IX                            ,2042        ,7           ,4           ,        0.00,       56.69,       23.63
IX                            ,2042        ,7           ,5           ,        0.00,       56.69,       23.63
IX                            ,2042        ,8           ,1           ,        0.00,       45.86,       14.26
IX                            ,2042        ,8           ,2           ,        0.00,       45.86,        4.42
IX                            ,2042        ,8           ,3           ,        0.00,       45.86,        3.58
IX                            ,2042        ,8           ,4           ,        0.00,       45.86,        5.79
IX                            ,2042        ,8           ,5           ,        0.00,       45.86,       10.84
IX                            ,2042        ,9           ,1           ,        0.00,       45.31,        3.43
IX                            ,2042        ,9           ,2           ,        0.00,       45.31,        3.43
IX                            ,2042        ,9           ,3           ,        0.00,       44.37,        3.43
IX                            ,2042        ,9           ,4           ,        0.00,       45.31,        3.43
IX                            ,2042        ,9           ,5           ,        0.00,       45.31,        3.43
IX                            ,2042        ,10          ,1           ,        0.00,       49.33,        5.53
IX                            ,2042        ,10          ,2           ,        0.00,       47.47,        2.92
IX                            ,2042        ,10          ,3           ,        0.00,       45.26,        2.92
IX                            ,2042        ,10          ,4           ,        0.00,       49.33,        2.92
IX                            ,2042        ,10          ,5           ,        0.00,       49.33,        2.92
IX                            ,2042        ,11          ,1           ,        0.00,       62.92,        2.03
IX                            ,2042        ,11          ,2           ,        0.00,       62.92,        2.03
IX                            ,2042        ,11          ,3           ,        0.00,       62.92,        2.03
IX                            ,2042        ,11          ,4           ,        0.00,       62.92,        2.03
IX                            ,2042        ,11          ,5           ,        0.00,       62.92,        2.03
IX                            ,2042        ,12          ,1           ,        0.00,       67.96,        2.42
IX                            ,2042        ,12          ,2           ,        0.00,       67.96,        2.42
IX                            ,2042        ,12          ,3           ,        0.00,       67.96,        2.42
IX                            ,2042        ,12          ,4           ,        0.00,       67.96,        2.42
IX                            ,2042        ,12          ,5           ,        0.00,       67.96,        2.42
IX                            ,2043        ,1           ,1           ,        0.00,        0.00,        2.49
IX                            ,2043        ,1           ,2           ,        0.00,       35.04,        2.49
IX                            ,2043        ,1           ,3           ,        0.00,        0.00,       22.05
IX                            ,2043        ,1           ,4           ,        0.00,       36.84,        2.49
IX                            ,2043        ,1           ,5           ,        0.00,       35.04,        2.49
IX                            ,2043        ,2           ,1           ,        0.00,       43.28,        3.66
IX                            ,2043        ,2           ,2           ,        0.00,       43.28,        3.66
IX                            ,2043        ,2           ,3           ,        0.00,        0.00,        3.16
IX                            ,2043        ,2           ,4           ,        0.00,       43.34,        3.66
IX                            ,2043        ,2           ,5           ,        0.00,       43.28,        3.66
IX                            ,2043        ,3           ,1           ,        0.00,       71.29,        4.60
IX                            ,2043        ,3           ,2           ,        0.00,       71.28,        4.60
IX                            ,2043        ,3           ,3           ,        0.00,       71.29,        4.60
IX                            ,2043        ,3           ,4           ,        0.00,       71.28,        4.60
IX                            ,2043        ,3           ,5           ,        0.00,       71.28,        4.60
IX                            ,2043        ,4           ,1           ,        0.00,       59.71,        4.59
IX                            ,2043        ,4           ,2           ,        0.00,       59.71,        4.59
IX                            ,2043        ,4           ,3           ,        0.00,       48.86,        4.59
IX                            ,2043        ,4           ,4           ,        0.00,       59.71,        4.59
IX                            ,2043        ,4           ,5           ,        0.00,       59.71,        4.59
IX                            ,2043        ,5           ,1           ,        0.00,       43.44,       24.29
IX                            ,2043        ,5           ,2           ,        0.00,       45.65,       24.29
IX                            ,2043        ,5           ,3           ,        0.00,       43.29,       24.29
IX                            ,2043        ,5           ,4           ,        0.00,       43.43,       24.29
IX                            ,2043        ,5           ,5           ,        0.00,       43.43,       24.29
IX                            ,2043        ,6           ,1           ,        0.00,       42.19,       21.72
IX                            ,2043        ,6           ,2           ,        0.00,       42.19,       15.94
IX                            ,2043        ,6           ,3           ,        0.00,       42.19,       13.15
IX                            ,2043        ,6           ,4           ,        0.00,       38.52,       13.27
IX                            ,2043        ,6           ,5           ,        0.00,       38.52,       11.81
IX                            ,2043        ,7           ,1           ,        0.00,       59.40,       23.63
IX                            ,2043        ,7           ,2           ,        0.00,       59.40,       23.63
IX                            ,2043        ,7           ,3           ,        0.00,       48.01,       23.63
IX                            ,2043        ,7           ,4           ,        0.00,       59.39,       23.08
IX                            ,2043        ,7           ,5           ,        0.00,       59.39,       23.63
IX                            ,2043        ,8           ,1           ,        0.00,       45.67,       13.47
IX                            ,2043        ,8           ,2           ,        0.00,       48.02,        7.77
IX                            ,2043        ,8           ,3           ,        0.00,       45.67,        3.58
IX                            ,2043        ,8           ,4           ,        0.00,       45.67,        4.98
IX                            ,2043        ,8           ,5           ,        0.00,       45.67,        7.98
IX                            ,2043        ,9           ,1           ,        0.00,       43.29,        3.43
IX                            ,2043        ,9           ,2           ,        0.00,       43.28,        3.43
IX                            ,2043        ,9           ,3           ,        0.00,        3.14,        2.93
IX                            ,2043        ,9           ,4           ,        0.00,       43.28,        3.43
IX                            ,2043        ,9           ,5           ,        0.00,       43.28,        3.43
IX                            ,2043        ,10          ,1           ,        0.00,       64.49,        5.24
IX                            ,2043        ,10          ,2           ,        0.00,       45.90,        2.92
IX                            ,2043        ,10          ,3           ,        0.00,       45.90,        2.92
IX                            ,2043        ,10          ,4           ,        0.00,       64.49,        2.92
IX                            ,2043        ,10          ,5           ,        0.00,       64.49,        2.92
IX                            ,2043        ,11          ,1           ,        0.00,       61.19,        4.20
IX                            ,2043        ,11          ,2           ,        0.00,       61.19,        2.03
IX                            ,2043        ,11          ,3           ,        0.00,       41.02,        1.52
IX                            ,2043        ,11          ,4           ,        0.00,       61.18,        2.03
IX                            ,2043        ,11          ,5           ,        0.00,       61.18,        2.03
IX                            ,2043        ,12          ,1           ,        0.00,       45.90,        2.42
IX                            ,2043        ,12          ,2           ,        0.00,       45.90,        2.42
IX                            ,2043        ,12          ,3           ,        0.00,       45.90,        2.42
IX                            ,2043        ,12          ,4           ,        0.00,       58.20,        2.42
IX                            ,2043        ,12          ,5           ,        0.00,       45.90,        2.42
IX                            ,2044        ,1           ,1           ,        0.00,        0.00,        2.49
IX                            ,2044        ,1           ,2           ,        0.00,       37.86,        2.49
IX                            ,2044        ,1           ,3           ,        0.00,        0.00,       22.05
IX                            ,2044        ,1           ,4           ,        0.00,       39.80,        2.49
IX                            ,2044        ,1           ,5           ,        0.00,       37.86,        2.49
IX                            ,2044        ,2           ,1           ,        0.00,       42.76,        3.16
IX                            ,2044        ,2           ,2           ,        0.00,       42.75,        3.16
IX                            ,2044        ,2           ,3           ,        0.00,        0.00,        3.16
IX                            ,2044        ,2           ,4           ,        0.00,       42.75,        3.16
IX                            ,2044        ,2           ,5           ,        0.00,       42.03,        3.16
IX                            ,2044        ,3           ,1           ,        0.00,       72.39,        4.60
IX                            ,2044        ,3           ,2           ,        0.00,       72.39,        4.60
IX                            ,2044        ,3           ,3           ,        0.00,       72.39,        4.60
IX                            ,2044        ,3           ,4           ,        0.00,       72.38,        4.60
IX                            ,2044        ,3           ,5           ,        0.00,       72.38,        4.60
