flujo,agnos,producto,flujo
713         ,2050        ,electricidad,        0.00
714         ,2017        ,calor       ,        0.00
714         ,2018        ,calor       ,        0.00
714         ,2019        ,calor       ,        0.00
714         ,2020        ,calor       ,        0.00
714         ,2021        ,calor       ,        0.00
714         ,2022        ,calor       ,        0.00
714         ,2023        ,calor       ,        0.00
714         ,2024        ,calor       ,        0.00
714         ,2025        ,calor       ,        0.00
714         ,2026        ,calor       ,        0.00
714         ,2027        ,calor       ,        0.00
714         ,2028        ,calor       ,        0.00
714         ,2029        ,calor       ,        0.00
714         ,2030        ,calor       ,        0.00
714         ,2031        ,calor       ,        0.00
714         ,2032        ,calor       ,        0.00
714         ,2033        ,calor       ,        0.00
714         ,2034        ,calor       ,        0.00
714         ,2035        ,calor       ,        0.00
714         ,2036        ,calor       ,        0.00
714         ,2037        ,calor       ,        0.00
714         ,2038        ,calor       ,        0.00
714         ,2039        ,calor       ,        0.00
714         ,2040        ,calor       ,        0.00
714         ,2041        ,calor       ,        0.00
714         ,2042        ,calor       ,        0.00
714         ,2043        ,calor       ,        0.00
714         ,2044        ,calor       ,        0.00
714         ,2045        ,calor       ,        0.00
714         ,2046        ,calor       ,        0.00
714         ,2047        ,calor       ,        0.00
714         ,2048        ,calor       ,        0.00
714         ,2049        ,calor       ,        0.00
714         ,2050        ,calor       ,        0.00
715         ,2017        ,gas_licuado ,        0.00
715         ,2018        ,gas_licuado ,        0.00
715         ,2019        ,gas_licuado ,        0.00
715         ,2020        ,gas_licuado ,        0.00
715         ,2021        ,gas_licuado ,        0.00
715         ,2022        ,gas_licuado ,        0.00
715         ,2023        ,gas_licuado ,        0.00
715         ,2024        ,gas_licuado ,        0.00
715         ,2025        ,gas_licuado ,        0.00
715         ,2026        ,gas_licuado ,        0.00
715         ,2027        ,gas_licuado ,        0.00
715         ,2028        ,gas_licuado ,        0.00
715         ,2029        ,gas_licuado ,        0.00
715         ,2030        ,gas_licuado ,        0.00
715         ,2031        ,gas_licuado ,        0.00
715         ,2032        ,gas_licuado ,        0.00
715         ,2033        ,gas_licuado ,        0.00
715         ,2034        ,gas_licuado ,        0.00
715         ,2035        ,gas_licuado ,        0.00
715         ,2036        ,gas_licuado ,        0.00
715         ,2037        ,gas_licuado ,        0.00
715         ,2038        ,gas_licuado ,        0.00
715         ,2039        ,gas_licuado ,        0.00
715         ,2040        ,gas_licuado ,        0.00
715         ,2041        ,gas_licuado ,        0.00
715         ,2042        ,gas_licuado ,        0.00
715         ,2043        ,gas_licuado ,        0.00
715         ,2044        ,gas_licuado ,        0.00
715         ,2045        ,gas_licuado ,        0.00
715         ,2046        ,gas_licuado ,        0.00
715         ,2047        ,gas_licuado ,        0.00
715         ,2048        ,gas_licuado ,        0.00
715         ,2049        ,gas_licuado ,        0.00
715         ,2050        ,gas_licuado ,        0.00
716         ,2017        ,calor       ,        0.00
716         ,2018        ,calor       ,        0.00
716         ,2019        ,calor       ,        0.00
716         ,2020        ,calor       ,        0.00
716         ,2021        ,calor       ,        0.00
716         ,2022        ,calor       ,        0.00
716         ,2023        ,calor       ,        0.00
716         ,2024        ,calor       ,        0.00
716         ,2025        ,calor       ,        0.00
716         ,2026        ,calor       ,        0.00
716         ,2027        ,calor       ,        0.00
716         ,2028        ,calor       ,        0.00
716         ,2029        ,calor       ,        0.00
716         ,2030        ,calor       ,        0.00
716         ,2031        ,calor       ,        0.00
716         ,2032        ,calor       ,        0.00
716         ,2033        ,calor       ,        0.00
716         ,2034        ,calor       ,        0.00
716         ,2035        ,calor       ,        0.00
716         ,2036        ,calor       ,        0.00
716         ,2037        ,calor       ,        0.00
716         ,2038        ,calor       ,        0.00
716         ,2039        ,calor       ,        0.00
716         ,2040        ,calor       ,        0.00
716         ,2041        ,calor       ,        0.00
716         ,2042        ,calor       ,        0.00
716         ,2043        ,calor       ,        0.00
716         ,2044        ,calor       ,        0.00
716         ,2045        ,calor       ,        0.00
716         ,2046        ,calor       ,        0.00
716         ,2047        ,calor       ,        0.00
716         ,2048        ,calor       ,        0.00
716         ,2049        ,calor       ,        0.00
716         ,2050        ,calor       ,        0.00
717         ,2017        ,biomasa     ,        0.00
717         ,2018        ,biomasa     ,        0.00
717         ,2019        ,biomasa     ,        0.00
717         ,2020        ,biomasa     ,        0.00
717         ,2021        ,biomasa     ,        0.00
717         ,2022        ,biomasa     ,        0.00
717         ,2023        ,biomasa     ,        0.00
717         ,2024        ,biomasa     ,        0.00
717         ,2025        ,biomasa     ,        0.00
717         ,2026        ,biomasa     ,        0.00
717         ,2027        ,biomasa     ,        0.00
717         ,2028        ,biomasa     ,        0.00
717         ,2029        ,biomasa     ,        0.00
717         ,2030        ,biomasa     ,        0.00
717         ,2031        ,biomasa     ,        0.00
717         ,2032        ,biomasa     ,        0.00
717         ,2033        ,biomasa     ,        0.00
717         ,2034        ,biomasa     ,        0.00
717         ,2035        ,biomasa     ,        0.00
717         ,2036        ,biomasa     ,        0.00
717         ,2037        ,biomasa     ,        0.00
717         ,2038        ,biomasa     ,        0.00
717         ,2039        ,biomasa     ,        0.00
717         ,2040        ,biomasa     ,        0.00
717         ,2041        ,biomasa     ,        0.00
717         ,2042        ,biomasa     ,        0.00
717         ,2043        ,biomasa     ,        0.00
717         ,2044        ,biomasa     ,        0.00
717         ,2045        ,biomasa     ,        0.00
717         ,2046        ,biomasa     ,        0.00
717         ,2047        ,biomasa     ,        0.00
717         ,2048        ,biomasa     ,        0.00
717         ,2049        ,biomasa     ,        0.00
717         ,2050        ,biomasa     ,        0.00
718         ,2017        ,electricidad,        0.00
718         ,2018        ,electricidad,       34.69
718         ,2019        ,electricidad,       99.97
718         ,2020        ,electricidad,      179.15
718         ,2021        ,electricidad,      264.73
718         ,2022        ,electricidad,      353.24
718         ,2023        ,electricidad,      443.03
718         ,2024        ,electricidad,      533.18
718         ,2025        ,electricidad,      623.52
718         ,2026        ,electricidad,      713.85
718         ,2027        ,electricidad,      804.01
718         ,2028        ,electricidad,      893.98
718         ,2029        ,electricidad,      983.77
718         ,2030        ,electricidad,     1073.37
718         ,2031        ,electricidad,     1162.61
718         ,2032        ,electricidad,     1251.48
718         ,2033        ,electricidad,     1340.17
718         ,2034        ,electricidad,     1428.50
718         ,2035        ,electricidad,     1516.46
718         ,2036        ,electricidad,     1604.23
718         ,2037        ,electricidad,     1691.46
718         ,2038        ,electricidad,     1778.50
718         ,2039        ,electricidad,     1865.00
718         ,2040        ,electricidad,     1951.13
718         ,2041        ,electricidad,     2036.89
718         ,2042        ,electricidad,     2122.11
718         ,2043        ,electricidad,     2206.96
718         ,2044        ,electricidad,     2291.26
718         ,2045        ,electricidad,     2375.01
718         ,2046        ,electricidad,     2458.40
718         ,2047        ,electricidad,     2541.24
718         ,2048        ,electricidad,     2623.71
718         ,2049        ,electricidad,     2705.64
718         ,2050        ,electricidad,     2787.01
719         ,2017        ,electricidad,        0.00
719         ,2018        ,electricidad,       34.69
719         ,2019        ,electricidad,       99.97
719         ,2020        ,electricidad,      179.15
719         ,2021        ,electricidad,      264.73
719         ,2022        ,electricidad,      353.24
719         ,2023        ,electricidad,      443.03
719         ,2024        ,electricidad,      533.18
719         ,2025        ,electricidad,      623.52
719         ,2026        ,electricidad,      713.85
719         ,2027        ,electricidad,      804.01
719         ,2028        ,electricidad,      893.98
719         ,2029        ,electricidad,      983.77
719         ,2030        ,electricidad,     1073.37
719         ,2031        ,electricidad,     1162.61
719         ,2032        ,electricidad,     1251.48
719         ,2033        ,electricidad,     1340.17
719         ,2034        ,electricidad,     1428.50
719         ,2035        ,electricidad,     1516.46
719         ,2036        ,electricidad,     1604.23
719         ,2037        ,electricidad,     1691.46
719         ,2038        ,electricidad,     1778.50
719         ,2039        ,electricidad,     1865.00
719         ,2040        ,electricidad,     1951.13
719         ,2041        ,electricidad,     2036.89
719         ,2042        ,electricidad,     2122.11
719         ,2043        ,electricidad,     2206.96
719         ,2044        ,electricidad,     2291.26
719         ,2045        ,electricidad,     2375.01
719         ,2046        ,electricidad,     2458.40
719         ,2047        ,electricidad,     2541.24
719         ,2048        ,electricidad,     2623.71
719         ,2049        ,electricidad,     2705.64
719         ,2050        ,electricidad,     2787.01
720         ,2017        ,electricidad,        0.00
720         ,2018        ,electricidad,        5.22
720         ,2019        ,electricidad,       15.06
720         ,2020        ,electricidad,       26.98
720         ,2021        ,electricidad,       39.87
720         ,2022        ,electricidad,       53.20
720         ,2023        ,electricidad,       66.73
720         ,2024        ,electricidad,       80.31
720         ,2025        ,electricidad,        0.00
720         ,2026        ,electricidad,        0.00
720         ,2027        ,electricidad,        0.00
720         ,2028        ,electricidad,        0.00
720         ,2029        ,electricidad,        0.00
720         ,2030        ,electricidad,        0.00
720         ,2031        ,electricidad,        0.00
720         ,2032        ,electricidad,        0.00
720         ,2033        ,electricidad,        0.00
720         ,2034        ,electricidad,        0.00
720         ,2035        ,electricidad,        0.00
720         ,2036        ,electricidad,        0.00
720         ,2037        ,electricidad,        0.00
720         ,2038        ,electricidad,        0.00
720         ,2039        ,electricidad,        0.00
720         ,2040        ,electricidad,        0.00
720         ,2041        ,electricidad,        0.00
720         ,2042        ,electricidad,        0.00
720         ,2043        ,electricidad,        0.00
720         ,2044        ,electricidad,        0.00
720         ,2045        ,electricidad,        0.00
720         ,2046        ,electricidad,        0.00
720         ,2047        ,electricidad,        0.00
720         ,2048        ,electricidad,        0.00
720         ,2049        ,electricidad,        0.00
720         ,2050        ,electricidad,        0.00
721         ,2017        ,electricidad,        0.00
721         ,2018        ,electricidad,        5.94
721         ,2019        ,electricidad,       17.13
721         ,2020        ,electricidad,       30.70
721         ,2021        ,electricidad,       45.36
721         ,2022        ,electricidad,       60.53
721         ,2023        ,electricidad,       75.91
721         ,2024        ,electricidad,       91.36
721         ,2025        ,electricidad,        0.00
721         ,2026        ,electricidad,        0.00
721         ,2027        ,electricidad,        0.00
721         ,2028        ,electricidad,        0.00
721         ,2029        ,electricidad,        0.00
721         ,2030        ,electricidad,        0.00
721         ,2031        ,electricidad,        0.00
721         ,2032        ,electricidad,        0.00
721         ,2033        ,electricidad,        0.00
721         ,2034        ,electricidad,        0.00
721         ,2035        ,electricidad,        0.00
721         ,2036        ,electricidad,        0.00
721         ,2037        ,electricidad,        0.00
721         ,2038        ,electricidad,        0.00
721         ,2039        ,electricidad,        0.00
721         ,2040        ,electricidad,        0.00
721         ,2041        ,electricidad,        0.00
721         ,2042        ,electricidad,        0.00
721         ,2043        ,electricidad,        0.00
721         ,2044        ,electricidad,        0.00
721         ,2045        ,electricidad,        0.00
721         ,2046        ,electricidad,        0.00
721         ,2047        ,electricidad,        0.00
721         ,2048        ,electricidad,        0.00
721         ,2049        ,electricidad,        0.00
721         ,2050        ,electricidad,        0.00
722         ,2017        ,electricidad,        0.00
722         ,2018        ,electricidad,        0.00
722         ,2019        ,electricidad,        0.00
722         ,2020        ,electricidad,        0.00
722         ,2021        ,electricidad,        0.00
722         ,2022        ,electricidad,        0.00
722         ,2023        ,electricidad,        0.00
722         ,2024        ,electricidad,        0.00
722         ,2025        ,electricidad,       93.91
722         ,2026        ,electricidad,      107.52
722         ,2027        ,electricidad,      121.10
722         ,2028        ,electricidad,      134.65
722         ,2029        ,electricidad,      148.17
722         ,2030        ,electricidad,      161.67
722         ,2031        ,electricidad,      175.11
722         ,2032        ,electricidad,      188.49
722         ,2033        ,electricidad,      201.85
722         ,2034        ,electricidad,      215.15
722         ,2035        ,electricidad,      228.40
722         ,2036        ,electricidad,      241.62
722         ,2037        ,electricidad,      254.76
722         ,2038        ,electricidad,      267.87
722         ,2039        ,electricidad,      280.90
722         ,2040        ,electricidad,      293.87
722         ,2041        ,electricidad,      306.79
722         ,2042        ,electricidad,      319.62
722         ,2043        ,electricidad,      332.40
722         ,2044        ,electricidad,      345.10
722         ,2045        ,electricidad,      357.71
722         ,2046        ,electricidad,      370.27
722         ,2047        ,electricidad,      382.75
722         ,2048        ,electricidad,      395.17
722         ,2049        ,electricidad,      407.51
722         ,2050        ,electricidad,      419.77
723         ,2017        ,electricidad,        0.00
723         ,2018        ,electricidad,        0.00
723         ,2019        ,electricidad,        0.00
723         ,2020        ,electricidad,        0.00
723         ,2021        ,electricidad,        0.00
723         ,2022        ,electricidad,        0.00
723         ,2023        ,electricidad,        0.00
723         ,2024        ,electricidad,        0.00
723         ,2025        ,electricidad,      104.81
723         ,2026        ,electricidad,      120.00
723         ,2027        ,electricidad,      135.15
723         ,2028        ,electricidad,      150.28
723         ,2029        ,electricidad,      165.37
723         ,2030        ,electricidad,      180.43
723         ,2031        ,electricidad,      195.43
723         ,2032        ,electricidad,      210.37
723         ,2033        ,electricidad,      225.28
723         ,2034        ,electricidad,      240.13
723         ,2035        ,electricidad,      254.91
723         ,2036        ,electricidad,      269.67
723         ,2037        ,electricidad,      284.33
723         ,2038        ,electricidad,      298.96
723         ,2039        ,electricidad,      313.50
723         ,2040        ,electricidad,      327.98
723         ,2041        ,electricidad,      342.40
723         ,2042        ,electricidad,      356.72
723         ,2043        ,electricidad,      370.98
723         ,2044        ,electricidad,      385.15
723         ,2045        ,electricidad,      399.23
723         ,2046        ,electricidad,      413.25
723         ,2047        ,electricidad,      427.18
723         ,2048        ,electricidad,      441.04
723         ,2049        ,electricidad,      454.81
723         ,2050        ,electricidad,      468.49
724         ,2017        ,electricidad,        0.00
724         ,2018        ,electricidad,        0.00
724         ,2019        ,electricidad,        0.00
724         ,2020        ,electricidad,        0.00
724         ,2021        ,electricidad,        0.00
724         ,2022        ,electricidad,        0.00
724         ,2023        ,electricidad,        0.00
724         ,2024        ,electricidad,        0.00
724         ,2025        ,electricidad,        0.00
724         ,2026        ,electricidad,        0.00
724         ,2027        ,electricidad,        0.00
724         ,2028        ,electricidad,        0.00
724         ,2029        ,electricidad,        0.00
724         ,2030        ,electricidad,        0.00
724         ,2031        ,electricidad,        0.00
724         ,2032        ,electricidad,        0.00
724         ,2033        ,electricidad,        0.00
724         ,2034        ,electricidad,        0.00
724         ,2035        ,electricidad,        0.00
724         ,2036        ,electricidad,        0.00
724         ,2037        ,electricidad,        0.00
724         ,2038        ,electricidad,        0.00
724         ,2039        ,electricidad,        0.00
724         ,2040        ,electricidad,        0.00
724         ,2041        ,electricidad,        0.00
724         ,2042        ,electricidad,        0.00
724         ,2043        ,electricidad,        0.00
724         ,2044        ,electricidad,        0.00
724         ,2045        ,electricidad,        0.00
724         ,2046        ,electricidad,        0.00
724         ,2047        ,electricidad,        0.00
724         ,2048        ,electricidad,        0.00
724         ,2049        ,electricidad,        0.00
724         ,2050        ,electricidad,        0.00
725         ,2017        ,diesel      ,        0.00
725         ,2018        ,diesel      ,        0.00
725         ,2019        ,diesel      ,        0.00
725         ,2020        ,diesel      ,        0.00
725         ,2021        ,diesel      ,        0.00
725         ,2022        ,diesel      ,        0.00
725         ,2023        ,diesel      ,        0.00
725         ,2024        ,diesel      ,        0.00
725         ,2025        ,diesel      ,        0.00
725         ,2026        ,diesel      ,        0.00
725         ,2027        ,diesel      ,        0.00
725         ,2028        ,diesel      ,        0.00
725         ,2029        ,diesel      ,        0.00
725         ,2030        ,diesel      ,        0.00
725         ,2031        ,diesel      ,        0.00
725         ,2032        ,diesel      ,        0.00
725         ,2033        ,diesel      ,        0.00
725         ,2034        ,diesel      ,        0.00
725         ,2035        ,diesel      ,        0.00
725         ,2036        ,diesel      ,        0.00
725         ,2037        ,diesel      ,        0.00
725         ,2038        ,diesel      ,        0.00
725         ,2039        ,diesel      ,        0.00
725         ,2040        ,diesel      ,        0.00
725         ,2041        ,diesel      ,        0.00
725         ,2042        ,diesel      ,        0.00
725         ,2043        ,diesel      ,        0.00
725         ,2044        ,diesel      ,        0.00
725         ,2045        ,diesel      ,        0.00
725         ,2046        ,diesel      ,        0.00
725         ,2047        ,diesel      ,        0.00
725         ,2048        ,diesel      ,        0.00
725         ,2049        ,diesel      ,        0.00
725         ,2050        ,diesel      ,        0.00
726         ,2017        ,calor_calder,        0.00
726         ,2018        ,calor_calder,        0.00
726         ,2019        ,calor_calder,        0.00
726         ,2020        ,calor_calder,        0.00
726         ,2021        ,calor_calder,        0.00
726         ,2022        ,calor_calder,        0.00
726         ,2023        ,calor_calder,        0.00
726         ,2024        ,calor_calder,        0.00
726         ,2025        ,calor_calder,        0.00
726         ,2026        ,calor_calder,        0.00
726         ,2027        ,calor_calder,        0.00
726         ,2028        ,calor_calder,        0.00
726         ,2029        ,calor_calder,        0.00
726         ,2030        ,calor_calder,        0.00
726         ,2031        ,calor_calder,        0.00
726         ,2032        ,calor_calder,        0.00
726         ,2033        ,calor_calder,        0.00
726         ,2034        ,calor_calder,        0.00
726         ,2035        ,calor_calder,        0.00
726         ,2036        ,calor_calder,        0.00
726         ,2037        ,calor_calder,        0.00
726         ,2038        ,calor_calder,        0.00
726         ,2039        ,calor_calder,        0.00
726         ,2040        ,calor_calder,        0.00
726         ,2041        ,calor_calder,        0.00
726         ,2042        ,calor_calder,        0.00
726         ,2043        ,calor_calder,        0.00
726         ,2044        ,calor_calder,        0.00
726         ,2045        ,calor_calder,        0.00
726         ,2046        ,calor_calder,        0.00
726         ,2047        ,calor_calder,        0.00
726         ,2048        ,calor_calder,        0.00
726         ,2049        ,calor_calder,        0.00
726         ,2050        ,calor_calder,        0.00
727         ,2017        ,calor_calder,        0.00
727         ,2018        ,calor_calder,       52.99
727         ,2019        ,calor_calder,      152.71
727         ,2020        ,calor_calder,      273.66
727         ,2021        ,calor_calder,      404.38
727         ,2022        ,calor_calder,      539.58
727         ,2023        ,calor_calder,      676.73
727         ,2024        ,calor_calder,      814.44
727         ,2025        ,calor_calder,      952.43
727         ,2026        ,calor_calder,     1090.42
727         ,2027        ,calor_calder,     1228.13
727         ,2028        ,calor_calder,     1365.56
727         ,2029        ,calor_calder,     1502.71
727         ,2030        ,calor_calder,     1639.59
727         ,2031        ,calor_calder,     1775.90
727         ,2032        ,calor_calder,     1911.65
727         ,2033        ,calor_calder,     2047.13
727         ,2034        ,calor_calder,     2182.05
727         ,2035        ,calor_calder,     2316.40
727         ,2036        ,calor_calder,     2450.48
727         ,2037        ,calor_calder,     2583.72
727         ,2038        ,calor_calder,     2716.69
727         ,2039        ,calor_calder,     2848.81
727         ,2040        ,calor_calder,     2980.37
727         ,2041        ,calor_calder,     3111.38
727         ,2042        ,calor_calder,     3241.55
727         ,2043        ,calor_calder,     3371.16
727         ,2044        ,calor_calder,     3499.93
727         ,2045        ,calor_calder,     3627.86
727         ,2046        ,calor_calder,     3755.24
727         ,2047        ,calor_calder,     3881.78
727         ,2048        ,calor_calder,     4007.75
727         ,2049        ,calor_calder,     4132.89
727         ,2050        ,calor_calder,     4257.20
728         ,2017        ,biomasa     ,        0.00
728         ,2018        ,biomasa     ,       72.58
728         ,2019        ,biomasa     ,      209.19
728         ,2020        ,biomasa     ,      374.87
728         ,2021        ,biomasa     ,      553.95
728         ,2022        ,biomasa     ,      739.15
728         ,2023        ,biomasa     ,      927.03
728         ,2024        ,biomasa     ,     1115.67
728         ,2025        ,biomasa     ,     1304.70
728         ,2026        ,biomasa     ,     1493.73
728         ,2027        ,biomasa     ,     1682.37
728         ,2028        ,biomasa     ,     1870.63
728         ,2029        ,biomasa     ,     2058.51
728         ,2030        ,biomasa     ,     2246.01
728         ,2031        ,biomasa     ,     2432.74
728         ,2032        ,biomasa     ,     2618.70
728         ,2033        ,biomasa     ,     2804.29
728         ,2034        ,biomasa     ,     2989.11
728         ,2035        ,biomasa     ,     3173.16
728         ,2036        ,biomasa     ,     3356.83
728         ,2037        ,biomasa     ,     3539.35
728         ,2038        ,biomasa     ,     3721.49
728         ,2039        ,biomasa     ,     3902.48
728         ,2040        ,biomasa     ,     4082.71
728         ,2041        ,biomasa     ,     4262.17
728         ,2042        ,biomasa     ,     4440.48
728         ,2043        ,biomasa     ,     4618.03
728         ,2044        ,biomasa     ,     4794.42
728         ,2045        ,biomasa     ,     4969.68
728         ,2046        ,biomasa     ,     5144.16
728         ,2047        ,biomasa     ,     5317.50
728         ,2048        ,biomasa     ,     5490.07
728         ,2049        ,biomasa     ,     5661.50
728         ,2050        ,biomasa     ,     5831.78
729         ,2017        ,calor_calder,        0.00
729         ,2018        ,calor_calder,        0.00
729         ,2019        ,calor_calder,        0.00
729         ,2020        ,calor_calder,        0.00
729         ,2021        ,calor_calder,        0.00
729         ,2022        ,calor_calder,        0.00
729         ,2023        ,calor_calder,        0.00
729         ,2024        ,calor_calder,        0.00
729         ,2025        ,calor_calder,        0.00
729         ,2026        ,calor_calder,        0.00
729         ,2027        ,calor_calder,        0.00
729         ,2028        ,calor_calder,        0.00
729         ,2029        ,calor_calder,        0.00
729         ,2030        ,calor_calder,        0.00
729         ,2031        ,calor_calder,        0.00
729         ,2032        ,calor_calder,        0.00
729         ,2033        ,calor_calder,        0.00
729         ,2034        ,calor_calder,        0.00
729         ,2035        ,calor_calder,        0.00
729         ,2036        ,calor_calder,        0.00
729         ,2037        ,calor_calder,        0.00
729         ,2038        ,calor_calder,        0.00
729         ,2039        ,calor_calder,        0.00
729         ,2040        ,calor_calder,        0.00
729         ,2041        ,calor_calder,        0.00
729         ,2042        ,calor_calder,        0.00
729         ,2043        ,calor_calder,        0.00
729         ,2044        ,calor_calder,        0.00
729         ,2045        ,calor_calder,        0.00
729         ,2046        ,calor_calder,        0.00
729         ,2047        ,calor_calder,        0.00
729         ,2048        ,calor_calder,        0.00
729         ,2049        ,calor_calder,        0.00
729         ,2050        ,calor_calder,        0.00
730         ,2017        ,calor_calder,        0.00
730         ,2018        ,calor_calder,        0.00
730         ,2019        ,calor_calder,        0.00
730         ,2020        ,calor_calder,        0.00
730         ,2021        ,calor_calder,        0.00
730         ,2022        ,calor_calder,        0.00
730         ,2023        ,calor_calder,        0.00
730         ,2024        ,calor_calder,        0.00
730         ,2025        ,calor_calder,        0.00
730         ,2026        ,calor_calder,        0.00
730         ,2027        ,calor_calder,        0.00
730         ,2028        ,calor_calder,        0.00
730         ,2029        ,calor_calder,        0.00
730         ,2030        ,calor_calder,        0.00
730         ,2031        ,calor_calder,        0.00
730         ,2032        ,calor_calder,        0.00
730         ,2033        ,calor_calder,        0.00
730         ,2034        ,calor_calder,        0.00
730         ,2035        ,calor_calder,        0.00
730         ,2036        ,calor_calder,        0.00
730         ,2037        ,calor_calder,        0.00
730         ,2038        ,calor_calder,        0.00
730         ,2039        ,calor_calder,        0.00
730         ,2040        ,calor_calder,        0.00
730         ,2041        ,calor_calder,        0.00
730         ,2042        ,calor_calder,        0.00
730         ,2043        ,calor_calder,        0.00
730         ,2044        ,calor_calder,        0.00
730         ,2045        ,calor_calder,        0.00
730         ,2046        ,calor_calder,        0.00
730         ,2047        ,calor_calder,        0.00
730         ,2048        ,calor_calder,        0.00
730         ,2049        ,calor_calder,        0.00
730         ,2050        ,calor_calder,        0.00
731         ,2017        ,gas_licuado ,        0.00
731         ,2018        ,gas_licuado ,        0.00
731         ,2019        ,gas_licuado ,        0.00
731         ,2020        ,gas_licuado ,        0.00
731         ,2021        ,gas_licuado ,        0.00
731         ,2022        ,gas_licuado ,        0.00
731         ,2023        ,gas_licuado ,        0.00
731         ,2024        ,gas_licuado ,        0.00
731         ,2025        ,gas_licuado ,        0.00
731         ,2026        ,gas_licuado ,        0.00
731         ,2027        ,gas_licuado ,        0.00
731         ,2028        ,gas_licuado ,        0.00
731         ,2029        ,gas_licuado ,        0.00
731         ,2030        ,gas_licuado ,        0.00
731         ,2031        ,gas_licuado ,        0.00
731         ,2032        ,gas_licuado ,        0.00
731         ,2033        ,gas_licuado ,        0.00
731         ,2034        ,gas_licuado ,        0.00
731         ,2035        ,gas_licuado ,        0.00
731         ,2036        ,gas_licuado ,        0.00
731         ,2037        ,gas_licuado ,        0.00
731         ,2038        ,gas_licuado ,        0.00
731         ,2039        ,gas_licuado ,        0.00
731         ,2040        ,gas_licuado ,        0.00
731         ,2041        ,gas_licuado ,        0.00
731         ,2042        ,gas_licuado ,        0.00
731         ,2043        ,gas_licuado ,        0.00
731         ,2044        ,gas_licuado ,        0.00
731         ,2045        ,gas_licuado ,        0.00
731         ,2046        ,gas_licuado ,        0.00
731         ,2047        ,gas_licuado ,        0.00
731         ,2048        ,gas_licuado ,        0.00
731         ,2049        ,gas_licuado ,        0.00
731         ,2050        ,gas_licuado ,        0.00
732         ,2017        ,calor_calder,        0.00
732         ,2018        ,calor_calder,        0.00
732         ,2019        ,calor_calder,        0.00
732         ,2020        ,calor_calder,        0.00
732         ,2021        ,calor_calder,        0.00
732         ,2022        ,calor_calder,        0.00
732         ,2023        ,calor_calder,        0.00
732         ,2024        ,calor_calder,        0.00
732         ,2025        ,calor_calder,        0.00
732         ,2026        ,calor_calder,        0.00
732         ,2027        ,calor_calder,        0.00
732         ,2028        ,calor_calder,        0.00
732         ,2029        ,calor_calder,        0.00
732         ,2030        ,calor_calder,        0.00
732         ,2031        ,calor_calder,        0.00
732         ,2032        ,calor_calder,        0.00
732         ,2033        ,calor_calder,        0.00
732         ,2034        ,calor_calder,        0.00
732         ,2035        ,calor_calder,        0.00
732         ,2036        ,calor_calder,        0.00
732         ,2037        ,calor_calder,        0.00
732         ,2038        ,calor_calder,        0.00
732         ,2039        ,calor_calder,        0.00
732         ,2040        ,calor_calder,        0.00
732         ,2041        ,calor_calder,        0.00
732         ,2042        ,calor_calder,        0.00
732         ,2043        ,calor_calder,        0.00
732         ,2044        ,calor_calder,        0.00
732         ,2045        ,calor_calder,        0.00
732         ,2046        ,calor_calder,        0.00
732         ,2047        ,calor_calder,        0.00
732         ,2048        ,calor_calder,        0.00
732         ,2049        ,calor_calder,        0.00
732         ,2050        ,calor_calder,        0.00
733         ,2017        ,calor_calder,        0.00
733         ,2018        ,calor_calder,        0.00
733         ,2019        ,calor_calder,        0.00
733         ,2020        ,calor_calder,        0.00
733         ,2021        ,calor_calder,        0.00
733         ,2022        ,calor_calder,        0.00
733         ,2023        ,calor_calder,        0.00
733         ,2024        ,calor_calder,        0.00
733         ,2025        ,calor_calder,        0.00
733         ,2026        ,calor_calder,        0.00
733         ,2027        ,calor_calder,        0.00
733         ,2028        ,calor_calder,        0.00
733         ,2029        ,calor_calder,        0.00
733         ,2030        ,calor_calder,        0.00
733         ,2031        ,calor_calder,        0.00
733         ,2032        ,calor_calder,        0.00
733         ,2033        ,calor_calder,        0.00
733         ,2034        ,calor_calder,        0.00
733         ,2035        ,calor_calder,        0.00
733         ,2036        ,calor_calder,        0.00
733         ,2037        ,calor_calder,        0.00
733         ,2038        ,calor_calder,        0.00
733         ,2039        ,calor_calder,        0.00
733         ,2040        ,calor_calder,        0.00
733         ,2041        ,calor_calder,        0.00
733         ,2042        ,calor_calder,        0.00
733         ,2043        ,calor_calder,        0.00
733         ,2044        ,calor_calder,        0.00
733         ,2045        ,calor_calder,        0.00
733         ,2046        ,calor_calder,        0.00
733         ,2047        ,calor_calder,        0.00
733         ,2048        ,calor_calder,        0.00
733         ,2049        ,calor_calder,        0.00
733         ,2050        ,calor_calder,        0.00
734         ,2017        ,gas_natural ,        0.00
734         ,2018        ,gas_natural ,        0.00
734         ,2019        ,gas_natural ,        0.00
734         ,2020        ,gas_natural ,        0.00
734         ,2021        ,gas_natural ,        0.00
734         ,2022        ,gas_natural ,        0.00
734         ,2023        ,gas_natural ,        0.00
734         ,2024        ,gas_natural ,        0.00
734         ,2025        ,gas_natural ,        0.00
734         ,2026        ,gas_natural ,        0.00
734         ,2027        ,gas_natural ,        0.00
734         ,2028        ,gas_natural ,        0.00
734         ,2029        ,gas_natural ,        0.00
734         ,2030        ,gas_natural ,        0.00
734         ,2031        ,gas_natural ,        0.00
734         ,2032        ,gas_natural ,        0.00
734         ,2033        ,gas_natural ,        0.00
