central,agno,generacion
DEGAN                                   ,2036        ,        0.00
DEGAN                                   ,2037        ,        0.00
DEGAN                                   ,2038        ,        0.00
DEGAN                                   ,2039        ,        0.00
DEGAN                                   ,2040        ,        0.00
DEGAN                                   ,2041        ,        0.00
DEGAN                                   ,2042        ,        0.00
DEGAN                                   ,2043        ,        0.00
DEGAN                                   ,2044        ,        0.00
DEGAN                                   ,2045        ,        0.00
DEGAN                                   ,2046        ,        0.00
DEGAN                                   ,2047        ,        0.00
DEGAN                                   ,2048        ,        0.00
DEGAN                                   ,2049        ,        0.00
DEGAN                                   ,2050        ,        0.00
YUNGAY_1_DIE                            ,2017        ,        0.00
YUNGAY_1_DIE                            ,2018        ,        0.00
YUNGAY_1_DIE                            ,2019        ,        0.00
YUNGAY_1_DIE                            ,2020        ,        0.00
YUNGAY_1_DIE                            ,2021        ,        0.00
YUNGAY_1_DIE                            ,2022        ,        0.00
YUNGAY_1_DIE                            ,2023        ,        0.00
YUNGAY_1_DIE                            ,2024        ,        0.00
YUNGAY_1_DIE                            ,2025        ,        0.00
YUNGAY_1_DIE                            ,2026        ,        0.00
YUNGAY_1_DIE                            ,2027        ,        0.00
YUNGAY_1_DIE                            ,2028        ,        0.00
YUNGAY_1_DIE                            ,2029        ,        0.00
YUNGAY_1_DIE                            ,2030        ,        0.00
YUNGAY_1_DIE                            ,2031        ,        0.00
YUNGAY_1_DIE                            ,2032        ,        0.00
YUNGAY_1_DIE                            ,2033        ,        0.00
YUNGAY_1_DIE                            ,2034        ,        0.00
YUNGAY_1_DIE                            ,2035        ,        0.00
YUNGAY_1_DIE                            ,2036        ,        0.00
YUNGAY_1_DIE                            ,2037        ,        0.00
YUNGAY_1_DIE                            ,2038        ,        0.00
YUNGAY_1_DIE                            ,2039        ,        0.00
YUNGAY_1_DIE                            ,2040        ,        0.00
YUNGAY_1_DIE                            ,2041        ,        0.00
YUNGAY_1_DIE                            ,2042        ,        0.00
YUNGAY_1_DIE                            ,2043        ,        0.00
YUNGAY_1_DIE                            ,2044        ,        0.00
YUNGAY_1_DIE                            ,2045        ,        0.00
YUNGAY_1_DIE                            ,2046        ,        0.00
YUNGAY_1_DIE                            ,2047        ,        0.00
YUNGAY_1_DIE                            ,2048        ,        0.00
YUNGAY_1_DIE                            ,2049        ,        0.00
YUNGAY_1_DIE                            ,2050        ,        0.00
YUNGAY_2_DIE                            ,2017        ,        0.00
YUNGAY_2_DIE                            ,2018        ,        0.00
YUNGAY_2_DIE                            ,2019        ,        0.00
YUNGAY_2_DIE                            ,2020        ,        0.00
YUNGAY_2_DIE                            ,2021        ,        0.00
YUNGAY_2_DIE                            ,2022        ,        0.00
YUNGAY_2_DIE                            ,2023        ,        0.00
YUNGAY_2_DIE                            ,2024        ,        0.00
YUNGAY_2_DIE                            ,2025        ,        0.00
YUNGAY_2_DIE                            ,2026        ,        0.00
YUNGAY_2_DIE                            ,2027        ,        0.00
YUNGAY_2_DIE                            ,2028        ,        0.00
YUNGAY_2_DIE                            ,2029        ,        0.00
YUNGAY_2_DIE                            ,2030        ,        0.00
YUNGAY_2_DIE                            ,2031        ,        0.00
YUNGAY_2_DIE                            ,2032        ,        0.00
YUNGAY_2_DIE                            ,2033        ,        0.00
YUNGAY_2_DIE                            ,2034        ,        0.00
YUNGAY_2_DIE                            ,2035        ,        0.00
YUNGAY_2_DIE                            ,2036        ,        0.00
YUNGAY_2_DIE                            ,2037        ,        0.00
YUNGAY_2_DIE                            ,2038        ,        0.00
YUNGAY_2_DIE                            ,2039        ,        0.00
YUNGAY_2_DIE                            ,2040        ,        0.00
YUNGAY_2_DIE                            ,2041        ,        0.00
YUNGAY_2_DIE                            ,2042        ,        0.00
YUNGAY_2_DIE                            ,2043        ,        0.00
YUNGAY_2_DIE                            ,2044        ,        0.00
YUNGAY_2_DIE                            ,2045        ,        0.00
YUNGAY_2_DIE                            ,2046        ,        0.00
YUNGAY_2_DIE                            ,2047        ,        0.00
YUNGAY_2_DIE                            ,2048        ,        0.00
YUNGAY_2_DIE                            ,2049        ,        0.00
YUNGAY_2_DIE                            ,2050        ,        0.00
YUNGAY_3_DIE                            ,2017        ,        0.00
YUNGAY_3_DIE                            ,2018        ,        0.00
YUNGAY_3_DIE                            ,2019        ,        0.00
YUNGAY_3_DIE                            ,2020        ,        0.00
YUNGAY_3_DIE                            ,2021        ,        0.00
YUNGAY_3_DIE                            ,2022        ,        0.00
YUNGAY_3_DIE                            ,2023        ,        0.00
YUNGAY_3_DIE                            ,2024        ,        0.00
YUNGAY_3_DIE                            ,2025        ,        0.00
YUNGAY_3_DIE                            ,2026        ,        0.00
YUNGAY_3_DIE                            ,2027        ,        0.00
YUNGAY_3_DIE                            ,2028        ,        0.00
YUNGAY_3_DIE                            ,2029        ,        0.00
YUNGAY_3_DIE                            ,2030        ,        0.00
YUNGAY_3_DIE                            ,2031        ,        0.00
YUNGAY_3_DIE                            ,2032        ,        0.00
YUNGAY_3_DIE                            ,2033        ,        0.00
YUNGAY_3_DIE                            ,2034        ,        0.00
YUNGAY_3_DIE                            ,2035        ,        0.00
YUNGAY_3_DIE                            ,2036        ,        0.00
YUNGAY_3_DIE                            ,2037        ,        0.00
YUNGAY_3_DIE                            ,2038        ,        0.00
YUNGAY_3_DIE                            ,2039        ,        0.00
YUNGAY_3_DIE                            ,2040        ,        0.00
YUNGAY_3_DIE                            ,2041        ,        0.00
YUNGAY_3_DIE                            ,2042        ,        0.00
YUNGAY_3_DIE                            ,2043        ,        0.00
YUNGAY_3_DIE                            ,2044        ,        0.00
YUNGAY_3_DIE                            ,2045        ,        0.00
YUNGAY_3_DIE                            ,2046        ,        0.00
YUNGAY_3_DIE                            ,2047        ,        0.00
YUNGAY_3_DIE                            ,2048        ,        0.00
YUNGAY_3_DIE                            ,2049        ,        0.00
YUNGAY_3_DIE                            ,2050        ,        0.00
YUNGAY_4_DIE                            ,2017        ,        0.00
YUNGAY_4_DIE                            ,2018        ,        0.00
YUNGAY_4_DIE                            ,2019        ,        0.00
YUNGAY_4_DIE                            ,2020        ,        0.00
YUNGAY_4_DIE                            ,2021        ,        0.00
YUNGAY_4_DIE                            ,2022        ,        0.00
YUNGAY_4_DIE                            ,2023        ,        0.00
YUNGAY_4_DIE                            ,2024        ,        0.00
YUNGAY_4_DIE                            ,2025        ,        0.00
YUNGAY_4_DIE                            ,2026        ,        0.00
YUNGAY_4_DIE                            ,2027        ,        0.00
YUNGAY_4_DIE                            ,2028        ,        0.00
YUNGAY_4_DIE                            ,2029        ,        0.00
YUNGAY_4_DIE                            ,2030        ,        0.00
YUNGAY_4_DIE                            ,2031        ,        0.00
YUNGAY_4_DIE                            ,2032        ,        0.00
YUNGAY_4_DIE                            ,2033        ,        0.00
YUNGAY_4_DIE                            ,2034        ,        0.00
YUNGAY_4_DIE                            ,2035        ,        0.00
YUNGAY_4_DIE                            ,2036        ,        0.00
YUNGAY_4_DIE                            ,2037        ,        0.00
YUNGAY_4_DIE                            ,2038        ,        0.00
YUNGAY_4_DIE                            ,2039        ,        0.00
YUNGAY_4_DIE                            ,2040        ,        0.00
YUNGAY_4_DIE                            ,2041        ,        0.00
YUNGAY_4_DIE                            ,2042        ,        0.00
YUNGAY_4_DIE                            ,2043        ,        0.00
YUNGAY_4_DIE                            ,2044        ,        0.00
YUNGAY_4_DIE                            ,2045        ,        0.00
YUNGAY_4_DIE                            ,2046        ,        0.00
YUNGAY_4_DIE                            ,2047        ,        0.00
YUNGAY_4_DIE                            ,2048        ,        0.00
YUNGAY_4_DIE                            ,2049        ,        0.00
YUNGAY_4_DIE                            ,2050        ,        0.00
YUNGAY_4_CC_DIE                         ,2017        ,        0.00
YUNGAY_4_CC_DIE                         ,2018        ,        0.00
YUNGAY_4_CC_DIE                         ,2019        ,        0.00
YUNGAY_4_CC_DIE                         ,2020        ,        0.00
YUNGAY_4_CC_DIE                         ,2021        ,        0.00
YUNGAY_4_CC_DIE                         ,2022        ,        0.00
YUNGAY_4_CC_DIE                         ,2023        ,        0.00
YUNGAY_4_CC_DIE                         ,2024        ,        0.00
YUNGAY_4_CC_DIE                         ,2025        ,        0.00
YUNGAY_4_CC_DIE                         ,2026        ,        0.00
YUNGAY_4_CC_DIE                         ,2027        ,        0.00
YUNGAY_4_CC_DIE                         ,2028        ,        0.00
YUNGAY_4_CC_DIE                         ,2029        ,        0.00
YUNGAY_4_CC_DIE                         ,2030        ,        0.00
YUNGAY_4_CC_DIE                         ,2031        ,        0.00
YUNGAY_4_CC_DIE                         ,2032        ,        0.00
YUNGAY_4_CC_DIE                         ,2033        ,        0.00
YUNGAY_4_CC_DIE                         ,2034        ,        0.00
YUNGAY_4_CC_DIE                         ,2035        ,        0.00
YUNGAY_4_CC_DIE                         ,2036        ,        0.00
YUNGAY_4_CC_DIE                         ,2037        ,        0.00
YUNGAY_4_CC_DIE                         ,2038        ,        0.00
YUNGAY_4_CC_DIE                         ,2039        ,        0.00
YUNGAY_4_CC_DIE                         ,2040        ,        0.00
YUNGAY_4_CC_DIE                         ,2041        ,        0.00
YUNGAY_4_CC_DIE                         ,2042        ,        0.00
YUNGAY_4_CC_DIE                         ,2043        ,        0.00
YUNGAY_4_CC_DIE                         ,2044        ,        0.00
YUNGAY_4_CC_DIE                         ,2045        ,        0.00
YUNGAY_4_CC_DIE                         ,2046        ,        0.00
YUNGAY_4_CC_DIE                         ,2047        ,        0.00
YUNGAY_4_CC_DIE                         ,2048        ,        0.00
YUNGAY_4_CC_DIE                         ,2049        ,        0.00
YUNGAY_4_CC_DIE                         ,2050        ,        0.00
E_PACIFICO                              ,2017        ,   121150.80
E_PACIFICO                              ,2018        ,   121150.80
E_PACIFICO                              ,2019        ,   121150.80
E_PACIFICO                              ,2020        ,   121482.72
E_PACIFICO                              ,2021        ,   121150.80
E_PACIFICO                              ,2022        ,   121150.80
E_PACIFICO                              ,2023        ,   121150.80
E_PACIFICO                              ,2024        ,   121482.72
E_PACIFICO                              ,2025        ,   121150.80
E_PACIFICO                              ,2026        ,   112991.10
E_PACIFICO                              ,2027        ,   112991.10
E_PACIFICO                              ,2028        ,   113184.72
E_PACIFICO                              ,2029        ,   112991.10
E_PACIFICO                              ,2030        ,   112991.10
E_PACIFICO                              ,2031        ,   112991.10
E_PACIFICO                              ,2032        ,   113184.72
E_PACIFICO                              ,2033        ,   112991.10
E_PACIFICO                              ,2034        ,   108842.10
E_PACIFICO                              ,2035        ,   108842.10
E_PACIFICO                              ,2036        ,   109035.72
E_PACIFICO                              ,2037        ,   107555.91
E_PACIFICO                              ,2038        ,   104766.07
E_PACIFICO                              ,2039        ,    98690.88
E_PACIFICO                              ,2040        ,   107182.50
E_PACIFICO                              ,2041        ,   102307.50
E_PACIFICO                              ,2042        ,   106988.88
E_PACIFICO                              ,2043        ,    85330.30
E_PACIFICO                              ,2044        ,    65637.18
E_PACIFICO                              ,2045        ,    88653.51
E_PACIFICO                              ,2046        ,    64060.56
E_PACIFICO                              ,2047        ,    64835.04
E_PACIFICO                              ,2048        ,    55882.24
E_PACIFICO                              ,2049        ,    34298.40
E_PACIFICO                              ,2050        ,    39485.25
SANTA_FE_1                              ,2017        ,   144189.60
SANTA_FE_1                              ,2018        ,   144189.60
SANTA_FE_1                              ,2019        ,   144189.60
SANTA_FE_1                              ,2020        ,   144584.64
SANTA_FE_1                              ,2021        ,   144189.60
SANTA_FE_1                              ,2022        ,   144189.60
SANTA_FE_1                              ,2023        ,   144189.60
SANTA_FE_1                              ,2024        ,   144584.64
SANTA_FE_1                              ,2025        ,   144189.60
SANTA_FE_1                              ,2026        ,   134478.20
SANTA_FE_1                              ,2027        ,   134478.20
SANTA_FE_1                              ,2028        ,   134708.64
SANTA_FE_1                              ,2029        ,   134478.20
SANTA_FE_1                              ,2030        ,   134478.20
SANTA_FE_1                              ,2031        ,   134478.20
SANTA_FE_1                              ,2032        ,   127565.00
SANTA_FE_1                              ,2033        ,   134478.20
SANTA_FE_1                              ,2034        ,    89434.22
SANTA_FE_1                              ,2035        ,    66236.19
SANTA_FE_1                              ,2036        ,    62669.56
SANTA_FE_1                              ,2037        ,    57033.90
SANTA_FE_1                              ,2038        ,    57033.90
SANTA_FE_1                              ,2039        ,    54482.60
SANTA_FE_1                              ,2040        ,    52124.45
SANTA_FE_1                              ,2041        ,    55931.08
SANTA_FE_1                              ,2042        ,    63628.05
SANTA_FE_1                              ,2043        ,    50466.36
SANTA_FE_1                              ,2044        ,    41281.68
SANTA_FE_1                              ,2045        ,    47240.20
SANTA_FE_1                              ,2046        ,    49190.57
SANTA_FE_1                              ,2047        ,    41458.20
SANTA_FE_1                              ,2048        ,    26072.64
SANTA_FE_1                              ,2049        ,    19291.12
SANTA_FE_1                              ,2050        ,    12246.24
SANTA_FE_2                              ,2017        ,   142525.20
SANTA_FE_2                              ,2018        ,   142525.20
SANTA_FE_2                              ,2019        ,   142525.20
SANTA_FE_2                              ,2020        ,   142915.68
SANTA_FE_2                              ,2021        ,   142525.20
SANTA_FE_2                              ,2022        ,   142525.20
SANTA_FE_2                              ,2023        ,   142525.20
SANTA_FE_2                              ,2024        ,   142915.68
SANTA_FE_2                              ,2025        ,   142525.20
SANTA_FE_2                              ,2026        ,   132925.90
SANTA_FE_2                              ,2027        ,   132925.90
SANTA_FE_2                              ,2028        ,   133153.68
SANTA_FE_2                              ,2029        ,   132925.90
SANTA_FE_2                              ,2030        ,   132925.90
SANTA_FE_2                              ,2031        ,   132925.90
SANTA_FE_2                              ,2032        ,   133153.68
SANTA_FE_2                              ,2033        ,   132925.90
SANTA_FE_2                              ,2034        ,   128044.90
SANTA_FE_2                              ,2035        ,   120983.72
SANTA_FE_2                              ,2036        ,   106669.65
SANTA_FE_2                              ,2037        ,    88662.87
SANTA_FE_2                              ,2038        ,    91046.92
SANTA_FE_2                              ,2039        ,    69277.66
SANTA_FE_2                              ,2040        ,    87262.91
SANTA_FE_2                              ,2041        ,    74559.27
SANTA_FE_2                              ,2042        ,    98856.52
SANTA_FE_2                              ,2043        ,    61763.24
SANTA_FE_2                              ,2044        ,    50892.56
SANTA_FE_2                              ,2045        ,    61060.85
SANTA_FE_2                              ,2046        ,    54846.17
SANTA_FE_2                              ,2047        ,    60264.08
SANTA_FE_2                              ,2048        ,    43477.16
SANTA_FE_2                              ,2049        ,    32426.11
SANTA_FE_2                              ,2050        ,    26991.93
SANTA_FE_3                              ,2017        ,   136743.60
SANTA_FE_3                              ,2018        ,   136743.60
SANTA_FE_3                              ,2019        ,   136743.60
SANTA_FE_3                              ,2020        ,   137118.24
SANTA_FE_3                              ,2021        ,   136743.60
SANTA_FE_3                              ,2022        ,   136743.60
SANTA_FE_3                              ,2023        ,   136743.60
SANTA_FE_3                              ,2024        ,   137118.24
SANTA_FE_3                              ,2025        ,   136743.60
SANTA_FE_3                              ,2026        ,   127533.70
SANTA_FE_3                              ,2027        ,   127533.70
SANTA_FE_3                              ,2028        ,   127752.24
SANTA_FE_3                              ,2029        ,   127533.70
SANTA_FE_3                              ,2030        ,   127533.70
SANTA_FE_3                              ,2031        ,   127533.70
SANTA_FE_3                              ,2032        ,   127752.24
SANTA_FE_3                              ,2033        ,   127533.70
SANTA_FE_3                              ,2034        ,   120470.54
SANTA_FE_3                              ,2035        ,   106553.86
SANTA_FE_3                              ,2036        ,    84200.34
SANTA_FE_3                              ,2037        ,    69854.75
SANTA_FE_3                              ,2038        ,    74475.31
SANTA_FE_3                              ,2039        ,    60176.55
SANTA_FE_3                              ,2040        ,    59286.78
SANTA_FE_3                              ,2041        ,    60100.91
SANTA_FE_3                              ,2042        ,    77042.85
SANTA_FE_3                              ,2043        ,    48903.18
SANTA_FE_3                              ,2044        ,    44355.58
SANTA_FE_3                              ,2045        ,    54478.90
SANTA_FE_3                              ,2046        ,    47298.30
SANTA_FE_3                              ,2047        ,    54907.48
SANTA_FE_3                              ,2048        ,    39149.88
SANTA_FE_3                              ,2049        ,    24382.82
SANTA_FE_3                              ,2050        ,    11613.84
CMPC_LAJA_1                             ,2017        ,    42398.40
CMPC_LAJA_1                             ,2018        ,    42398.40
CMPC_LAJA_1                             ,2019        ,    42398.40
CMPC_LAJA_1                             ,2020        ,    42514.56
CMPC_LAJA_1                             ,2021        ,    42398.40
CMPC_LAJA_1                             ,2022        ,    42398.40
CMPC_LAJA_1                             ,2023        ,    42398.40
CMPC_LAJA_1                             ,2024        ,    42514.56
CMPC_LAJA_1                             ,2025        ,    42398.40
CMPC_LAJA_1                             ,2026        ,    40898.00
CMPC_LAJA_1                             ,2027        ,    40898.00
CMPC_LAJA_1                             ,2028        ,    39610.56
CMPC_LAJA_1                             ,2029        ,    40898.00
CMPC_LAJA_1                             ,2030        ,    39542.80
CMPC_LAJA_1                             ,2031        ,    39542.80
CMPC_LAJA_1                             ,2032        ,    39610.56
CMPC_LAJA_1                             ,2033        ,    39542.80
CMPC_LAJA_1                             ,2034        ,    39542.80
CMPC_LAJA_1                             ,2035        ,    39542.80
CMPC_LAJA_1                             ,2036        ,    39610.56
CMPC_LAJA_1                             ,2037        ,    37040.52
CMPC_LAJA_1                             ,2038        ,    39542.80
CMPC_LAJA_1                             ,2039        ,    38492.52
CMPC_LAJA_1                             ,2040        ,    38560.28
CMPC_LAJA_1                             ,2041        ,    38492.52
CMPC_LAJA_1                             ,2042        ,    38492.52
CMPC_LAJA_1                             ,2043        ,    37040.52
CMPC_LAJA_1                             ,2044        ,    37108.28
CMPC_LAJA_1                             ,2045        ,    35990.24
CMPC_LAJA_1                             ,2046        ,    34538.24
CMPC_LAJA_1                             ,2047        ,    34489.84
CMPC_LAJA_1                             ,2048        ,    33105.60
CMPC_LAJA_1                             ,2049        ,    31266.40
CMPC_LAJA_1                             ,2050        ,    34218.80
CMPC_LAJA_2                             ,2017        ,    84709.20
CMPC_LAJA_2                             ,2018        ,    84709.20
CMPC_LAJA_2                             ,2019        ,    84709.20
CMPC_LAJA_2                             ,2020        ,    84941.28
CMPC_LAJA_2                             ,2021        ,    84709.20
CMPC_LAJA_2                             ,2022        ,    84709.20
CMPC_LAJA_2                             ,2023        ,    84709.20
CMPC_LAJA_2                             ,2024        ,    84941.28
CMPC_LAJA_2                             ,2025        ,    84709.20
CMPC_LAJA_2                             ,2026        ,    81711.50
CMPC_LAJA_2                             ,2027        ,    81711.50
CMPC_LAJA_2                             ,2028        ,    79139.28
CMPC_LAJA_2                             ,2029        ,    81711.50
CMPC_LAJA_2                             ,2030        ,    79003.90
CMPC_LAJA_2                             ,2031        ,    79003.90
CMPC_LAJA_2                             ,2032        ,    79139.28
CMPC_LAJA_2                             ,2033        ,    79003.90
CMPC_LAJA_2                             ,2034        ,    79003.90
CMPC_LAJA_2                             ,2035        ,    79003.90
CMPC_LAJA_2                             ,2036        ,    79139.28
CMPC_LAJA_2                             ,2037        ,    74004.51
CMPC_LAJA_2                             ,2038        ,    79003.90
CMPC_LAJA_2                             ,2039        ,    76905.51
CMPC_LAJA_2                             ,2040        ,    77040.89
CMPC_LAJA_2                             ,2041        ,    76905.51
CMPC_LAJA_2                             ,2042        ,    76905.51
CMPC_LAJA_2                             ,2043        ,    74004.51
CMPC_LAJA_2                             ,2044        ,    74139.89
CMPC_LAJA_2                             ,2045        ,    71906.12
CMPC_LAJA_2                             ,2046        ,    69005.12
CMPC_LAJA_2                             ,2047        ,    68908.42
CMPC_LAJA_2                             ,2048        ,    67349.54
CMPC_LAJA_2                             ,2049        ,    62468.20
CMPC_LAJA_2                             ,2050        ,    68366.90
CMPC_LAJA_3                             ,2017        ,    84709.20
CMPC_LAJA_3                             ,2018        ,    84709.20
CMPC_LAJA_3                             ,2019        ,    84709.20
CMPC_LAJA_3                             ,2020        ,    84941.28
CMPC_LAJA_3                             ,2021        ,    84709.20
CMPC_LAJA_3                             ,2022        ,    84709.20
CMPC_LAJA_3                             ,2023        ,    84709.20
CMPC_LAJA_3                             ,2024        ,    84941.28
CMPC_LAJA_3                             ,2025        ,    84709.20
CMPC_LAJA_3                             ,2026        ,    81711.50
CMPC_LAJA_3                             ,2027        ,    81711.50
CMPC_LAJA_3                             ,2028        ,    79139.28
CMPC_LAJA_3                             ,2029        ,    81711.50
CMPC_LAJA_3                             ,2030        ,    79003.90
CMPC_LAJA_3                             ,2031        ,    79003.90
CMPC_LAJA_3                             ,2032        ,    79139.28
CMPC_LAJA_3                             ,2033        ,    79003.90
CMPC_LAJA_3                             ,2034        ,    79003.90
CMPC_LAJA_3                             ,2035        ,    79003.90
CMPC_LAJA_3                             ,2036        ,    79139.28
CMPC_LAJA_3                             ,2037        ,    77081.54
CMPC_LAJA_3                             ,2038        ,    79003.90
CMPC_LAJA_3                             ,2039        ,    76905.51
CMPC_LAJA_3                             ,2040        ,    79139.28
CMPC_LAJA_3                             ,2041        ,    76905.51
CMPC_LAJA_3                             ,2042        ,    76905.51
CMPC_LAJA_3                             ,2043        ,    74004.51
CMPC_LAJA_3                             ,2044        ,    74139.89
CMPC_LAJA_3                             ,2045        ,    72912.65
CMPC_LAJA_3                             ,2046        ,    71906.12
CMPC_LAJA_3                             ,2047        ,    68908.42
CMPC_LAJA_3                             ,2048        ,    69140.50
CMPC_LAJA_3                             ,2049        ,    62468.20
CMPC_LAJA_3                             ,2050        ,    68366.90
CMPC_PACIFICO_1                         ,2017        ,    95746.80
CMPC_PACIFICO_1                         ,2018        ,    95746.80
CMPC_PACIFICO_1                         ,2019        ,    95746.80
CMPC_PACIFICO_1                         ,2020        ,    96009.12
CMPC_PACIFICO_1                         ,2021        ,    95746.80
CMPC_PACIFICO_1                         ,2022        ,    95746.80
CMPC_PACIFICO_1                         ,2023        ,    95746.80
CMPC_PACIFICO_1                         ,2024        ,    96009.12
CMPC_PACIFICO_1                         ,2025        ,    95746.80
CMPC_PACIFICO_1                         ,2026        ,    92358.50
CMPC_PACIFICO_1                         ,2027        ,    92358.50
CMPC_PACIFICO_1                         ,2028        ,    89451.12
CMPC_PACIFICO_1                         ,2029        ,    89298.10
CMPC_PACIFICO_1                         ,2030        ,    89298.10
CMPC_PACIFICO_1                         ,2031        ,    89298.10
CMPC_PACIFICO_1                         ,2032        ,    89451.12
CMPC_PACIFICO_1                         ,2033        ,    89298.10
CMPC_PACIFICO_1                         ,2034        ,    89298.10
CMPC_PACIFICO_1                         ,2035        ,    89298.10
CMPC_PACIFICO_1                         ,2036        ,    87079.31
CMPC_PACIFICO_1                         ,2037        ,    81953.14
CMPC_PACIFICO_1                         ,2038        ,    86926.29
CMPC_PACIFICO_1                         ,2039        ,    86926.29
CMPC_PACIFICO_1                         ,2040        ,    87079.31
CMPC_PACIFICO_1                         ,2041        ,    86926.29
CMPC_PACIFICO_1                         ,2042        ,    86926.29
CMPC_PACIFICO_1                         ,2043        ,    83647.29
CMPC_PACIFICO_1                         ,2044        ,    83800.31
CMPC_PACIFICO_1                         ,2045        ,    81275.48
CMPC_PACIFICO_1                         ,2046        ,    74608.18
CMPC_PACIFICO_1                         ,2047        ,    73952.38
CMPC_PACIFICO_1                         ,2048        ,    74761.20
CMPC_PACIFICO_1                         ,2049        ,    70607.80
CMPC_PACIFICO_1                         ,2050        ,    77275.10
CMPC_PACIFICO_2                         ,2017        ,    77088.00
CMPC_PACIFICO_2                         ,2018        ,    77088.00
CMPC_PACIFICO_2                         ,2019        ,    77088.00
CMPC_PACIFICO_2                         ,2020        ,    77299.20
CMPC_PACIFICO_2                         ,2021        ,    77088.00
CMPC_PACIFICO_2                         ,2022        ,    77088.00
CMPC_PACIFICO_2                         ,2023        ,    77088.00
CMPC_PACIFICO_2                         ,2024        ,    77299.20
CMPC_PACIFICO_2                         ,2025        ,    77088.00
CMPC_PACIFICO_2                         ,2026        ,    74360.00
CMPC_PACIFICO_2                         ,2027        ,    74360.00
CMPC_PACIFICO_2                         ,2028        ,    72019.20
CMPC_PACIFICO_2                         ,2029        ,    71896.00
CMPC_PACIFICO_2                         ,2030        ,    71896.00
CMPC_PACIFICO_2                         ,2031        ,    71896.00
CMPC_PACIFICO_2                         ,2032        ,    72019.20
CMPC_PACIFICO_2                         ,2033        ,    71896.00
CMPC_PACIFICO_2                         ,2034        ,    71896.00
CMPC_PACIFICO_2                         ,2035        ,    71896.00
CMPC_PACIFICO_2                         ,2036        ,    70109.60
CMPC_PACIFICO_2                         ,2037        ,    65982.40
CMPC_PACIFICO_2                         ,2038        ,    69986.40
CMPC_PACIFICO_2                         ,2039        ,    69986.40
CMPC_PACIFICO_2                         ,2040        ,    70109.60
CMPC_PACIFICO_2                         ,2041        ,    69986.40
CMPC_PACIFICO_2                         ,2042        ,    69986.40
CMPC_PACIFICO_2                         ,2043        ,    67346.40
CMPC_PACIFICO_2                         ,2044        ,    67469.60
CMPC_PACIFICO_2                         ,2045        ,    65436.80
CMPC_PACIFICO_2                         ,2046        ,    60068.80
CMPC_PACIFICO_2                         ,2047        ,    59540.80
CMPC_PACIFICO_2                         ,2048        ,    60192.00
CMPC_PACIFICO_2                         ,2049        ,    56848.00
CMPC_PACIFICO_2                         ,2050        ,    62216.00
San_Lorenzo_3                           ,2017        ,        0.00
San_Lorenzo_3                           ,2018        ,        0.00
San_Lorenzo_3                           ,2019        ,        0.00
San_Lorenzo_3                           ,2020        ,        0.00
San_Lorenzo_3                           ,2021        ,        0.00
San_Lorenzo_3                           ,2022        ,        0.00
San_Lorenzo_3                           ,2023        ,        0.00
San_Lorenzo_3                           ,2024        ,        0.00
San_Lorenzo_3                           ,2025        ,        0.00
San_Lorenzo_3                           ,2026        ,        0.00
San_Lorenzo_3                           ,2027        ,        0.00
San_Lorenzo_3                           ,2028        ,        0.00
San_Lorenzo_3                           ,2029        ,        0.00
San_Lorenzo_3                           ,2030        ,        0.00
San_Lorenzo_3                           ,2031        ,        0.00
San_Lorenzo_3                           ,2032        ,        0.00
San_Lorenzo_3                           ,2033        ,        0.00
San_Lorenzo_3                           ,2034        ,        0.00
San_Lorenzo_3                           ,2035        ,        0.00
San_Lorenzo_3                           ,2036        ,        0.00
San_Lorenzo_3                           ,2037        ,        0.00
San_Lorenzo_3                           ,2038        ,        0.00
San_Lorenzo_3                           ,2039        ,        0.00
San_Lorenzo_3                           ,2040        ,        0.00
San_Lorenzo_3                           ,2041        ,        0.00
San_Lorenzo_3                           ,2042        ,        0.00
San_Lorenzo_3                           ,2043        ,        0.00
San_Lorenzo_3                           ,2044        ,        0.00
San_Lorenzo_3                           ,2045        ,        0.00
San_Lorenzo_3                           ,2046        ,        0.00
San_Lorenzo_3                           ,2047        ,        0.00
San_Lorenzo_3                           ,2048        ,        0.00
San_Lorenzo_3                           ,2049        ,        0.00
San_Lorenzo_3                           ,2050        ,        0.00
Santa_Fe_4                              ,2017        ,    94257.60
Santa_Fe_4                              ,2018        ,    94257.60
Santa_Fe_4                              ,2019        ,    94257.60
Santa_Fe_4                              ,2020        ,    78773.96
Santa_Fe_4                              ,2021        ,    39510.72
Santa_Fe_4                              ,2022        ,    48787.07
Santa_Fe_4                              ,2023        ,     8651.04
Santa_Fe_4                              ,2024        ,     3550.80
Santa_Fe_4                              ,2025        ,        0.00
Santa_Fe_4                              ,2026        ,        0.00
Santa_Fe_4                              ,2027        ,        0.00
Santa_Fe_4                              ,2028        ,        0.00
Santa_Fe_4                              ,2029        ,        0.00
Santa_Fe_4                              ,2030        ,        0.00
Santa_Fe_4                              ,2031        ,        0.00
Santa_Fe_4                              ,2032        ,        0.00
Santa_Fe_4                              ,2033        ,        0.00
Santa_Fe_4                              ,2034        ,        0.00
Santa_Fe_4                              ,2035        ,        0.00
Santa_Fe_4                              ,2036        ,        0.00
Santa_Fe_4                              ,2037        ,        0.00
Santa_Fe_4                              ,2038        ,        0.00
Santa_Fe_4                              ,2039        ,        0.00
Santa_Fe_4                              ,2040        ,        0.00
