agno,producto,demanda
2024        ,mineral_exis,        0.00
2025        ,mineral_exis,        0.00
2026        ,mineral_exis,        0.00
2027        ,mineral_exis,        0.00
2028        ,mineral_exis,        0.00
2029        ,mineral_exis,        0.00
2030        ,mineral_exis,        0.00
2031        ,mineral_exis,        0.00
2032        ,mineral_exis,        0.00
2033        ,mineral_exis,        0.00
2034        ,mineral_exis,        0.00
2035        ,mineral_exis,        0.00
2036        ,mineral_exis,        0.00
2037        ,mineral_exis,        0.00
2038        ,mineral_exis,        0.00
2039        ,mineral_exis,        0.00
2040        ,mineral_exis,        0.00
2041        ,mineral_exis,        0.00
2042        ,mineral_exis,        0.00
2043        ,mineral_exis,        0.00
2044        ,mineral_exis,        0.00
2045        ,mineral_exis,        0.00
2046        ,mineral_exis,        0.00
2047        ,mineral_exis,        0.00
2048        ,mineral_exis,        0.00
2049        ,mineral_exis,        0.00
2050        ,mineral_exis,        0.00
2017        ,manufactura_,        0.00
2018        ,manufactura_,        0.00
2019        ,manufactura_,        0.00
2020        ,manufactura_,        0.00
2021        ,manufactura_,        0.00
2022        ,manufactura_,        0.00
2023        ,manufactura_,        0.00
2024        ,manufactura_,        0.00
2025        ,manufactura_,        0.00
2026        ,manufactura_,        0.00
2027        ,manufactura_,        0.00
2028        ,manufactura_,        0.00
2029        ,manufactura_,        0.00
2030        ,manufactura_,        0.00
2031        ,manufactura_,        0.00
2032        ,manufactura_,        0.00
2033        ,manufactura_,        0.00
2034        ,manufactura_,        0.00
2035        ,manufactura_,        0.00
2036        ,manufactura_,        0.00
2037        ,manufactura_,        0.00
2038        ,manufactura_,        0.00
2039        ,manufactura_,        0.00
2040        ,manufactura_,        0.00
2041        ,manufactura_,        0.00
2042        ,manufactura_,        0.00
2043        ,manufactura_,        0.00
2044        ,manufactura_,        0.00
2045        ,manufactura_,        0.00
2046        ,manufactura_,        0.00
2047        ,manufactura_,        0.00
2048        ,manufactura_,        0.00
2049        ,manufactura_,        0.00
2050        ,manufactura_,        0.00
2017        ,cobre_existe,        0.00
2018        ,cobre_existe,        0.00
2019        ,cobre_existe,        0.00
2020        ,cobre_existe,        0.00
2021        ,cobre_existe,        0.00
2022        ,cobre_existe,        0.00
2023        ,cobre_existe,        0.00
2024        ,cobre_existe,        0.00
2025        ,cobre_existe,        0.00
2026        ,cobre_existe,        0.00
2027        ,cobre_existe,        0.00
2028        ,cobre_existe,        0.00
2029        ,cobre_existe,        0.00
2030        ,cobre_existe,        0.00
2031        ,cobre_existe,        0.00
2032        ,cobre_existe,        0.00
2033        ,cobre_existe,        0.00
2034        ,cobre_existe,        0.00
2035        ,cobre_existe,        0.00
2036        ,cobre_existe,        0.00
2037        ,cobre_existe,        0.00
2038        ,cobre_existe,        0.00
2039        ,cobre_existe,        0.00
2040        ,cobre_existe,        0.00
2041        ,cobre_existe,        0.00
2042        ,cobre_existe,        0.00
2043        ,cobre_existe,        0.00
2044        ,cobre_existe,        0.00
2045        ,cobre_existe,        0.00
2046        ,cobre_existe,        0.00
2047        ,cobre_existe,        0.00
2048        ,cobre_existe,        0.00
2049        ,cobre_existe,        0.00
2050        ,cobre_existe,        0.00
2017        ,azucar_nuevo,        0.00
2018        ,azucar_nuevo,        0.00
2019        ,azucar_nuevo,        0.00
2020        ,azucar_nuevo,        0.00
2021        ,azucar_nuevo,        0.00
2022        ,azucar_nuevo,        0.00
2023        ,azucar_nuevo,        0.00
2024        ,azucar_nuevo,        0.00
2025        ,azucar_nuevo,        0.00
2026        ,azucar_nuevo,        0.00
2027        ,azucar_nuevo,        0.00
2028        ,azucar_nuevo,        0.00
2029        ,azucar_nuevo,        0.00
2030        ,azucar_nuevo,        0.00
2031        ,azucar_nuevo,        0.00
2032        ,azucar_nuevo,        0.00
2033        ,azucar_nuevo,        0.00
2034        ,azucar_nuevo,        0.00
2035        ,azucar_nuevo,        0.00
2036        ,azucar_nuevo,        0.00
2037        ,azucar_nuevo,        0.00
2038        ,azucar_nuevo,        0.00
2039        ,azucar_nuevo,        0.00
2040        ,azucar_nuevo,        0.00
2041        ,azucar_nuevo,        0.00
2042        ,azucar_nuevo,        0.00
2043        ,azucar_nuevo,        0.00
2044        ,azucar_nuevo,        0.00
2045        ,azucar_nuevo,        0.00
2046        ,azucar_nuevo,        0.00
2047        ,azucar_nuevo,        0.00
2048        ,azucar_nuevo,        0.00
2049        ,azucar_nuevo,        0.00
2050        ,azucar_nuevo,        0.00
2017        ,celulosa_nue,        0.00
2018        ,celulosa_nue,        0.00
2019        ,celulosa_nue,        0.00
2020        ,celulosa_nue,        0.00
2021        ,celulosa_nue,        0.00
2022        ,celulosa_nue,        0.00
2023        ,celulosa_nue,        0.00
2024        ,celulosa_nue,        0.00
2025        ,celulosa_nue,        0.00
2026        ,celulosa_nue,        0.00
2027        ,celulosa_nue,        0.00
2028        ,celulosa_nue,        0.00
2029        ,celulosa_nue,        0.00
2030        ,celulosa_nue,        0.00
2031        ,celulosa_nue,        0.00
2032        ,celulosa_nue,        0.00
2033        ,celulosa_nue,        0.00
2034        ,celulosa_nue,        0.00
2035        ,celulosa_nue,        0.00
2036        ,celulosa_nue,        0.00
2037        ,celulosa_nue,        0.00
2038        ,celulosa_nue,        0.00
2039        ,celulosa_nue,        0.00
2040        ,celulosa_nue,        0.00
2041        ,celulosa_nue,        0.00
2042        ,celulosa_nue,        0.00
2043        ,celulosa_nue,        0.00
2044        ,celulosa_nue,        0.00
2045        ,celulosa_nue,        0.00
2046        ,celulosa_nue,        0.00
2047        ,celulosa_nue,        0.00
2048        ,celulosa_nue,        0.00
2049        ,celulosa_nue,        0.00
2050        ,celulosa_nue,        0.00
2017        ,cemento_nuev,        0.00
2018        ,cemento_nuev,        0.00
2019        ,cemento_nuev,        0.00
2020        ,cemento_nuev,        0.00
2021        ,cemento_nuev,        0.00
2022        ,cemento_nuev,        0.00
2023        ,cemento_nuev,        0.00
2024        ,cemento_nuev,        0.00
2025        ,cemento_nuev,        0.00
2026        ,cemento_nuev,        0.00
2027        ,cemento_nuev,        0.00
2028        ,cemento_nuev,        0.00
2029        ,cemento_nuev,        0.00
2030        ,cemento_nuev,        0.00
2031        ,cemento_nuev,        0.00
2032        ,cemento_nuev,        0.00
2033        ,cemento_nuev,        0.00
2034        ,cemento_nuev,        0.00
2035        ,cemento_nuev,        0.00
2036        ,cemento_nuev,        0.00
2037        ,cemento_nuev,        0.00
2038        ,cemento_nuev,        0.00
2039        ,cemento_nuev,        0.00
2040        ,cemento_nuev,        0.00
2041        ,cemento_nuev,        0.00
2042        ,cemento_nuev,        0.00
2043        ,cemento_nuev,        0.00
2044        ,cemento_nuev,        0.00
2045        ,cemento_nuev,        0.00
2046        ,cemento_nuev,        0.00
2047        ,cemento_nuev,        0.00
2048        ,cemento_nuev,        0.00
2049        ,cemento_nuev,        0.00
2050        ,cemento_nuev,        0.00
2017        ,hierro_nuevo,        0.00
2018        ,hierro_nuevo,        0.00
2019        ,hierro_nuevo,        0.00
2020        ,hierro_nuevo,        0.00
2021        ,hierro_nuevo,        0.00
2022        ,hierro_nuevo,        0.00
2023        ,hierro_nuevo,        0.00
2024        ,hierro_nuevo,        0.00
2025        ,hierro_nuevo,        0.00
2026        ,hierro_nuevo,        0.00
2027        ,hierro_nuevo,        0.00
2028        ,hierro_nuevo,        0.00
2029        ,hierro_nuevo,        0.00
2030        ,hierro_nuevo,        0.00
2031        ,hierro_nuevo,        0.00
2032        ,hierro_nuevo,        0.00
2033        ,hierro_nuevo,        0.00
2034        ,hierro_nuevo,        0.00
2035        ,hierro_nuevo,        0.00
2036        ,hierro_nuevo,        0.00
2037        ,hierro_nuevo,        0.00
2038        ,hierro_nuevo,        0.00
2039        ,hierro_nuevo,        0.00
2040        ,hierro_nuevo,        0.00
2041        ,hierro_nuevo,        0.00
2042        ,hierro_nuevo,        0.00
2043        ,hierro_nuevo,        0.00
2044        ,hierro_nuevo,        0.00
2045        ,hierro_nuevo,        0.00
2046        ,hierro_nuevo,        0.00
2047        ,hierro_nuevo,        0.00
2048        ,hierro_nuevo,        0.00
2049        ,hierro_nuevo,        0.00
2050        ,hierro_nuevo,        0.00
2017        ,pesca_nuevo ,        0.00
2018        ,pesca_nuevo ,        0.00
2019        ,pesca_nuevo ,        0.00
2020        ,pesca_nuevo ,        0.00
2021        ,pesca_nuevo ,        0.00
2022        ,pesca_nuevo ,        0.00
2023        ,pesca_nuevo ,        0.00
2024        ,pesca_nuevo ,        0.00
2025        ,pesca_nuevo ,        0.00
2026        ,pesca_nuevo ,        0.00
2027        ,pesca_nuevo ,        0.00
2028        ,pesca_nuevo ,        0.00
2029        ,pesca_nuevo ,        0.00
2030        ,pesca_nuevo ,        0.00
2031        ,pesca_nuevo ,        0.00
2032        ,pesca_nuevo ,        0.00
2033        ,pesca_nuevo ,        0.00
2034        ,pesca_nuevo ,        0.00
2035        ,pesca_nuevo ,        0.00
2036        ,pesca_nuevo ,        0.00
2037        ,pesca_nuevo ,        0.00
2038        ,pesca_nuevo ,        0.00
2039        ,pesca_nuevo ,        0.00
2040        ,pesca_nuevo ,        0.00
2041        ,pesca_nuevo ,        0.00
2042        ,pesca_nuevo ,        0.00
2043        ,pesca_nuevo ,        0.00
2044        ,pesca_nuevo ,        0.00
2045        ,pesca_nuevo ,        0.00
2046        ,pesca_nuevo ,        0.00
2047        ,pesca_nuevo ,        0.00
2048        ,pesca_nuevo ,        0.00
2049        ,pesca_nuevo ,        0.00
2050        ,pesca_nuevo ,        0.00
2017        ,acero_nuevo ,        0.00
2018        ,acero_nuevo ,        0.00
2019        ,acero_nuevo ,        0.00
2020        ,acero_nuevo ,        0.00
2021        ,acero_nuevo ,        0.00
2022        ,acero_nuevo ,        0.00
2023        ,acero_nuevo ,        0.00
2024        ,acero_nuevo ,        0.00
2025        ,acero_nuevo ,        0.00
2026        ,acero_nuevo ,        0.00
2027        ,acero_nuevo ,        0.00
2028        ,acero_nuevo ,        0.00
2029        ,acero_nuevo ,        0.00
2030        ,acero_nuevo ,        0.00
2031        ,acero_nuevo ,        0.00
2032        ,acero_nuevo ,        0.00
2033        ,acero_nuevo ,        0.00
2034        ,acero_nuevo ,        0.00
2035        ,acero_nuevo ,        0.00
2036        ,acero_nuevo ,        0.00
2037        ,acero_nuevo ,        0.00
2038        ,acero_nuevo ,        0.00
2039        ,acero_nuevo ,        0.00
2040        ,acero_nuevo ,        0.00
2041        ,acero_nuevo ,        0.00
2042        ,acero_nuevo ,        0.00
2043        ,acero_nuevo ,        0.00
2044        ,acero_nuevo ,        0.00
2045        ,acero_nuevo ,        0.00
2046        ,acero_nuevo ,        0.00
2047        ,acero_nuevo ,        0.00
2048        ,acero_nuevo ,        0.00
2049        ,acero_nuevo ,        0.00
2050        ,acero_nuevo ,        0.00
2017        ,petroquimica,        0.00
2018        ,petroquimica,        0.00
2019        ,petroquimica,        0.00
2020        ,petroquimica,        0.00
2021        ,petroquimica,        0.00
2022        ,petroquimica,        0.00
2023        ,petroquimica,        0.00
2024        ,petroquimica,        0.00
2025        ,petroquimica,        0.00
2026        ,petroquimica,        0.00
2027        ,petroquimica,        0.00
2028        ,petroquimica,        0.00
2029        ,petroquimica,        0.00
2030        ,petroquimica,        0.00
2031        ,petroquimica,        0.00
2032        ,petroquimica,        0.00
2033        ,petroquimica,        0.00
2034        ,petroquimica,        0.00
2035        ,petroquimica,        0.00
2036        ,petroquimica,        0.00
2037        ,petroquimica,        0.00
2038        ,petroquimica,        0.00
2039        ,petroquimica,        0.00
2040        ,petroquimica,        0.00
2041        ,petroquimica,        0.00
2042        ,petroquimica,        0.00
2043        ,petroquimica,        0.00
2044        ,petroquimica,        0.00
2045        ,petroquimica,        0.00
2046        ,petroquimica,        0.00
2047        ,petroquimica,        0.00
2048        ,petroquimica,        0.00
2049        ,petroquimica,        0.00
2050        ,petroquimica,        0.00
2017        ,mineral_nuev,        0.00
2018        ,mineral_nuev,        0.00
2019        ,mineral_nuev,        0.00
2020        ,mineral_nuev,        0.00
2021        ,mineral_nuev,        0.00
2022        ,mineral_nuev,        0.00
2023        ,mineral_nuev,        0.00
2024        ,mineral_nuev,        0.00
2025        ,mineral_nuev,        0.00
2026        ,mineral_nuev,        0.00
2027        ,mineral_nuev,        0.00
2028        ,mineral_nuev,        0.00
2029        ,mineral_nuev,        0.00
2030        ,mineral_nuev,        0.00
2031        ,mineral_nuev,        0.00
2032        ,mineral_nuev,        0.00
2033        ,mineral_nuev,        0.00
2034        ,mineral_nuev,        0.00
2035        ,mineral_nuev,        0.00
2036        ,mineral_nuev,        0.00
2037        ,mineral_nuev,        0.00
2038        ,mineral_nuev,        0.00
2039        ,mineral_nuev,        0.00
2040        ,mineral_nuev,        0.00
2041        ,mineral_nuev,        0.00
2042        ,mineral_nuev,        0.00
2043        ,mineral_nuev,        0.00
2044        ,mineral_nuev,        0.00
