sector,proceso,agno,potencia
generacion_electrica,YUNGAY_4_CC_DIE                         ,2045        ,        0.00
generacion_electrica,YUNGAY_4_CC_DIE                         ,2046        ,        0.00
generacion_electrica,YUNGAY_4_CC_DIE                         ,2047        ,        0.00
generacion_electrica,YUNGAY_4_CC_DIE                         ,2048        ,        0.00
generacion_electrica,YUNGAY_4_CC_DIE                         ,2049        ,        0.00
generacion_electrica,YUNGAY_4_CC_DIE                         ,2050        ,        0.00
generacion_electrica,E_PACIFICO                              ,2017        ,       13.83
generacion_electrica,E_PACIFICO                              ,2018        ,       13.83
generacion_electrica,E_PACIFICO                              ,2019        ,       13.83
generacion_electrica,E_PACIFICO                              ,2020        ,       13.83
generacion_electrica,E_PACIFICO                              ,2021        ,       13.83
generacion_electrica,E_PACIFICO                              ,2022        ,       13.83
generacion_electrica,E_PACIFICO                              ,2023        ,       13.83
generacion_electrica,E_PACIFICO                              ,2024        ,       13.83
generacion_electrica,E_PACIFICO                              ,2025        ,       13.83
generacion_electrica,E_PACIFICO                              ,2026        ,       13.83
generacion_electrica,E_PACIFICO                              ,2027        ,       13.83
generacion_electrica,E_PACIFICO                              ,2028        ,       13.83
generacion_electrica,E_PACIFICO                              ,2029        ,       13.83
generacion_electrica,E_PACIFICO                              ,2030        ,       13.83
generacion_electrica,E_PACIFICO                              ,2031        ,       13.83
generacion_electrica,E_PACIFICO                              ,2032        ,       13.83
generacion_electrica,E_PACIFICO                              ,2033        ,       13.83
generacion_electrica,E_PACIFICO                              ,2034        ,       13.83
generacion_electrica,E_PACIFICO                              ,2035        ,       13.83
generacion_electrica,E_PACIFICO                              ,2036        ,       13.83
generacion_electrica,E_PACIFICO                              ,2037        ,       13.83
generacion_electrica,E_PACIFICO                              ,2038        ,       13.83
generacion_electrica,E_PACIFICO                              ,2039        ,       13.83
generacion_electrica,E_PACIFICO                              ,2040        ,       13.83
generacion_electrica,E_PACIFICO                              ,2041        ,       13.83
generacion_electrica,E_PACIFICO                              ,2042        ,       13.83
generacion_electrica,E_PACIFICO                              ,2043        ,       13.83
generacion_electrica,E_PACIFICO                              ,2044        ,       13.83
generacion_electrica,E_PACIFICO                              ,2045        ,       13.83
generacion_electrica,E_PACIFICO                              ,2046        ,       13.83
generacion_electrica,E_PACIFICO                              ,2047        ,       13.83
generacion_electrica,E_PACIFICO                              ,2048        ,       13.83
generacion_electrica,E_PACIFICO                              ,2049        ,       13.83
generacion_electrica,E_PACIFICO                              ,2050        ,       13.83
generacion_electrica,SANTA_FE_1                              ,2017        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2018        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2019        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2020        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2021        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2022        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2023        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2024        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2025        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2026        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2027        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2028        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2029        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2030        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2031        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2032        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2033        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2034        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2035        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2036        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2037        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2038        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2039        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2040        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2041        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2042        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2043        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2044        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2045        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2046        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2047        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2048        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2049        ,       16.46
generacion_electrica,SANTA_FE_1                              ,2050        ,       16.46
generacion_electrica,SANTA_FE_2                              ,2017        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2018        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2019        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2020        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2021        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2022        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2023        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2024        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2025        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2026        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2027        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2028        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2029        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2030        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2031        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2032        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2033        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2034        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2035        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2036        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2037        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2038        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2039        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2040        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2041        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2042        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2043        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2044        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2045        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2046        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2047        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2048        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2049        ,       16.27
generacion_electrica,SANTA_FE_2                              ,2050        ,       16.27
generacion_electrica,SANTA_FE_3                              ,2017        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2018        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2019        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2020        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2021        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2022        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2023        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2024        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2025        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2026        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2027        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2028        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2029        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2030        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2031        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2032        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2033        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2034        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2035        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2036        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2037        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2038        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2039        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2040        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2041        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2042        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2043        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2044        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2045        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2046        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2047        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2048        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2049        ,       15.61
generacion_electrica,SANTA_FE_3                              ,2050        ,       15.61
generacion_electrica,CMPC_LAJA_1                             ,2017        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2018        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2019        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2020        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2021        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2022        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2023        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2024        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2025        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2026        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2027        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2028        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2029        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2030        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2031        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2032        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2033        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2034        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2035        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2036        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2037        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2038        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2039        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2040        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2041        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2042        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2043        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2044        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2045        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2046        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2047        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2048        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2049        ,        4.84
generacion_electrica,CMPC_LAJA_1                             ,2050        ,        4.84
generacion_electrica,CMPC_LAJA_2                             ,2017        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2018        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2019        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2020        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2021        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2022        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2023        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2024        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2025        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2026        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2027        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2028        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2029        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2030        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2031        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2032        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2033        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2034        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2035        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2036        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2037        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2038        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2039        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2040        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2041        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2042        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2043        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2044        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2045        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2046        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2047        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2048        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2049        ,        9.67
generacion_electrica,CMPC_LAJA_2                             ,2050        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2017        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2018        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2019        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2020        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2021        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2022        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2023        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2024        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2025        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2026        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2027        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2028        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2029        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2030        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2031        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2032        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2033        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2034        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2035        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2036        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2037        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2038        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2039        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2040        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2041        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2042        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2043        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2044        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2045        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2046        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2047        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2048        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2049        ,        9.67
generacion_electrica,CMPC_LAJA_3                             ,2050        ,        9.67
generacion_electrica,CMPC_PACIFICO_1                         ,2017        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2018        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2019        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2020        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2021        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2022        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2023        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2024        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2025        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2026        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2027        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2028        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2029        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2030        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2031        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2032        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2033        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2034        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2035        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2036        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2037        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2038        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2039        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2040        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2041        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2042        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2043        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2044        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2045        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2046        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2047        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2048        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2049        ,       10.93
generacion_electrica,CMPC_PACIFICO_1                         ,2050        ,       10.93
generacion_electrica,CMPC_PACIFICO_2                         ,2017        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2018        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2019        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2020        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2021        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2022        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2023        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2024        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2025        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2026        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2027        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2028        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2029        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2030        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2031        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2032        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2033        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2034        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2035        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2036        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2037        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2038        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2039        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2040        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2041        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2042        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2043        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2044        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2045        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2046        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2047        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2048        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2049        ,        8.80
generacion_electrica,CMPC_PACIFICO_2                         ,2050        ,        8.80
generacion_electrica,San_Lorenzo_3                           ,2017        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2018        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2019        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2020        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2021        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2022        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2023        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2024        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2025        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2026        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2027        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2028        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2029        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2030        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2031        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2032        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2033        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2034        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2035        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2036        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2037        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2038        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2039        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2040        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2041        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2042        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2043        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2044        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2045        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2046        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2047        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2048        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2049        ,        7.70
generacion_electrica,San_Lorenzo_3                           ,2050        ,        7.70
generacion_electrica,Santa_Fe_4                              ,2017        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2018        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2019        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2020        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2021        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2022        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2023        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2024        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2025        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2026        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2027        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2028        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2029        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2030        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2031        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2032        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2033        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2034        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2035        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2036        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2037        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2038        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2039        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2040        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2041        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2042        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2043        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2044        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2045        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2046        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2047        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2048        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2049        ,       10.76
generacion_electrica,Santa_Fe_4                              ,2050        ,       10.76
generacion_electrica,CMPC_PACIFICO_3                         ,2017        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2018        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2019        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2020        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2021        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2022        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2023        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2024        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2025        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2026        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2027        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2028        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2029        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2030        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2031        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2032        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2033        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2034        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2035        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2036        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2037        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2038        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2039        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2040        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2041        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2042        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2043        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2044        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2045        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2046        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2047        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2048        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2049        ,       10.50
generacion_electrica,CMPC_PACIFICO_3                         ,2050        ,       10.50
generacion_electrica,SANTA_MARTA                             ,2017        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2018        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2019        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2020        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2021        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2022        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2023        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2024        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2025        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2026        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2027        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2028        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2029        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2030        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2031        ,       15.70
generacion_electrica,SANTA_MARTA                             ,2032        ,       15.70
