master_id,year,el-emissions_total-mtco2e,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE
147,2037,18.68,2083.09,1525.59
147,2038,17.33,2150.88,1572.14
147,2039,15.31,2848.95,1400.98
147,2040,8.27,5301.25,1779.31
147,2041,4.82,2377.66,1294.38
147,2042,5.06,1225.21,1188.33
147,2043,5.01,1507.37,1251.26
147,2044,5.15,1119.93,1176.72
147,2045,5.44,1248.67,1275.91
147,2046,5.64,920.47,1226.44
147,2047,6.04,670.51,1245.89
147,2048,6.08,646.08,1280.34
147,2049,6.21,511.17,1275.44
147,2050,6.14,295.29,1220.19
148,2017,37.44,0.0,896.35
148,2018,39.57,0.0,979.63
148,2019,40.91,0.0,968.82
148,2020,43.6,0.0,1001.52
148,2021,39.29,0.0,861.43
148,2022,41.76,820.28,1357.28
148,2023,40.69,2205.16,1826.25
148,2024,35.66,1536.52,1517.7
148,2025,32.87,1721.07,1591.56
148,2026,30.66,540.38,1160.47
148,2027,29.33,984.07,1421.28
148,2028,31.22,624.44,1488.0
148,2029,27.01,6864.47,3322.79
148,2030,25.75,3017.68,1942.82
148,2031,22.49,4703.35,2383.62
148,2032,22.6,1784.66,1375.34
148,2033,22.26,2139.9,1422.38
148,2034,21.2,2394.91,1474.01
148,2035,20.3,2299.33,1490.38
148,2036,19.54,2088.87,1411.31
148,2037,18.79,1925.87,1334.03
148,2038,17.22,2045.83,1444.59
148,2039,16.18,1599.18,1342.81
148,2040,8.93,5236.24,1807.65
148,2041,5.13,2071.14,1403.59
148,2042,5.29,1079.12,1136.56
148,2043,5.44,1044.65,1163.17
148,2044,5.63,908.74,1160.73
148,2045,5.95,1055.6,1261.16
148,2046,6.16,767.07,1217.37
148,2047,7.69,852.92,1167.75
148,2048,8.26,567.5,1166.42
148,2049,8.28,402.74,1184.18
148,2050,8.32,187.83,1184.26
149,2017,37.47,0.0,896.91
149,2018,39.6,0.0,980.02
149,2019,40.85,0.0,970.85
149,2020,43.69,0.0,1006.23
149,2021,39.46,0.0,871.28
149,2022,41.26,1521.95,1580.63
149,2023,40.54,1935.7,1729.82
149,2024,35.56,1564.93,1538.62
149,2025,32.83,1826.8,1646.94
149,2026,30.77,508.11,1179.41
149,2027,29.47,1079.81,1494.3
149,2028,31.26,782.49,1590.26
149,2029,26.55,7571.78,3585.55
149,2030,25.62,3215.58,1966.66
149,2031,22.27,5139.03,2536.96
149,2032,22.57,1812.97,1382.6
149,2033,22.16,2373.2,1509.55
149,2034,20.92,2564.77,1561.72
149,2035,20.22,2479.45,1590.41
149,2036,19.56,2230.89,1454.0
149,2037,18.69,2160.9,1523.67
149,2038,17.33,2209.43,1553.2
149,2039,14.57,3126.93,1250.19
149,2040,7.82,4623.42,1766.09
149,2041,4.66,2327.51,1133.87
149,2042,4.75,1512.4,1031.69
149,2043,4.83,1428.68,967.97
149,2044,4.74,1498.09,955.39
149,2045,4.67,1659.92,978.41
149,2046,4.43,1306.67,906.59
149,2047,4.29,1008.12,871.72
149,2048,3.94,865.45,799.8
149,2049,3.89,584.31,745.05
149,2050,3.69,279.49,695.57
150,2017,37.46,0.0,896.9
150,2018,39.6,0.0,980.02
150,2019,40.84,0.0,970.92
150,2020,43.65,0.0,1004.1
150,2021,39.36,0.0,866.56
150,2022,41.34,1297.16,1504.69
150,2023,40.47,1997.03,1746.91
150,2024,35.6,1443.98,1489.01
150,2025,32.66,1854.58,1641.78
150,2026,30.66,414.19,1123.74
150,2027,29.21,1087.19,1464.38
150,2028,30.95,726.67,1525.55
150,2029,27.28,6114.41,3140.64
150,2030,25.67,3477.64,2105.61
150,2031,22.85,4081.15,2248.39
150,2032,22.48,2260.63,1571.24
150,2033,22.22,1691.73,1351.41
150,2034,21.12,2390.52,1487.13
150,2035,20.27,2272.97,1531.88
150,2036,19.35,1987.22,1443.54
150,2037,18.4,1953.18,1393.64
150,2038,17.09,1771.14,1408.95
150,2039,15.85,1709.03,1298.8
150,2040,8.21,5154.0,1639.83
150,2041,4.57,2090.94,1086.76
150,2042,4.67,981.44,1033.48
150,2043,4.61,1025.89,1077.15
150,2044,4.5,938.65,1041.09
150,2045,4.74,894.73,1047.21
150,2046,4.72,741.97,1016.82
150,2047,4.92,516.71,962.32
150,2048,4.96,403.48,980.31
150,2049,5.06,306.34,994.26
150,2050,5.05,171.79,960.22
151,2017,37.47,0.0,896.81
151,2018,39.6,0.0,980.02
151,2019,40.86,0.0,970.86
151,2020,43.53,0.0,997.59
151,2021,39.09,0.0,854.6
151,2022,41.34,993.16,1394.81
151,2023,40.12,2208.06,1799.33
151,2024,35.22,1389.21,1440.27
151,2025,32.47,1673.03,1547.17
151,2026,30.33,460.61,1104.01
151,2027,28.92,1027.44,1398.06
151,2028,30.47,792.63,1492.39
151,2029,27.55,5218.16,2816.84
151,2030,25.57,3755.81,2155.61
151,2031,22.61,4049.05,2199.38
151,2032,22.24,2089.76,1480.7
151,2033,21.93,1968.03,1353.0
151,2034,20.61,2223.45,1393.44
151,2035,20.17,1928.56,1365.15
151,2036,19.21,1978.37,1433.02
151,2037,18.19,1879.45,1329.86
151,2038,16.96,1725.39,1347.54
151,2039,15.52,1815.16,1265.79
151,2040,8.73,4380.92,1772.63
151,2041,4.83,1862.92,1353.63
151,2042,5.02,848.78,1046.64
151,2043,5.05,907.08,1097.05
151,2044,5.02,825.8,1102.27
151,2045,5.26,947.23,1169.1
151,2046,5.24,723.27,1107.93
151,2047,5.29,522.0,1097.5
151,2048,6.16,470.61,1071.41
151,2049,7.28,384.27,1057.76
151,2050,7.14,187.03,1031.75
152,2017,37.46,0.0,896.79
152,2018,39.6,0.0,981.02
152,2019,40.87,0.0,971.12
152,2020,43.63,0.0,1003.53
152,2021,39.34,0.0,865.58
152,2022,41.78,881.25,1383.36
152,2023,40.64,2244.51,1848.27
152,2024,35.77,1446.25,1501.64
152,2025,33.29,1557.34,1562.33
152,2026,30.7,753.29,1261.65
152,2027,29.86,676.21,1351.0
152,2028,31.67,697.25,1557.45
152,2029,26.75,7922.47,3639.23
152,2030,24.95,3403.46,2030.82
152,2031,22.1,4407.9,2250.95
152,2032,22.04,2025.92,1418.85
152,2033,21.7,2051.99,1418.95
152,2034,20.4,2473.23,1554.48
152,2035,19.88,2134.92,1470.91
152,2036,19.12,2128.64,1358.9
152,2037,18.41,1984.1,1394.31
152,2038,16.97,1993.11,1420.66
152,2039,14.14,3287.09,1190.25
152,2040,7.5,4529.02,1716.2
152,2041,4.49,1857.69,1150.94
152,2042,4.38,1612.32,1006.87
152,2043,4.53,1102.03,1039.12
152,2044,4.7,858.52,1061.03
152,2045,5.01,989.17,1187.79
152,2046,5.2,729.09,1171.31
152,2047,5.1,789.6,1210.78
152,2048,5.05,614.91,1165.04
152,2049,5.25,382.9,1170.5
152,2050,5.16,264.49,1091.59
153,2017,37.46,0.0,896.9
153,2018,39.6,0.0,980.02
153,2019,40.84,0.0,970.92
153,2020,43.76,0.0,1009.74
153,2021,39.63,0.0,877.27
153,2022,41.54,1419.28,1560.19
153,2023,40.73,2036.28,1779.78
153,2024,36.06,1420.08,1511.06
153,2025,32.98,2064.26,1751.17
153,2026,30.93,522.79,1202.15
153,2027,29.59,1130.5,1534.38
153,2028,32.06,340.64,1480.97
153,2029,26.97,8258.86,3823.56
153,2030,25.89,3142.55,2011.95
153,2031,22.59,5250.1,2580.9
153,2032,23.07,1786.96,1409.78
153,2033,22.83,2346.85,1556.67
153,2034,21.15,2944.59,1687.69
153,2035,20.39,2609.28,1616.45
153,2036,19.66,2427.7,1490.73
153,2037,19.04,2165.4,1540.83
153,2038,17.55,2263.57,1601.24
153,2039,16.17,2404.27,1504.36
153,2040,8.63,6041.63,1790.71
153,2041,5.5,1965.26,1400.2
153,2042,5.8,1415.26,1292.01
153,2043,5.95,1536.22,1360.64
153,2044,6.17,1262.02,1310.75
153,2045,6.49,1384.45,1391.82
153,2046,6.54,1178.53,1349.28
153,2047,6.59,1029.15,1316.5
153,2048,6.7,733.27,1284.53
153,2049,6.91,550.56,1284.24
153,2050,8.36,272.22,1264.26
154,2017,37.47,0.0,896.82
154,2018,39.6,0.0,981.06
154,2019,40.87,0.0,971.3
154,2020,43.73,0.0,1009.17
154,2021,39.59,0.0,875.75
154,2022,41.12,1743.48,1650.59
154,2023,40.59,1806.64,1684.9
154,2024,35.62,1596.18,1552.1
154,2025,32.9,1848.57,1657.78
154,2026,30.86,517.6,1188.6
154,2027,29.54,1135.78,1517.97
154,2028,31.24,895.59,1629.48
154,2029,26.78,7342.08,3531.31
154,2030,25.71,3461.14,2055.29
154,2031,23.13,4377.11,2333.82
154,2032,22.83,2539.49,1661.71
154,2033,22.78,2032.11,1457.05
154,2034,21.92,2481.38,1566.09
154,2035,20.77,2888.02,1725.24
154,2036,19.91,2452.1,1499.24
154,2037,19.36,1999.44,1502.17
154,2038,17.83,2294.82,1607.84
154,2039,16.92,1849.42,1425.65
154,2040,9.11,6058.37,1864.55
154,2041,5.34,2737.6,1288.34
154,2042,5.49,1518.9,1218.4
154,2043,5.58,1501.74,1268.76
154,2044,5.71,1277.32,1218.82
154,2045,5.95,1388.63,1309.47
154,2046,6.23,999.89,1233.87
154,2047,6.64,817.92,1241.85
154,2048,7.01,684.91,1267.02
154,2049,7.21,585.91,1216.41
154,2050,7.52,282.12,1188.55
155,2017,37.47,0.0,896.82
155,2018,39.6,0.0,980.6
155,2019,40.87,0.0,971.3
155,2020,43.69,0.0,1006.4
155,2021,39.45,0.0,871.83
155,2022,41.26,1506.84,1576.59
155,2023,40.53,1936.36,1731.86
155,2024,35.66,1470.14,1511.01
155,2025,32.81,1889.51,1673.1
155,2026,30.73,501.36,1178.31
155,2027,29.43,1057.9,1488.61
155,2028,31.17,794.38,1596.03
155,2029,26.68,7193.54,3495.5
155,2030,25.69,3175.07,1992.83
155,2031,22.43,4875.8,2498.51
155,2032,22.54,1877.96,1449.97
155,2033,21.73,2469.22,1543.12
155,2034,21.0,2271.3,1487.03
155,2035,20.02,2529.55,1645.58
155,2036,19.34,2156.65,1477.33
155,2037,18.4,2095.22,1522.03
155,2038,17.16,2055.82,1532.95
155,2039,14.44,3352.31,1254.0
155,2040,7.8,4603.88,1815.75
155,2041,4.65,2176.03,1263.41
155,2042,4.8,1201.92,1166.1
155,2043,4.82,1316.0,1214.22
155,2044,4.78,1324.22,1082.28
155,2045,5.05,1176.0,1227.14
155,2046,5.14,919.69,1175.07
155,2047,5.3,807.23,1129.53
155,2048,5.44,548.82,1176.89
155,2049,5.79,399.0,1208.21
155,2050,5.9,246.29,1206.58
156,2017,37.47,0.0,896.91
156,2018,39.6,0.0,980.02
156,2019,40.85,0.0,970.85
156,2020,43.6,0.0,1003.04
156,2021,39.33,0.0,864.12
156,2022,40.89,1671.55,1610.95
156,2023,40.26,1777.39,1654.53
156,2024,35.53,1351.05,1448.59
156,2025,32.66,1851.42,1634.15
156,2026,30.51,516.02,1153.35
156,2027,29.17,1064.06,1448.82
156,2028,30.97,726.87,1522.86
156,2029,26.17,7463.0,3496.36
156,2030,25.56,2716.73,1793.33
156,2031,22.27,4878.27,2428.36
156,2032,22.41,1865.24,1369.24
156,2033,22.04,2234.81,1427.83
156,2034,20.68,2448.11,1531.27
156,2035,20.15,2265.69,1465.0
156,2036,19.35,2230.95,1459.51
156,2037,18.53,2062.49,1375.61
156,2038,17.19,2026.08,1457.03
156,2039,15.43,2442.56,1282.38
156,2040,8.02,4989.48,1638.19
156,2041,4.56,2324.11,1092.54
156,2042,4.66,1296.09,1020.52
156,2043,4.67,1249.03,1076.07
156,2044,4.7,1175.98,914.51
156,2045,4.82,1385.13,957.57
156,2046,4.83,1028.49,934.94
156,2047,4.6,1030.86,910.91
156,2048,4.4,737.88,864.47
156,2049,4.28,534.35,841.86
156,2050,3.93,305.17,756.41
157,2017,37.47,0.0,896.93
157,2018,39.59,0.0,980.01
157,2019,40.86,0.0,970.86
157,2020,43.71,0.0,1008.01
157,2021,39.54,0.0,873.38
157,2022,41.59,1273.56,1511.51
157,2023,40.68,2095.04,1796.8
157,2024,35.86,1472.66,1518.78
157,2025,32.9,1932.5,1693.74
157,2026,30.83,500.04,1180.46
157,2027,29.48,1070.51,1496.42
157,2028,31.6,521.64,1512.84
157,2029,27.09,7337.67,3537.05
157,2030,25.76,3320.6,2059.8
157,2031,22.46,4967.85,2504.19
157,2032,22.74,1790.71,1396.66
157,2033,22.2,2411.16,1498.65
157,2034,20.92,2432.07,1533.31
157,2035,20.21,2344.96,1565.32
157,2036,19.45,2187.84,1440.16
157,2037,18.61,1974.4,1455.67
157,2038,17.25,2024.01,1516.18
157,2039,14.79,2946.52,1245.29
157,2040,7.78,4710.22,1761.5
157,2041,4.52,2265.88,1090.89
157,2042,4.45,1502.49,1114.1
157,2043,4.6,1038.69,1115.02
157,2044,4.63,1030.14,1120.21
157,2045,4.84,1122.09,1191.15
157,2046,4.98,903.35,1136.51
157,2047,4.82,1031.01,1014.04
157,2048,4.73,701.47,986.87
157,2049,4.69,501.93,1003.33
157,2050,4.64,247.83,962.26
158,2017,37.47,0.0,896.81
158,2018,39.6,0.0,980.24
158,2019,40.86,0.0,970.86
158,2020,43.59,0.0,1001.85
158,2021,39.27,0.0,862.06
158,2022,41.76,819.72,1359.38
158,2023,40.6,2238.99,1841.12
158,2024,35.61,1501.38,1510.45
158,2025,32.9,1639.51,1573.64
158,2026,30.64,574.03,1180.98
158,2027,29.4,894.29,1401.8
158,2028,31.59,356.53,1418.92
158,2029,26.69,7747.21,3583.04
158,2030,25.15,3083.89,1931.94
158,2031,22.05,4511.32,2287.88
158,2032,22.31,1605.16,1302.71
158,2033,22.18,1554.68,1330.04
158,2034,20.6,2773.23,1590.79
158,2035,19.97,2160.67,1477.94
158,2036,19.18,2001.07,1378.32
158,2037,18.36,2021.16,1332.91
158,2038,17.0,1829.47,1395.81
158,2039,15.31,2354.56,1210.13
158,2040,8.16,4985.55,1668.36
158,2041,4.61,1971.98,1127.95
158,2042,4.68,1135.73,1056.2
158,2043,4.8,920.21,1043.98
158,2044,5.05,739.53,1040.83
158,2045,5.33,897.58,1143.43
158,2046,5.62,645.55,1123.95
158,2047,5.77,618.43,1147.72
158,2048,5.71,527.87,1131.15
158,2049,5.85,333.08,1134.34
158,2050,5.78,195.99,1111.49
159,2017,37.47,0.0,896.81
159,2018,39.6,0.0,980.64
159,2019,40.87,0.0,971.3
159,2020,43.66,0.0,1005.38
159,2021,39.41,0.0,869.0
159,2022,41.68,1050.64,1437.73
159,2023,40.51,2254.05,1848.22
159,2024,35.81,1376.9,1480.65
159,2025,32.81,1937.92,1690.72
159,2026,30.75,465.83,1161.97
159,2027,29.57,929.65,1445.1
159,2028,31.68,510.19,1509.43
159,2029,26.63,7910.4,3694.97
159,2030,25.71,2748.05,1879.71
159,2031,22.51,4797.75,2454.15
159,2032,22.56,1936.27,1455.48
159,2033,22.09,2113.16,1468.42
159,2034,20.62,2779.91,1672.71
159,2035,20.08,2257.03,1512.95
159,2036,19.27,2216.63,1448.64
159,2037,18.55,2007.4,1464.36
159,2038,17.21,1994.35,1520.58
159,2039,14.14,3252.01,1201.95
159,2040,7.71,4167.81,1761.7
159,2041,4.55,2226.91,1057.22
159,2042,4.51,1311.44,1096.8
159,2043,4.69,1181.24,944.63
159,2044,4.62,1354.46,924.87
159,2045,4.59,1473.44,970.62
159,2046,4.42,1155.85,902.28
159,2047,4.19,986.01,864.78
159,2048,4.09,663.63,820.93
159,2049,3.78,575.21,762.96
159,2050,3.7,253.43,700.51
160,2017,37.46,0.0,896.79
160,2018,39.6,0.0,981.07
160,2019,40.85,0.0,971.51
160,2020,43.59,0.0,1002.13
160,2021,39.29,0.0,862.59
160,2022,41.37,1163.1,1460.55
160,2023,40.36,2082.8,1775.4
160,2024,35.58,1417.52,1477.33
160,2025,32.82,1706.55,1594.64
160,2026,30.64,554.5,1176.22
160,2027,29.2,1096.16,1470.82
160,2028,31.59,273.78,1394.56
160,2029,26.43,8095.62,3674.08
160,2030,24.86,3322.89,1984.27
160,2031,22.04,4504.06,2263.83
160,2032,21.99,2037.64,1402.82
160,2033,21.6,2111.92,1410.59
160,2034,20.41,2528.23,1546.23
160,2035,19.93,2270.94,1503.18
160,2036,19.15,2237.79,1369.15
160,2037,18.44,2068.9,1398.7
160,2038,17.07,2140.51,1465.44
160,2039,14.19,3248.17,1211.89
160,2040,7.68,4569.59,1698.63
160,2041,4.54,2227.92,1072.81
160,2042,4.55,1426.22,1051.7
160,2043,4.68,1187.36,1060.81
160,2044,4.7,1215.82,953.72
160,2045,4.76,1521.14,1006.35
160,2046,4.72,1132.37,976.64
160,2047,4.6,1036.52,948.61
160,2048,4.34,838.53,896.4
160,2049,4.18,595.12,862.75
160,2050,4.09,273.33,825.23
161,2017,37.47,0.0,896.81
161,2018,39.6,0.0,980.02
161,2019,40.86,0.0,970.86
161,2020,43.67,0.0,1005.36
161,2021,39.39,0.0,868.07
161,2022,41.31,1385.4,1533.6
161,2023,40.4,2040.3,1758.88
161,2024,35.61,1410.75,1477.65
161,2025,32.71,1861.96,1647.59
161,2026,30.62,499.3,1157.9
161,2027,29.22,1099.37,1474.42
161,2028,31.03,715.47,1533.61
161,2029,27.25,6382.16,3221.06
161,2030,25.68,3623.93,2135.88
161,2031,22.39,4839.18,2455.3
161,2032,22.46,1882.51,1393.38
161,2033,22.14,2177.17,1426.12
161,2034,21.05,2247.06,1448.88
161,2035,20.1,2440.73,1573.85
161,2036,19.34,2161.73,1467.99
161,2037,18.52,1869.84,1367.03
161,2038,17.17,1956.85,1469.94
161,2039,15.82,2044.2,1337.61
161,2040,8.48,5380.43,1814.24
161,2041,4.93,1789.32,1354.59
161,2042,5.09,1140.6,1167.73
161,2043,5.12,1163.93,1202.0
161,2044,5.23,1042.96,1174.16
161,2045,5.44,1142.44,1255.57
161,2046,5.45,944.83,1183.57
161,2047,6.45,829.51,1118.18
161,2048,6.41,576.0,1143.53
161,2049,7.71,452.95,1106.65
161,2050,7.85,219.42,1099.05
162,2017,37.46,0.0,896.79
162,2018,39.6,0.0,980.6
162,2019,40.84,0.0,971.24
162,2020,43.71,0.0,1007.64
162,2021,39.51,0.0,873.26
162,2022,41.65,1234.26,1500.75
162,2023,40.89,2022.56,1778.52
162,2024,36.03,1463.94,1524.32
162,2025,33.85,1413.66,1539.1
162,2026,31.14,852.83,1328.9
162,2027,30.15,826.08,1433.99
162,2028,32.21,556.19,1547.66
162,2029,26.73,8644.11,3891.81
162,2030,26.14,2528.14,1788.22
162,2031,22.6,5095.9,2507.04
162,2032,22.94,1895.87,1405.62
162,2033,22.96,1851.82,1440.64
162,2034,21.44,2823.85,1626.8
162,2035,20.37,2570.46,1615.87
162,2036,19.67,2119.76,1365.93
162,2037,18.84,2154.62,1455.79
162,2038,17.43,2013.74,1485.25
162,2039,16.12,2026.16,1286.27
162,2040,8.76,5099.01,1664.54
162,2041,4.8,2738.36,1199.22
162,2042,5.08,1107.28,1106.79
162,2043,5.15,1278.54,1111.82
162,2044,5.27,1034.02,1115.06
162,2045,5.67,1071.39,1128.34
162,2046,5.67,1131.36,1054.73
162,2047,5.85,812.0,1070.49
162,2048,5.89,678.64,1085.76
162,2049,5.86,519.44,1098.34
162,2050,5.72,260.29,1032.51
163,2017,37.47,0.0,896.81
163,2018,39.6,0.0,980.05
163,2019,40.86,0.0,970.86
163,2020,43.5,0.0,996.15
163,2021,39.02,0.0,851.9
163,2022,41.53,738.81,1315.46
163,2023,40.49,2085.05,1771.75
163,2024,35.37,1480.91,1482.31
163,2025,32.92,1472.5,1488.61
163,2026,30.49,551.22,1141.96
163,2027,29.18,903.1,1362.11
163,2028,30.79,705.79,1469.91
163,2029,27.38,5690.97,2957.76
163,2030,25.92,2913.45,1935.39
163,2031,22.83,3898.08,2176.18
163,2032,22.65,1851.73,1432.29
163,2033,22.2,1810.37,1400.77
163,2034,21.0,2103.88,1412.39
163,2035,20.43,1921.17,1378.27
163,2036,19.29,1985.03,1451.66
163,2037,18.36,1733.52,1314.08
163,2038,17.03,1662.05,1292.58
163,2039,15.63,1678.33,1183.61
163,2040,8.13,4655.69,1578.7
163,2041,4.28,1886.55,1080.81
163,2042,4.43,887.22,889.36
163,2043,4.5,742.03,939.91
163,2044,4.42,730.76,952.53
163,2045,4.51,816.79,1001.41
163,2046,4.51,558.9,930.15
163,2047,4.56,448.26,896.06
163,2048,4.55,355.96,874.65
163,2049,4.75,224.71,875.21
163,2050,4.91,107.2,878.57
164,2017,37.47,0.0,896.81
164,2018,39.6,0.0,981.06
164,2019,40.87,0.0,971.3
164,2020,43.71,0.0,1008.08
164,2021,39.54,0.0,873.56
164,2022,41.66,1207.58,1492.75
164,2023,40.65,2173.89,1826.56
164,2024,35.87,1459.44,1517.17
164,2025,33.23,1727.21,1634.46
164,2026,30.85,711.02,1265.43
164,2027,29.76,897.04,1450.43
164,2028,31.62,731.78,1599.3
164,2029,27.27,7174.57,3515.53
164,2030,25.85,3407.13,2120.97
164,2031,22.89,4576.04,2419.04
164,2032,22.85,2202.89,1573.14
164,2033,22.71,1792.25,1437.36
164,2034,21.49,2641.2,1611.73
164,2035,20.37,2730.02,1732.97
164,2036,19.68,2185.11,1461.72
164,2037,18.79,2081.41,1537.63
164,2038,17.53,1906.55,1529.85
164,2039,14.88,3006.84,1251.73
164,2040,8.24,4238.6,1822.38
164,2041,4.68,2450.14,1107.0
164,2042,4.98,1086.58,1105.8
164,2043,4.95,1270.78,1081.06
164,2044,4.88,1341.6,935.4
164,2045,5.04,1355.09,969.24
164,2046,4.85,1153.72,924.19
164,2047,4.62,987.47,868.24
164,2048,4.35,726.08,806.56
164,2049,4.16,533.51,749.79
164,2050,3.86,277.46,655.44
165,2017,37.47,0.0,896.83
165,2018,39.6,0.0,980.6
165,2019,40.84,0.0,971.43
165,2020,43.66,0.0,1005.4
165,2021,39.43,0.0,869.26
165,2022,41.74,1015.38,1427.72
165,2023,40.75,2155.85,1820.55
165,2024,35.85,1481.99,1520.15
165,2025,33.71,1362.55,1508.69
165,2026,31.15,733.1,1276.6
165,2027,30.09,829.18,1424.29
165,2028,31.74,767.18,1603.33
165,2029,27.33,7228.4,3508.62
165,2030,26.37,2809.5,1935.94
165,2031,23.13,4477.01,2398.94
165,2032,23.02,2211.22,1578.34
165,2033,22.97,1779.71,1451.09
165,2034,21.57,2454.1,1564.04
165,2035,20.74,2321.48,1607.99
165,2036,19.59,2317.9,1526.73
165,2037,18.91,1936.95,1409.29
165,2038,17.49,1914.97,1509.08
165,2039,15.94,1977.28,1279.87
165,2040,8.53,4585.01,1680.26
165,2041,4.72,2413.71,1155.22
165,2042,4.81,1179.48,1003.74
165,2043,4.97,964.33,1065.52
165,2044,4.93,1013.12,994.21
165,2045,4.98,1304.94,928.86
165,2046,5.03,917.34,887.81
165,2047,4.97,824.12,869.45
165,2048,4.85,640.59,815.49
165,2049,4.72,468.88,771.92
165,2050,4.53,240.42,699.65
166,2017,37.47,0.0,896.82
166,2018,39.6,0.0,980.64
166,2019,40.87,0.0,971.3
166,2020,43.57,0.0,1000.75
166,2021,39.22,0.0,859.32
166,2022,41.8,710.69,1322.47
166,2023,40.66,2224.81,1836.43
166,2024,35.51,1562.47,1526.74
166,2025,33.09,1478.6,1512.33
166,2026,30.58,648.29,1200.2
166,2027,29.57,745.51,1341.18
166,2028,31.27,645.22,1500.29
166,2029,27.06,6746.66,3298.18
166,2030,25.8,2796.02,1887.62
166,2031,22.54,4323.33,2293.26
166,2032,22.36,1994.87,1453.65
166,2033,22.27,1426.83,1300.13
166,2034,21.01,2491.9,1519.61
166,2035,20.1,2105.76,1467.78
166,2036,19.21,1901.49,1391.25
166,2037,18.36,1891.55,1323.35
166,2038,16.92,1736.34,1381.58
166,2039,15.24,2133.38,1194.33
166,2040,8.14,4551.11,1600.13
166,2041,4.34,2061.49,1076.79
166,2042,4.6,757.54,940.38
166,2043,4.52,931.15,1010.89
166,2044,4.47,895.66,1005.94
166,2045,4.79,727.72,1023.68
166,2046,4.83,623.58,998.4
166,2047,4.72,627.41,931.32
166,2048,4.74,397.87,953.03
166,2049,4.82,313.4,943.96
166,2050,4.93,139.45,948.31
167,2017,37.47,0.0,896.81
167,2018,39.6,0.0,980.6
167,2019,40.85,0.0,971.58
167,2020,43.66,0.0,1005.55
167,2021,39.43,0.0,868.88
167,2022,41.74,1006.3,1423.6
167,2023,40.74,2159.03,1818.55
167,2024,35.82,1489.05,1517.35
167,2025,33.27,1605.55,1577.17
167,2026,30.75,728.17,1250.86
167,2027,29.93,678.37,1349.06
167,2028,31.68,674.99,1554.05
167,2029,27.08,7344.29,3528.04
167,2030,26.35,2536.68,1831.49
167,2031,23.0,4522.77,2400.27
167,2032,22.96,2085.04,1520.16
167,2033,22.91,1806.83,1427.33
167,2034,21.55,2397.15,1518.06
167,2035,20.34,2583.67,1614.89
167,2036,19.53,1952.38,1439.34
167,2037,18.78,1988.16,1381.09
167,2038,17.22,1834.81,1451.64
167,2039,15.89,1894.15,1278.81
167,2040,8.22,5122.38,1728.83
167,2041,4.64,2088.31,1127.41
167,2042,4.84,957.25,1056.21
167,2043,4.71,1191.29,1154.65
167,2044,4.82,856.21,1044.28
167,2045,4.81,1203.07,1059.89
167,2046,4.9,725.12,1055.7
167,2047,5.01,666.52,1030.47
167,2048,5.12,445.59,1020.92
167,2049,5.3,345.42,1038.55
167,2050,5.46,159.48,1040.83
168,2017,37.47,0.0,896.93
168,2018,39.6,0.0,980.66
168,2019,40.86,0.0,970.85
168,2020,43.56,0.0,999.31
168,2021,39.17,0.0,857.5
168,2022,41.9,575.71,1277.27
168,2023,40.59,2345.06,1873.13
168,2024,35.49,1543.24,1512.68
168,2025,33.12,1430.18,1489.58
168,2026,30.58,712.98,1215.31
168,2027,29.65,708.57,1319.43
168,2028,31.42,601.89,1477.69
168,2029,26.78,7415.6,3457.63
168,2030,26.14,2368.58,1714.51
168,2031,22.72,4511.68,2314.84
168,2032,22.65,2129.7,1470.2
168,2033,22.81,1563.44,1313.49
168,2034,21.54,2431.8,1510.73
168,2035,20.36,2467.92,1534.47
168,2036,19.56,1923.97,1352.26
168,2037,18.98,1821.24,1282.41
168,2038,17.51,1941.4,1390.26
168,2039,16.41,1527.69,1282.04
168,2040,9.26,5150.18,1656.49
168,2041,4.88,2680.27,1252.22
168,2042,5.13,955.38,1025.16
168,2043,5.28,969.92,1070.63
168,2044,5.3,944.01,1058.96
168,2045,5.7,923.72,1117.52
168,2046,5.83,748.51,1094.84
168,2047,5.89,697.56,1092.57
168,2048,5.92,536.76,1062.36
168,2049,6.2,316.59,1077.79
168,2050,6.34,187.83,1071.52
169,2017,37.46,0.0,896.79
169,2018,39.6,0.0,981.07
169,2019,40.86,0.0,971.19
169,2020,43.55,0.0,999.37
169,2021,39.15,0.0,857.02
169,2022,41.3,1092.04,1427.47
169,2023,40.14,2166.26,1785.18
169,2024,35.33,1335.89,1426.16
169,2025,32.51,1746.53,1575.71
169,2026,30.4,442.69,1100.28
169,2027,28.96,1054.08,1408.25
169,2028,30.78,613.83,1435.91
169,2029,26.53,6721.97,3227.57
169,2030,25.59,2678.9,1793.59
169,2031,22.38,4522.84,2296.94
169,2032,22.37,1803.81,1358.1
169,2033,22.34,1735.13,1299.78
169,2034,21.2,2242.91,1411.29
169,2035,20.41,2214.77,1432.82
169,2036,19.46,2049.81,1415.57
169,2037,18.73,1906.46,1286.59
169,2038,17.4,1779.78,1296.39
169,2039,16.37,1397.52,1252.85
169,2040,8.88,5249.41,1578.9
169,2041,4.7,2310.79,1178.09
169,2042,4.73,1203.0,931.14
169,2043,4.84,974.27,968.65
169,2044,5.03,765.16,949.54
169,2045,5.17,1112.74,971.67
169,2046,5.19,739.83,987.9
